id,name,report,formula,handler,direction,cycle,platform_net_excess_pct,platform_periods_full_window,recent_start,recent_end,recent_periods,recent_stock_count_mean,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,fidelity
osr2-ret40-turn-bias-paper-nomcap-2026-ytd-candidates.report:OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ-2026-YTD,OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ-2026-YTD,osr2-ret40-turn-bias-paper-nomcap-2026-ytd-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)))) / 3",reversal_turn_paper_nomcap,1,10,4.672727999999999,16,2026-06-08 00:00:00,2026-08-18 00:00:00,6,4991.166666666667,0.18152155612280416,0.14965701426641967,45.57891534384637,37.067735470941884,5.604641603206414,39.97427374063995,
osr2-ret40-turn-bias-paper-nomcap-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ,OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ,osr2-ret40-turn-bias-paper-nomcap-cycle10-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)))) / 3",reversal_turn_paper_nomcap,1,10,5.224711999999999,120,2026-06-12 00:00:00,2026-08-10 00:00:00,5,4989.6,0.18618338937671797,0.16026809797363298,43.977948887450474,37.18627254509018,5.622564408817635,38.355384478632836,
