expression,topic,depth,retriever_objective,train_ic,train_icir,train_rank_ic,train_size_corr,train_periods,train_gross_excess,train_turnover,train_annual_cost,train_net_excess,train_absolute_max_drawdown,train_excess_max_drawdown,valid_ic,valid_icir,valid_rank_ic,valid_size_corr,valid_periods,valid_gross_excess,valid_turnover,valid_annual_cost,valid_net_excess,valid_absolute_max_drawdown,valid_excess_max_drawdown,test_ic,test_icir,test_rank_ic,test_size_corr,test_periods,test_gross_excess,test_turnover,test_annual_cost,test_net_excess,test_absolute_max_drawdown,test_excess_max_drawdown
"TsRank($close,20)",interday price movements,0,0.0020718835294246674,0.0027340673841536045,0.015037329361162054,0.018514923751354218,0.17385859787464142,728,,,,,,,0.024886149913072586,0.14355842839289903,0.04354338347911835,0.18927113711833954,241,,,,,,,0.03218697011470795,0.18988316808564723,0.0483897402882576,0.19379395246505737,242,,,,,,
"TsRank(Mul($close,TsPctChange($close,20)),20)",interday price movements,1,0.0029002088122069836,0.0034464553464204073,0.021626219288124176,0.002170636085793376,0.16237390041351318,728,,,,,,,0.03492804616689682,0.21188468003202396,0.040967199951410294,0.18699198961257935,241,,,,,,,0.0215913113206625,0.13181034875292755,0.029067404568195343,0.14219404757022858,242,,,,,,
