variant,scope,label_offset,date,stock_count,rank_ic,ic,benchmark,group_1_return,group_1_excess,turnover_1,group_1_count,group_2_return,group_2_excess,turnover_2,group_2_count,group_3_return,group_3_excess,turnover_3,group_3_count,group_4_return,group_4_excess,turnover_4,group_4_count,group_5_return,group_5_excess,turnover_5,group_5_count,group_6_return,group_6_excess,turnover_6,group_6_count,group_7_return,group_7_excess,turnover_7,group_7_count,group_8_return,group_8_excess,turnover_8,group_8_count,group_9_return,group_9_excess,turnover_9,group_9_count,group_10_return,group_10_excess,turnover_10,group_10_count,group_return,excess,turnover,selected_count
raw_close_left__raw_return,raw,1,2024-01-08,5092,-0.040721046870578856,0.01801547902341838,-0.005848490998495449,-0.010918901920851981,-0.005070410922356532,,509,-0.002389444639623839,0.0034590463588716103,,509,-0.0036371235924828136,0.0022113674060126355,,509,-0.004361009577336373,0.001487481421159076,,509,-0.003693200158383983,0.0021552908401114663,,510,-0.00700250077010513,-0.0011540097716096808,,509,-0.008769819049606145,-0.0029213280511106963,,509,-0.006368154693712623,-0.0005196636952171738,,509,-0.00294718071134815,0.0029013102871472993,,509,-0.008396802728301695,-0.002548311729806246,,510,-0.008396802728301695,-0.002548311729806246,,510
raw_close_left__raw_return,raw,1,2024-01-15,5093,0.01689033990895025,-0.04458711986130903,-0.09606134271654852,-0.09436091828919067,0.0017004244273578495,0.8153241650294696,509,-0.09577752380223481,0.0002838189143137132,0.8919449901768173,509,-0.09731844604922117,-0.0012571033326726488,0.8801571709233792,509,-0.09767708333241028,-0.0016157406158617549,0.8725490196078431,510,-0.09344617418466049,0.0026151685318880347,0.8899803536345776,509,-0.09932081725115131,-0.003259474534602791,0.9056974459724951,509,-0.09713584290451599,-0.001074500187967467,0.9117647058823529,510,-0.09477163778995308,0.001289704926595442,0.9076620825147348,509,-0.09153156426506343,0.0045297784514850975,0.8762278978388998,509,-0.09926184612574218,-0.0032005034091936585,0.8274509803921568,510,-0.09926184612574218,-0.0032005034091936585,0.8274509803921568,510
raw_close_left__raw_return,raw,1,2024-01-22,5097,-0.16144980579184204,-0.027002344944735412,-0.01564509407879951,-0.02611467367055734,-0.01046957959175783,0.8447937131630648,509,-0.002905823989214282,0.012739270089585229,0.888235294117647,510,-0.002867804412193834,0.012777289666605676,0.9235294117647059,510,-0.004417373574768698,0.011227720504030812,0.888015717092338,509,-0.008348404440394818,0.007296689638404692,0.8862745098039215,510,-0.010929756628314056,0.0047153374504854545,0.9098039215686274,510,-0.015545643261295716,9.945081750379475e-05,0.9037328094302554,509,-0.025554878859657622,-0.009909784780858112,0.892156862745098,510,-0.026773121434318137,-0.011128027355518627,0.8941176470588236,510,-0.032991778964869274,-0.017346684886069764,0.9196078431372549,510,-0.032991778964869274,-0.017346684886069764,0.9196078431372549,510
raw_close_left__raw_return,raw,1,2024-01-29,5100,-0.30759925369376623,-0.20752754150310743,-0.15038889599670188,-0.08156856941312642,0.06882032658357547,0.7058823529411764,510,-0.08341669748577421,0.06697219851092767,0.7764705882352941,510,-0.12262701371279405,0.02776188228390783,0.8431372549019608,510,-0.1462794296366086,0.004109466360093295,0.892156862745098,510,-0.16149200493513802,-0.011103108938436135,0.8686274509803922,510,-0.17444447171776362,-0.024055575721061734,0.884313725490196,510,-0.18755823396143156,-0.03716933796472968,0.8725490196078431,510,-0.18449466418749091,-0.03410576819078903,0.8490196078431372,510,-0.18856471049098794,-0.03817581449428606,0.8470588235294118,510,-0.17344316442590363,-0.023054268429201746,0.8274509803921568,510,-0.17344316442590363,-0.023054268429201746,0.8274509803921568,510
raw_close_left__raw_return,raw,1,2024-02-05,5100,0.5162749945265451,0.4285670575691637,0.11834478912816082,0.06671290747828369,-0.05163188164987713,0.7862745098039216,510,0.07186016766935656,-0.04648462145880426,0.8196078431372549,510,0.09313184081075872,-0.025212948317402104,0.8901960784313725,510,0.11033471110460617,-0.008010078023554648,0.892156862745098,510,0.12357789175549917,0.005233102627338351,0.8549019607843137,510,0.1286036627394105,0.010258873611249691,0.8803921568627451,510,0.13242188581900627,0.014077096690845448,0.8705882352941177,510,0.13749651980477218,0.019151730676611356,0.8784313725490196,510,0.14725324060594058,0.028908451477779762,0.8235294117647058,510,0.17205506349397418,0.053710274365813354,0.7784313725490196,510,0.17205506349397418,0.053710274365813354,0.7784313725490196,510
raw_close_left__raw_return,raw,1,2024-02-20,5104,-0.2760427472606939,-0.13973365272869384,0.02811140951562739,0.051605833236575645,0.023494423720948256,0.9411764705882353,510,0.04773269105555698,0.019621281539929595,0.9411764705882353,510,0.03522968817357279,0.007118278657945402,0.9256360078277887,511,0.02870058466424566,0.0005891751486182713,0.8607843137254902,510,0.02630203666119625,-0.001809372854431137,0.8845401174168297,511,0.022200286439269246,-0.005911123076358143,0.907843137254902,510,0.017199275510499143,-0.010912134005128245,0.9,510,0.013980936055297176,-0.014130473460330212,0.9080234833659491,511,0.010647202215844018,-0.01746420729978337,0.9156862745098039,510,0.027533990529790775,-0.0005774189858366134,0.9080234833659491,511,0.027533990529790775,-0.0005774189858366134,0.9080234833659491,511
raw_close_left__raw_return,raw,1,2024-02-27,5103,-0.32915679067163084,-0.25881599739631483,0.04606046995105,0.08009144695275365,0.03403097700170365,0.7960784313725491,510,0.07354983934859809,0.027489369397548084,0.8470588235294118,510,0.06407918451474512,0.018018714563695117,0.8725490196078431,510,0.052767275655143026,0.006706805704093023,0.8923679060665362,511,0.043844184484910884,-0.0022162854661391188,0.8803921568627451,510,0.03482693749275158,-0.011233532458298424,0.8980392156862745,510,0.03511028304194477,-0.01095018690910523,0.8512720156555773,511,0.025200928651219423,-0.02085954129983058,0.8509803921568627,510,0.022033301173801083,-0.02402716877724892,0.8509803921568627,510,0.0291428104313475,-0.0169176595197025,0.8297455968688845,511,0.0291428104313475,-0.0169176595197025,0.8297455968688845,511
raw_close_left__raw_return,raw,1,2024-03-05,5104,0.2533800279702648,0.14298185652824302,0.03574419130001947,0.02016513824049037,-0.0155790530595291,0.907843137254902,510,0.020413900496508555,-0.015330290803510914,0.9509803921568627,510,0.027789982152831533,-0.007954209147187936,0.9412915851272016,511,0.029661769072997498,-0.006082422227021971,0.9019607843137255,510,0.03571765517655481,-2.653612346465578e-05,0.8845401174168297,511,0.04287857479049169,0.0071343834904722195,0.8901960784313725,510,0.04389802889017589,0.00815383759015642,0.9058823529411765,510,0.04484604977657265,0.009101858476553183,0.9295499021526419,511,0.048811100896669034,0.013066909596649565,0.9352941176470588,510,0.04324281206773871,0.00749862076771924,0.9471624266144814,511,0.04324281206773871,0.00749862076771924,0.9471624266144814,511
raw_close_left__raw_return,raw,1,2024-03-12,5103,-0.22771949678806738,-0.13875136000342775,0.03793850448093384,0.053927131409096225,0.015988626928162386,0.9098039215686274,510,0.04728528029580843,0.009346775814874593,0.9196078431372549,510,0.04549849903562594,0.007559994554692098,0.9372549019607843,510,0.046999429156954,0.009060924676020161,0.8864970645792564,511,0.040895166186405416,0.0029566617054715763,0.8607843137254902,510,0.036848242754452074,-0.0010902617264817657,0.8823529411764706,510,0.03197072275960339,-0.005967781721330452,0.898238747553816,511,0.02443692088199055,-0.013501583598943288,0.9156862745098039,510,0.025259078001859843,-0.012679426479073996,0.9098039215686274,510,0.026281366474702403,-0.011657138006231436,0.863013698630137,511,0.026281366474702403,-0.011657138006231436,0.863013698630137,511
raw_close_left__raw_return,raw,1,2024-03-19,5105,-0.07090286660150044,-0.006785562418355656,-0.06779439173932589,-0.08183776340741283,-0.014043371668086946,0.8490196078431372,510,-0.061452402679845766,0.0063419890594801215,0.8727984344422701,511,-0.062011439510775375,0.005782952228550513,0.8803921568627451,510,-0.059822616055176574,0.007971775684149314,0.8727984344422701,511,-0.05909929250103832,0.008695099238287568,0.8705882352941177,510,-0.06548461661309439,0.0023097751262314975,0.898238747553816,511,-0.06333945025816098,0.0044549414811649035,0.892156862745098,510,-0.06227385773131332,0.00552053400801257,0.9060665362035225,511,-0.07575845107887044,-0.007964059339544555,0.8666666666666667,510,-0.08687004407040758,-0.01907565233108169,0.8277886497064579,511,-0.08687004407040758,-0.01907565233108169,0.8277886497064579,511
