candidate,formula,status,window,periods,stock_count_mean,rank_ic,ic_mean,gross_excess,turnover,annual_cost,net_excess,net_excess_pct,gross_excess_pct,turnover_pct,annual_cost_pct
earnings_yield,RANK(ratio_ep_ttm),direct_local_handler,formal_5y,120,4884.35,0.020781854393474207,0.008397474121739888,-0.016622602640513438,0.0619310255142293,0.00936397105775147,-0.02598657369826491,-2.598657369826491,-1.6622602640513437,6.19310255142293,0.9363971057751471
earnings_yield,RANK(ratio_ep_ttm),direct_local_handler,recent_2026,15,5121.666666666667,0.032393099491844955,0.005273791564210829,0.057384166549627885,0.0628319888441071,0.009500196713228992,0.04788396983639889,4.788396983639889,5.738416654962789,6.28319888441071,0.9500196713228992
earnings_yield,RANK(ratio_ep_ttm),direct_local_handler,since_2026_06_01,5,5132.2,0.024736681293591876,-0.012826566433500514,0.2562788466345817,0.06085929263279255,0.009201925046078235,0.2470769215885035,24.70769215885035,25.627884663458172,6.0859292632792545,0.9201925046078234
roe_lyr,RANK(OPER_ROE_LYR),direct_field_proxy,formal_5y,120,4960.733333333334,-0.013620494051117179,-0.01711447628752647,-0.10982604635682092,0.03300771199982038,0.004990766054372841,-0.11481681241119376,-11.481681241119377,-10.982604635682092,3.300771199982038,0.4990766054372841
roe_lyr,RANK(OPER_ROE_LYR),direct_field_proxy,recent_2026,15,5163.466666666666,0.01416877239823275,0.008113068331713746,0.008833849898887247,0.0327532666102681,0.004952293911472537,0.00388155598741471,0.388155598741471,0.8833849898887247,3.2753266610268104,0.49522939114725373
roe_lyr,RANK(OPER_ROE_LYR),direct_field_proxy,since_2026_06_01,5,5168.4,-0.022317879967458883,-0.02468588415083413,0.002317925479658508,0.0038647379072911103,0.0005843483715824159,0.001733577108076092,0.1733577108076092,0.2317925479658508,0.38647379072911103,0.05843483715824159
profitability,RANK(PROFITABILITY),derived_proxy,formal_5y,120,4878.6,-0.003695887518539065,-0.011573152866510953,-0.06922501132250096,0.02126738280160965,0.0032156282796033794,-0.07244063960210434,-7.244063960210434,-6.922501132250096,2.126738280160965,0.3215628279603379
profitability,RANK(PROFITABILITY),derived_proxy,recent_2026,15,5116.6,0.019067844332260955,0.011147116834915012,0.04360481339190567,0.018270255153996797,0.0027624625792843156,0.04084235081262135,4.084235081262135,4.360481339190566,1.8270255153996797,0.27624625792843155
profitability,RANK(PROFITABILITY),derived_proxy,since_2026_06_01,5,5126.4,-0.012836532184231447,-0.01683813185319813,0.06281866069364357,0.0024328547265266565,0.00036784763465083045,0.06245081305899274,6.245081305899274,6.281866069364357,0.24328547265266565,0.03678476346508305
