factor,periods,rank_ic,ic_ir,win,s_i,direction,turnover,net_excess,gross_excess,sharpe,max_dd,max_pool_corr,corr_size,corr_h03,corr_t10,corr_e,corr_f
alpha191_042,120,0.08071850137851572,0.37093486779391677,0.575,0.01721625131648362,1,0.8305482690222881,-6.752715199532452,5.805174628084542,0.18467348008929363,44.12421297396521,0.3507783069732343,0.02698700917140404,0.08801890630422433,0.3507783069732343,0.20809478682298896,0.22426319688120888
alpha191_100,120,-0.06685110731750221,-0.45005311498208284,0.5666666666666667,0.017049044483337918,0,0.27859666963301244,-25.680042159804962,-21.467660514953813,-0.5355626058871031,63.36526699350229,-0.1925328732176151,-0.368334119091089,-0.642787586524561,-0.5070828260063428,-0.1925328732176151,-0.31881357621887746
alpha191_106,120,-0.08167640777851069,-0.40125177997589045,0.5166666666666667,0.01693261540163478,0,0.5580382498330986,-38.484855367867354,-30.047317030390907,-0.8821702853013375,81.77565394125897,0.03710513122552738,-0.014767021244275874,0.03710513122552738,-0.3144175020387324,-0.033037547309741386,0.010480934699476703
alpha191_029,120,-0.05198108601110439,-0.5167412922518199,0.6083333333333333,0.016340303914468907,0,0.8544164040768453,-41.0155713239638,-28.096795294321897,-1.088429375261881,80.87119768880625,0.05395952600775429,-0.0021282196492068252,0.05395952600775429,-0.138360348080774,-0.009579816552384435,0.027060186298518155
alpha191_020,120,-0.0525292440468732,-0.48837943266504197,0.6,0.015392521443561279,0,0.8573654685799597,-39.68618420990231,-26.722818324973318,-1.0335190014284217,79.41728773848554,0.0481129144767441,-0.006448198633762327,0.0481129144767441,-0.1419767499962322,-0.011228892452449173,0.024554714345910656
alpha191_135,120,-0.07754685634914801,-0.3531097601355133,0.55,0.015060403514590922,0,0.5649927181053154,-34.781127895624515,-26.238437997872143,-0.6990191387794971,76.45237301398451,0.010689168402806553,-0.0335540800925302,0.010689168402806553,-0.4928063613064804,-0.07589624386005459,-0.027090658225701825
alpha191_167,120,-0.08450572166719549,-0.30053055607973805,0.5833333333333334,0.014814655055994401,0,0.3733806122849226,-26.002437342987644,-20.356922485239615,-0.3519803950598655,73.94557297002082,-0.08912708447124394,-0.1407593987611244,-0.08912708447124394,-0.4849098806470275,-0.451476046191736,-0.4092698166503016
alpha191_018,120,-0.04973529709685142,-0.48130231910109417,0.6083333333333333,0.014562109248953705,0,0.8539683285291236,-39.193797983781685,-26.281796856421337,-1.002093964048673,80.0620407093827,0.041074659127233216,-0.01062564243122633,0.041074659127233216,-0.11947064048113974,-0.01096182501307109,0.021151953308806117
alpha191_019,120,-0.05252924803657954,-0.4447992839824663,0.6,0.014018983148884771,0,0.8573654685799597,-39.68618420990231,-26.722818324973318,-1.0335190014284217,79.41728773848554,0.04811291604718899,-0.006448200713406666,0.04811291604718899,-0.14197674835006616,-0.011228894187141602,0.024554714137714897
alpha191_081,120,-0.06072659855845661,-0.39189891292334095,0.5833333333333334,0.013882567977011574,0,0.1737228071760852,-23.129778978772872,-20.50309013427046,-0.4488632261170956,61.604910413861404,-0.21581800802635145,-0.4265525680507406,-0.7135256814091174,-0.4941568350437822,-0.21581800802635145,-0.35491145482994063
alpha191_055,120,-0.07590537495190701,-0.3518999093517561,0.5083333333333333,0.013578139737150958,0,0.5634149097715134,-40.218979102893385,-31.700145667148107,-0.9796764714378844,82.55830631300378,0.024335210182832932,-0.021705956815141977,-0.010432173593543474,-0.3044747171291084,0.0020953673670623266,0.024335210182832932
alpha191_067,120,-0.07551019530177087,-0.31414670609110174,0.5583333333333333,0.013244380847777135,0,0.6394279343240581,-33.87914215743669,-24.210991790456937,-0.8538726425687129,73.22673770550159,0.015971533344708157,-0.031045983597440544,0.015971533344708157,-0.5184362476286456,-0.07546508547643577,-0.02966586264950854
alpha191_116,120,-0.0680580448645844,-0.3300201369466032,0.5583333333333333,0.012540459951644918,0,0.638607022626668,-38.03072583681874,-28.37498765470352,-0.8673419807633818,80.73430579263015,0.04043248992724875,-0.008406496327040821,0.04043248992724875,-0.2721685597497441,-0.02232198539769666,0.0174849911142033
alpha191_187,120,-0.08251685621138156,-0.26081040036471675,0.5583333333333333,0.012016033653808239,0,0.2457291025224459,-21.79240193203159,-18.07697790189221,-0.21450441260504713,70.42224443056766,-0.0992210176023732,-0.14477125641057711,-0.0992210176023732,-0.5078825368374571,-0.4711826049129671,-0.433829552419076
alpha191_035,120,0.060861006536697224,0.36051597884429876,0.5333333333333333,0.011702061517347553,1,0.5701664579141561,-6.942042150127612,1.6788746935344268,0.19730898477552558,42.16116997295977,0.2526274200320279,-0.07111237565280687,0.0009857026454922174,0.2526274200320279,-0.06932483396737314,-0.053626247226817754
alpha191_084,120,-0.053831647514150885,-0.38815940895880796,0.5583333333333333,0.011666520435990861,0,0.5214118529213893,-32.40494183704236,-24.521194620870958,-0.7557473758398601,72.54943217793432,-0.02407223181263316,-0.02407223181263316,-0.03501086794727529,-0.259449855174485,-0.07576679189043865,-0.07067093478415183
alpha191_110,120,-0.06514791898437565,-0.3245309650539403,0.5333333333333333,0.011276009076936185,0,0.6929807947037319,-30.77761536167487,-20.29974574575445,-0.6689045067134387,70.44120898918544,0.05760840534255996,-0.01995352335310978,0.05760840534255996,-0.32033032489092766,-0.057435750160885535,-0.005299497672161555
alpha191_147,120,-0.06415172824373333,-0.3195187086246803,0.5416666666666666,0.01110290857242618,0,0.6593315767990284,-36.58716405743698,-26.618070616235666,-0.7958166625560718,78.91709849437176,0.03452034757250422,-0.007934871764587055,0.03452034757250422,-0.2721914395557482,-0.019445231914588534,0.016646591622567847
alpha191_094,120,-0.05369112825090273,-0.38620817418995285,0.5333333333333333,0.011059174726389195,0,0.4053763302995295,-28.098201508252004,-21.968911394123115,-0.5955104980993857,69.11442948535439,-0.06549417655403321,-0.06549417655403321,-0.10925103743953977,-0.3350032662178341,-0.07299749642003729,-0.08576733581770164
alpha191_034,120,0.05028767452785441,0.38817532536479266,0.5583333333333333,0.01089890921877618,1,0.9389335053946318,-3.8200175324874133,10.376657069079421,0.27327867072540263,33.21051917384757,0.16053608186609225,0.05195150291836028,-0.041447618394249756,0.16053608186609225,0.03181288044340858,-0.01551066738927216
alpha191_060,120,-0.04404318980613454,-0.4362578819501843,0.5666666666666667,0.010888040262854046,0,0.5708120418094748,-31.89045198726599,-23.25977391510673,-0.7915913040012083,69.38150370342314,0.0005965360020081245,0.0005965360020081245,-0.008565605447172286,-0.1992694892471626,-0.017266442912973568,-0.010276546476705574
alpha191_066,120,-0.0409351157989013,-0.40484698642762174,0.6416666666666667,0.01063399405674434,0,0.85919727308559,-37.43716098351489,-24.446098214460775,-0.9524089962977225,77.6083389786727,0.05160120489591931,0.0001946175498043018,0.05160120489591931,-0.08380873074852001,0.005316050752665205,0.03521470782571591
alpha191_079,120,-0.0635454941013955,-0.3036750024914358,0.55,0.01061344794375844,0,0.7635975572339564,-32.869158267688825,-21.3235632023114,-0.8697590260345867,71.02164963538857,0.059854785864195494,-0.010221183308554418,0.059854785864195494,-0.3518302811610757,-0.03622609284218466,0.015416980660985586
alpha191_031,120,-0.05028767452785441,-0.37669429688236183,0.5416666666666666,0.010260835107314552,0,0.9368859638702368,-29.428553438225503,-15.262837664507522,-0.6106062458052962,71.16334346333413,0.041447618394249756,-0.05195150291836028,0.041447618394249756,-0.16053608186609225,-0.03181288044340858,0.01551066738927216
alpha191_149,120,0.06909704251318409,0.2815872255362987,0.5166666666666667,0.010052702988593116,1,0.08525510271908195,4.7452371774993924,6.034294330611911,0.7371096057356601,21.366571083563336,0.4874772963839979,0.1274476934773034,0.2792982400612504,0.32829992481513287,0.40620993354143875,0.4874772963839979
alpha191_063,120,-0.05965002534195847,-0.30379791952060575,0.55,0.009966854479031116,0,0.8331423208315953,-38.210199063367725,-25.613087172394,-0.9250264451403506,76.72180266117856,0.020939734625847164,-0.009888606196929014,0.020939734625847164,-0.24221258216921715,-0.06811423438430708,-0.045051191160070475
alpha191_166,120,-0.04833256514649877,-0.3611310094808012,0.5666666666666667,0.009890819890552623,0,0.8150793230366841,-39.04304020660591,-26.719040842291243,-0.977043823157738,78.80808994888238,0.026706990967909926,-0.00934382806710971,0.026706990967909926,-0.0024522750497924664,-0.0181043482336278,0.006500820181179497
alpha191_189,120,-0.07410805466155743,-0.24168438463953063,0.55,0.009850917773241163,0,0.3922776331678829,-23.69262074020656,-17.76138292670817,-0.2862852484793279,70.88143925115008,-0.11262460618330922,-0.15711081341292718,-0.11262460618330922,-0.43279124876437713,-0.46224180951860194,-0.4259722830302639
alpha191_026,120,0.05422650842253356,0.32116896265097256,0.5583333333333333,0.00972386156418921,1,0.7351359716638549,-11.729214162848468,-0.6139582712909819,0.0778787557819724,47.2719011725607,0.13621764575124334,0.00452799895443782,-0.05965120255676341,0.13621764575124334,-0.027416186885839522,-0.06637918441642753
alpha191_069,120,-0.06372562383869096,-0.29034009311668535,0.525,0.009713604368603308,0,0.6813166543640932,-31.124838333927574,-20.823330519942484,-0.6818281576881269,74.52759385150888,-0.01557254922763952,-0.02144405246953772,-0.01557254922763952,-0.34546760587125164,-0.06415041917272231,-0.0433823110306461
alpha191_151,120,-0.06998024024407187,-0.2677254045251672,0.5166666666666667,0.009680002199524806,0,0.355838502832163,-27.332961157188397,-21.95268299436609,-0.4413709743408823,73.626355178665,-0.014569565679273777,-0.02865673336987878,-0.014569565679273777,-0.5078221898606484,-0.058040869971952236,-0.029112321109899794
alpha191_075,120,-0.05644367362232279,-0.3139833876303953,0.5416666666666666,0.0095996202543807,0,0.3445328665767026,-22.765083753566973,-17.555746810927232,-0.5306727023063822,55.692352407615594,-0.23169192260452975,-0.2630611507522337,-0.25367119022446066,-0.4540191266533166,-0.23502569716900604,-0.23169192260452975
alpha191_054,120,0.07201134404573696,0.24572343925990264,0.5333333333333333,0.009437266733144852,1,0.8413704310093195,-6.514098520290784,6.207422396570128,0.18541386296155923,35.11161815065815,0.41506827433387095,0.1835007384486228,0.1355805837863368,0.4005092821510599,0.41506827433387095,0.37603392114941925
alpha191_175,120,-0.07602479027027015,-0.2318146355284101,0.5333333333333333,0.009399284825400795,0,0.2790582500003404,-21.602278502359436,-17.38291776235429,-0.2079590807496191,70.43041501156169,-0.09786990749467685,-0.15062817199829628,-0.09786990749467685,-0.4510720041701778,-0.4792215547692796,-0.44031032777449525
alpha191_041,120,0.06163921143810738,0.24943649716969807,0.6083333333333333,0.0093531669685662,1,0.9218502153048871,-12.098391766486003,1.8399834889238909,-0.00029622125186743896,45.37008366099396,0.34563895169784353,0.139970869598614,0.043777761952128555,0.31135335440510553,0.34563895169784353,0.296213562134056
alpha191_065,120,0.04093511412590901,0.37105143398585266,0.6083333333333333,0.00923999495138245,1,0.8730297782505225,-14.646432926647332,-1.4462226794994315,-0.048277373993580334,40.99784810678931,0.08380872917343765,-0.00019462059728611315,-0.05160120730640798,0.08380872917343765,-0.005316051819247029,-0.03521470860868411
alpha191_003,120,-0.051276052023637685,-0.3391008841401028,0.525,0.009128571152625461,0,0.7689411638584452,-36.936108478453896,-25.3097180809142,-0.8898793337343217,80.98871124938877,0.023518716260209287,-0.005974193212032084,0.023518716260209287,-0.12763092006863994,-0.011164262175016586,0.011197594096606506
alpha191_113,120,0.051121589652566406,0.3056797255427524,0.5833333333333334,0.009115652871678332,1,0.7115751298467703,-1.6291270310370767,9.12988893224609,0.36459119878463697,37.733662859909735,0.2605197407243612,0.015656819219537033,0.06664104770906334,0.2605197407243612,0.1590892462202342,0.17281635997671219
alpha191_014,120,-0.04903476441639032,-0.327907831276447,0.525,0.008441413709888275,0,0.7785071711756469,-38.3100531848482,-26.539024756672415,-0.9189502111530882,82.82689172137083,0.03732583187723808,-0.00096880757175735,0.03732583187723808,-0.10550297987121059,0.0003499716190713635,0.025662764445357814
alpha191_048,120,-0.035452399406232016,-0.40031383280690175,0.5833333333333334,0.008278716768297422,0,0.9102583366624287,-31.347897748006353,-17.584791697670433,-0.7527227530768887,68.34083784207058,0.06508422471072842,0.019841300826316428,0.06508422471072842,-0.031294218487116394,0.018117391604294077,0.04497941605975022
alpha191_154,60,0.04948496728094584,0.27860752669451483,0.6,0.008272130605621986,1,0.7422689095070215,-0.2483257781270648,10.974780133619099,0.6749286986535462,22.74857584354327,0.3361310651317338,0.006404728139855043,0.033499334660111464,0.3361310651317338,0.06112396478013656,0.0642729220339906
alpha191_043,120,-0.0421884800540011,-0.3794298828513961,0.5166666666666667,0.008270577856360187,0,0.7309190097029201,-33.79793931905792,-22.746443892349767,-0.8421187263207425,72.68986400984254,-0.022936035831908824,-0.027819826579230225,-0.022936035831908824,-0.14665429600555593,-0.03407223506029433,-0.025872810254515013
alpha191_161,120,-0.07387732296796988,-0.21535429036869844,0.5166666666666667,0.008220062538754923,0,0.19841198659586617,-19.424931078994263,-16.424941841664765,-0.1395432287424272,68.37464746200895,-0.09936696996248741,-0.1482791830132752,-0.09936696996248741,-0.45280496922590796,-0.4847389746560997,-0.44896951297914117
alpha191_122,120,-0.06690553710624549,-0.25638821727277944,0.475,0.008148050907565336,0,0.5386286583066928,-28.978187158047287,-20.83412184445009,-0.5175040762489108,70.6988813188637,0.020252421027332657,-0.03951787067326332,0.020252421027332657,-0.4817107102900235,-0.082544048437471,-0.026087294983751234
alpha191_105,120,0.04074539696178119,0.4181931189414457,0.475,0.008093736203028426,1,0.8727456529201666,-6.3978231575380295,6.79809111461489,0.18968872218210353,36.65210630958581,0.14863808241698565,-0.03704373157742661,0.06527898727259261,0.14863808241698565,-0.006395702471201261,0.03551051079065754
alpha191_064,120,-0.042049422025176024,-0.37851299680057715,0.5083333333333333,0.008090761811778133,0,0.8685469326843414,-23.387946040285396,-10.255516418098154,-0.3996483351544575,58.9853111894841,0.055904881694837316,0.055904881694837316,-0.02928693760571952,-0.12286703634306936,0.005158422075936629,-0.030554656131428427
alpha191_052,120,-0.05886874774308795,-0.2696105506744154,0.5,0.007935817748263596,0,0.6250235516792562,-29.566747218659494,-20.11639111726914,-0.6363385527698249,68.96832591058902,0.03816823179223567,-0.02606341281185282,0.03816823179223567,-0.4266361666474048,-0.06013982625467636,-0.010757682408926248
alpha191_145,120,-0.04289185611872764,-0.3390470928496563,0.5416666666666666,0.007877111192156021,0,0.8850377133429749,-31.908649468469708,-18.526879242723926,-0.7195420838403871,68.60029088233726,0.048399738139623026,-0.04379389539281065,0.048399738139623026,-0.09139096447249462,-0.040095672954563136,0.017366821969992466
alpha191_080,120,-0.023708196336254383,-0.5193571211713897,0.6166666666666667,0.007593029368373951,0,0.9127369395013758,-26.856726020212978,-13.056143494952178,-0.5595993200657203,62.23365344219918,0.01838992933965503,-0.023249361711332517,0.01838992933965503,-0.002713321280961109,-0.015222133166320182,0.00731312690278429
alpha191_168,120,0.031473059248490476,0.4250614091955338,0.5666666666666667,0.007580856985652804,1,0.8522398080881065,-11.699421807857501,1.1864440904346685,0.02058138327386332,40.336181675795615,0.04806987813266952,0.04806987813266952,-0.03505068473077064,0.022681649595871586,0.03627049817610299,-0.010044915374967468
alpha191_078,120,-0.046091966806291434,-0.29249799214205136,0.5583333333333333,0.007527342657467731,0,0.926998388003352,-32.84810227000088,-18.831886643390195,-0.8715037712183861,69.91110737564942,0.04833825573676599,-0.0011417704170413267,0.04833825573676599,-0.1664724938847229,-0.013399364149848237,0.019447832023476906
alpha191_098,120,0.037446945046659505,0.34590666938478837,0.5666666666666667,0.0073401172225109395,1,0.7069583342638065,-10.882785488031857,-0.19357547396310348,0.08041447138344958,37.55837450837652,0.10015586382944844,0.045218854704076036,-0.029329483467483142,0.09091080515775563,0.10015586382944844,0.05512293266568129
alpha191_179,120,-0.0342667739895539,-0.4036265147206056,0.525,0.00726126374196423,0,0.8955666046263935,-24.968672232443442,-11.427705170492375,-0.5029384339497227,59.417749767583786,0.012109712026993704,0.012109712026993704,-0.02826148903212747,-0.07946353564541633,-0.027723803816862562,-0.04679048659452707
alpha191_083,120,0.04769031474062356,0.3070845880164307,0.475,0.006956356310886691,1,0.8652953584940513,-9.813032745373384,3.270233075056672,0.0674224788418816,38.997005569374785,0.15229793852871587,-0.08915336521808195,-0.005514885225880391,0.15229793852871587,0.008289454653187872,0.04268777648342736
alpha191_036,120,-0.04519406078988548,-0.3472263599644716,0.44166666666666665,0.006930884738870868,0,0.8663480304376269,-22.018594481848407,-8.919412261631487,-0.3574791018919156,58.36892554684398,0.062273468880591515,0.062273468880591515,-0.033731897011522856,-0.14016461827802648,0.009690037604266427,-0.03045676311336048
alpha191_032,120,0.03713506937499149,0.3657533927068813,0.5,0.006791138806154271,1,0.87547325292542,-8.073037342601674,5.1641182416306775,0.12762417604120044,38.14584800617739,0.11500431445123914,-0.03736340652272575,0.03704382336954312,0.11500431445123914,0.010702158938003086,0.0429535551554312
alpha191_099,120,0.048046779715091276,0.2942557288828387,0.4666666666666667,0.006597752086584106,1,0.8561645076020629,-10.137166946581392,2.8080404083618005,0.056797777606820435,36.933528521263845,0.15288433556496298,-0.08302409204889022,-0.004908685511613933,0.15288433556496298,0.007151372098420988,0.03716475697458702
alpha191_150,120,-0.06327491949673165,-0.19346354394952323,0.5333333333333333,0.006528741423444527,0,0.09331036051146793,-17.310230622604887,-15.899377971671491,-0.11328884899773019,64.57340402429466,-0.1880603802196285,-0.2847354323625523,-0.1880603802196285,-0.416492182463201,-0.535593908566033,-0.48284197704399356
alpha191_139,120,0.040144346867536866,0.3261943618655029,0.49166666666666664,0.006438305974407098,1,0.869995090829671,-9.287946381184655,3.8663793921599687,0.0869944940044895,45.847862207492504,0.13263694545088328,-0.03823815787364799,0.05475168261138316,0.13263694545088328,-0.012734314283694044,0.021781066409560363
alpha191_092,120,0.03629846473531039,0.35978084646798264,0.49166666666666664,0.006420917080912776,1,0.9310294484560893,-9.423682964039607,4.653482296616462,0.11051760337642844,37.20528365053182,0.09309702698937027,0.029601995270265673,0.004013521793482652,0.09309702698937027,0.06319904442368932,0.04847475343888218
alpha191_190,120,0.038885138757100854,0.3299414743242729,0.5,0.00641491000541089,1,0.7447941654209693,-6.653519280644363,4.6077685005206925,0.1909968413170924,36.061080456330984,0.1715940574459925,0.06033828673172972,0.008543366639833728,0.1715940574459925,0.10071474316596808,0.06410164121792206
alpha191_089,120,-0.04404555069606776,-0.2700512329212758,0.5333333333333333,0.00634376281075715,0,0.7499859816320255,-35.77744148773193,-24.437653445455698,-0.8185883216666009,76.58104132181433,0.043514969185094926,-0.006089946222017339,0.043514969185094926,-0.0069941597141765545,-0.009638336164822991,0.019047065591567835
alpha191_159,120,-0.08863598390147585,-0.1432377806119679,0.49166666666666664,0.006242210628066045,0,0.5182378818700273,-35.10610948985492,-27.270352715980106,-0.57345776118138,76.4701239800036,0.06768523581327299,0.06768523581327299,-0.053521876180111665,-0.4543104167444909,-0.2590908114628193,-0.29965452845601986
alpha191_114,120,0.05186929847711077,0.2270588802229904,0.5166666666666667,0.006084982162251831,1,0.9732644311619151,-16.855140371382458,-2.139382172214299,-0.1863725541466707,45.935138900324446,0.3311056344071298,0.22072871547440992,0.28108056832938433,0.3311056344071298,0.2900363262446515,0.32313361089868925
alpha191_027,120,-0.0442482696336374,-0.28934561506077705,0.4666666666666667,0.005974753303175961,0,0.42598315829798217,-24.41128298421796,-17.970417630752465,-0.32117971949736185,63.071644300816786,0.1178816256926185,0.1178816256926185,-0.05962969203787905,-0.10406778676640821,0.020415663880008608,-0.01919112897679133
alpha191_074,120,-0.04250091608434056,-0.3007831003437345,0.44166666666666665,0.005646071144056107,0,0.8433233449595785,-19.27155299945174,-6.52050402366291,-0.24663238996582018,54.30562312886777,0.023400354564873327,0.023400354564873327,-0.047917121407162935,-0.12378736860309572,-0.027264067697324857,-0.048788689835639894
alpha191_112,120,-0.049358933987124806,-0.23272687103415723,0.475,0.005456396375592411,0,0.8479158103527845,-31.64531765772849,-18.824830605194386,-0.8304740405224942,68.53159033966882,0.06917807808730143,0.013315571972992745,0.06917807808730143,-0.21204711979818752,-0.009496584490742399,0.029659425740037052
alpha191_040,120,-0.04218062631593316,-0.25184138810482687,0.5083333333333333,0.0053999373036222615,0,0.6238707751518254,-22.574276420622915,-13.141350300327314,-0.37475299318304783,61.35124476426751,0.012469452947648504,0.012469452947648504,0.011546424124496338,-0.3135989459720463,-0.027848682492309842,-0.014008432504593741
alpha191_090,120,0.03833536201302148,0.3092936710989758,0.44166666666666665,0.005236790808712739,1,0.8768260925728364,-7.3298466327630765,5.927763886938209,0.15479884776726768,37.16832661138473,0.11586490254812441,-0.05462548447721062,0.025455221296896265,0.11586490254812441,-0.006098903252629849,0.02742058905110674
