expression,topic,depth,retriever_objective,train_ic,train_icir,train_rank_ic,train_periods,train_gross_excess,train_turnover,train_annual_cost,train_net_excess,train_absolute_max_drawdown,train_excess_max_drawdown,valid_ic,valid_icir,valid_rank_ic,valid_periods,valid_gross_excess,valid_turnover,valid_annual_cost,valid_net_excess,valid_absolute_max_drawdown,valid_excess_max_drawdown,test_ic,test_icir,test_rank_ic,test_periods,test_gross_excess,test_turnover,test_annual_cost,test_net_excess,test_absolute_max_drawdown,test_excess_max_drawdown
Rank($ratio_ep_ttm),fundamental value,0,0.03593515633369959,0.005663186311721802,0.0513191672012642,0.02458745799958706,728,0.04409056918261803,0.04245857149362564,0.012839472019672393,0.031251097162945635,0.17084133625030518,0.16967928409576416,-0.019503967836499214,-0.15706915893389403,0.0033696184400469065,241,-0.23077671187264578,0.04127749800682068,0.012482315397262574,-0.24325902726990836,0.10034745931625366,0.20951777696609497,-0.0036774552427232265,-0.036053814699581424,0.018241921439766884,242,-0.0372057119384408,0.04140331596136093,0.012520362746715544,-0.04972607468515634,0.13914239406585693,0.11737692356109619
Rank($book_to_market_ratio_lf),fundamental value,0,0.0849922704001704,0.031005220487713814,0.2582528453003268,0.061231579631567,728,0.07222668602042003,0.03911840170621872,0.011829404675960541,0.060397281344459486,0.2212892770767212,0.13443028926849365,0.0006198428454808891,0.0052982400199771545,0.035624176263809204,241,-0.09774129050118582,0.040302395820617676,0.012187444496154784,-0.10992873499734061,0.14704573154449463,0.13545691967010498,0.00036791927414014935,0.002193592628268224,0.03213115781545639,242,-0.051697146333754065,0.039527494460344315,0.01195311432480812,-0.06365026065856219,0.16811543703079224,0.1293068528175354
"TsPctChange($book_to_market_ratio_lf,20)",fundamental value,1,-0.07451343719365724,0.018240824341773987,0.1699167173200045,0.043330829590559006,728,-0.013383204112314199,0.4982371926307678,0.1506669270515442,-0.1640501311638584,0.42002105712890625,0.18418055772781372,0.02742583490908146,0.26771719019127327,0.0749204158782959,241,0.07672380719866072,0.545377254486084,0.16492208175659182,-0.0881982745579311,0.19787520170211792,0.05095154047012329,0.019003039225935936,0.1345728657054264,0.041387513279914856,242,0.07664716690778733,0.5313159823417664,0.16066995306015014,-0.0840227861523628,0.2541939616203308,0.15163493156433105
"TsRank($close,20)",interday price movements,0,-0.08105682657402523,0.02229974791407585,0.19585610309591392,0.037719354033470154,728,-0.04795830943813063,0.7369319200515747,0.2228482126235962,-0.27080652206172684,0.37709659337997437,0.18121272325515747,0.019808946177363396,0.22991572963967183,0.047465234994888306,241,-0.01481757823910032,0.6968397498130798,0.21072434034347534,-0.22554191858257566,0.17835330963134766,0.08432275056838989,0.009322421625256538,0.06560171493650564,0.03765677288174629,242,0.039099143072962764,0.7262104153633118,0.2196060296058655,-0.18050688653290275,0.30030357837677,0.15328454971313477
"Div(TsMean($volume,20),Add($volume,1e-06))",volume movements,0,-0.09756872453685539,0.0010970899602398276,0.03266000688116528,-0.0018151927506551147,728,-0.03930231683874784,0.6986899375915527,0.21128383712768553,-0.25058615396643336,0.3625797629356384,0.15523910522460938,0.007232623640447855,0.20193819149688758,0.0013037220342084765,241,0.0038375992860112873,0.7127426862716675,0.21553338832855223,-0.21169578904254094,0.21433013677597046,0.07856631278991699,0.007678619120270014,0.2218145312971482,0.0021480522118508816,242,-0.013899514451622963,0.7095621824264526,0.21457160396575925,-0.2284711184173822,0.244378924369812,0.08308917284011841
"TsRank(Mul($close,$volume),20)",interday price movements,1,-0.08480573783162088,0.016237694770097733,0.21841763511825082,0.027829265221953392,728,-0.017909847383629787,0.8227222561836243,0.24879121026992798,-0.2667010576535578,0.3398866653442383,0.1076623797416687,0.025413712486624718,0.3340240418366617,0.04557217285037041,241,0.034100551690374105,0.818956732749939,0.24765251598358157,-0.21355196429320747,0.20644766092300415,0.06932574510574341,0.012206335552036762,0.13255510453946548,0.030139649286866188,242,0.01854621469974518,0.8208605051040649,0.24822821674346926,-0.22968200204372408,0.2348441481590271,0.07586312294006348
