id,name,report,formula,handler,direction,cycle,platform_net_excess_pct,platform_periods_full_window,recent_start,recent_end,recent_periods,recent_stock_count_mean,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,fidelity
paper-derived-full.report:paper-derived-asset-growth,paper-derived-asset-growth,paper-derived-full.report.csv,RANK(gr_total_asset_lyr),asset_growth,0,5,0.76496,241,2026-06-05 00:00:00,2026-08-24 00:00:00,12,5197.0,-0.021266941964133607,-0.01669767701793418,1.2223801197710429,0.4027718623094357,0.12179821116237335,1.1005819086086694,
