run,objective,record_band,band,formula,rec_net,rec_turnover,net,turnover,periods,rank_ic,ic_ir,s_i,rank_ic_ir,rank_ic_win,s_i_rank,s_i_rank_y2026,gross,net_y2026,periods_y2026,s_i_y2026,net_last12,s_i_last12,neu_net,neu_turnover,neu_s_i,corr_size,corr_max_seat,corr_max_seat_name,add6_na,add6_nc,add6_comb,delta_points,rank_key
net_nosize_s9831,aligned_net_excess,40_60,40_60,"Div(Div(Div(TsSkew(ratio_bm_lf,40),cal_20d_amt_ma),qtyr_5_20),bs_total_assets)",0.084343941950798,0.5100323557853699,0.0843439384460449,0.5100322961807251,120,0.0251976661384105,0.1091906386077852,0.0,0.215228777191222,0.5166666507720947,0.0028020190638383,6.258705806947383e-05,0.1614608216285705,-0.0287656728565693,15,0.0,-0.0119588985443115,0.0,0.091088589978218,0.5342622995376587,0.0,0.1048681488196629,0.1329981457752329,impact60,0.1991808352416667,0.6251279080170593,0.32114372565601,-7773.025691287561,-0.02736466332465015
net_wide_s9801,aligned_net_excess,40_60,40_60,"Rank(Inv(Greater(TsVar(a_share_market_val,10),Greater(bias36,hma3))))",0.0827246613979339,0.518885612487793,0.0827246864318847,0.518885612487793,120,0.0865926370024681,0.3706624384380933,0.0216652310205524,0.4658950752390032,0.699999988079071,0.0282401577110589,0.0075238729141366,0.161180191040039,-0.0303204116284847,15,0.0021905507055357,-0.072448141041398,0.0010457216016193,-0.0804704924404621,0.7033442854881287,0.0111794959849225,0.8507600789478621,0.8507600789478621,size_only,0.2443167332011508,0.8291768636129502,0.4219929352660577,-3335.6604684454605,-0.01620033277295525
net_nosize_s9831,aligned_net_excess,40_60,40_60,"Div(Div(Div(Div(Div(Div(TsSkew(TsMinMaxDiff(ratio_bm_ttm,40),50),vma250),cal_20d_amt_ma),bs_total_assets),cal_20d_amt_ma),qtyr_5_20),bs_total_assets)",0.0777828513622284,0.4359405040740967,0.077782871890068,0.435940533876419,120,0.0020779664628207,0.0490588910225671,0.0,0.0187932821716602,0.3833333253860473,1.4969860219941804e-05,0.0013096407159409,0.1436970806121826,0.0935975190639495,15,0.0,0.1177893540501594,0.0,0.0731264884471893,0.4903027415275574,0.0,0.0217452819967013,0.0379617297282607,impact60,,,,,0.09360500399405948
net_nosize_s9831,aligned_net_excess,40_60,40_60,"Div(Div(Div(Div(ratio_bm_lyr,bbiboll_down),cal_20d_amt_ma),TsMinDiff(TsDiv(TsCorr(TsSum(TsSum(cal_120d_avg_turnover,40),10),TsCorr(TsMinDiff(lwr1,40),TsDiv(obos,30),30),30),30),30)),bs_total_assets)",0.0705936559438705,0.5991074442863464,0.0705996185302734,0.5991334915161133,120,0.0704348608851432,0.1344544622176508,0.0,0.4437808110476066,0.6833333373069763,0.0213593872454567,0.0089724202986301,0.1611886024475097,0.0466730525493621,15,0.0,0.0175955103635788,0.0,-0.0131101581215858,0.6983046531677246,0.0,0.6526865533906308,0.6526865533906308,size_only,0.1991808352416667,0.3876985897712828,0.2143005324454106,-12474.126192553931,0.05735274617209045
net_nosize_s9831,aligned_net_excess,40_60,40_60,"Div(Div(Div(TsPctChange(TsStd(TsMean(adx,40),40),20),cal_20d_amt_ma),bs_total_assets),bs_total_assets)",0.0674475196838378,0.5513505935668945,0.0674475322008132,0.5513505935668945,120,0.0103406151756644,0.2393908802059114,0.0,0.2072574435826143,0.4000000059604645,0.0008572677993262,0.0014222967088622,0.1508117419481277,0.0612606511116027,15,0.0,0.0769507433652877,0.0,0.0240701436996459,0.6019294261932373,0.0,-0.0048670733661848,0.0055450584934965,t10_size_plus_impact_bm,0.1991808352416667,1.0,0.4898361670483333,-350.5582700253351,0.0616892850112658
net_nosize_s9831,aligned_net_excess,40_60,40_60,"Div(Div(Div(TsDelta(TsSum(book_to_market_ratio_lf,10),40),bbiboll_down),cal_20d_amt_ma),bs_total_assets)",0.0623934839487075,0.4114050567150116,0.0623935009717941,0.4114050269126892,120,0.0487630032002925,-0.0729902748511633,0.0,0.2838146259125844,0.6083333492279053,0.008419122772905,0.0125490193526087,0.1245979410409927,0.0956292319536209,15,0.0,0.0946863407135009,0.0,0.0938665439128875,0.3929591476917267,0.0,0.0375312142554233,0.416537367307486,t10_size_plus_impact_bm,0.1991808352416667,0.5984723936978974,0.3091487442123871,-8300.804874806967,0.0998387933400734
net_wide_s9802,aligned_net_excess,40_60,40_60,"Mul(a_share_market_val,mdd20)",0.057404943037033,0.4083760678768158,0.0574049475431442,0.4083760380744934,120,0.0621459670364856,0.1251520721291663,0.0033703352021768,0.3333246416509257,0.6916666626930237,0.0143277242674902,0.0058939404230663,0.1191514045000076,0.0172299941539764,15,0.0005938594925003,-0.0419597513526678,0.0005923964628532,-0.1575080709457397,0.3361234068870544,0.0001394564746996,0.8655952623520399,0.8655952623520399,size_only,0.2062023669128684,1.0,0.4912404733825737,-288.7687913187584,0.024393856287721498
net_nosize_s9831,aligned_net_excess,40_60,40_60,"Div(Div(Div(Div(Div(TsSkew(oper_total_asset_turnover_ttm,50),cal_20d_amt_ma),bs_total_assets),cal_20d_amt_ma),qtyr_5_20),bs_total_assets)",0.0540104559659957,0.4785273969173431,0.0480594793081283,0.4860515296459198,120,0.0012432207586243,-0.0988223271906788,0.0,0.0105402619860057,0.3333333432674408,4.367957630955857e-06,0.0006632802965093,0.1215504705905914,0.1288424899578094,15,0.0,0.1339724977254867,0.0,0.0356116451740264,0.5000227093696594,0.0,0.0293622001373435,0.0295725538810229,impact60,,,,,0.12884467393662488
eff40_s9811,aligned_ic_efficiency,gt60,gt60,"Inv(TsMinDiff(amount,40))",0.0675630618810653,0.674370288848877,0.0675630743980407,0.674370288848877,120,0.1157844215631485,0.2169417544521257,0.001465244413446,0.7343849785563085,0.7666666507720947,0.0651899259410314,0.0188534389247661,0.1695278620719909,-0.0009961875200271,15,0.0,-0.0410783543229102,0.0,0.0166678352594375,0.7228611707687378,0.0002535670779861,0.5568732140058911,0.7271284958165877,t10_size_plus_impact_bm,0.2022334277696792,0.5417516252604947,0.2842349169211585,-9397.013275621028,0.0315987754504886
net_nosize_s9831,aligned_net_excess,gt60,gt60,"Div(Div(Div(Div(Div(Div(ratio_bm_lyr,TsSkew(dpo,30)),cal_20d_amt_ma),bs_total_assets),cal_20d_amt_ma),qtyr_5_20),bs_total_assets)",0.0516984319210052,0.6608193516731262,0.0516984158992767,0.6608192920684814,120,-0.0122144063934683,-0.1278813591915935,0.0,-0.1192527948637037,0.4250000119209289,0.0006190559098734,0.016955676808823,0.1516142928600311,0.1088655464172363,15,0.0,0.0989185392558574,0.0,0.0257628112792968,0.7114733457565308,0.0,0.0321417843740428,0.0321417843740428,size_only,0.1991808352416667,1.0,0.4898361670483333,-350.5582700253351,0.109175074372173
net_nosize_s9831,aligned_net_excess,gt60,gt60,"Div(Div(Div(TsPctChange(TsIr(TsDelta(TsSkew(kdj_j,30),40),50),10),cal_20d_amt_ma),qtyr_5_20),bs_total_assets)",0.0398046066284179,0.7665314674377441,0.0403624291419982,0.7666760683059692,120,-0.0043137739412486,0.1004765691430048,0.0,-0.0591362630445325,0.4000000059604645,0.0001020401897222,5.5964738158919326e-05,0.1562838506698608,-0.0029875642061233,15,0.0,0.0067080388784408,0.0,0.0146867900848388,0.8000413775444031,0.0,-0.1185942247709719,0.1236697259244063,impact60,0.1991808352416667,0.8783918002672849,0.4351124771686115,-2758.4006247330926,-0.0029365441112622
net_wide_s9801,aligned_net_excess,gt60,gt60,"Inv(Greater(a_share_market_val,TsStd(TsDelta(TsMin(current_assets,20),40),30)))",0.0272081644535064,0.6581971049308777,0.0272081304073333,0.6581971645355225,120,0.0145425284281373,0.1331318675932172,0.0,0.1109541812266195,0.449999988079071,0.0007260994313838,0.0005877165685607,0.1267275416851043,-0.0415726228952407,15,0.0,-0.0675612299591302,0.0,0.0038423674821853,0.7326205968856812,0.0,0.5062282377540438,0.5062282377540438,size_only,0.1991808352416667,0.4140222366677611,0.2261461735488258,-11952.917984003663,-0.0412095731795488
net_nosize_s9831,aligned_net_excess,gt60,gt60,"Div(Div(Div(TsDiv(TsCorr(cal_5d_close_std_ratio,sales_tax,30),40),cal_20d_amt_ma),bs_total_assets),bs_total_assets)",0.0176330938339233,0.6079661846160889,0.0147984990835189,0.668992817401886,120,0.0031744588632136,-0.111733755310109,0.0,0.052896180381423,0.2833333313465118,4.7576411781600497e-05,1.340075727133568e-07,0.1159502130746841,-0.0115683403730392,15,0.0,0.0093156953573226,0.0,-0.0492561196804046,0.7900217771530151,0.0,0.1754072653197681,0.1754072653197681,size_only,0.1991808352416667,0.9746361614684428,0.4784224397091327,-852.7622729501638,-0.0115445521671484
net_nosize_s9831,aligned_net_excess,gt60,gt60,"Div(Div(Div(TsSkew(TsCorr(cal_5d_down_day_ratio,oper_gross_margin_lyr,40),10),cal_20d_amt_ma),bs_total_assets),bs_total_assets)",0.0082124201059341,0.6647777557373047,0.0134493308544158,0.6561205387115479,120,0.0002555065148044,0.169762697895841,0.0,0.0127469222826628,0.1749999970197677,5.699612855057036e-07,0.0001072513825074,0.1126547563076019,-0.0468881582736969,15,0.0,-0.0264083856135606,0.0,0.0079789810180664,0.6880468130111694,0.0,0.0015229970787032,0.0019582394798931,t10_size_plus_impact_bm,0.1991808352416667,1.0,0.4898361670483333,-350.5582700253351,-0.04688787329305415
net_nosize_s9831,aligned_net_excess,gt60,gt60,"Div(Div(Div(Div(cfd_ocf_per_share_lyr,skd_k),di1),vma120),bs_total_assets)",0.0029705991983413,0.6427608728408813,0.0029706234812736,0.6427607536315918,120,0.036204632371664,0.1030378870445713,0.0,0.4573181916100952,0.5916666388511658,0.0097962464335607,0.0058140222627107,0.1001560494303703,-0.1185523365497589,15,0.0,-0.1244827179014682,0.0,-0.0085448269128799,0.6759786009788513,0.0,0.2372953559194779,0.2372953559194779,size_only,0.1991808352416667,0.7163447048936982,0.3621912842504975,-5966.933113130111,-0.11365421333297855
sizeneut_wide_s9821,aligned_size_neutral_net,gt60,le30,"Sign(TsMax(book_to_market_ratio_lf,10))",0.0013988811492919,0.6354316473007202,-0.0289339914411306,0.0420379340648651,120,-0.0119826244190335,0.0136948106212261,7.2477398720335e-05,-0.0697938197680801,0.5249999761581421,0.0004390643728123,0.0113102714911497,-0.022577855810523,-0.0409984084635973,15,0.007314203993858,-0.0939103099241852,0.0068188758571026,0.0009163630127906,0.6389873623847961,0.0006185490980121,-0.0181841377089775,0.0236544463368254,book_to_market_lf_plus_impact,0.199331829822334,0.9964013824340184,0.488246988059775,-420.4821455218985,-0.04077887627719115
sizeneut_wide_s9821,aligned_size_neutral_net,gt60,40_60,"Div(TsDiv(TsMaxDiff(vol10,50),10),TsMin(TsVar(ev_no_cash_lf,10),20))",-0.0024571533679962,0.6621685028076172,0.0735879222393035,0.5299555063247681,120,0.0809298679232597,0.2785346039181234,0.0,0.5117284798612454,0.6916666626930237,0.0286447649844559,0.0115422298519699,0.1537171947956085,0.0058454835891723,15,0.0,-0.0424998492658138,0.0,-0.003740301811695,0.661922812461853,0.0,0.7071114132495779,0.7071114132495779,size_only,0.1991808352416667,0.5520092544084277,0.2882403315321258,-9220.775032738466,0.020167866081400247
net_nosize_s9831,aligned_net_excess,gt60,gt60,"Div(Div(Div(Sign(ev_no_cash_ttm),Div(dpo,madkx)),cal_20d_amt_ma),Log(is_biz_tax_surchg))",-0.0059724572896957,0.7147732377052307,-0.005972420489788,0.7147731184959412,120,0.0062063061632215,-0.0825641979182952,1.708062390421603e-05,0.0740507911113055,0.4416666626930237,0.0002029819957327,0.0002695089864046,0.1021012750267982,-0.0290135378837585,15,0.0,-0.0673343794316053,0.0,-0.0293682424306869,0.8374699354171753,3.0010098571743742e-06,-0.008675448286152,0.0995671705640359,t10_size_plus_impact_bm,0.1992164198748005,0.9347193793007036,0.4604670046602767,-1642.8014150998251,-0.028912046885892148
sizeneut_wide_s9821,aligned_size_neutral_net,gt60,le30,"Sign(TsMax(ma60,50))",-0.0085340297698974,0.6128569841384888,-0.0602333400070667,0.0548367425799369,120,0.0078061278909444,0.1537947956711102,0.0004101851324084,0.1776420381209856,0.375,0.0005200111756426,0.004238290290143,-0.0519420245289802,-0.0473713057950139,15,0.0041549750555792,-0.0981555543780326,0.0053585531241719,-0.0111083968520164,0.6243218183517456,0.0003414488328431,-0.0421192324098137,0.0799284010254598,impact60,0.200035387600851,1.0,0.4900070775201702,-343.0382092645128,-0.0471113002071926
net_nosize_s9832,aligned_net_excess,gt60,gt60,"TsSum(TsMaxDiff(TsMaxDiff(Ref(ratio_ev_lyr,20),20),20),10)",-0.0099387238025665,0.6602707505226135,-0.0097655249118805,0.660291850566864,120,0.041480902582407,0.1172431371293604,0.0017427007610109,0.2777617990851551,0.550000011920929,0.0063369957082816,0.0075646361726689,0.0900706028938293,-0.1347418337166309,15,0.0035705115332804,-0.1037507539719343,0.0068946400828328,-0.1887107497215271,0.4439314007759094,0.0008979038495524,0.6347409176345944,0.6347409176345944,size_only,0.2028114618271061,1.0,0.4905622923654212,-318.60875607346605,-0.1315733358624901
sizeneut_wide_s9821,aligned_size_neutral_net,gt60,le30,"Sign(TsMinMaxDiff(Less(TsStd(TsMad(cal_30d_ret_vol_corr,20),10),TsMaxDiff(TsMaxDiff(dpo,10),10)),10))",-0.0108062868833541,0.6876925230026245,-0.0450575154483318,0.076706476509571,120,-0.0097417058423161,0.0401000000900999,0.0001757890776627,-0.0648313388567078,0.5083333253860474,0.0003210469765044,0.0083509610788094,-0.0334594962000846,-0.047694775763154,15,0.0042248917999007,-0.0969857121616602,0.0042073168267335,-0.0182275465250015,0.6946784853935242,0.0019836466032217,-0.0409937813626898,0.0409937813626898,size_only,0.1995470624867973,0.9837767598388524,0.482608954424843,-668.5556254589083,-0.0475342522749018
net_nosize_s9831,aligned_net_excess,gt60,gt60,"Div(Div(Div(Div(Div(Div(ratio_bm_lyr,vma250),cal_20d_amt_ma),cal_20d_amt_ma),bs_total_assets),qtyr_5_20),trix)",-0.0127362502813339,0.6573966145515442,-0.0127362377643585,0.6573966145515442,120,-0.0106604155153036,-0.1410494624543552,0.0,-0.0693782683119293,0.4666666686534881,0.0003451472131735,0.0006558427851153,0.0866621303558349,-0.239211422252655,15,0.0,-0.3372395764768123,0.0,0.0380753994941711,0.7045228481292725,0.0,-0.051025861358614,0.2517438558631409,t10_size_plus_impact_bm,0.1991808352416667,0.891095679233928,0.4408292227036009,-2506.863821193561,-0.23903884864606822
net_wide_s9801,aligned_net_excess,le30,le30,"Inv(Greater(a_share_market_val,TsDiv(TsCov(oper_total_asset_turnover_ttm,TsVar(mdd60,50),10),10)))",0.2142971462488174,0.2173023521900177,0.1941494003176689,0.132268026471138,120,0.0564091019332408,0.2369287181716049,0.0,0.2612689036957304,0.6083333492279053,0.0089655829684264,0.0074245551120605,0.214148325920105,0.1477998359799385,15,0.0,0.0792629367023706,0.0,0.048349002456665,0.6364376544952393,0.0,0.9934594605600156,0.9934594605600156,size_only,0.1991808352416667,0.8191316448831826,0.4084454072457655,-3931.75170133832,0.15228262746415172
net_wide_s9801,aligned_net_excess,30_40,30_40,"Inv(Greater(a_share_market_val,Ref(TsVar(is_oth_affecting_tp,20),10)))",0.1560568868637085,0.3452693819999695,0.1560568948745727,0.3452694118022918,120,0.0511210560798645,0.2434641006836681,0.0,0.257196136910539,0.574999988079071,0.0075601792729156,0.0201291169978652,0.2082616299390793,0.2139891232609749,15,0.0,0.1736635623693466,0.0,0.0203714946269989,0.7111631035804749,0.0,0.8361485617225639,0.8361485617225639,size_only,0.1991808352416667,0.7484478379101804,0.3766376941079146,-5331.29107940376,0.2177692128974327
net_nosize_s9831,aligned_net_excess,30_40,30_40,"Div(Div(Div(TsDiv(adxr,30),cal_20d_amt_ma),qtyr_5_20),bs_total_assets)",0.1439524970054626,0.3416036069393158,0.1439525140285492,0.3416035771369934,120,0.0684649273753166,0.3678159019296634,0.0,0.3826600877320831,0.6416666507720947,0.016810893116354,0.0086337445901555,0.1956029748916626,0.1100502806425094,15,0.0,0.1001760067462921,0.0,0.0765307567834854,0.4073117077350616,0.0,0.8157591501515318,0.8280681935298103,impact60,0.1991808352416667,0.8806770339479868,0.4361408323249274,-2713.152997855196,0.1184557272006864
net_wide_s9801,aligned_net_excess,30_40,30_40,"Inv(Sub(TsMed(amount,10),TsStd(TsMed(TsStd(vol250,30),40),30)))",0.1402424549818038,0.3399076759815216,0.1402424674987792,0.3399076759815216,120,0.1080570071935653,0.3249111862964584,0.0,0.6171349911492374,0.75,0.0500143201335105,0.0220517564296632,0.1916365081071853,0.0920682671070098,15,0.0,0.0556750443398952,0.0,0.0859449572324752,0.3696766197681427,0.0,0.6636847871544447,0.8462422317118471,impact60,0.1991808352416667,0.7789549312340215,0.390365886103643,-4727.250631591711,0.11707542717376505
sizeneut_wide_s9821,aligned_size_neutral_net,30_40,le30,Sign(ev_to_ebitda_lyr),0.131603295135498,0.3089801073074341,-0.0303119393259286,0.0449288487434387,120,-0.0028239260427653,-0.0693536422763405,7.833982380127112e-05,-0.0328706520665435,0.3833333253860473,3.55826439207657e-05,0.0010374502655038,-0.0235186973959207,0.0036530949488282,15,3.487024134665789e-05,-0.0736741363808512,0.0021604226567289,0.1187609194278717,0.326956182718277,0.0010697186761608,-0.1620020938075166,0.1620020938075166,size_only,0.1993440432079193,0.9379239341752036,0.4619345790204254,-1578.2281432532816,0.003670886270788583
net_nosize_s9831,aligned_net_excess,40_60,40_60,"Div(Div(ratio_bm_lyr,qtyr_5_20),bs_total_assets)",0.1289352257251739,0.4268431663513183,0.1289352347373962,0.4268431067466736,120,0.0605852268636226,0.3374820918142495,0.0,0.3201178107147274,0.6083333492279053,0.0117982665042856,0.0056330212245682,0.1934739124774933,0.0356563032388687,15,0.0,0.0560119923055172,0.0,0.0250563061237335,0.6069064140319824,0.0,0.8536662588153372,0.8536662588153372,size_only,0.1991808352416667,0.7270584368216253,0.3670124636180647,-5754.801220957153,0.0415554364910115
net_nosize_s9831,aligned_net_excess,40_60,40_60,"Div(Div(Div(Div(Div(Div(ratio_bm_lyr,vma250),cal_20d_amt_ma),TsMinDiff(lma30,50)),bs_total_assets),qtyr_5_20),bs_total_assets)",0.1182168015003204,0.5312098264694214,0.1182168140172958,0.5312098264694214,120,0.0851333513855934,-0.050643880386739,0.0,0.4281767728067248,0.675000011920929,0.0246051839013335,0.0030761915820732,0.1985357397794723,-0.0442502452611923,15,0.0,-0.0808530505120754,0.0,0.0087341091156005,0.6503718495368958,0.0,0.8045817271670259,0.8045817271670259,size_only,0.1991808352416667,0.2051719144166503,0.1321635285358259,-16088.15436457566,-0.03194765331052555
net_nosize_s9831,aligned_net_excess,40_60,40_60,"Div(Div(Div(Div(TsIr(Greater(Pow(TsIr(davol10,40),TsIr(cal_5d_turnover_sum,20)),TsCov(TsSkew(fixed_asset_depreciation,30),TsCov(boll,oper_roe_diluted_adj_ttm,50),40)),10),bs_total_assets),cal_20d_amt_ma),qtyr_5_20),bs_total_assets)",0.1107937394142151,0.4375213086605072,0.1009031228542328,0.4300203323364258,120,0.0474783442914485,0.1776536042754125,0.0,0.247306149988924,0.5583333373069763,0.006555775028457,0.0023985178622809,0.1659221971035003,0.031480269241333,15,0.0,0.0326311648249626,0.0,-0.0049854577302932,0.5225435495376587,0.0,0.8120239368084037,0.8120239368084037,size_only,0.1991808352416667,1.0,0.4898361670483333,-350.5582700253351,0.0347581567555615
net_nosize_s9831,aligned_net_excess,40_60,40_60,"Div(Div(Div(Div(davol5,cal_30d_ret_vol_corr),cal_20d_amt_ma),amount),bs_total_assets)",0.1048909896612167,0.4532970488071441,0.1048909726381301,0.4532970786094665,120,0.0372855886816978,0.1003966721058479,0.0,0.3248009579719034,0.574999988079071,0.0069634769359908,0.0141888518507047,0.1734294909238815,0.1013261926174163,15,0.0,0.0783088522195816,0.0,0.024703247308731,0.6685924530029297,0.0,0.4776938986680234,0.5139217380549581,impact60,0.1991808352416667,0.8973122914785794,0.443626698213694,-2383.774898749464,0.1048079310854117
net_nosize_s9831,aligned_net_excess,40_60,40_60,"Div(Div(Div(Div(ratio_bm_lyr,bbiboll_down),TsMinDiff(sy,40)),bs_total_assets),bs_total_assets)",0.091505736207962,0.4144419431686401,0.0915057156801223,0.4144419133663177,120,0.0436905957758426,-0.0368206148166861,0.0,0.2160181991493144,0.550000011920929,0.0051908802131012,0.0016679454253499,0.1541693329811096,-0.0215609709084033,15,0.0,-0.0364267530530691,0.0,0.0048225322723388,0.502652645111084,0.0,0.8706976041791368,0.8706976041791368,size_only,0.1991808352416667,0.4090929155790998,0.2239279790589282,-12050.518541559157,-0.0189655308018527
net_nosize_s9831,aligned_net_excess,40_60,40_60,"Div(Div(Div(Div(ratio_bm_lyr,vma250),cal_20d_amt_ma),TsSkew(cr,40)),bs_total_assets)",0.0841776949882507,0.5465313196182251,0.0841545506000518,0.5465138554573059,120,0.0523394718766212,0.0646361882223743,0.0,0.3939927378518413,0.625,0.0128883573889934,0.0096089946864163,0.1667874455451965,0.0066475313186645,15,0.0,-0.0190692141115665,0.0,0.0185433973789215,0.7191785573959351,0.0,0.5060182794580473,0.5060182794580473,size_only,0.1991808352416667,0.8957158753055827,0.4429083109358456,-2415.3839389747955,0.0130917100131612
net_wide_s9801,aligned_net_excess,40_60,40_60,"Inv(Greater(a_share_market_val,TsStd(TsDelta(cfs_fix_asset_depr,40),30)))",0.082312363743782,0.4813265800476074,0.0823123852729797,0.4813265204429626,120,0.0306816026568412,0.1381355251344616,0.0,0.1678643501198974,0.5249999761581421,0.0027039322047856,0.0041232368519823,0.1550889551639556,0.0799144001483917,15,0.0,0.0054622140526771,0.0,0.0179052359104156,0.6691430807113647,0.0,0.6770393711775433,0.6770393711775433,size_only,0.1991808352416667,0.5702815330271758,0.2964628569105624,-8858.983916087256,0.0812663662507845
net_nosize_s9831,aligned_net_excess,40_60,40_60,"Div(Div(Div(Sign(ev_no_cash_ttm),Log(is_biz_tax_surchg)),cal_20d_amt_ma),TsStd(TsMax(TsMinDiff(udl,10),40),40))",0.0762008653879165,0.4381223022937774,0.0762008608818054,0.4381223320960998,120,0.0569620244204998,0.0829105323943159,0.0,0.4374736711159167,0.6000000238418579,0.0149516321565827,0.0060603132628962,0.1424449574947357,0.03938929438591,15,0.0,-0.0246141444683075,0.0,0.0371315058946609,0.5461928844451904,0.0,0.2670528373212174,0.4535553440063465,t10_size_plus_impact_bm,0.1991808352416667,0.8125496430726021,0.4054835064310043,-4062.075337187813,0.046865110464201346
sizeneut_wide_s9821,aligned_size_neutral_net,40_60,le30,"Sign(TsVar(vol250,30))",0.0690337804555892,0.4440207779407501,-0.047382889598608,0.0666746124625206,120,0.0031054562423378,0.0917171934075804,0.0001186765516693,0.032991149633621,0.4166666567325592,4.268857047040411e-05,0.0079321957223013,-0.0373016881942749,-0.0458080766335129,15,0.0065014248028158,-0.120875795571506,0.0069812570991395,0.0775045759677887,0.4565270245075226,0.0028160555761018,-0.087147587729199,0.1364383174657323,impact60,0.1994280780576445,1.0,0.4898856156115289,-348.38253324472834,-0.045786732348277695
net_nosize_s9831,aligned_net_excess,40_60,40_60,"Div(Div(Div(Div(TsVar(cal_5d_vol_std_ratio,10),bbiboll_down),cal_20d_amt_ma),bs_total_assets),bs_total_assets)",0.065381858253479,0.4475559592247009,0.0653818377256393,0.4475559294223785,120,0.0444641187787056,-0.1215007312412918,0.0,0.2386993949913497,0.5666666626930237,0.0060143496335624,0.0024125206190885,0.1330522942543029,0.0274827578544616,15,0.0,0.0236318161189556,0.0,-0.0594955116212368,0.5921682715415955,0.0,0.828977665554437,0.828977665554437,size_only,0.1991808352416667,1.0,0.4898361670483333,-350.5582700253351,0.0304899326712428
sizeneut_wide_s9821,aligned_size_neutral_net,40_60,40_60,"TsMed(TsCorr(ratio_ep_ttm,ratio_cfp_lyr,20),20)",0.0609912782907485,0.453002005815506,-0.0693796499580144,0.5435024499893188,120,0.000581253087148,-0.0696603764675011,1.5183865827611932e-05,0.0101289361065111,0.375,2.207803268038196e-06,0.000423497588058,0.0127979204803705,0.0006808020472526,15,0.0002709918954576,-0.0718612305790186,3.684838987100346e-06,0.0614624517917633,0.4555839002132416,0.0006075955199515,-0.1180799195854958,0.1180799195854958,size_only,0.1992124682954741,0.8557640658039982,0.424936323270894,-3206.151396232664,0.0006819059488866191
net_nosize_s9831,aligned_net_excess,40_60,40_60,"Div(Div(Div(TsSkew(cal_5d_close_std_ratio,10),cal_20d_amt_ma),bs_total_assets),bs_total_assets)",0.05723012945652,0.522111177444458,0.0572301384687423,0.5221111178398132,120,0.0205479376018047,0.0016831268757546,0.0,0.2204332161242579,0.4000000059604645,0.0018117792151121,0.0026840091438776,0.1361733394861221,0.0430732935905456,15,0.0,0.0582771636843681,0.0,0.0056019873619079,0.5897694826126099,0.0,0.3186955355004427,0.3186955355004427,size_only,0.1991808352416667,1.0,0.4898361670483333,-350.5582700253351,0.043979183198101644
net_wide_s9801,aligned_net_excess,40_60,40_60,"Inv(Greater(a_share_market_val,TsStd(TsDelta(bs_total_hldr_eqy_exc_min_int,40),30)))",0.053611152935028,0.4920799136161804,0.0536111779689788,0.4920799136161804,120,0.0276439748704433,0.1488968941657196,0.0,0.1608461226333545,0.5,0.0022232130860423,9.938561649781972e-05,0.1280136609077453,-0.0977778035759925,15,0.0,-0.0714608463317155,0.0,-0.0012924410462379,0.618381679058075,0.0,0.6766681904924998,0.6766681904924998,size_only,0.1991808352416667,0.5728083259994565,0.2975999137480888,-8808.953415236094,-0.09666619703297136
net_nosize_s9831,aligned_net_excess,gt60,gt60,"Div(Div(Div(TsSkew(macr2,10),cal_20d_amt_ma),cal_20d_amt_ma),bs_total_assets)",0.0665229838371276,0.6571695804595947,0.0661319415092468,0.6572779417037964,120,0.0171135365962982,-0.0710427705011347,0.0,0.1458830499283649,0.5083333253860474,0.001269092227971,0.0252453242319542,0.1655123662948608,0.1374873620510101,15,0.0,0.1396489230394363,0.0,0.05628807284832,0.6296979188919067,0.0,0.0700168151983721,0.0872680884457285,t10_size_plus_impact_bm,0.1991808352416667,0.7694567644333976,0.3860917110433622,-4915.314334244062,0.1381219081649956
net_nosize_s9831,aligned_net_excess,gt60,gt60,"Div(Div(Div(Sign(ev_no_cash_ttm),cal_30d_price_vol_corr),Log(is_biz_tax_surchg)),cal_20d_amt_ma)",0.0482699943065643,0.6144220232963562,0.0482699943065643,0.6144220232963562,120,0.0365575142204761,-0.0914715518448311,0.0,0.5149027626038284,0.6083333492279053,0.0114510023810407,0.0037355773032563,0.1411706042289734,0.053209881734848,15,0.0,0.015262194442749,0.0,-0.0025273445606231,0.7584058046340942,0.0,0.2135985815793851,0.2797585976445658,t10_size_plus_impact_bm,0.1991808352416667,0.8484896361230826,0.4216565033037205,-3350.463474788299,0.05893538292536835
net_nosize_s9831,aligned_net_excess,gt60,gt60,"Div(Div(Div(Sign(ev_no_cash_ttm),bbiboll_down),cal_20d_amt_ma),TsMinDiff(davol20,50))",0.0390442188978195,0.6338301301002502,0.0390442404270172,0.6338300704956055,120,0.060507521033287,-0.0150031304473508,1.5130037974230129e-05,0.4963240695583725,0.6416666507720947,0.0192701087644647,0.0088157470390006,0.1348793470859527,-0.034641409099102,15,0.0,-0.0819482896149158,0.0,-0.008720932495594,0.7428369522094727,2.8701480523536537e-06,0.2386710030541481,0.477892524034487,t10_size_plus_impact_bm,0.199212356154113,0.5439817988092048,0.2846342806949647,-9379.441269573552,-0.025006354716869652
