selection,size,na,net_5y,turn_5y,sharpe_5y,dd_5y,nc_5y,comb_5y,win_rate_5y,net_1y,turn_1y,sharpe_1y,dd_1y,nc_1y,comb_1y,net_3m,turn_3m,sharpe_3m,dd_3m,nc_3m,comb_3m,comb_mean,comb_min,objective
size_only+t10_size_plus_impact+reversal_chip_turn_size_eq+impact_abs_return60+t10_size_plus_impact_downside,5,0.30298292209249994,23.7766811339531,25.177755678648545,1.0818343168066662,27.71947684604299,0.5681695882697423,0.316272899139884,0.8,9.67971238929927,24.83199886625665,0.6673701416266634,20.596420486353708,0.1632077171200452,0.13404005712252032,58.61939756375296,19.870696574514763,1.0550486747435222,1.518566845146152,1.0,0.5105965844185,0.3203031802269681,0.13404005712252032,0.3503031802269681
size_only+impact60+book_to_market_lf_minus_size+t10_size_plus_impact_fscore+t10_size_plus_impact+reversal_turn_paper+t10_size_plus_impact_downside,7,0.3228814827321428,23.10585106779306,26.011473001963655,1.0901295554674166,26.988730873714005,0.545616451297058,0.3101036996301047,0.8,9.508114085773972,25.37434927309303,0.6726698059130721,20.164765345193437,0.15922176586447645,0.13622609118544296,60.23718241614725,20.538518372894426,1.0818998872755865,1.973018683574146,1.0,0.5145762965464286,0.32030202912065875,0.13622609118544296,0.3503020291206588
impact60+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+t10_nomcap_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside,6,0.3472124652395833,22.193301267949355,25.95352290641096,1.0839545328966258,24.91348833305174,0.5414982506412833,0.3131167058364942,0.7666666666666667,9.166261031416717,25.372951796431458,0.6707158693912321,20.15679807149833,0.15307899872429465,0.13832804247384928,59.395047314101724,21.313248425641277,1.0885001975376734,1.6218857685461607,1.0,0.5194424930479167,0.32362908045275335,0.13832804247384928,0.35029574711942
size_only+t10_size_plus_impact_bm+book_to_market_lf_plus_impact+reversal_chip_turn_paper+impact_abs_return60+t10_size_plus_impact_downside,6,0.29113421689374996,23.170916943486112,23.137248127286774,1.0970312736418346,25.967379979592064,0.6302382249430375,0.3418340446031169,0.7833333333333333,7.596627782887211,22.57631787772933,0.6085736458803832,20.85420535221496,0.12794279590555063,0.11580110153624779,59.637547442735794,19.09924612743425,1.1008325794841696,1.6525204135752203,1.0,0.50822684337875,0.32195399650603823,0.11580110153624779,0.35028732983937155
impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+reversal_chip_turn_size_eq,6,0.3259126379958333,21.83424732989377,23.581711944181137,1.083030382639501,24.781592405844478,0.5871422708743108,0.32939654949260655,0.8,6.817907405503404,22.538258326231333,0.5957155978509115,20.325466160158378,0.11354408029833979,0.11627736373341957,57.68453478879959,18.987963261531558,1.069828186134604,1.6820434552742403,1.0,0.5151825275991667,0.32028548027506426,0.11627736373341957,0.3502854802750643
size_only+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+reversal_chip_turn_paper+impact_abs_return60+t10_size_plus_impact_downside,6,0.29306851828541663,23.388384160271087,23.988778280873845,1.1020084985725407,26.25569601520428,0.6132577135883994,0.3345796747718631,0.7833333333333333,8.258795505724226,23.068669915059996,0.6366390805002011,20.888451086659764,0.14232601951846136,0.12266041244039094,59.88796938034593,18.740610369984566,1.0895978807205615,1.7283716163373875,1.0,0.5086137036570834,0.3219512636231125,0.12266041244039094,0.3502845969564458
impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+t10_size_plus_impact_fscore+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+t10_size_plus_impact_downside,7,0.3634781054910714,22.459224172821177,26.110701770583876,1.0776719153421332,25.804440454093236,0.5332720070696124,0.3126680242795399,0.7666666666666667,8.742501035326178,25.616411726202205,0.650194704869339,20.45787084163353,0.13952178324581832,0.13548042355883255,58.702295782540546,21.097412178887502,1.0626224337240049,1.671605574572499,1.0,0.5226956210982143,0.3236146896455289,0.13548042355883255,0.3502813563121956
size_only+book_to_market_lf_minus_size+t10_size_plus_impact+reversal_chip_turn_paper+t10_size_plus_impact_wc+impact_abs_return60,6,0.29046440116458333,23.75544674177033,24.310400590099622,1.099433891661446,26.88161223740534,0.6064812722149684,0.33100945272965243,0.7833333333333333,8.787887709543638,23.431546508989733,0.6459481053646101,20.367068657947318,0.1525418835902689,0.12673672784853768,60.33478495505484,19.52808605580622,1.1077437715964056,1.557624612001307,1.0,0.5080928802329167,0.3219463536037022,0.12673672784853768,0.35027968693703554
size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+reversal_turn_paper,7,0.29751509895714284,22.535650576881658,22.252506607250304,1.0983608990692935,26.288302423661015,0.6345327544120029,0.34504275927682987,0.7666666666666667,6.939167974345098,20.78947914619474,0.5989211106351967,20.208553138726447,0.12619242665462385,0.1162896117860093,58.271363163224756,18.25757015877418,1.0701879881949494,1.9225772357802096,1.0,0.5095030197914285,0.32361179695142256,0.1162896117860093,0.35027846361808923
size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact+reversal_chip_turn_size_eq,7,0.29240178270714284,23.002486195100985,21.985328354013266,1.0903905164525811,26.96269554715608,0.6430975226921737,0.34787424175290677,0.7666666666666667,7.049806679390366,20.75877288131869,0.5860194431259794,20.81942872788376,0.12441254713314967,0.11446600275134593,59.08933079342103,18.339928209713776,1.087160735325524,1.839351838246417,1.0,0.5084803565414285,0.32360686701522706,0.11446600275134593,0.35027353368189373
size_only+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+t10_size_plus_impact+reversal_chip_turn_size_eq+t10_size_plus_impact_aggregate+impact_abs_return60,7,0.3128196241821428,23.887632527393045,25.437651091166035,1.1005203437336013,26.545937718231528,0.586875703257124,0.3266579913021344,0.7666666666666667,9.144513274356646,24.799408608862244,0.6629220305369169,20.578940956455117,0.15340017361248007,0.1315940029620446,59.46360479405924,19.824977573699247,1.075527028757554,1.7326060911613705,1.0,0.5125639248364285,0.3236053063668692,0.1315940029620446,0.35027197303353586
impact60+t10_size_plus_impact_fscore+reversal_chip_turn_paper+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside,5,0.37910860009749997,22.182493290849976,28.386298788705762,1.0722249485276758,25.213971454091332,0.48697687068015827,0.2949613118255712,0.8,9.335213910734645,28.00817669814611,0.6775173419758878,20.164061456516503,0.14264801195727053,0.14001332540027173,59.03166630125044,23.29701823360925,1.0795408022378166,1.2685987798857323,1.0,0.5258217200195,0.32026545241511434,0.14001332540027173,0.35026545241511436
size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_fscore+reversal_chip_turn_paper,5,0.33879387646000003,23.26592433058509,27.043743168213492,1.0910822654110948,26.132527285865848,0.5369244165838343,0.3093747627547254,0.7833333333333333,9.67187884816533,26.37735229679774,0.6809244154251195,20.244576486773713,0.15751812168250343,0.13864193004912656,58.69547970090272,21.370437852192207,1.0577266852607063,1.7406476224913425,1.0,0.517758775292,0.32192515603195065,0.13864193004912656,0.350258489365284
impact60+t10_size_plus_impact_bm+t10_nomcap_plus_impact+reversal_chip_turn_size_eq+impact_abs_return60+t10_size_plus_impact_downside,6,0.33835955041875,23.010303528532468,26.556730715382376,1.0900355997558133,25.36618516824212,0.5474826418353093,0.31403909890963916,0.7666666666666667,9.625575407748368,26.14385377476619,0.6796729020135039,19.95014143016032,0.15861021584641039,0.13904650721463468,59.00754609985361,22.71180059231901,1.0967324857519163,1.3117481428576383,1.0,0.51767191008375,0.32358583873600794,0.13904650721463468,0.3502525054026746
impact60+t10_nomcap_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+t10_size_plus_impact_downside,5,0.3621526983675,22.270717144626044,27.057132141316682,1.0727278545374674,25.32729425037008,0.5121712637662583,0.30290760836831626,0.7833333333333333,9.533903337953515,26.893019417096774,0.6711004285406256,19.831305328982506,0.15107976140219723,0.14041643230448875,55.48974238736783,23.359285794261712,1.0164991537929733,1.3195860424704775,1.0,0.5224305396735001,0.3219181934487683,0.14041643230448875,0.35025152678210164
impact60+t10_size_plus_impact_bm+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+reversal_chip_turn_paper+t10_nomcap_plus_impact+impact_abs_return60,7,0.3313002015910714,22.229287803471838,25.838089388928775,1.0947627664423443,24.01553300361403,0.5586891130194331,0.31767014117695924,0.7833333333333333,8.62847950059005,24.870734059147246,0.6645304826532598,20.148055310838963,0.1456721318597078,0.1318124996550828,58.27523285755667,21.19410672486734,1.0933442580559152,1.608650040482007,1.0,0.5162600403182143,0.32191422705008543,0.1318124996550828,0.35024756038341875
t10_size_plus_impact_bm+book_to_market_lf_plus_impact+t10_size_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+impact_abs_return60+t10_size_plus_impact_downside,7,0.3473130399107142,22.192350134940504,25.276754047071208,1.0736765399874966,25.069961047879076,0.5492259831790647,0.316614300412722,0.7666666666666667,8.86889036538396,25.076213139883457,0.652887651432983,20.59985964864396,0.14485888041453127,0.13464910416868192,59.02243930412947,21.47165501440628,1.0988786922125344,1.5101783213027575,1.0,0.5194626079821428,0.3235753375211822,0.13464910416868192,0.3502420041878489
t10_size_plus_impact_bm+book_to_market_lf_minus_size+t10_size_plus_impact_fscore+t10_size_plus_impact+impact_abs_return60,5,0.34698138611249996,22.740516981654814,25.50237676346837,1.0868931544042486,26.219882542953933,0.5535348012206303,0.3184869377717836,0.7833333333333333,8.158755873842335,24.968191849687965,0.6342901522839829,20.67400952188909,0.1298705017283323,0.12783800300024953,58.37699728090464,20.485477302870084,1.067810674430304,1.6990549674101518,1.0,0.5193962772225,0.32190707266484436,0.12783800300024953,0.3502404059981777
size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+reversal_turn_paper+t10_size_plus_impact_aggregate+impact_abs_return60+t10_size_plus_impact_downside,7,0.3072487986071428,23.246846384179324,24.518980878634082,1.0940916990142644,26.90855269839123,0.5853090418969253,0.324838828575045,0.7833333333333333,8.745920665217561,23.522465385293568,0.6449175054364298,20.33111024452331,0.15107156736651925,0.12943196503636223,59.566945189722546,19.53123227968492,1.0938814949581028,1.8407276550530205,1.0,0.5114497597214286,0.32190685111094525,0.12943196503636223,0.35024018444427857
t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+impact_abs_return60+t10_size_plus_impact_downside,7,0.3145784595535714,21.908788625344155,22.357114624655917,1.0753489163908436,25.5577723184812,0.6088301975257202,0.33688928079728836,0.7833333333333333,6.893007992162293,21.562195818444824,0.586809661023917,20.553868876652746,0.11776891072054706,0.11591170173496046,56.92921683753171,18.4227068401878,1.0692897331649431,1.767801473727848,1.0,0.5129156919107143,0.32190555814765437,0.11591170173496046,0.3502388914809877
size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+t10_nomcap_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+impact_abs_return60,7,0.30905527580357145,23.280126963106145,24.358384375215167,1.087693494773313,26.645983871275767,0.5892906458989254,0.3269918458152307,0.7833333333333333,8.608282160066452,23.927849204064422,0.6388931324310833,20.395576709531614,0.14466128190475938,0.12690863201785602,59.21083843246738,20.05521876952642,1.0846027829705958,1.5645037359829694,1.0,0.5118110551607143,0.321903844331267,0.12690863201785602,0.35023717766460033
impact60+t10_size_plus_impact_bm+reversal_chip_turn_paper+t10_nomcap_plus_impact+t10_size_plus_impact_aggregate+impact_abs_return60+t10_size_plus_impact_downside,7,0.3492399751571428,22.57528200646019,26.852235519590984,1.085460765423801,24.862266783150865,0.5335902464021076,0.309963605912377,0.7833333333333333,9.166493519886934,26.354169452162417,0.6667429488993738,20.083791411666684,0.14667960027703392,0.13585381515609385,58.38427187565347,22.79217896474204,1.0887205559263444,1.3286501745061963,1.0,0.5198479950314285,0.3218884720332998,0.13585381515609385,0.3502218053666331
size_only+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact+reversal_chip_turn_paper+t10_size_plus_impact_downside,6,0.298873959025,23.109465518546024,23.67399776868286,1.09818806743543,26.19200681456787,0.6125553502123715,0.3354246994005672,0.7833333333333333,7.812886089910657,22.636350931172657,0.6188055085221889,20.19071861664883,0.13485958138864507,0.12046160342989029,60.70085556933951,19.31163581335444,1.1241116272756588,1.469060323284055,1.0,0.509774791805,0.32188703154515247,0.12046160342989029,0.3502203648784858
size_only+t10_size_plus_impact_bm+t10_size_plus_impact_fscore+t10_size_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside,6,0.3844967991979166,22.560422689140132,28.11409169902099,1.0593292990556296,26.75684163432921,0.4809391958329442,0.2933219979644082,0.8,9.32812893452288,27.610141311341472,0.6659339919727585,20.584072757445426,0.14117757152524743,0.14042926702594466,59.83307907394727,22.890216494125823,1.0687572254816828,1.2930861997208276,1.0,0.5268993598395834,0.3202168749433121,0.14042926702594466,0.3502168749433121
impact60+t10_size_plus_impact_bm+t10_size_plus_impact_fscore+reversal_turn_paper+impact_abs_return60+t10_size_plus_impact_downside,6,0.34761183616874997,22.737420766989228,26.800498828895897,1.0966861066768285,25.215075413353404,0.5407459193877281,0.3128580309582276,0.7833333333333333,8.847209471748187,26.074774288625317,0.6604020451531838,20.122535041037594,0.14163984306600635,0.13326029661345284,56.627985584917354,21.149016785862287,1.03525432770327,1.721749235077552,1.0,0.51952236723375,0.3218802316018102,0.13326029661345284,0.3502135649351435
t10_size_plus_impact_bm+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+t10_size_plus_impact+t10_size_plus_impact_aggregate+impact_abs_return60,6,0.35268647235833334,22.235783539070432,25.433790232379412,1.0811132310011873,25.216640828147398,0.549304839189899,0.31772447210712124,0.7666666666666667,8.439957853682971,24.942121608097043,0.6479661033529671,20.66387252524531,0.1374089848704312,0.1323713376633607,57.552349768222314,20.52999612229903,1.0674431926562045,1.65688133542925,1.0,0.5205372944716666,0.3235443680807162,0.1323713376633607,0.35021103474738285
impact60+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+t10_nomcap_plus_impact+t10_size_plus_impact_wc,5,0.33703701537499997,21.96434387883161,25.661901523439585,1.090859141496349,24.445952303605058,0.5498197242750005,0.3148262789987502,0.7666666666666667,9.074382001602132,24.664634909411728,0.6757019632583332,19.892337462307708,0.15771301668320856,0.13837826058244385,60.12006676776467,20.749096146314145,1.1254447568955168,1.5333051302141576,1.0,0.517407403075,0.3235373142187314,0.13837826058244385,0.35020398088539806
size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+t10_nomcap_plus_impact+t10_size_plus_impact_wc,7,0.32556364088571427,22.992501320157416,25.258552879093298,1.093868866633494,25.68177199027788,0.5740557748304763,0.3234378268508572,0.7833333333333333,8.467947404887175,24.654278361719175,0.6383294900214317,20.551168597563553,0.13764709548147058,0.12705392114380462,58.191694359282245,20.529237559296526,1.050798984518785,1.8952653149212906,1.0,0.5151127281771428,0.32186815872393487,0.12705392114380462,0.3502014920572682
size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_nomcap_plus_impact+reversal_turn_paper+impact_abs_return60,7,0.28124548802678573,22.759070122865992,22.954579140088875,1.1021152239973893,25.669787999940496,0.6301058642087073,0.33979673649927544,0.8,7.427860867642963,22.133395156981617,0.6112343567211124,20.16836979445572,0.1295685891294236,0.11455496271359777,55.35863714326253,19.35961225997813,1.0374334903676874,1.7152128697317637,1.0,0.5062490976053572,0.3202002656060768,0.11455496271359777,0.3502002656060768
impact60+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+reversal_chip_turn_size_eq+t10_size_plus_impact_downside,5,0.33469415622,22.639828197289706,25.82602549429715,1.0911517649700648,25.30971540993312,0.5550160159908675,0.31669603843989036,0.7666666666666667,9.25168514361688,25.125280013066657,0.6728628944251143,20.528721766659864,0.15560661205704876,0.13696180666967195,58.39876869535836,20.354867405294723,1.070050081665127,1.6044591958671472,1.0,0.516938831244,0.3235322254511874,0.13696180666967195,0.3501988921178541
impact60+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+reversal_chip_turn_size_eq+reversal_turn_paper+impact_abs_return60+t10_size_plus_impact_downside,7,0.2796875180232143,22.209461025976644,22.317865567535637,1.0916151806271737,25.39505967314556,0.6293909289445978,0.3391634216297119,0.8,7.404004352937285,21.39337819828009,0.6069496679926031,20.330784632675012,0.1323421218734501,0.1154914584476954,56.23074373299435,17.9776138019853,1.0503155883460813,1.7583989566408942,1.0,0.5059375036046428,0.32019746122735004,0.1154914584476954,0.35019746122735007
size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact+t10_size_plus_impact_aggregate,6,0.3064052229854166,22.958287907840898,21.920669123212473,1.0914125549813298,26.91324734874353,0.6449237641701475,0.3514967384736497,0.7666666666666667,6.144595453877459,20.65655884877521,0.5561428186821158,20.840749354363886,0.10338323953615658,0.10780350238835379,58.99426397389927,17.87021159383684,1.0920016177494238,1.6787629659006043,1.0,0.5112810445970833,0.32352709515302897,0.10780350238835379,0.35019376181969564
book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact+reversal_chip_turn_paper+t10_size_plus_impact_wc+impact_abs_return60,6,0.30119596697708334,21.749342381812273,23.266678067577452,1.0802001871889677,25.073864426547832,0.5882778802264079,0.32496423949730024,0.8,7.974440980406422,22.35436784259078,0.6368963934769201,19.62167166382698,0.14475233460553524,0.12537774396790752,57.935857493783836,19.528814544980015,1.101759454599763,1.481231610405509,1.0,0.5102391933954167,0.32019372562020815,0.12537774396790752,0.3501937256202082
size_only+t10_size_plus_impact_bm+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+t10_nomcap_plus_impact+t10_size_plus_impact_aggregate+impact_abs_return60,7,0.3177798918178571,23.35287055627484,24.936656072793475,1.0972672220644477,25.946174634587283,0.5896973626094891,0.3289197915378415,0.7833333333333333,8.144334314200005,24.290366309122238,0.6307585546265113,20.770501982579436,0.1323125601132284,0.1230966304145242,59.421386215632374,19.737421191404245,1.0788968015592977,1.7029987139946634,1.0,0.5135559783635715,0.3218574667719791,0.1230966304145242,0.3501908001053124
size_only+impact60+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+reversal_chip_turn_paper+t10_size_plus_impact_wc+t10_size_plus_impact_downside,7,0.3161568485821428,23.229718947229966,25.12786647290207,1.0997125756641122,25.93136040532602,0.5835718718135483,0.3258387120325253,0.7833333333333333,8.523874315176082,24.42533695555498,0.6416762534366378,20.554540582359515,0.14058060280532308,0.12649264097882396,60.1657586166506,20.185991468377,1.0852426951021743,1.8399748789676762,1.0,0.5132313697164286,0.3218542409092593,0.12649264097882396,0.3501875742425926
size_only+book_to_market_lf_plus_impact+t10_size_plus_impact+reversal_chip_turn_paper+t10_size_plus_impact_wc+impact_abs_return60+t10_size_plus_impact_downside,7,0.30270445204464286,23.275321904767964,24.58686114911465,1.0942370792807063,25.948549781514952,0.5944300863052656,0.3280344292462981,0.7833333333333333,8.695660118479784,23.896429834203914,0.6456767139895055,20.494245096472675,0.14764356871121787,0.12698049632897662,59.452317073954084,20.648872048619182,1.0952230441058126,1.6219457954989691,1.0,0.5105408904089286,0.3218519386614011,0.12698049632897662,0.3501852719947344
size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+t10_size_plus_impact+reversal_chip_turn_size_eq+t10_size_plus_impact_downside,7,0.32135651648214286,23.45556584262569,25.159959567416195,1.0876139582450075,27.198337381742178,0.5691732012912397,0.3203992438774864,0.7833333333333333,8.970294496312777,24.60384483997823,0.6451234119807868,20.398565879116592,0.14802571125609215,0.13088287336167004,56.366901452855785,19.410236879629668,1.0233898793295595,1.780376951784357,1.0,0.5142713032964286,0.32185114017852834,0.13088287336167004,0.35018447351186166
impact60+book_to_market_lf_plus_impact+t10_size_plus_impact+reversal_turn_paper+t10_size_plus_impact_wc+impact_abs_return60+t10_size_plus_impact_downside,7,0.31042026797321426,22.257487763562402,24.28726302647694,1.0929164530987334,24.651174467703907,0.5877472609942371,0.3265703210420496,0.7833333333333333,8.360547638253525,23.465700851373175,0.6382301653408161,20.012449808200504,0.14398773127143039,0.12687853266678653,58.524426154055696,19.484669113367897,1.094078052068292,1.7347034768246616,1.0,0.5120840535946428,0.32184430243449297,0.12687853266678653,0.3501776357678263
size_only+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact+reversal_chip_turn_paper+t10_size_plus_impact_wc+impact_abs_return60,7,0.2764623873125,22.937742843056004,22.08821698272596,1.0942831774831019,26.681869452016294,0.64377021420201,0.3449890738534045,0.7833333333333333,7.442542405673233,21.189346978264563,0.603985343592583,20.53171024461051,0.13322968876369007,0.11524583740616054,60.0508093484767,18.799276516679416,1.1098654417357288,1.702773877270658,1.0,0.5052924774625001,0.321842462907355,0.11524583740616054,0.35017579624068834
size_only+impact60+reversal_chip_turn_size_eq+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+t10_size_plus_impact_downside,6,0.32153682961875,23.10763584730412,25.289859056228398,1.0722146841255435,27.044955879173173,0.5514543750475736,0.3124618346951581,0.7833333333333333,9.73088639859803,24.900850716319333,0.6707357211836447,20.22812002866369,0.16540738393834103,0.13874068869600348,56.88035984411412,19.794377256444058,1.0283318875035472,1.5845653444731878,1.0,0.51430736592375,0.32183662977163724,0.13874068869600348,0.35016996310497056
impact60+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+reversal_chip_turn_size_eq+reversal_turn_paper+t10_size_plus_impact_aggregate+impact_abs_return60,7,0.2804113960607143,22.25061764939585,22.221716869695076,1.0927859557785877,25.261714118471858,0.6354238354559952,0.34202300516734074,0.8,7.093514634775635,21.23233823438677,0.5955091414818653,20.433921074754934,0.12514072452260352,0.11239560524731446,55.77065613449687,17.806033476078547,1.0412437643452237,1.789359496801568,1.0,0.5060822792121429,0.32016696320893273,0.11239560524731446,0.35016696320893276
impact60+book_to_market_lf_plus_impact+reversal_chip_turn_paper+reversal_chip_turn_size_eq+t10_size_plus_impact_aggregate+impact_abs_return60+t10_size_plus_impact_downside,7,0.30883245812142857,22.8668976282054,24.819655669358433,1.096246999946494,24.737654019328602,0.5918143707963023,0.32808295848262176,0.7666666666666667,8.95882391828619,24.163921918964814,0.6571786803279812,20.513029998370904,0.15306189016810529,0.1306443421999331,59.52101132217608,20.21599149310985,1.1094937394723359,1.406240216192034,1.0,0.5117664916242857,0.32349793076894684,0.1306443421999331,0.3501645974356135
size_only+t10_size_plus_impact_bm+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+t10_size_plus_impact+t10_size_plus_impact_downside,6,0.3498717520833333,22.968479651718738,26.508923437577597,1.0858224370294187,26.499465416044167,0.5346950742722288,0.31058713383916964,0.7833333333333333,9.103318539930402,26.17225575073742,0.6597363192010902,20.430047576098676,0.14434518741523558,0.13492968475352268,58.47279478369527,21.232272053696562,1.0546706745824943,1.8086546618083066,1.0,0.5199743504166667,0.32183038966978633,0.13492968475352268,0.35016372300311965
size_only+t10_size_plus_impact_bm+t10_size_plus_impact_fscore+t10_size_plus_impact_wc+t10_size_plus_impact_downside,5,0.37268869424999995,22.645805603533063,27.82343319479576,1.0662759400173807,26.710222639160076,0.491405928347062,0.2956704066061779,0.7666666666666667,10.374340664920357,27.458494586786625,0.7042632313224503,20.085423743446707,0.16829258170913905,0.15026940061911256,63.43808035229125,23.419073311178114,1.140742259036992,1.1977960864966497,1.0,0.52453773885,0.32349251535843015,0.15026940061911256,0.3501591820250968
impact60+t10_size_plus_impact_bm+t10_size_plus_impact+reversal_turn_paper+impact_abs_return60,5,0.3307626636075,22.373626807617438,25.89476193596667,1.0895396413415097,25.11015777139589,0.5481045304686469,0.3127995714323911,0.7833333333333333,9.211357994674485,25.044511912203117,0.6698440075728865,19.86253833508038,0.15637189659022238,0.1365198861871001,60.29566254471968,21.11963700101119,1.1278767943954586,1.6122722158468883,1.0,0.5161525327215,0.3218239967803304,0.1365198861871001,0.35015733011366373
size_only+impact60+t10_size_plus_impact+t10_nomcap_plus_impact+reversal_chip_turn_size_eq+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside,7,0.3419168948589285,22.738208961282478,27.240337764532285,1.0635562944393449,26.625033792352326,0.5034436552196352,0.29493302382062153,0.8,10.615304425122291,26.86957436077428,0.7034241791079331,20.346513525601463,0.1750405383620091,0.1471516212346898,60.92595103479999,21.92632552610308,1.1069217467776635,1.0997151249786175,1.0,0.5183833789717858,0.3201560080090324,0.1471516212346898,0.3501560080090324
impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact+reversal_chip_turn_paper+t10_size_plus_impact_aggregate,7,0.33332487045892856,22.063146945591956,24.117086695072594,1.086645084630211,24.670763829431564,0.5831649511832105,0.3290892021242305,0.7833333333333333,7.219768501924148,23.542476511111232,0.6059395030024153,19.938286099288614,0.11780282972813422,0.11967624746944612,58.706862429525806,19.52364313006198,1.1189552182656048,1.4157940830821447,1.0,0.5166649740917857,0.32181014122848745,0.11967624746944612,0.35014347456182077
impact60+book_to_market_lf_minus_size+t10_size_plus_impact_fscore+reversal_chip_turn_paper+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+impact_abs_return60,7,0.3212821350035714,23.04926967433316,24.82331028540489,1.1021881353710206,25.601418705766566,0.5908390153189834,0.3301339838942568,0.7666666666666667,8.232533643165695,23.950070296365983,0.636625364114592,20.597511324220065,0.13728600019132423,0.1260351270868102,59.247987731523864,19.878291994410144,1.0837232413219908,1.7657020400718593,1.0,0.5142564270007143,0.3234751793272604,0.1260351270868102,0.35014184599392706
size_only+book_to_market_lf_plus_impact+reversal_turn_paper+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+impact_abs_return60,6,0.27802737987916665,22.692300397814506,22.859939397741012,1.0921738927502558,26.432772340467636,0.6168957645702399,0.33320857003244125,0.7833333333333333,8.464181458960077,21.79810444279733,0.6426833811917363,20.1204804442633,0.15774975639590816,0.126592866353992,59.73854945599061,18.285888766523893,1.1128193817910037,1.8889310997738717,1.0,0.5056054759758334,0.32180230412075556,0.126592866353992,0.3501356374540889
impact60+book_to_market_lf_plus_impact+t10_size_plus_impact+reversal_chip_turn_paper+t10_nomcap_plus_impact+t10_size_plus_impact_aggregate+impact_abs_return60,7,0.3166968913821428,22.456280882315628,25.142731643817797,1.0933838161542253,24.43515917430592,0.5751747931652957,0.32216803520081166,0.7833333333333333,8.777865992311485,24.56025269610887,0.6561803154215718,20.26854606945686,0.14789934428241652,0.129894083203516,59.67326232980238,20.988549864051514,1.121926373341015,1.4167522511757236,1.0,0.5133393782764286,0.3218004988935854,0.129894083203516,0.35013383222691874
impact60+book_to_market_lf_minus_size+t10_size_plus_impact+reversal_chip_turn_paper+impact_abs_return60+t10_size_plus_impact_downside,6,0.30165653791041663,22.880373278891827,23.322127316477268,1.091860946053166,25.786710255594002,0.6164276623297201,0.33772375563045737,0.7833333333333333,7.607183708739084,22.67448899099872,0.6054859048948833,20.964687320967602,0.12669420467960696,0.11734369968790645,58.67268052939143,18.108743151565328,1.08371317964451,1.6377115899288586,1.0,0.5103313075820833,0.3217995876334824,0.11734369968790645,0.3501329209668157
