id,name,report,formula,handler,direction,cycle,platform_net_excess_pct,platform_periods_full_window,recent_start,recent_end,recent_periods,recent_stock_count_mean,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,fidelity,factor_id,run_id,platform_rank_ic,platform_ic_mean,platform_ic_ir,platform_ic_p_value,platform_monotonicity,platform_turnover_pct,platform_gross_excess_pct,platform_annual_cost_pct,platform_long_sharpe,platform_long_max_drawdown_pct,platform_long_monthly_win_rate_pct,raw_result,configured_cycle,reason
positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,positive-cycle10-candidates.report.csv,"RANK(1 - RETURNS(CLOSE,40))",reversal40,1,10,5.030975999999999,120,2026-06-12,2026-08-10,5,5185.2,0.1688185203119404,0.1564821020682417,35.290034431757,53.75805734909781,8.12821827118359,27.16181616057341,,,,,,,,,,,,,,,,,
paper-derived-full.report:paper-derived-composite,paper-derived-composite,paper-derived-full.report.csv,ZSCORE(RANK(book_to_market_ratio_lyr))+ZSCORE(RANK(oper_roe_lyr))-ZSCORE(RANK(gr_total_asset_lyr))-ZSCORE(RANK(MARKET_CAP)),paper_composite,1,5,11.408832,241,2026-06-05,2026-08-24,12,5163.833333333333,0.08943786006152586,0.06142143832825946,28.65806620981559,5.822752969754903,1.7608004980538827,26.897265711761708,,,,,,,,,,,,,,,,,
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,verify-field-scan-20260910-candidates.report.csv,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",book_to_market_lf_plus_impact,1,5,15.588864000000001,241,2026-06-05,2026-08-24,12,5175.0,0.09180603139662356,0.0647553567356849,28.3389249216164,5.249635763046839,1.587489854745364,26.751435066871032,,,,,,,,,,,,,,,,,
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-PCF,OSR4-RET40-BP-CFP-PCF,osr4-ret40-value-refine-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm) + 1 - RANK(ratio_pcf_ocf_ttm)) / 4",reversal_bm_cfp_pcf,1,5,2.6685920000000003,241,2026-06-05,2026-08-24,12,5131.666666666667,0.07904313749365198,0.05911849207003792,31.88070079110541,18.58341655796269,5.619625167127918,26.261075623977494,,,,,,,,,,,,,,,,,
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV2,OSR4-RET40-BP-CFP-REV2,osr4-ret40-value-refine-candidates.report.csv,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 4",reversal_bm_cfp_rev2,1,5,2.3675200000000007,241,2026-06-05,2026-08-24,12,5182.583333333333,0.09159207123728404,0.07005826383524792,34.53750258748388,30.765461690317174,9.303475615151914,25.234026972331964,,,,,,,,,,,,,,,,,
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-MA63,OSR4-RET40-BP-CFP-MA63,osr4-ret40-value-refine-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(MA(ratio_bm_ttm,63)) + RANK(MA(ratio_cfp_ttm,63))) / 3",reversal_bm_cfp_ma63,1,5,2.589456,241,2026-06-05,2026-08-24,12,5173.416666666667,0.07526505822631076,0.05443451159003898,31.444315821106965,21.605881789131082,6.53361865303324,24.910697168073725,,,,,,,,,,,,,,,,,
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-VAL2,OSR4-RET40-BP-CFP-VAL2,osr4-ret40-value-refine-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + 2 * RANK(ratio_bm_ttm) + 2 * RANK(ratio_cfp_ttm)) / 5",reversal_bm_cfp_val2,1,5,3.5587040000000005,241,2026-06-05,2026-08-24,12,5182.583333333333,0.06981521859674238,0.04845127974009598,28.025758734444683,12.649928964957866,3.825338519003258,24.200420215441426,,,,,,,,,,,,,,,,,
huatai-turn-bias-positive.report:HT13-TURN-BIAS-1M-POS,HT13-TURN-BIAS-1M-POS,huatai-turn-bias-positive.report.csv,"1 - MA(TURNOVER,21) / MA(TURNOVER,504)",turn_signal,1,5,6.395344000000001,158,2026-06-03,2026-08-27,13,5024.307692307692,0.09919496932600116,0.07838023458927669,27.1851718913337,13.043460683442506,3.9443425106730143,23.24082938066068,,,,,,,,,,,,,,,,,
huatai-series13-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,huatai-series13-candidates.report.csv,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",turn_bias,0,5,6.428368,158,2026-06-03,2026-08-27,13,5024.307692307692,-0.09919496932600116,-0.07838023458927669,27.126172256960544,13.034272792837964,3.9415640925542,23.184608164406345,,,,,,,,,,,,,,,,,
turnover-cost-cycle10-candidates.report:HT-WREV-LOWTURN-21D,HT-WREV-LOWTURN-21D,turnover-cost-cycle10-candidates.report.csv,"(RANK(-SUM(TURNOVER * RETURNS(CLOSE,1),21) / SUM(TURNOVER,21)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",weighted_reversal_lowturn,1,10,2.7122639999999993,120,2026-06-12,2026-08-10,5,5022.8,0.17978260135053797,0.15596905123191634,30.559072984975096,53.37696360256221,8.070596896707407,22.48847608826769,,,,,,,,,,,,,,,,,
osr3-ret40-value-candidates.report:OSR3-RET40-BP-VAL2,OSR3-RET40-BP-VAL2,osr3-ret40-value-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + 2 * RANK(ratio_bm_ttm)) / 3",reversal_bm_val2,1,5,3.1676159999999998,241,2026-06-05,2026-08-24,12,5182.583333333333,0.09258541125557775,0.06612822699758923,29.883177415962397,24.84392904913136,7.5128041444573235,22.370373271505073,,,,,,,,,,,,,,,,,
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EQ,OSR3-RET40-BP-EQ,osr3-ret40-value-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 2",reversal_bm_eq,1,5,3.160368,241,2026-06-05,2026-08-24,12,5182.583333333333,0.10095266375106755,0.07482462476147413,31.674811528488174,31.97563580511557,9.669432267466949,22.005379261021226,,,,,,,,,,,,,,,,,
positive-cycle10-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,positive-cycle10-candidates.report.csv,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",turn_bias,0,10,4.962135999999999,79,2026-06-10,2026-08-20,6,5024.166666666667,-0.12814235388405107,-0.11238134217612705,25.339086642033365,23.596154304935943,3.5677385309063148,21.77134811112705,,,,,,,,,,,,,,,,,
alphaprobe-net1-platform-20260914-candidates.report:F-NET01-PLAT-20260914,F-NET01-PLAT-20260914,alphaprobe-net1-platform-20260914-candidates.report.csv,"WMA((((1/LOW)/LOW)/VOLUME),40)",wma_low_volume40,1,5,13.628703999999999,241,2026-06-05,2026-08-24,12,5186.583333333333,0.09695952266616163,0.021054817393592076,23.213221165126868,4.990778112165396,1.5092113011188155,21.704009864008054,,,,,,,,,,,,,,,,,
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-SP,OSR4-RET40-BP-CFP-SP,osr4-ret40-value-refine-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm) + RANK(ratio_sp_ttm)) / 4",reversal_bm_cfp_sp,1,5,2.8768000000000002,241,2026-06-05,2026-08-24,12,5133.5,0.08099273363259585,0.05784442089904246,26.830139070233862,17.321186108975724,5.237926679354259,21.5922123908796,,,,,,,,,,,,,,,,,
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EP-CFP,OSR3-RET40-BP-EP-CFP,osr3-ret40-value-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_ep_ttm) + RANK(ratio_cfp_ttm)) / 4",reversal_bm_ep_cfp,1,5,0.13803199999999993,241,2026-06-05,2026-08-24,12,5128.666666666667,0.07044545554517813,0.04914131661811703,26.574819831403435,18.20727463896056,5.505879850821673,21.068939980581764,,,,,,,,,,,,,,,,,
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV3,OSR4-RET40-BP-CFP-REV3,osr4-ret40-value-refine-candidates.report.csv,"(3 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 5",reversal_bm_cfp_rev3,1,5,1.6346559999999997,241,2026-06-05,2026-08-24,12,5182.583333333333,0.08934456154782812,0.06993243163918397,31.226215101039926,34.201175718516765,10.342435537279469,20.883779563760456,,,,,,,,,,,,,,,,,
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-VAL3,OSR4-RET40-BP-CFP-VAL3,osr4-ret40-value-refine-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + 3 * RANK(ratio_bm_ttm) + 3 * RANK(ratio_cfp_ttm)) / 7",reversal_bm_cfp_val3,1,5,3.30728,241,2026-06-05,2026-08-24,12,5182.583333333333,0.061682686390425345,0.040137714912786976,23.709553850245193,10.722030404111333,3.242341994203267,20.467211856041928,,,,,,,,,,,,,,,,,
osr3-ret40-value-candidates.report:OSR3-RET40-BP-REV2,OSR3-RET40-BP-REV2,osr3-ret40-value-candidates.report.csv,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 3",reversal_bm_rev2,1,5,2.477648000000002,241,2026-06-05,2026-08-24,12,5182.583333333333,0.09544664652568847,0.07441402638911948,30.61362217177897,35.86653413243009,10.84603992164686,19.767582250132108,,,,,,,,,,,,,,,,,
osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,osr3-ret40-value-candidates.report.csv,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",reversal_bm_interact,1,5,2.726032,241,2026-06-05,2026-08-24,12,5182.583333333333,0.09334476160140481,0.06916425239131258,29.440275895804575,35.2713531326248,10.666057187305741,18.774218708498832,,,,,,,,,,,,,,,,,
verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,verify-field-scan-20260910-candidates.report.csv,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",impact_abs_return60,1,5,14.700511999999998,241,2026-06-05,2026-08-24,12,5178.666666666667,0.07368065726601603,0.057931323445333,20.27055916967704,5.245031403784101,1.5860974965043122,18.684461673172727,,,,,,,,,,,,,,,,,
osr3-ret40-value-candidates.report:OSR3-RET40-BP-MA63,OSR3-RET40-BP-MA63,osr3-ret40-value-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(MA(ratio_bm_ttm,63))) / 2",reversal_bm_ma63,1,5,2.4111200000000004,241,2026-06-05,2026-08-24,12,5174.083333333333,0.09803674860640173,0.07108590086904111,27.94831209799064,31.310048757304493,9.468158744208878,18.480153353781763,,,,,,,,,,,,,,,,,
alphaprobe-gfn-new-20260916-candidates.report:F-GFN-N02-20260916,F-GFN-N02-20260916,alphaprobe-gfn-new-20260916-candidates.report.csv,BOOK_TO_MARKET_RATIO_LF / OPER_MAIN_PROFIT_TTM,book_to_market_lf_div_oper_main_profit_ttm,1,5,12.274464,241,2026-06-05,2026-08-24,12,5023.333333333333,0.05498588369732214,0.0073689563598431694,17.048561909090544,3.7239837736657613,1.1261326931565263,15.922429215934017,,,,,,,,,,,,,,,,,
huatai-series13-candidates.report:HT13-VALUE-BP,HT13-VALUE-BP,huatai-series13-candidates.report.csv,ratio_bm_ttm,value_bm,1,5,2.098992,241,2026-06-05,2026-08-24,12,5193.333333333333,0.07041424538635445,0.02913612245174275,15.837854216412062,4.128304359962021,1.2483992384525149,14.589454977959546,,,,,,,,,,,,,,,,,
huatai-series13-candidates.report:HT13-VALUE-SP,HT13-VALUE-SP,huatai-series13-candidates.report.csv,ratio_sp_ttm,value_sp,1,5,0.11094400000000004,241,2026-06-05,2026-08-24,12,5133.75,0.04844489565977323,0.009476700726936885,13.748183643081695,2.547184975662514,0.7702687366403441,12.97791490644135,,,,,,,,,,,,,,,,,
oversold-rebound-recovery-candidates.report:OSR2-DD60,OSR2-DD60,oversold-rebound-recovery-candidates.report.csv,"RANK(1 - CLOSE / TS_MAX(CLOSE,60))",drawdown60,1,5,1.9485279999999996,241,2026-06-05,2026-08-24,12,5179.166666666667,0.042251018100158994,0.03734397418531489,15.295317517026874,26.722928643216882,8.081013621708784,7.21430389531809,,,,,,,,,,,,,,,,,
oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,oversold-rebound-recovery-candidates.report.csv,"RANK(1 - RETURNS(CLOSE,40))",reversal40,1,5,1.0300160000000016,241,2026-06-05,2026-08-24,12,5186.25,0.07106782315287051,0.05617024442488274,17.583734979622655,39.064922085153306,11.813232438550362,5.770502541072295,,,,,,,,,,,,,,,,,
high-potential-5-20260910-candidates.report:NEW-VALUE-EVEBITDA,NEW-VALUE-EVEBITDA,high-potential-5-20260910-candidates.report.csv,RANK(-ratio_ev_ebitda_ttm),ev_ebitda_proxy,1,10,3.3196399999999997,120,2026-06-12,2026-08-10,5,5127.4,0.007047885923748659,0.01570199321702929,1.4891547596624772,1.0221592676026459,0.15455048126152005,1.334604278400957,,,,,,,,,,,,,,,,,
paper-derived-full.report:paper-derived-asset-growth,paper-derived-asset-growth,paper-derived-full.report.csv,RANK(gr_total_asset_lyr),asset_growth,0,5,0.76496,241,2026-06-05,2026-08-24,12,5197.0,-0.021266941964133607,-0.01669767701793418,1.2223801197710429,0.4027718623094357,0.12179821116237335,1.1005819086086694,,,,,,,,,,,,,,,,,
alphaprobe-mainline-20260918-candidates.report:F-AP-MAIN-20260918-01,F-AP-MAIN-20260918-01,alphaprobe-mainline-20260918-candidates.report.csv,RANK(book_to_market_ratio_lf / MARKET_CAP),,1,,18.161312000000002,,,,,,,,,,,,,6aace27fd5536b11c13eecb3,6aace27f8b01f62dc51475e9,0.0639,0.0417,0.2884,0.0,0.99,7.37,20.39,2.228688,1.0092,38.82,63.33,alphaprobe-mainline-20260918-candidates.results/6aace27f8b01f62dc51475e9.json,5,book_to_market_ratio_lf is not mapped in the local financial cache
pandaai-net15-20260915-candidates.report:F-NET01-PLAT-20260915,F-NET01-PLAT-20260915,pandaai-net15-20260915-candidates.report.csv,"TS_MIN(INTEREST_EXPENSE_MRQ_10,50)",,1,,5.049664,,,,,,,,,,,,,6aa91ca351cdfe29b2e0c947,6aa91ca451cdfe29b2e0c948,0.0404,0.0216,0.0942,0.1447,0.04,1.39,5.47,0.420336,0.6697,16.86,55.0,pandaai-net15-20260915-candidates.results/6aa91ca451cdfe29b2e0c948.json,5,no local handler for this formula
pandaai-orthogonal-net-20260916-candidates.report:F-NET03-PLAT-20260916,F-NET03-PLAT-20260916,pandaai-orthogonal-net-20260916-candidates.report.csv,"(1/(REF(EV_NO_CASH_TTM,10)))",,1,,2.794191999999999,,,,,,,,,,,,,6aa9fe1351cdfe29b2e0cc1d,6aa9fe713e7967143f8fb8ea,0.0305,0.0271,0.2449,0.0002,0.93,43.67,16.0,13.205808000000001,0.8177,45.56,63.33,pandaai-orthogonal-net-20260916-candidates.results/6aa9fe713e7967143f8fb8ea.json,5,EV/EBITDA fields are not mapped in the local financial cache
qtld60-platform-python-20260919-candidates.report:F-QTLD60-PY-20260919-01,F-QTLD60-PY-20260919-01,qtld60-platform-python-20260919-candidates.report.csv,qtld60-platform-python-20260919.py,,1,,7.32428,,,,,,,,,,,,,6aae8c0e8b01f62dc51478b9,6aae8c145d52c44d2f55d25c,0.0458,0.0293,0.273,0.0034,0.99,6.85,8.36,1.03572,0.6824,23.48,61.67,qtld60-platform-python-20260919-candidates.results/6aae8c145d52c44d2f55d25c.json,10,no local handler for this formula
size-impact-platform-20260918-candidates.report:F-I10-01,F-I10-01,size-impact-platform-20260918-candidates.report.csv,"(RANK(-MARKET_CAP) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))) / 2",,1,,21.424008,,,,,,,,,,,,,6aac9f3951cdfe29b2e0d0b0,6aac9f3a8b01f62dc51475b6,0.0656,0.0512,0.3205,0.0006,0.94,7.91,22.62,1.195992,1.0246,35.32,65.0,size-impact-platform-20260918-candidates.results/6aac9f3a8b01f62dc51475b6.json,10,market formula needs high/low/amount; use the rich market cache or the explicit local proxy
ht13-momentum-120d-d0.report:HT13-MOMENTUM-120D-D0,HT13-MOMENTUM-120D-D0,ht13-momentum-120d-d0.report.csv,"RETURNS(CLOSE,120)",momentum120,0,10,2.291336000000001,,,,,,,,,,,,,6aa4e3bd6df2a192a47e7ea3,6aa4e3bfa7f535324660bc2d,-0.0665,-0.0438,-0.2947,0.0018,0.83,35.97,7.73,5.438663999999999,0.6588,39.84,53.45,ht13-momentum-120d-d0.results/6aa4e3bfa7f535324660bc2d.json,10,no usable signal dates in the recent window
nonhuatai-factor-6-20260909.report:NONHT-RESVOL-LOW,NONHT-RESVOL-LOW,nonhuatai-factor-6-20260909.report.csv,RANK(-residual_volatility),residual_volatility,1,10,0.37087199999999987,,,,,,,,,,,,,6aa0e8ef5d52c44d2f55c0f1,6aa0e8f0a7f535324660b4ce,0.0884,0.0347,0.2831,0.0073,0.74,17.19,2.97,2.5991280000000003,0.7367,23.77,52.73,nonhuatai-factor-6-20260909.results/6aa0e8f0a7f535324660b4ce.json,10,no usable signal dates in the recent window
