factor_id,factor_name,factor_handler,factor_formula,other_factor_id,other_factor_name,other_factor_handler,other_factor_formula,correlation,abs_correlation,relation_type,rank,high_threshold,days,common_stocks_mean
huatai-series13-candidates.report:HT13-VALUE-BP,HT13-VALUE-BP,value_bm,ratio_bm_ttm,osr3-ret40-value-candidates.report:OSR3-RET40-BP-VAL2,OSR3-RET40-BP-VAL2,reversal_bm_val2,"(RANK(1 - RETURNS(CLOSE,40)) + 2 * RANK(ratio_bm_ttm)) / 3",0.9079273039358892,0.9079273039358892,high,1,0.8,1211,4953.253509496284
huatai-series13-candidates.report:HT13-VALUE-SP,HT13-VALUE-SP,value_sp,ratio_sp_ttm,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-SP,OSR4-RET40-BP-CFP-SP,reversal_bm_cfp_sp,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm) + RANK(ratio_sp_ttm)) / 4",0.7030060440370051,0.7030060440370051,nearest_below_threshold,1,0.8,1211,4881.962014863749
high-potential-5-20260910-candidates.report:NEW-VALUE-EVEBITDA,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,RANK(-ratio_ev_ebitda_ttm),huatai-series13-candidates.report:HT13-VALUE-SP,HT13-VALUE-SP,value_sp,ratio_sp_ttm,-0.3140973651641143,0.3140973651641143,nearest_below_threshold,1,0.8,1211,4884.175061932287
nonht-report-directions-20260909-formula.report:NONHT-CHIP-COST-250,NONHT-CHIP-COST-250,chip250,"RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)",combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)) / 2",0.8874163444894411,0.8874163444894411,high,1,0.8,1211,4751.623451692816
nonht-report-directions-20260909-formula.report:NONHT-CHIP-COST-250,NONHT-CHIP-COST-250,chip250,"RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)",ht13-momentum-120d-d0.report:HT13-MOMENTUM-120D-D0,HT13-MOMENTUM-120D-D0,momentum120,"RETURNS(CLOSE,120)",-0.8376766833549193,0.8376766833549193,high,2,0.8,1211,4751.623451692816
nonht-report-directions-20260909-formula.report:NONHT-CHIP-COST-250,NONHT-CHIP-COST-250,chip250,"RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)",combo-direct-3factor-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-EQ,reversal_chip_turn_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504))) / 3",0.8314879029186708,0.8314879029186708,high,3,0.8,1211,4433.262592898431
nonhuatai-factor-6-20260909.report:NONHT-FSCORELIKE-REV40,NONHT-FSCORELIKE-REV40,fscore_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)) / 2",literature-rankic-optimization-20260909-formula.report:NONHT-FSCORELIKE-REV40-INTERACT,NONHT-FSCORELIKE-REV40-INTERACT,fscore_interact,"RANK(1 - RETURNS(CLOSE,40)) * RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)",0.9463589570700386,0.9463589570700386,high,1,0.8,1211,4783.952105697770
literature-rankic-optimization-20260909-formula.report:NONHT-FSCORELIKE-REV40-INTERACT,NONHT-FSCORELIKE-REV40-INTERACT,fscore_interact,"RANK(1 - RETURNS(CLOSE,40)) * RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)",nonhuatai-factor-6-20260909.report:NONHT-FSCORELIKE-REV40,NONHT-FSCORELIKE-REV40,fscore_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)) / 2",0.9463589570700386,0.9463589570700386,high,1,0.8,1211,4783.952105697770
nonhuatai-factor-6-20260909.report:NONHT-RESVOL-LOW,NONHT-RESVOL-LOW,residual_volatility,RANK(-residual_volatility),huatai-series13-candidates.report:HT13-VALUE-BP,HT13-VALUE-BP,value_bm,ratio_bm_ttm,0.528753005969694,0.528753005969694,nearest_below_threshold,1,0.8,1211,4429.189099917424
oversold-rebound-recovery-candidates.report:OSR2-DD120,OSR2-DD120,drawdown120,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",positive-cycle10-candidates.report:OSR2-DD120,OSR2-DD120,drawdown120,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",1.0,1.0,high,1,0.8,1211,4886.479768786127
positive-cycle10-candidates.report:OSR2-DD120,OSR2-DD120,drawdown120,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",oversold-rebound-recovery-candidates.report:OSR2-DD120,OSR2-DD120,drawdown120,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",1.0,1.0,high,1,0.8,1211,4886.479768786127
oversold-rebound-recovery-candidates.report:OSR2-DD60,OSR2-DD60,drawdown60,"RANK(1 - CLOSE / TS_MAX(CLOSE,60))",oversold-rebound-recovery-candidates.report:OSR2-DD120,OSR2-DD120,drawdown120,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",0.7898705245634533,0.7898705245634533,nearest_below_threshold,1,0.8,1211,4886.479768786127
oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",1.0,1.0,high,1,0.8,1211,4957.350123864575
positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",1.0,1.0,high,1,0.8,1211,4957.350123864575
oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,reversal_bm_interact,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",0.9428641665115541,0.9428641665115541,high,2,0.8,1211,4953.253509496284
positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,reversal_bm_interact,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",0.9428641665115541,0.9428641665115541,high,2,0.8,1211,4953.253509496284
oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",osr3-ret40-value-candidates.report:OSR3-RET40-BP-REV2,OSR3-RET40-BP-REV2,reversal_bm_rev2,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 3",0.9077517390969769,0.9077517390969769,high,3,0.8,1211,4953.253509496284
positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",osr3-ret40-value-candidates.report:OSR3-RET40-BP-REV2,OSR3-RET40-BP-REV2,reversal_bm_rev2,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 3",0.9077517390969769,0.9077517390969769,high,3,0.8,1211,4953.253509496284
oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV3,OSR4-RET40-BP-CFP-REV3,reversal_bm_cfp_rev3,"(3 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 5",0.9032762869202471,0.9032762869202471,high,4,0.8,1211,4953.142031379026
positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV3,OSR4-RET40-BP-CFP-REV3,reversal_bm_cfp_rev3,"(3 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 5",0.9032762869202471,0.9032762869202471,high,4,0.8,1211,4953.142031379026
oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)) / 2",0.8858643739627582,0.8858643739627582,high,5,0.8,1211,4751.623451692816
positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)) / 2",0.8858643739627582,0.8858643739627582,high,5,0.8,1211,4751.623451692816
oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",0.8188018946113876,0.8188018946113876,high,6,0.8,1211,4433.262592898431
positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",0.8188018946113876,0.8188018946113876,high,6,0.8,1211,4433.262592898431
oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",osr3-ret40-value-candidates.report:OSR3-RET40-BP-TSRANK756,OSR3-RET40-BP-TSRANK756,reversal_bm_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756))) / 2",0.8122658539916564,0.8122658539916564,high,7,0.8,1211,4082.766308835673
positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",osr3-ret40-value-candidates.report:OSR3-RET40-BP-TSRANK756,OSR3-RET40-BP-TSRANK756,reversal_bm_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756))) / 2",0.8122658539916564,0.8122658539916564,high,7,0.8,1211,4082.766308835673
oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV2,OSR4-RET40-BP-CFP-REV2,reversal_bm_cfp_rev2,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 4",0.8093618775768019,0.8093618775768019,high,8,0.8,1211,4953.142031379026
positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV2,OSR4-RET40-BP-CFP-REV2,reversal_bm_cfp_rev2,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 4",0.8093618775768019,0.8093618775768019,high,8,0.8,1211,4953.142031379026
oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",combo-direct-3factor-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-EQ,reversal_chip_turn_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504))) / 3",0.8091687506985544,0.8091687506985544,high,9,0.8,1211,4433.262592898431
positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",combo-direct-3factor-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-EQ,reversal_chip_turn_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504))) / 3",0.8091687506985544,0.8091687506985544,high,9,0.8,1211,4433.262592898431
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",combo-direct-3factor-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-EQ,reversal_chip_turn_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504))) / 3",0.9355793808352878,0.9355793808352878,high,1,0.8,1211,4433.262592898431
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",t10-nomcap-plus-impact-20260911-candidates.report:T10-NOMCAP-PLUS-IMPACT,T10-NOMCAP-PLUS-IMPACT,t10_nomcap_plus_impact,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))) / 4",0.8711105403606917,0.8711105403606917,high,2,0.8,1211,4433.262592898431
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",osr2-ret40-turn-bias-paper-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-PAPER-EQ,OSR2-RET40-TURN-BIAS-PAPER-EQ,reversal_turn_paper,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)) - ZSCORE(RANK(MARKET_CAP)))) / 3",0.8607491702436061,0.8607491702436061,high,3,0.8,1211,4404.062758051197
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",osr2-ret40-turn-bias-paper-2026-ytd-candidates.report:OSR2-RET40-TURN-BIAS-PAPER-EQ-2026-YTD,OSR2-RET40-TURN-BIAS-PAPER-EQ-2026-YTD,reversal_turn_paper,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)) - ZSCORE(RANK(MARKET_CAP)))) / 3",0.8607491702436061,0.8607491702436061,high,4,0.8,1211,4404.062758051197
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",0.8594797930180959,0.8594797930180959,high,5,0.8,1211,4433.262592898431
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",combo-direct-4factor-size-2026-ytd-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ-2026YTD,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ-2026YTD,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",0.8594797930180959,0.8594797930180959,high,6,0.8,1211,4433.262592898431
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",combo-direct-4factor-paper-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ,reversal_chip_turn_paper,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)) - ZSCORE(RANK(MARKET_CAP)))) / 4",0.8564816155393051,0.8564816155393051,high,7,0.8,1211,4404.062758051197
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",osr2-ret40-turn-bias-paper-nomcap-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ,OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ,reversal_turn_paper_nomcap,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)))) / 3",0.8551852519261961,0.8551852519261961,high,8,0.8,1211,4404.062758051197
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",osr2-ret40-turn-bias-paper-nomcap-2026-ytd-candidates.report:OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ-2026-YTD,OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ-2026-YTD,reversal_turn_paper_nomcap,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)))) / 3",0.8551852519261961,0.8551852519261961,high,9,0.8,1211,4404.062758051197
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",turnover-cost-cycle10-candidates.report:HT-WREV-LOWTURN-21D,HT-WREV-LOWTURN-21D,weighted_reversal_lowturn,"(RANK(-SUM(TURNOVER * RETURNS(CLOSE,1),21) / SUM(TURNOVER,21)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",0.8331287879827715,0.8331287879827715,high,10,0.8,1211,4433.262592898431
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",huatai-series13-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",-0.8216413919352119,0.8216413919352119,high,11,0.8,1211,4433.262592898431
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",positive-cycle10-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",-0.8216413919352119,0.8216413919352119,high,12,0.8,1211,4433.262592898431
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",huatai-turn-bias-positive.report:HT13-TURN-BIAS-1M-POS,HT13-TURN-BIAS-1M-POS,turn_signal,"1 - MA(TURNOVER,21) / MA(TURNOVER,504)",0.8216413919352119,0.8216413919352119,high,13,0.8,1211,4433.262592898431
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",0.8188018946113876,0.8188018946113876,high,14,0.8,1211,4433.262592898431
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,reversal40,"RANK(1 - RETURNS(CLOSE,40))",0.8188018946113876,0.8188018946113876,high,15,0.8,1211,4433.262592898431
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",t10-newdirections-20260911-candidates.report:T10-SIZE-PLUS-WC-MCAP,T10-SIZE-PLUS-WC-MCAP,t10_size_plus_wc_mcap,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK((CURRENT_ASSETS-INVENTORY-CURRENT_LIABILITIES)/(ABS(MARKET_CAP)+1))) / 5",0.801220197252321,0.801220197252321,high,16,0.8,1211,4429.189099917424
