date,position,history_days,selected,selected_count,weights,ric,ricir,is_validation,model
2024-04-18 00:00:00,63,63,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.101399;reversal40:0.088614;value_component:0.081864;impact60:0.061391;size_component:0.046389,weighted_reversal_lowturn:0.770822;reversal40:0.533699;value_component:0.453210;impact60:0.373076;size_component:0.212904,False,AlphaPROBE_expanding_simple
2024-05-07 00:00:00,64,64,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.103596;reversal40:0.089779;value_component:0.080367;impact60:0.065991;size_component:0.051471,weighted_reversal_lowturn:0.786746;reversal40:0.544187;value_component:0.447495;impact60:0.394357;size_component:0.234021,False,AlphaPROBE_expanding_simple
2024-05-21 00:00:00,65,65,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.101171;reversal40:0.087988;value_component:0.081710;impact60:0.064533;size_component:0.050258,weighted_reversal_lowturn:0.765867;reversal40:0.535470;value_component:0.457726;impact60:0.387721;size_component:0.230083,False,AlphaPROBE_expanding_simple
2024-06-04 00:00:00,66,66,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.100128;reversal40:0.083895;value_component:0.079129;impact60:0.058538;size_component:0.041979,weighted_reversal_lowturn:0.762286;reversal40:0.504159;value_component:0.443623;impact60:0.339961;size_component:0.184978,False,AlphaPROBE_expanding_simple
2024-06-19 00:00:00,67,67,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.099651;reversal40:0.083433;value_component:0.076869;impact60:0.059446;size_component:0.044066,weighted_reversal_lowturn:0.764125;reversal40:0.505095;value_component:0.431906;impact60:0.347552;size_component:0.195102,False,AlphaPROBE_expanding_simple
2024-07-03 00:00:00,68,68,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.099373;reversal40:0.084029;value_component:0.079802;impact60:0.058222;size_component:0.044008,weighted_reversal_lowturn:0.767624;reversal40:0.512308;value_component:0.447592;impact60:0.342362;size_component:0.196315,False,AlphaPROBE_expanding_simple
2024-07-17 00:00:00,69,69,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.097663;reversal40:0.082949;value_component:0.078038;impact60:0.054868;size_component:0.040078,weighted_reversal_lowturn:0.755418;reversal40:0.508712;value_component:0.439448;impact60:0.320697;size_component:0.178204,False,AlphaPROBE_expanding_simple
2024-07-31 00:00:00,70,70,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.098113;reversal40:0.085116;value_component:0.078069;impact60:0.058149;size_component:0.045630,weighted_reversal_lowturn:0.764130;reversal40:0.522558;value_component:0.442842;impact60:0.337980;size_component:0.200093,False,AlphaPROBE_expanding_simple
2024-08-14 00:00:00,71,71,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.099783;reversal40:0.085015;value_component:0.080341;impact60:0.060099;size_component:0.046834,weighted_reversal_lowturn:0.778022;reversal40:0.525703;value_component:0.456299;impact60:0.350218;size_component:0.206647,False,AlphaPROBE_expanding_simple
2024-08-28 00:00:00,72,72,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.101451;reversal40:0.084373;value_component:0.079546;impact60:0.060732;size_component:0.046642,weighted_reversal_lowturn:0.791783;reversal40:0.525146;value_component:0.454661;impact60:0.356247;size_component:0.207260,False,AlphaPROBE_expanding_simple
