portfolio,cycle,component_count,components,full_periods,full_first_signal_date,full_last_signal_date,full_mean_stock_count,full_rank_ic,full_ic_mean,full_gross_excess_pct,full_turnover_pct,full_annual_cost_pct,full_net_excess_pct,full_sharpe_after_cost,full_max_drawdown_pct,full_monthly_win_rate_pct,train_periods,train_first_signal_date,train_last_signal_date,train_mean_stock_count,train_rank_ic,train_ic_mean,train_gross_excess_pct,train_turnover_pct,train_annual_cost_pct,train_net_excess_pct,train_sharpe_after_cost,train_max_drawdown_pct,train_monthly_win_rate_pct,test_periods,test_first_signal_date,test_last_signal_date,test_mean_stock_count,test_rank_ic,test_ic_mean,test_gross_excess_pct,test_turnover_pct,test_annual_cost_pct,test_net_excess_pct,test_sharpe_after_cost,test_max_drawdown_pct,test_monthly_win_rate_pct,selection_role,threshold
single_C10-015,10,1,C10-015,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.416666666667,0.09841945765856028,0.04955718328382955,11.71129608749542,55.483397660105936,8.389089726208018,3.3222063612874013,0.587939377393216,27.133353539759753,71.66666666666667,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,0.100154259630784,0.056395289135770195,12.443078463386447,55.013283680103264,8.318008492431614,4.125069970954834,-0.03677001858633013,27.133353539759753,80.55555555555556,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.446808510638,0.09572497799957451,0.03893629547124088,10.574697929196581,56.203572267769616,8.497980126886768,2.0767178023098145,1.4808174020159925,21.85313070612166,58.333333333333336,single_baseline,
single_C10-016,10,1,C10-016,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4743.85,0.08702654894750055,0.046339338203412996,9.872770248280565,41.646130735638245,6.296894967228502,3.575875281052064,0.491993089582862,37.003438484243404,61.66666666666667,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4540.671232876713,0.08359727205320486,0.054445025524630875,8.340831025078419,40.408896877319755,6.109825207850746,2.2310058172276723,-0.10855791597473782,37.003438484243404,63.888888888888886,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5059.425531914893,0.09235287263438534,0.03374965364067034,12.25216521197751,43.54146771008357,6.583469917764637,5.668695294212875,1.4057878798799697,21.61231214647421,58.333333333333336,single_baseline,
single_C10-017,10,1,C10-017,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.416666666667,0.095251364524128,0.04947757442736622,12.081669719406335,39.35873434500336,5.951040632964507,6.130629086441827,0.6198936124504146,33.097087139535965,60.0,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,0.09444547186686157,0.057909482655585494,11.093435431431862,38.87635808870283,5.8781053430118675,5.215330088419995,0.00589293500087199,33.097087139535965,63.888888888888886,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.446808510638,0.09650307014073335,0.036381206328217154,13.616586804983704,40.097693716357334,6.062771289913229,7.553815515070475,1.5467855724481896,22.169226454314085,54.166666666666664,single_baseline,
single_C10-018,10,1,C10-018,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4418.308333333333,0.10517271820654064,0.05933385740981041,17.155938352388038,32.11993649973494,4.856534398759924,12.299403953628113,0.8243816031112502,27.92348438256248,73.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4111.109589041096,0.10421845857239577,0.06850698379397882,17.000839761369523,31.582966983177375,4.775344607856419,12.225495153513105,0.24625735742847463,27.92348438256248,75.0,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4895.446808510638,0.10665486614893585,0.04508623557908077,17.396836163969986,32.94252809956781,4.980910248654653,12.415925915315334,1.7572410129166285,21.01224393003035,70.83333333333334,single_baseline,
single_C10-019,10,1,C10-019,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4418.308333333333,0.1086571524870723,0.06484966068694585,18.568135344512548,27.93642075202682,4.2239868177064555,14.344148526806094,0.8916829739229238,28.244566827414364,80.0,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4111.109589041096,0.10875400133939075,0.07448880446503765,17.767816224999898,27.23364374742816,4.117726934611138,13.650089290388761,0.29296631052283006,28.244566827414364,80.55555555555556,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4895.446808510638,0.1085067276738969,0.04987822460607986,19.81118418971305,29.01301531226305,4.386767915214173,15.424416274498876,1.8705533689618403,20.293094959617143,79.16666666666666,single_baseline,
single_C10-020,10,1,C10-020,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.416666666667,0.10209338862951824,0.06227084253648566,17.296351678181725,31.751362285158347,4.8008059775159415,12.495545700665785,0.8027931755526033,31.14010995129364,73.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,0.09885307363567399,0.07029346733202012,16.215532103033876,30.62526154274933,4.630539545263699,11.584992557770176,0.2136437700352673,31.14010995129364,72.22222222222221,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.446808510638,0.10712621830080822,0.04981016998171941,18.975071443836892,33.476452784167876,5.061639660966183,13.913431782870708,1.788217352493514,21.15703680804213,75.0,single_baseline,
single_C10-021,10,1,C10-021,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4418.308333333333,0.1155015856968174,0.06689765024631028,18.35692164873478,29.633960107802814,4.480654768299786,13.876266880434995,0.8934707281081808,29.08475057579716,68.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4111.109589041096,0.11930970089062454,0.07993535753217684,18.719968645373974,28.989337038728042,4.383187760255679,14.336780885118294,0.32439584556554507,29.08475057579716,72.22222222222221,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4895.446808510638,0.1095868535872871,0.04664759424911327,17.793040143316464,30.621467788087557,4.629965929558839,13.163074213757625,1.8086910624563235,21.231550336093452,62.5,single_baseline,
single_C10-022,10,1,C10-022,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.416666666667,0.10726530412657038,0.06042425031692044,16.093906225981176,34.282939913799055,5.183580514966417,10.910325711014758,0.7819488989141785,30.925613071801116,68.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,0.10703150272750085,0.06978565940846308,14.592075657614142,33.52789730640444,5.069418072728352,9.52265758488579,0.15535804399784697,30.925613071801116,66.66666666666666,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.446808510638,0.10762844246980606,0.045884189387503146,18.426536683232104,35.439600929382294,5.358467660522604,13.068069022709503,1.7835807694244667,20.75720652832502,70.83333333333334,single_baseline,
single_C10-023,10,1,C10-023,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4393.208333333333,0.1077722413386193,0.057226657506495755,14.131201727550765,36.02140468158223,5.446436387855233,8.684765339695533,0.7388291706301888,28.481008113330496,68.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4083.958904109589,0.11232902619064258,0.07110513328192697,14.845017447222874,35.33669339906237,5.342908041938229,9.502109405284646,0.1644450307916145,28.481008113330496,72.22222222222221,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4873.531914893617,0.1006946818876044,0.03567072704678345,13.022509226783441,37.070324093102016,5.605033002877025,7.417476223906416,1.630536045508365,21.422212849232526,62.5,single_baseline,
single_C10-024,10,1,C10-024,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.416666666667,0.09450534013869433,0.04860084728404097,11.978965758087986,46.22547689037449,6.989292105824624,4.989673652263361,0.6058226871390024,32.589067601909875,65.0,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,0.0947673276837837,0.05505649002139998,11.007301540154177,46.13137115951884,6.975063319319248,4.0322382208349286,-0.03745880509136982,32.589067601909875,66.66666666666666,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.446808510638,0.09409842331334277,0.03857399792601526,13.488146351900069,46.369638861046965,7.011089395790301,6.477056956109767,1.5803109373275597,20.605129139291456,62.5,single_baseline,
