date,stock_count,held_return,gross_excess,turnover,rank_ic,ic,cycle,components,component_names,roles
2024-06-12 00:00:00,4921,-0.0032659473885548324,0.013085831358695378,0.04462474645030423,0.07709076629531852,0.08599033450480513,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-06-19 00:00:00,4919,-0.023045678246690245,0.005956964740482341,0.058943089430894324,0.12340315554817771,0.0972228465664034,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-06-26 00:00:00,4915,-0.01940270542208904,0.002088295021426625,0.04878048780487809,0.021883123352397515,0.022065663601602295,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-07-03 00:00:00,4905,0.023648138792249355,-0.0021597544738546533,0.04073319755600813,-0.03593771812449538,-0.023986340514180145,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-07-10 00:00:00,4910,-0.030479956141267903,-0.003342140973896405,0.050916496945010215,-0.20336985179026812,-0.1536181326037448,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-07-17 00:00:00,4908,0.003035911072630071,0.022101245809860667,0.044806517311609007,0.33693442505569016,0.26645491275713173,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-07-24 00:00:00,4902,0.06434877102911621,0.005488567790960082,0.04073319755600813,0.1786410204145368,0.12107165314078203,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-07-31 00:00:00,4899,-0.006841665674087033,0.01246386806012741,0.02857142857142858,0.10125515431700856,0.08992697811722,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-08-07 00:00:00,4899,0.001554599777210923,0.005624289680551621,0.03265306122448974,0.1274490597125371,0.08036487023719653,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-08-14 00:00:00,4902,-0.04560466836036182,-0.002936999877822241,0.050916496945010215,-0.053659961117171626,-0.0373959194033195,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-08-21 00:00:00,4907,0.017358206320840945,0.005225578795896158,0.04276985743380857,0.09465179448966357,0.08291232866142877,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-08-28 00:00:00,4935,0.017298861733282517,0.0017444900611739544,0.0748987854251012,0.04683491207450894,0.040537686083571216,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-09-04 00:00:00,4950,-0.01645642259835326,0.005912214410892493,0.07272727272727275,0.09346730051042698,0.07332582177107166,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-09-11 00:00:00,4952,-0.0034708552738325457,-0.004355842545721618,0.030241935483870996,-0.02457785317168792,-0.01305239353721038,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-09-20 00:00:00,4952,0.25719076125044243,-0.005924329888677082,0.04435483870967738,-0.08166568840736176,-0.09481746587221601,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-09-27 00:00:00,4955,-0.030335611200942404,-0.005896194470116051,0.03427419354838712,-0.04191222129502593,-0.07629379328330338,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-10-11 00:00:00,4946,0.03214276765269734,-0.003011195034799914,0.0505050505050505,-0.014699107733654612,-0.03556720660573852,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-10-18 00:00:00,4951,0.08781199165768949,0.02593495190223829,0.03427419354838712,0.3082009709003063,0.21602951086499741,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-10-25 00:00:00,4947,-0.017252047220258707,-0.0029003174943453107,0.03434343434343434,-0.0534584377900914,-0.053209233527566534,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-11-01 00:00:00,4940,0.09266075280843494,0.0017938502326447364,0.11943319838056676,0.04386804560232839,0.01387025545026101,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
