factor_id,handler,date,common_stocks,spearman
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-11-18,4046,0.2716027274608185
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-11-19,4049,0.2978964128815944
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-11-22,4050,0.34949114427504924
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-11-23,4052,0.3316640289922568
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-11-24,4050,0.33485302419894386
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-11-25,4052,0.34117734095025076
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-11-26,4053,0.32576115570043934
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-11-29,4053,0.31020892666209543
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-11-30,4053,0.3084299392214355
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-01,4054,0.2858498251546209
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-02,4056,0.2716077908856284
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-03,4056,0.3194213410171578
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-06,4059,0.3241805302953584
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-07,4059,0.32138322096037825
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-08,4059,0.3463216763635356
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-09,4061,0.35667523863256606
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-10,4065,0.31558399509896856
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-13,4067,0.34523856340998305
