cycle,factor_count,components,component_names,component_handlers,max_pair_abs_correlation,mean_pair_abs_correlation,train_net_excess_pct,test_net_excess_pct,full_net_excess_pct,train_delta_vs_best_component_pct,test_delta_vs_best_component_pct,full_delta_vs_best_component_pct,train_gross_excess_pct,test_gross_excess_pct,full_gross_excess_pct,train_turnover_pct,test_turnover_pct,full_turnover_pct,train_sharpe_after_cost,test_sharpe_after_cost,full_sharpe_after_cost,train_periods,test_periods,full_periods,eligible_0.70,eligible_0.80,eligible_0.85
10,3,"C10-015,C10-026,C10-028",HT-WREV-LOWTURN-21D | OSR2-RET40-TURN-BIAS-PAPER-EQ | OSR2-DD120,weighted_reversal_lowturn | reversal_turn_paper | drawdown120,0.7465748816603089,0.47826536674842074,7.5941709905148995,6.459618895569866,7.149018251615617,-2.138534228285084,-0.55537283622325,-1.5186079637659606,14.171873046664402,13.276283599679713,13.821100513262063,43.503320477179244,45.08376127056778,44.127528185492366,0.09277019600415833,1.5564947302683771,0.6673096286577617,73,47,120,False,True,True
10,3,"C10-016,C10-029,C10-032",COMBO-DIRECT-OSR2-CHIP-EQ | OSR2-RET40 | SIZE-ONLY-20260911,reversal_chip_eq | reversal40 | size_only,0.8875380975644769,0.34855502739173233,7.5663838684506395,11.852421918082086,9.243796534987284,-9.706398762342392,-5.0459670838727995,-7.882167006202051,13.963285839312958,18.63991821756961,15.794966854130143,42.30755271734338,44.89084854158413,43.327846026077104,0.06686771703033428,1.6452987042120686,0.6632954594318523,73,47,120,False,False,False
10,3,"C10-016,C10-023,C10-025",COMBO-DIRECT-OSR2-CHIP-EQ | COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ | OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ,reversal_chip_eq | reversal_chip_turn_paper | reversal_turn_paper_nomcap,0.8985901025421008,0.8214625393886624,7.564777492315994,4.108119961712042,6.210092999725665,-1.937331912968654,-3.3093562621943713,-2.4746723399698674,13.683618861409366,10.47821634191213,12.428169541272949,40.46852757336886,42.1302670648154,41.1248448515032,0.09568605685739043,1.4761384345434019,0.6518344242704929,73,47,120,False,False,False
10,3,"C10-018,C10-019,C10-029",T10-SIZE-PLUS-WC-MCAP | T10-SIZE-PLUS-IMPACT-WC | OSR2-RET40,t10_size_plus_wc_mcap | t10_size_plus_impact_wc | reversal40,0.9607085003817927,0.737223370267599,7.554611208715695,12.968076877647444,9.674125361251537,-6.09547808167307,-2.456339396851426,-4.670023165554557,14.002418170907946,19.646764438210514,16.21312045893478,42.64422594042493,44.17121402488802,43.24732207462464,0.08433650569222997,1.7402431808270062,0.7156765157421606,73,47,120,False,False,False
10,3,"C10-017,C10-029,C10-030",COMBO-DIRECT-OSR2-CHIP-TURN-EQ | OSR2-RET40 | VERIFY10-F260910-12,reversal_chip_turn_eq | reversal40 | book_to_market_lf_plus_impact,0.8124147712476902,0.33236325529522043,7.547768632028765,9.590198876546257,8.34689917146567,-8.27274300308804,1.3205936429954122,-4.516571948270055,13.76151266627052,16.053480239029106,14.659199965600965,41.09619070265712,42.746569857690794,41.74802112523344,0.09000649029959987,1.6575381196956325,0.7060017244348747,73,47,120,False,False,True
10,3,"C10-015,C10-024,C10-025",HT-WREV-LOWTURN-21D | OSR2-RET40-TURN-BIAS-EQ | OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ,weighted_reversal_lowturn | reversal_turn_eq | reversal_turn_paper_nomcap,0.8568670231997315,0.8102055614377441,7.546107357596334,2.896288985851177,5.724024984376479,0.9755849609149498,-3.5807679702585924,0.7343513321131159,14.42035846122618,10.045053630095907,12.706697402366823,45.46462370125559,47.28018944606303,46.181695886179526,0.10251280691575052,1.547675850945983,0.6825498193818277,73,47,120,False,False,False
10,3,"C10-019,C10-027,C10-028",T10-SIZE-PLUS-IMPACT-WC | NONHT-CHIP-COST-250 | OSR2-DD120,t10_size_plus_impact_wc | chip250 | drawdown120,0.6452433865983487,0.5396637054374135,7.544720490512644,6.920048844892976,7.298396946325089,-6.105368799876121,-8.504367429605896,-7.045751580481006,11.86644027146599,11.746272818345783,11.819374685660575,28.582802784082983,31.91947072389423,29.900646424176504,0.08077958256348841,1.5053075413382513,0.6225159937036392,73,47,120,True,True,True
10,3,"C10-018,C10-024,C10-027",T10-SIZE-PLUS-WC-MCAP | OSR2-RET40-TURN-BIAS-EQ | NONHT-CHIP-COST-250,t10_size_plus_wc_mcap | reversal_turn_eq | chip250,0.8031674372180876,0.7088665954749668,7.537740214674785,10.121623709263009,8.548990284535861,-4.6877549388383235,-2.2943022060523255,-3.750413669092257,12.977797930767698,15.795923715052012,14.081563862945718,35.9792176990272,37.528439191726214,36.59109509530328,0.08626250750011706,1.6271049115256218,0.6904786777043334,73,47,120,False,False,True
10,3,"C10-025,C10-029,C10-035",OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ | OSR2-RET40 | paper-derived-composite,reversal_turn_paper_nomcap | reversal40 | paper_composite,0.7103484933386296,0.4152832977529248,7.520755585950808,3.044808984734826,5.767659767219606,-6.333194312338853,0.2678351121200744,-3.7480845874687185,13.777480421298641,9.306617881371809,12.026392593160631,41.380455260236985,41.41408000421284,41.39373562130308,0.09656586631795175,1.515670019849615,0.6593473333137571,73,47,120,False,True,True
10,3,"C10-017,C10-023,C10-025",COMBO-DIRECT-OSR2-CHIP-TURN-EQ | COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ | OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ,reversal_chip_turn_eq | reversal_chip_turn_paper | reversal_turn_paper_nomcap,0.9286906001173851,0.8824762978134265,7.519408898435687,5.251330744760431,6.630203137887386,-1.9827005068489605,-2.3024847703100466,-2.054562201808147,13.33758680679309,11.33540540043782,12.553399089303943,38.4800126214114,40.238588992575316,39.174576398257656,0.09540758294397411,1.5683835385633906,0.6823005445020054,73,47,120,False,False,False
10,3,"C10-027,C10-029,C10-033",NONHT-CHIP-COST-250 | OSR2-RET40 | H03-T10-SINGLE,chip250 | reversal40 | impact60,0.5904278913531654,0.2509336007803022,7.510485754011252,11.901218109180737,9.228506939176398,-6.678403528108336,-5.220676808824697,-6.109445930301698,12.619587509414155,17.521458977448997,14.539487167727803,33.79035552515147,37.170905213414414,35.12553061211246,0.06659098422273554,1.6860179215496234,0.6811493596522468,73,47,120,True,True,True
10,3,"C10-028,C10-029,C10-033",OSR2-DD120 | OSR2-RET40 | H03-T10-SINGLE,drawdown120 | reversal40 | impact60,0.6003003502332763,0.2166413504307141,7.49689790688416,10.073734151105244,8.504354182960528,-6.691991375235427,-7.048160766900191,-6.833598686517568,12.78948503871844,15.914608337364369,14.013491664021426,35.003883147052115,38.63012027949158,36.43609445146098,0.04509304045850044,1.6117935889298687,0.6304611284565196,73,47,120,True,True,True
10,3,"C10-017,C10-023,C10-024",COMBO-DIRECT-OSR2-CHIP-TURN-EQ | COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ | OSR2-RET40-TURN-BIAS-EQ,reversal_chip_turn_eq | reversal_chip_turn_paper | reversal_turn_eq,0.9365182491136714,0.9080268596556929,7.489972552319665,8.790367833500449,7.998607358450729,-2.012136852964982,1.236552318429971,-0.6861579812448033,13.734158622794215,15.243187437858571,14.325194908694423,41.297526921127975,42.677378335701874,41.842510252934474,0.09032858070138186,1.6445132790408141,0.7041170257854703,73,47,120,False,False,False
10,3,"C10-016,C10-026,C10-028",COMBO-DIRECT-OSR2-CHIP-EQ | OSR2-RET40-TURN-BIAS-PAPER-EQ | OSR2-DD120,reversal_chip_eq | reversal_turn_paper | drawdown120,0.7119755377521984,0.5761684019663377,7.433456149856276,7.5965505656623815,7.496179679557792,-2.2992490689437073,0.5815588338692654,-1.1714465358237858,13.239316710086552,13.753369923039344,13.440654218493062,38.398548678771654,40.71970474455663,39.31530779719093,0.08205749841094044,1.5258519838566245,0.6461081728608237,73,47,120,False,True,True
10,3,"C10-017,C10-018,C10-024",COMBO-DIRECT-OSR2-CHIP-TURN-EQ | T10-SIZE-PLUS-WC-MCAP | OSR2-RET40-TURN-BIAS-EQ,reversal_chip_turn_eq | t10_size_plus_wc_mcap | reversal_turn_eq,0.9365182491136714,0.8673057249016866,7.41610622816938,10.71534567563628,8.707723958215844,-4.809388925343728,-1.700580239679054,-3.5916799954122745,13.555784687393082,17.03257827568789,14.91752884280855,40.60633901602977,41.780638889230225,41.07013812561314,0.08419112519850958,1.685594323044253,0.711128899066583,73,47,120,False,False,False
10,3,"C10-016,C10-018,C10-022",COMBO-DIRECT-OSR2-CHIP-EQ | T10-SIZE-PLUS-WC-MCAP | T10-NOMCAP-PLUS-IMPACT,reversal_chip_eq | t10_size_plus_wc_mcap | t10_nomcap_plus_impact,0.9113880954601321,0.843905392211405,7.414685108011038,12.8984198660124,9.561355424917574,-4.810810045502071,-0.16964915669710834,-2.7380485287105447,13.14941649686058,18.97520180967621,15.4311824110467,37.92811765112132,40.19035677026328,38.82160705111857,0.0798637014604488,1.727366057590513,0.713012009096853,73,47,120,False,False,False
10,3,"C10-028,C10-029,C10-030",OSR2-DD120 | OSR2-RET40 | VERIFY10-F260910-12,drawdown120 | reversal40 | book_to_market_lf_plus_impact,0.6003003502332763,0.24195102026729431,7.408116159246593,7.528613021292763,7.454052347209511,-8.412395475870213,-0.7409922122580817,-5.409418772526215,12.972796912986329,13.475638143410999,13.169743061569324,36.80344413849031,39.3321767335862,37.80218726428449,0.044939201250201774,1.5398011097790332,0.6201396968992068,73,47,120,True,True,True
10,3,"C10-016,C10-017,C10-021",COMBO-DIRECT-OSR2-CHIP-EQ | COMBO-DIRECT-OSR2-CHIP-TURN-EQ | T10-ADD-BM-20260911,reversal_chip_eq | reversal_chip_turn_eq | t10_size_plus_impact_bm,0.9244993466747381,0.8017854132168917,7.37899818608299,10.773825240904698,8.707667811817329,-6.957782699035304,-2.3892489728529256,-5.168599068617667,13.261843166250904,16.95168005365617,14.707029280484631,38.90770489529043,40.85882812666319,39.67831659171496,0.0804534801055184,1.6624431950127774,0.6952502975716733,73,47,120,False,False,False
10,3,"C10-024,C10-026,C10-028",OSR2-RET40-TURN-BIAS-EQ | OSR2-RET40-TURN-BIAS-PAPER-EQ | OSR2-DD120,reversal_turn_eq | reversal_turn_paper | drawdown120,0.8622810882122602,0.5542040028451397,7.368146482909344,7.851016784635492,7.556544376372072,-2.3645587358906397,0.836025052842376,-1.1110818390095059,13.451093173080805,14.154637494095676,13.726648032144961,40.231128903250415,41.69061315780545,40.80756386093181,0.08236021018050071,1.594837791582776,0.6694424636210036,73,47,120,False,False,False
