candidate,formula,window,periods,stock_count_mean,source_rank_ic,rank_ic,source_ic_mean,ic_mean,monotonicity_source,monotonicity,selected_group,gross_excess,turnover,annual_cost,net_excess,group_mean_returns,oriented_rank_ic,oriented_ic_mean,gross_excess_pct,net_excess_pct,turnover_pct,annual_cost_pct
price_path_convexity,(((P_first + P_last) / 2) - MEAN(P_daily)) / ((P_first + P_last) / 2),formal_5y,120,4968.675,-0.002095141823816301,0.002095141823816301,-0.0008684952681092798,0.0008684952681092798,0.41818181818181815,-0.41818181818181815,1,-0.09577839892506777,0.9053430609644347,0.13688787081782255,-0.23266626974289034,"{'1': -0.0007052758982109632, '2': 0.005894410683937835, '3': 0.00664191730950359, '4': 0.006327784342936914, '5': 0.005585335930656818, '6': 0.005437196318584862, '7': 0.0047640407701722825, '8': 0.0047354450094079705, '9': 0.0032210919146103494, '10': 0.0004330435216585137}",0.002095141823816301,0.0008684952681092798,-9.577839892506777,-23.266626974289036,90.53430609644347,13.688787081782255
price_path_convexity,(((P_first + P_last) / 2) - MEAN(P_daily)) / ((P_first + P_last) / 2),recent_2026,15,5178.466666666666,0.00927390340547743,-0.00927390340547743,0.015991668277220646,-0.015991668277220646,0.8909090909090909,-0.8909090909090909,1,-0.1159502531047191,0.9024294079545585,0.13644732648272925,-0.25239757958744835,"{'1': -0.002802049528889049, '2': -0.003684160371380586, '3': -0.0018036530758876808, '4': -0.0036588661974228274, '5': -0.003351622763669697, '6': -0.00401671244758607, '7': -0.004022691117706904, '8': -0.004199479854960401, '9': -0.007931639384497875, '10': -0.009054044781762426}",-0.00927390340547743,-0.015991668277220646,-11.59502531047191,-25.239757958744836,90.24294079545585,13.644732648272925
price_path_convexity,(((P_first + P_last) / 2) - MEAN(P_daily)) / ((P_first + P_last) / 2),since_2026_06_01,5,5191.2,0.05695636382560112,-0.05695636382560112,0.07153205483128869,-0.07153205483128869,0.7333333333333332,-0.7333333333333332,1,-0.5514583953906206,0.9196253890618052,0.13904735882614497,-0.6905057542167655,"{'1': -0.0013217227349521204, '2': -0.00017820149004861113, '3': -0.0013176796584902172, '4': -0.0012481375996423291, '5': -0.0021013089502660643, '6': 0.0015661502577651062, '7': -0.003250093789545561, '8': -0.006376353442389321, '9': -0.020649425128112138, '10': -0.02819502027728473}",-0.05695636382560112,-0.07153205483128869,-55.14583953906206,-69.05057542167656,91.96253890618053,13.904735882614498
trend_clarity_momentum,"MOM12-1 = CLOSE[t-21]/CLOSE[t-252]-1; TC = rolling R2(CLOSE,231).shift(21)",formal_5y,120,4740.316666666667,-0.02081146448983578,-0.02081146448983578,-0.006852424122748673,-0.006852424122748673,-0.33333333333333326,-0.33333333333333326,10,-0.05732521588782758,0.17347311281942054,0.026229134658296387,-0.08355435054612396,"{'1': 0.0038080919680087938, '2': 0.0031674623861427617, '3': 0.006382521413207017, '4': 0.005649694028957788, '5': 0.0066407394844765185, '6': 0.0060358193410933215, '7': 0.003896567948283043, '8': 0.005325456542430274, '9': 0.00186925092487233, '10': 0.0022251137249238136}",-0.02081146448983578,-0.006852424122748673,-5.732521588782758,-8.355435054612396,17.347311281942055,2.622913465829639
trend_clarity_momentum,"MOM12-1 = CLOSE[t-21]/CLOSE[t-252]-1; TC = rolling R2(CLOSE,231).shift(21)",recent_2026,15,5099.333333333333,-0.01393382341236919,-0.01393382341236919,0.008717576879428634,0.008717576879428634,0.18787878787878787,0.18787878787878787,10,0.2750702620824875,0.1539628788543961,0.02327918728278469,0.25179107479970286,"{'1': -0.0042067490284838395, '2': -0.007569943663202092, '3': -0.0058022552611235265, '4': -0.0021501110643279606, '5': -0.006668434565180054, '6': -0.003489705187278246, '7': -0.010282356371672071, '8': -8.893931762772173e-05, '9': -0.009880151028279157, '10': 0.006559552649385742}",-0.01393382341236919,0.008717576879428634,27.507026208248753,25.179107479970288,15.39628788543961,2.327918728278469
trend_clarity_momentum,"MOM12-1 = CLOSE[t-21]/CLOSE[t-252]-1; TC = rolling R2(CLOSE,231).shift(21)",since_2026_06_01,5,5113.2,-0.12120680238242325,-0.12120680238242325,-0.10411622980771178,-0.10411622980771178,-0.9393939393939393,-0.9393939393939393,10,-0.4321732228836225,0.12255405446645534,0.018530173035328047,-0.45070339591895053,"{'1': 0.006469231256097272, '2': 0.005696814314403179, '3': 0.008517976352789437, '4': 0.0007098597461697, '5': 0.00012756000959049689, '6': -0.004592724066311562, '7': -0.014139993998079917, '8': -0.00818943956531731, '9': -0.03122853563357293, '10': -0.02312381035479076}",-0.12120680238242325,-0.10411622980771178,-43.21732228836225,-45.070339591895056,12.255405446645534,1.8530173035328046
frog_in_pan_momentum,FIP = (N_up - N_down) / N_total with MOM12-1,formal_5y,120,4740.316666666667,-0.01681058731335043,-0.01681058731335043,-0.006800883763627487,-0.006800883763627487,-0.12727272727272726,-0.12727272727272726,10,-0.06043301448194073,0.24374396905014037,0.03685408812038122,-0.09728710260232196,"{'1': 0.0020817885341787874, '2': 0.004891145463621783, '3': 0.004988768124139126, '4': 0.007044686117064408, '5': 0.005516531335944107, '6': 0.0071624958801604745, '7': 0.003640318822397224, '8': 0.005578314127468489, '9': 0.0019905262370518042, '10': 0.002101788383887578}",-0.01681058731335043,-0.006800883763627487,-6.0433014481940734,-9.728710260232196,24.374396905014038,3.685408812038122
frog_in_pan_momentum,FIP = (N_up - N_down) / N_total with MOM12-1,recent_2026,15,5099.333333333333,-0.016916172039194367,-0.016916172039194367,0.008702972205710218,0.008702972205710218,0.5272727272727272,0.5272727272727272,10,0.11904335800633223,0.2184637333318573,0.033031716479776825,0.08601164152655541,"{'1': -0.006621885136834704, '2': -0.005153957078832552, '3': -0.004637932791771025, '4': -0.0033155554052060935, '5': -0.0067559244166339105, '6': -0.0034033026234005074, '7': -0.0058252400191510624, '8': -0.0045414963230592485, '9': -0.0036837962574160954, '10': 0.0003680088368398989}",-0.016916172039194367,0.008702972205710218,11.904335800633223,8.60116415265554,21.84637333318573,3.3031716479776825
frog_in_pan_momentum,FIP = (N_up - N_down) / N_total with MOM12-1,since_2026_06_01,5,5113.2,-0.11820976289447951,-0.11820976289447951,-0.10407626738011225,-0.10407626738011225,-0.9515151515151514,-0.9515151515151514,10,-0.5683127634435825,0.18850076021544063,0.028501314944574623,-0.5968140783881571,"{'1': 0.007286854653990328, '2': 0.004888918104680314, '3': 0.003482473790390771, '4': 0.005740664199291579, '5': -0.0026209655336068187, '6': -0.0018390767271646274, '7': -0.010460067203942294, '8': -0.01185026319956453, '9': -0.025818237214932115, '10': -0.028526173075424092}",-0.11820976289447951,-0.10407626738011225,-56.83127634435825,-59.681407838815716,18.850076021544062,2.8501314944574623
