index,depth,sequence,path,parent_index,scale,label
291,4,LME>LME>OP>LME,L>L>L>L,51.0,0.25,LME>LME>OP>LME [L>L>L>L]
292,4,LME>LME>OP>LME,L>L>L>H,51.0,0.25,LME>LME>OP>LME [L>L>L>H]
293,4,LME>LME>OP>LME,L>L>H>L,52.0,0.25,LME>LME>OP>LME [L>L>H>L]
294,4,LME>LME>OP>LME,L>L>H>H,52.0,0.25,LME>LME>OP>LME [L>L>H>H]
295,4,LME>LME>OP>LME,L>H>L>L,53.0,0.25,LME>LME>OP>LME [L>H>L>L]
296,4,LME>LME>OP>LME,L>H>L>H,53.0,0.25,LME>LME>OP>LME [L>H>L>H]
297,4,LME>LME>OP>LME,L>H>H>L,54.0,0.25,LME>LME>OP>LME [L>H>H>L]
298,4,LME>LME>OP>LME,L>H>H>H,54.0,0.25,LME>LME>OP>LME [L>H>H>H]
299,4,LME>LME>OP>LME,H>L>L>L,55.0,0.25,LME>LME>OP>LME [H>L>L>L]
300,4,LME>LME>OP>LME,H>L>L>H,55.0,0.25,LME>LME>OP>LME [H>L>L>H]
301,4,LME>LME>OP>LME,H>L>H>L,56.0,0.25,LME>LME>OP>LME [H>L>H>L]
302,4,LME>LME>OP>LME,H>L>H>H,56.0,0.25,LME>LME>OP>LME [H>L>H>H]
303,4,LME>LME>OP>LME,H>H>L>L,57.0,0.25,LME>LME>OP>LME [H>H>L>L]
304,4,LME>LME>OP>LME,H>H>L>H,57.0,0.25,LME>LME>OP>LME [H>H>L>H]
305,4,LME>LME>OP>LME,H>H>H>L,58.0,0.25,LME>LME>OP>LME [H>H>H>L]
306,4,LME>LME>OP>LME,H>H>H>H,58.0,0.25,LME>LME>OP>LME [H>H>H>H]
307,4,LME>LME>OP>OP,L>L>L>L,51.0,0.25,LME>LME>OP>OP [L>L>L>L]
308,4,LME>LME>OP>OP,L>L>L>H,51.0,0.25,LME>LME>OP>OP [L>L>L>H]
309,4,LME>LME>OP>OP,L>L>H>L,52.0,0.25,LME>LME>OP>OP [L>L>H>L]
310,4,LME>LME>OP>OP,L>L>H>H,52.0,0.25,LME>LME>OP>OP [L>L>H>H]
311,4,LME>LME>OP>OP,L>H>L>L,53.0,0.25,LME>LME>OP>OP [L>H>L>L]
312,4,LME>LME>OP>OP,L>H>L>H,53.0,0.25,LME>LME>OP>OP [L>H>L>H]
313,4,LME>LME>OP>OP,L>H>H>L,54.0,0.25,LME>LME>OP>OP [L>H>H>L]
314,4,LME>LME>OP>OP,L>H>H>H,54.0,0.25,LME>LME>OP>OP [L>H>H>H]
315,4,LME>LME>OP>OP,H>L>L>L,55.0,0.25,LME>LME>OP>OP [H>L>L>L]
316,4,LME>LME>OP>OP,H>L>L>H,55.0,0.25,LME>LME>OP>OP [H>L>L>H]
317,4,LME>LME>OP>OP,H>L>H>L,56.0,0.25,LME>LME>OP>OP [H>L>H>L]
318,4,LME>LME>OP>OP,H>L>H>H,56.0,0.25,LME>LME>OP>OP [H>L>H>H]
319,4,LME>LME>OP>OP,H>H>L>L,57.0,0.25,LME>LME>OP>OP [H>H>L>L]
320,4,LME>LME>OP>OP,H>H>L>H,57.0,0.25,LME>LME>OP>OP [H>H>L>H]
321,4,LME>LME>OP>OP,H>H>H>L,58.0,0.25,LME>LME>OP>OP [H>H>H>L]
322,4,LME>LME>OP>OP,H>H>H>H,58.0,0.25,LME>LME>OP>OP [H>H>H>H]
323,4,LME>LME>OP>Investment,L>L>L>L,51.0,0.25,LME>LME>OP>Investment [L>L>L>L]
324,4,LME>LME>OP>Investment,L>L>L>H,51.0,0.25,LME>LME>OP>Investment [L>L>L>H]
325,4,LME>LME>OP>Investment,L>L>H>L,52.0,0.25,LME>LME>OP>Investment [L>L>H>L]
326,4,LME>LME>OP>Investment,L>L>H>H,52.0,0.25,LME>LME>OP>Investment [L>L>H>H]
327,4,LME>LME>OP>Investment,L>H>L>L,53.0,0.25,LME>LME>OP>Investment [L>H>L>L]
328,4,LME>LME>OP>Investment,L>H>L>H,53.0,0.25,LME>LME>OP>Investment [L>H>L>H]
329,4,LME>LME>OP>Investment,L>H>H>L,54.0,0.25,LME>LME>OP>Investment [L>H>H>L]
330,4,LME>LME>OP>Investment,L>H>H>H,54.0,0.25,LME>LME>OP>Investment [L>H>H>H]
331,4,LME>LME>OP>Investment,H>L>L>L,55.0,0.25,LME>LME>OP>Investment [H>L>L>L]
332,4,LME>LME>OP>Investment,H>L>L>H,55.0,0.25,LME>LME>OP>Investment [H>L>L>H]
333,4,LME>LME>OP>Investment,H>L>H>L,56.0,0.25,LME>LME>OP>Investment [H>L>H>L]
334,4,LME>LME>OP>Investment,H>L>H>H,56.0,0.25,LME>LME>OP>Investment [H>L>H>H]
335,4,LME>LME>OP>Investment,H>H>L>L,57.0,0.25,LME>LME>OP>Investment [H>H>L>L]
336,4,LME>LME>OP>Investment,H>H>L>H,57.0,0.25,LME>LME>OP>Investment [H>H>L>H]
337,4,LME>LME>OP>Investment,H>H>H>L,58.0,0.25,LME>LME>OP>Investment [H>H>H>L]
338,4,LME>LME>OP>Investment,H>H>H>H,58.0,0.25,LME>LME>OP>Investment [H>H>H>H]
339,4,LME>LME>Investment>LME,L>L>L>L,59.0,0.25,LME>LME>Investment>LME [L>L>L>L]
340,4,LME>LME>Investment>LME,L>L>L>H,59.0,0.25,LME>LME>Investment>LME [L>L>L>H]
341,4,LME>LME>Investment>LME,L>L>H>L,60.0,0.25,LME>LME>Investment>LME [L>L>H>L]
342,4,LME>LME>Investment>LME,L>L>H>H,60.0,0.25,LME>LME>Investment>LME [L>L>H>H]
343,4,LME>LME>Investment>LME,L>H>L>L,61.0,0.25,LME>LME>Investment>LME [L>H>L>L]
344,4,LME>LME>Investment>LME,L>H>L>H,61.0,0.25,LME>LME>Investment>LME [L>H>L>H]
345,4,LME>LME>Investment>LME,L>H>H>L,62.0,0.25,LME>LME>Investment>LME [L>H>H>L]
346,4,LME>LME>Investment>LME,L>H>H>H,62.0,0.25,LME>LME>Investment>LME [L>H>H>H]
347,4,LME>LME>Investment>LME,H>L>L>L,63.0,0.25,LME>LME>Investment>LME [H>L>L>L]
348,4,LME>LME>Investment>LME,H>L>L>H,63.0,0.25,LME>LME>Investment>LME [H>L>L>H]
349,4,LME>LME>Investment>LME,H>L>H>L,64.0,0.25,LME>LME>Investment>LME [H>L>H>L]
350,4,LME>LME>Investment>LME,H>L>H>H,64.0,0.25,LME>LME>Investment>LME [H>L>H>H]
351,4,LME>LME>Investment>LME,H>H>L>L,65.0,0.25,LME>LME>Investment>LME [H>H>L>L]
352,4,LME>LME>Investment>LME,H>H>L>H,65.0,0.25,LME>LME>Investment>LME [H>H>L>H]
353,4,LME>LME>Investment>LME,H>H>H>L,66.0,0.25,LME>LME>Investment>LME [H>H>H>L]
354,4,LME>LME>Investment>LME,H>H>H>H,66.0,0.25,LME>LME>Investment>LME [H>H>H>H]
355,4,LME>LME>Investment>OP,L>L>L>L,59.0,0.25,LME>LME>Investment>OP [L>L>L>L]
356,4,LME>LME>Investment>OP,L>L>L>H,59.0,0.25,LME>LME>Investment>OP [L>L>L>H]
357,4,LME>LME>Investment>OP,L>L>H>L,60.0,0.25,LME>LME>Investment>OP [L>L>H>L]
358,4,LME>LME>Investment>OP,L>L>H>H,60.0,0.25,LME>LME>Investment>OP [L>L>H>H]
359,4,LME>LME>Investment>OP,L>H>L>L,61.0,0.25,LME>LME>Investment>OP [L>H>L>L]
360,4,LME>LME>Investment>OP,L>H>L>H,61.0,0.25,LME>LME>Investment>OP [L>H>L>H]
361,4,LME>LME>Investment>OP,L>H>H>L,62.0,0.25,LME>LME>Investment>OP [L>H>H>L]
362,4,LME>LME>Investment>OP,L>H>H>H,62.0,0.25,LME>LME>Investment>OP [L>H>H>H]
363,4,LME>LME>Investment>OP,H>L>L>L,63.0,0.25,LME>LME>Investment>OP [H>L>L>L]
364,4,LME>LME>Investment>OP,H>L>L>H,63.0,0.25,LME>LME>Investment>OP [H>L>L>H]
365,4,LME>LME>Investment>OP,H>L>H>L,64.0,0.25,LME>LME>Investment>OP [H>L>H>L]
366,4,LME>LME>Investment>OP,H>L>H>H,64.0,0.25,LME>LME>Investment>OP [H>L>H>H]
367,4,LME>LME>Investment>OP,H>H>L>L,65.0,0.25,LME>LME>Investment>OP [H>H>L>L]
368,4,LME>LME>Investment>OP,H>H>L>H,65.0,0.25,LME>LME>Investment>OP [H>H>L>H]
369,4,LME>LME>Investment>OP,H>H>H>L,66.0,0.25,LME>LME>Investment>OP [H>H>H>L]
370,4,LME>LME>Investment>OP,H>H>H>H,66.0,0.25,LME>LME>Investment>OP [H>H>H>H]
371,4,LME>LME>Investment>Investment,L>L>L>L,59.0,0.25,LME>LME>Investment>Investment [L>L>L>L]
372,4,LME>LME>Investment>Investment,L>L>L>H,59.0,0.25,LME>LME>Investment>Investment [L>L>L>H]
373,4,LME>LME>Investment>Investment,L>L>H>L,60.0,0.25,LME>LME>Investment>Investment [L>L>H>L]
374,4,LME>LME>Investment>Investment,L>L>H>H,60.0,0.25,LME>LME>Investment>Investment [L>L>H>H]
375,4,LME>LME>Investment>Investment,L>H>L>L,61.0,0.25,LME>LME>Investment>Investment [L>H>L>L]
376,4,LME>LME>Investment>Investment,L>H>L>H,61.0,0.25,LME>LME>Investment>Investment [L>H>L>H]
377,4,LME>LME>Investment>Investment,L>H>H>L,62.0,0.25,LME>LME>Investment>Investment [L>H>H>L]
378,4,LME>LME>Investment>Investment,L>H>H>H,62.0,0.25,LME>LME>Investment>Investment [L>H>H>H]
379,4,LME>LME>Investment>Investment,H>L>L>L,63.0,0.25,LME>LME>Investment>Investment [H>L>L>L]
380,4,LME>LME>Investment>Investment,H>L>L>H,63.0,0.25,LME>LME>Investment>Investment [H>L>L>H]
381,4,LME>LME>Investment>Investment,H>L>H>L,64.0,0.25,LME>LME>Investment>Investment [H>L>H>L]
382,4,LME>LME>Investment>Investment,H>L>H>H,64.0,0.25,LME>LME>Investment>Investment [H>L>H>H]
383,4,LME>LME>Investment>Investment,H>H>L>L,65.0,0.25,LME>LME>Investment>Investment [H>H>L>L]
384,4,LME>LME>Investment>Investment,H>H>L>H,65.0,0.25,LME>LME>Investment>Investment [H>H>L>H]
385,4,LME>LME>Investment>Investment,H>H>H>L,66.0,0.25,LME>LME>Investment>Investment [H>H>H>L]
386,4,LME>LME>Investment>Investment,H>H>H>H,66.0,0.25,LME>LME>Investment>Investment [H>H>H>H]
387,4,LME>OP>LME>LME,L>L>L>L,67.0,0.25,LME>OP>LME>LME [L>L>L>L]
388,4,LME>OP>LME>LME,L>L>L>H,67.0,0.25,LME>OP>LME>LME [L>L>L>H]
389,4,LME>OP>LME>LME,L>L>H>L,68.0,0.25,LME>OP>LME>LME [L>L>H>L]
390,4,LME>OP>LME>LME,L>L>H>H,68.0,0.25,LME>OP>LME>LME [L>L>H>H]
391,4,LME>OP>LME>LME,L>H>L>L,69.0,0.25,LME>OP>LME>LME [L>H>L>L]
392,4,LME>OP>LME>LME,L>H>L>H,69.0,0.25,LME>OP>LME>LME [L>H>L>H]
393,4,LME>OP>LME>LME,L>H>H>L,70.0,0.25,LME>OP>LME>LME [L>H>H>L]
394,4,LME>OP>LME>LME,L>H>H>H,70.0,0.25,LME>OP>LME>LME [L>H>H>H]
395,4,LME>OP>LME>LME,H>L>L>L,71.0,0.25,LME>OP>LME>LME [H>L>L>L]
396,4,LME>OP>LME>LME,H>L>L>H,71.0,0.25,LME>OP>LME>LME [H>L>L>H]
397,4,LME>OP>LME>LME,H>L>H>L,72.0,0.25,LME>OP>LME>LME [H>L>H>L]
398,4,LME>OP>LME>LME,H>L>H>H,72.0,0.25,LME>OP>LME>LME [H>L>H>H]
399,4,LME>OP>LME>LME,H>H>L>L,73.0,0.25,LME>OP>LME>LME [H>H>L>L]
400,4,LME>OP>LME>LME,H>H>L>H,73.0,0.25,LME>OP>LME>LME [H>H>L>H]
401,4,LME>OP>LME>LME,H>H>H>L,74.0,0.25,LME>OP>LME>LME [H>H>H>L]
402,4,LME>OP>LME>LME,H>H>H>H,74.0,0.25,LME>OP>LME>LME [H>H>H>H]
403,4,LME>OP>LME>OP,L>L>L>L,67.0,0.25,LME>OP>LME>OP [L>L>L>L]
404,4,LME>OP>LME>OP,L>L>L>H,67.0,0.25,LME>OP>LME>OP [L>L>L>H]
405,4,LME>OP>LME>OP,L>L>H>L,68.0,0.25,LME>OP>LME>OP [L>L>H>L]
406,4,LME>OP>LME>OP,L>L>H>H,68.0,0.25,LME>OP>LME>OP [L>L>H>H]
407,4,LME>OP>LME>OP,L>H>L>L,69.0,0.25,LME>OP>LME>OP [L>H>L>L]
408,4,LME>OP>LME>OP,L>H>L>H,69.0,0.25,LME>OP>LME>OP [L>H>L>H]
409,4,LME>OP>LME>OP,L>H>H>L,70.0,0.25,LME>OP>LME>OP [L>H>H>L]
410,4,LME>OP>LME>OP,L>H>H>H,70.0,0.25,LME>OP>LME>OP [L>H>H>H]
411,4,LME>OP>LME>OP,H>L>L>L,71.0,0.25,LME>OP>LME>OP [H>L>L>L]
412,4,LME>OP>LME>OP,H>L>L>H,71.0,0.25,LME>OP>LME>OP [H>L>L>H]
413,4,LME>OP>LME>OP,H>L>H>L,72.0,0.25,LME>OP>LME>OP [H>L>H>L]
414,4,LME>OP>LME>OP,H>L>H>H,72.0,0.25,LME>OP>LME>OP [H>L>H>H]
415,4,LME>OP>LME>OP,H>H>L>L,73.0,0.25,LME>OP>LME>OP [H>H>L>L]
416,4,LME>OP>LME>OP,H>H>L>H,73.0,0.25,LME>OP>LME>OP [H>H>L>H]
417,4,LME>OP>LME>OP,H>H>H>L,74.0,0.25,LME>OP>LME>OP [H>H>H>L]
418,4,LME>OP>LME>OP,H>H>H>H,74.0,0.25,LME>OP>LME>OP [H>H>H>H]
419,4,LME>OP>LME>Investment,L>L>L>L,67.0,0.25,LME>OP>LME>Investment [L>L>L>L]
420,4,LME>OP>LME>Investment,L>L>L>H,67.0,0.25,LME>OP>LME>Investment [L>L>L>H]
421,4,LME>OP>LME>Investment,L>L>H>L,68.0,0.25,LME>OP>LME>Investment [L>L>H>L]
422,4,LME>OP>LME>Investment,L>L>H>H,68.0,0.25,LME>OP>LME>Investment [L>L>H>H]
423,4,LME>OP>LME>Investment,L>H>L>L,69.0,0.25,LME>OP>LME>Investment [L>H>L>L]
424,4,LME>OP>LME>Investment,L>H>L>H,69.0,0.25,LME>OP>LME>Investment [L>H>L>H]
425,4,LME>OP>LME>Investment,L>H>H>L,70.0,0.25,LME>OP>LME>Investment [L>H>H>L]
426,4,LME>OP>LME>Investment,L>H>H>H,70.0,0.25,LME>OP>LME>Investment [L>H>H>H]
427,4,LME>OP>LME>Investment,H>L>L>L,71.0,0.25,LME>OP>LME>Investment [H>L>L>L]
428,4,LME>OP>LME>Investment,H>L>L>H,71.0,0.25,LME>OP>LME>Investment [H>L>L>H]
429,4,LME>OP>LME>Investment,H>L>H>L,72.0,0.25,LME>OP>LME>Investment [H>L>H>L]
430,4,LME>OP>LME>Investment,H>L>H>H,72.0,0.25,LME>OP>LME>Investment [H>L>H>H]
431,4,LME>OP>LME>Investment,H>H>L>L,73.0,0.25,LME>OP>LME>Investment [H>H>L>L]
432,4,LME>OP>LME>Investment,H>H>L>H,73.0,0.25,LME>OP>LME>Investment [H>H>L>H]
433,4,LME>OP>LME>Investment,H>H>H>L,74.0,0.25,LME>OP>LME>Investment [H>H>H>L]
434,4,LME>OP>LME>Investment,H>H>H>H,74.0,0.25,LME>OP>LME>Investment [H>H>H>H]
435,4,LME>OP>OP>LME,L>L>L>L,75.0,0.25,LME>OP>OP>LME [L>L>L>L]
436,4,LME>OP>OP>LME,L>L>L>H,75.0,0.25,LME>OP>OP>LME [L>L>L>H]
437,4,LME>OP>OP>LME,L>L>H>L,76.0,0.25,LME>OP>OP>LME [L>L>H>L]
438,4,LME>OP>OP>LME,L>L>H>H,76.0,0.25,LME>OP>OP>LME [L>L>H>H]
439,4,LME>OP>OP>LME,L>H>L>L,77.0,0.25,LME>OP>OP>LME [L>H>L>L]
440,4,LME>OP>OP>LME,L>H>L>H,77.0,0.25,LME>OP>OP>LME [L>H>L>H]
441,4,LME>OP>OP>LME,L>H>H>L,78.0,0.25,LME>OP>OP>LME [L>H>H>L]
442,4,LME>OP>OP>LME,L>H>H>H,78.0,0.25,LME>OP>OP>LME [L>H>H>H]
443,4,LME>OP>OP>LME,H>L>L>L,79.0,0.25,LME>OP>OP>LME [H>L>L>L]
444,4,LME>OP>OP>LME,H>L>L>H,79.0,0.25,LME>OP>OP>LME [H>L>L>H]
445,4,LME>OP>OP>LME,H>L>H>L,80.0,0.25,LME>OP>OP>LME [H>L>H>L]
446,4,LME>OP>OP>LME,H>L>H>H,80.0,0.25,LME>OP>OP>LME [H>L>H>H]
447,4,LME>OP>OP>LME,H>H>L>L,81.0,0.25,LME>OP>OP>LME [H>H>L>L]
448,4,LME>OP>OP>LME,H>H>L>H,81.0,0.25,LME>OP>OP>LME [H>H>L>H]
449,4,LME>OP>OP>LME,H>H>H>L,82.0,0.25,LME>OP>OP>LME [H>H>H>L]
450,4,LME>OP>OP>LME,H>H>H>H,82.0,0.25,LME>OP>OP>LME [H>H>H>H]
451,4,LME>OP>OP>OP,L>L>L>L,75.0,0.25,LME>OP>OP>OP [L>L>L>L]
452,4,LME>OP>OP>OP,L>L>L>H,75.0,0.25,LME>OP>OP>OP [L>L>L>H]
453,4,LME>OP>OP>OP,L>L>H>L,76.0,0.25,LME>OP>OP>OP [L>L>H>L]
454,4,LME>OP>OP>OP,L>L>H>H,76.0,0.25,LME>OP>OP>OP [L>L>H>H]
455,4,LME>OP>OP>OP,L>H>L>L,77.0,0.25,LME>OP>OP>OP [L>H>L>L]
456,4,LME>OP>OP>OP,L>H>L>H,77.0,0.25,LME>OP>OP>OP [L>H>L>H]
457,4,LME>OP>OP>OP,L>H>H>L,78.0,0.25,LME>OP>OP>OP [L>H>H>L]
458,4,LME>OP>OP>OP,L>H>H>H,78.0,0.25,LME>OP>OP>OP [L>H>H>H]
459,4,LME>OP>OP>OP,H>L>L>L,79.0,0.25,LME>OP>OP>OP [H>L>L>L]
460,4,LME>OP>OP>OP,H>L>L>H,79.0,0.25,LME>OP>OP>OP [H>L>L>H]
461,4,LME>OP>OP>OP,H>L>H>L,80.0,0.25,LME>OP>OP>OP [H>L>H>L]
462,4,LME>OP>OP>OP,H>L>H>H,80.0,0.25,LME>OP>OP>OP [H>L>H>H]
463,4,LME>OP>OP>OP,H>H>L>L,81.0,0.25,LME>OP>OP>OP [H>H>L>L]
464,4,LME>OP>OP>OP,H>H>L>H,81.0,0.25,LME>OP>OP>OP [H>H>L>H]
465,4,LME>OP>OP>OP,H>H>H>L,82.0,0.25,LME>OP>OP>OP [H>H>H>L]
466,4,LME>OP>OP>OP,H>H>H>H,82.0,0.25,LME>OP>OP>OP [H>H>H>H]
467,4,LME>OP>OP>Investment,L>L>L>L,75.0,0.25,LME>OP>OP>Investment [L>L>L>L]
468,4,LME>OP>OP>Investment,L>L>L>H,75.0,0.25,LME>OP>OP>Investment [L>L>L>H]
469,4,LME>OP>OP>Investment,L>L>H>L,76.0,0.25,LME>OP>OP>Investment [L>L>H>L]
470,4,LME>OP>OP>Investment,L>L>H>H,76.0,0.25,LME>OP>OP>Investment [L>L>H>H]
471,4,LME>OP>OP>Investment,L>H>L>L,77.0,0.25,LME>OP>OP>Investment [L>H>L>L]
472,4,LME>OP>OP>Investment,L>H>L>H,77.0,0.25,LME>OP>OP>Investment [L>H>L>H]
473,4,LME>OP>OP>Investment,L>H>H>L,78.0,0.25,LME>OP>OP>Investment [L>H>H>L]
474,4,LME>OP>OP>Investment,L>H>H>H,78.0,0.25,LME>OP>OP>Investment [L>H>H>H]
475,4,LME>OP>OP>Investment,H>L>L>L,79.0,0.25,LME>OP>OP>Investment [H>L>L>L]
476,4,LME>OP>OP>Investment,H>L>L>H,79.0,0.25,LME>OP>OP>Investment [H>L>L>H]
477,4,LME>OP>OP>Investment,H>L>H>L,80.0,0.25,LME>OP>OP>Investment [H>L>H>L]
478,4,LME>OP>OP>Investment,H>L>H>H,80.0,0.25,LME>OP>OP>Investment [H>L>H>H]
479,4,LME>OP>OP>Investment,H>H>L>L,81.0,0.25,LME>OP>OP>Investment [H>H>L>L]
480,4,LME>OP>OP>Investment,H>H>L>H,81.0,0.25,LME>OP>OP>Investment [H>H>L>H]
481,4,LME>OP>OP>Investment,H>H>H>L,82.0,0.25,LME>OP>OP>Investment [H>H>H>L]
482,4,LME>OP>OP>Investment,H>H>H>H,82.0,0.25,LME>OP>OP>Investment [H>H>H>H]
483,4,LME>OP>Investment>LME,L>L>L>L,83.0,0.25,LME>OP>Investment>LME [L>L>L>L]
484,4,LME>OP>Investment>LME,L>L>L>H,83.0,0.25,LME>OP>Investment>LME [L>L>L>H]
485,4,LME>OP>Investment>LME,L>L>H>L,84.0,0.25,LME>OP>Investment>LME [L>L>H>L]
486,4,LME>OP>Investment>LME,L>L>H>H,84.0,0.25,LME>OP>Investment>LME [L>L>H>H]
487,4,LME>OP>Investment>LME,L>H>L>L,85.0,0.25,LME>OP>Investment>LME [L>H>L>L]
488,4,LME>OP>Investment>LME,L>H>L>H,85.0,0.25,LME>OP>Investment>LME [L>H>L>H]
489,4,LME>OP>Investment>LME,L>H>H>L,86.0,0.25,LME>OP>Investment>LME [L>H>H>L]
490,4,LME>OP>Investment>LME,L>H>H>H,86.0,0.25,LME>OP>Investment>LME [L>H>H>H]
491,4,LME>OP>Investment>LME,H>L>L>L,87.0,0.25,LME>OP>Investment>LME [H>L>L>L]
492,4,LME>OP>Investment>LME,H>L>L>H,87.0,0.25,LME>OP>Investment>LME [H>L>L>H]
493,4,LME>OP>Investment>LME,H>L>H>L,88.0,0.25,LME>OP>Investment>LME [H>L>H>L]
494,4,LME>OP>Investment>LME,H>L>H>H,88.0,0.25,LME>OP>Investment>LME [H>L>H>H]
495,4,LME>OP>Investment>LME,H>H>L>L,89.0,0.25,LME>OP>Investment>LME [H>H>L>L]
496,4,LME>OP>Investment>LME,H>H>L>H,89.0,0.25,LME>OP>Investment>LME [H>H>L>H]
497,4,LME>OP>Investment>LME,H>H>H>L,90.0,0.25,LME>OP>Investment>LME [H>H>H>L]
498,4,LME>OP>Investment>LME,H>H>H>H,90.0,0.25,LME>OP>Investment>LME [H>H>H>H]
499,4,LME>OP>Investment>OP,L>L>L>L,83.0,0.25,LME>OP>Investment>OP [L>L>L>L]
500,4,LME>OP>Investment>OP,L>L>L>H,83.0,0.25,LME>OP>Investment>OP [L>L>L>H]
501,4,LME>OP>Investment>OP,L>L>H>L,84.0,0.25,LME>OP>Investment>OP [L>L>H>L]
502,4,LME>OP>Investment>OP,L>L>H>H,84.0,0.25,LME>OP>Investment>OP [L>L>H>H]
503,4,LME>OP>Investment>OP,L>H>L>L,85.0,0.25,LME>OP>Investment>OP [L>H>L>L]
504,4,LME>OP>Investment>OP,L>H>L>H,85.0,0.25,LME>OP>Investment>OP [L>H>L>H]
505,4,LME>OP>Investment>OP,L>H>H>L,86.0,0.25,LME>OP>Investment>OP [L>H>H>L]
506,4,LME>OP>Investment>OP,L>H>H>H,86.0,0.25,LME>OP>Investment>OP [L>H>H>H]
507,4,LME>OP>Investment>OP,H>L>L>L,87.0,0.25,LME>OP>Investment>OP [H>L>L>L]
508,4,LME>OP>Investment>OP,H>L>L>H,87.0,0.25,LME>OP>Investment>OP [H>L>L>H]
509,4,LME>OP>Investment>OP,H>L>H>L,88.0,0.25,LME>OP>Investment>OP [H>L>H>L]
510,4,LME>OP>Investment>OP,H>L>H>H,88.0,0.25,LME>OP>Investment>OP [H>L>H>H]
511,4,LME>OP>Investment>OP,H>H>L>L,89.0,0.25,LME>OP>Investment>OP [H>H>L>L]
512,4,LME>OP>Investment>OP,H>H>L>H,89.0,0.25,LME>OP>Investment>OP [H>H>L>H]
513,4,LME>OP>Investment>OP,H>H>H>L,90.0,0.25,LME>OP>Investment>OP [H>H>H>L]
514,4,LME>OP>Investment>OP,H>H>H>H,90.0,0.25,LME>OP>Investment>OP [H>H>H>H]
515,4,LME>OP>Investment>Investment,L>L>L>L,83.0,0.25,LME>OP>Investment>Investment [L>L>L>L]
516,4,LME>OP>Investment>Investment,L>L>L>H,83.0,0.25,LME>OP>Investment>Investment [L>L>L>H]
517,4,LME>OP>Investment>Investment,L>L>H>L,84.0,0.25,LME>OP>Investment>Investment [L>L>H>L]
518,4,LME>OP>Investment>Investment,L>L>H>H,84.0,0.25,LME>OP>Investment>Investment [L>L>H>H]
519,4,LME>OP>Investment>Investment,L>H>L>L,85.0,0.25,LME>OP>Investment>Investment [L>H>L>L]
520,4,LME>OP>Investment>Investment,L>H>L>H,85.0,0.25,LME>OP>Investment>Investment [L>H>L>H]
521,4,LME>OP>Investment>Investment,L>H>H>L,86.0,0.25,LME>OP>Investment>Investment [L>H>H>L]
522,4,LME>OP>Investment>Investment,L>H>H>H,86.0,0.25,LME>OP>Investment>Investment [L>H>H>H]
523,4,LME>OP>Investment>Investment,H>L>L>L,87.0,0.25,LME>OP>Investment>Investment [H>L>L>L]
524,4,LME>OP>Investment>Investment,H>L>L>H,87.0,0.25,LME>OP>Investment>Investment [H>L>L>H]
525,4,LME>OP>Investment>Investment,H>L>H>L,88.0,0.25,LME>OP>Investment>Investment [H>L>H>L]
526,4,LME>OP>Investment>Investment,H>L>H>H,88.0,0.25,LME>OP>Investment>Investment [H>L>H>H]
527,4,LME>OP>Investment>Investment,H>H>L>L,89.0,0.25,LME>OP>Investment>Investment [H>H>L>L]
528,4,LME>OP>Investment>Investment,H>H>L>H,89.0,0.25,LME>OP>Investment>Investment [H>H>L>H]
529,4,LME>OP>Investment>Investment,H>H>H>L,90.0,0.25,LME>OP>Investment>Investment [H>H>H>L]
530,4,LME>OP>Investment>Investment,H>H>H>H,90.0,0.25,LME>OP>Investment>Investment [H>H>H>H]
531,4,LME>Investment>LME>LME,L>L>L>L,91.0,0.25,LME>Investment>LME>LME [L>L>L>L]
532,4,LME>Investment>LME>LME,L>L>L>H,91.0,0.25,LME>Investment>LME>LME [L>L>L>H]
533,4,LME>Investment>LME>LME,L>L>H>L,92.0,0.25,LME>Investment>LME>LME [L>L>H>L]
534,4,LME>Investment>LME>LME,L>L>H>H,92.0,0.25,LME>Investment>LME>LME [L>L>H>H]
535,4,LME>Investment>LME>LME,L>H>L>L,93.0,0.25,LME>Investment>LME>LME [L>H>L>L]
536,4,LME>Investment>LME>LME,L>H>L>H,93.0,0.25,LME>Investment>LME>LME [L>H>L>H]
537,4,LME>Investment>LME>LME,L>H>H>L,94.0,0.25,LME>Investment>LME>LME [L>H>H>L]
538,4,LME>Investment>LME>LME,L>H>H>H,94.0,0.25,LME>Investment>LME>LME [L>H>H>H]
539,4,LME>Investment>LME>LME,H>L>L>L,95.0,0.25,LME>Investment>LME>LME [H>L>L>L]
540,4,LME>Investment>LME>LME,H>L>L>H,95.0,0.25,LME>Investment>LME>LME [H>L>L>H]
541,4,LME>Investment>LME>LME,H>L>H>L,96.0,0.25,LME>Investment>LME>LME [H>L>H>L]
542,4,LME>Investment>LME>LME,H>L>H>H,96.0,0.25,LME>Investment>LME>LME [H>L>H>H]
543,4,LME>Investment>LME>LME,H>H>L>L,97.0,0.25,LME>Investment>LME>LME [H>H>L>L]
544,4,LME>Investment>LME>LME,H>H>L>H,97.0,0.25,LME>Investment>LME>LME [H>H>L>H]
545,4,LME>Investment>LME>LME,H>H>H>L,98.0,0.25,LME>Investment>LME>LME [H>H>H>L]
546,4,LME>Investment>LME>LME,H>H>H>H,98.0,0.25,LME>Investment>LME>LME [H>H>H>H]
