name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
F-P260923-02,1,completed,6ab335856df2a192a47e9aa2,6ab33586a7f535324660d815,0.0917,0.0630,0.4180,0.0000,0.98,21.62,14.89,2.251368,19.368632,1.0515,29.85,63.33,pool-candF-20260923-candidates.results/6ab33586a7f535324660d815.json,
