name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
PAPER-DERIVED-COMPOSITE-NOMCAP,1,completed,6aa0c28251cdfe29b2e0b6ea,6aa0c2836df2a192a47e77c5,0.0478,0.0171,0.1156,0.2080,0.84,0.83,6.25,0.945,-0.11499999999999999,0.4863,18.51,61.67,paper-derived-nomcap-cycle10-candidates.results/6aa0c2836df2a192a47e77c5.json,
