name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
F-NET-D01,1,failed,6aaa68e25d52c44d2f55ce8e,6aaa68e3a7f535324660cbf4,,,,,,,,,,,,,net-dd-multiobjective-20260916-diversified-candidates.results/6aaa68e3a7f535324660cbf4.factor_result.json,result: fewer than two group rows returned
F-NET-D02,1,completed,6aaa68ecd5536b11c13eeafc,6aaa68ed5d52c44d2f55ce8f,-0.0036,-0.0019,-0.1583,0.2328,0.10,2.59,90.35,27.32184,-24.731840000000002,1.1271,21.41,50.0,net-dd-multiobjective-20260916-diversified-candidates.results/6aaa68ed5d52c44d2f55ce8f.json,
F-NET-D03,1,completed,6aaa692a51cdfe29b2e0ccdd,6aaa692ba7f535324660cbf6,0.0176,0.0191,0.0800,0.3786,0.25,7.76,68.37,20.675088000000002,-12.915088000000003,0.2301,25.23,36.0,net-dd-multiobjective-20260916-diversified-candidates.results/6aaa692ba7f535324660cbf6.json,
