name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
HT-WREV-21D,1,completed,6a9f9336cffa1665a2100e7e,6a9f9337cffa1665a2100e7f,0.0750,0.0374,0.3102,0.0000,0.79,6.91,52.47,15.866928,-8.956928,0.5917,37.33,58.33,reversal-report-followup-candidates.results/6a9f9337cffa1665a2100e7f.json,
HT-EXPWREV-63D,1,completed,6a9f93766df2a192a47e75bb,6a9f9376a7f535324660b2a9,0.0809,0.0368,0.2926,0.0000,0.82,6.24,23.85,7.21224,-0.9722400000000002,0.5694,37.74,63.33,reversal-report-followup-candidates.results/6a9f9376a7f535324660b2a9.json,
HT-WREV-LOWTURN-21D,1,completed,6a9f93c051cdfe29b2e0b4fe,6a9f93c06df2a192a47e75bc,0.0817,0.0417,0.3550,0.0000,0.84,11.12,43.55,13.169519999999999,-2.0495199999999993,0.7707,34.33,63.33,reversal-report-followup-candidates.results/6a9f93c06df2a192a47e75bc.json,
