name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
F-P260922-06,1,completed,6ab249d16df2a192a47e9852,6ab249d28b01f62dc5147d0d,0.0952,0.0654,0.3783,0.0001,0.98,24.46,23.72,3.586464,20.873536,1.0998,33.17,63.33,pool-candAB-20260922-candidates.results/6ab249d28b01f62dc5147d0d.json,
F-P260922-07,1,failed,6ab24a43a7f535324660d669,,,,,,,,,,,,,,,run: 轮询超时 (600s)
