name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
F-P260921-02,1,completed,6ab0e9e2ecb163ea7228de94,6ab0e9e3ecb163ea7228de95,0.0946,0.0615,0.3609,0.0019,0.97,21.31,19.32,2.9211840000000002,18.388816,1.0526,33.0,66.67,pool-alternatives-20260921-candidates.results/6ab0e9e3ecb163ea7228de95.json,
F-P260921-03,1,failed,6ab0ea473e7967143f8fbeaf,,,,,,,,,,,,,,,run: 因子分析执行失败（无详细错误信息）
F-P260921-04,1,failed,6ab0ea64d5536b11c13eef87,,,,,,,,,,,,,,,run: 因子分析执行失败（无详细错误信息）
