name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
WF6AA4-CLOSE20-MOM-20260911,1,completed,6aa421e15d52c44d2f55c4f0,6aa421e35d52c44d2f55c4f1,-0.0880,-0.0539,-0.4035,0.0000,0.85,-33.42,62.26,9.413712,-42.833712000000006,-0.816,133.61,35.0,workflow-6aa40282-singles.results\6aa421e35d52c44d2f55c4f1.json,
WF6AA4-OPEN20-MOM-20260911,1,completed,6aa422566df2a192a47e7e05,6aa422598b01f62dc514615d,-0.0843,-0.0535,-0.3901,0.0000,0.87,-31.96,63.51,9.602712,-41.562712000000005,-0.7507,130.52,38.33,workflow-6aa40282-singles.results\6aa422598b01f62dc514615d.json,
