date,stock_count,pearson,spearman
2022-12-02,4005,0.3833139534094542,0.3719005049318568
2022-12-05,4003,0.3922147660908734,0.3812059249413019
2022-12-06,4005,0.39819543969819127,0.38699807319630397
2022-12-07,4007,0.3861510888896127,0.3734929603117624
2022-12-08,4008,0.39234708589272693,0.3777551234576463
2022-12-09,4006,0.403909473684885,0.3895736264727074
2022-12-12,4010,0.4034875403586166,0.38896586603207234
2022-12-13,4012,0.3916284903972564,0.37529745613192506
2022-12-14,4012,0.39736803722662695,0.3817670368947621
2022-12-15,4012,0.4038494514150289,0.3880411529232802
2022-12-16,4015,0.4116134926435462,0.396490400025862
2022-12-19,4012,0.4164297333524442,0.4011031582300265
2022-12-20,4013,0.4096816118143989,0.39404953972405604
2022-12-21,4010,0.407011711341286,0.3915944689723417
2022-12-22,4017,0.41144544952229567,0.3954103485346767
2022-12-23,4018,0.4065700314178399,0.3908677581882409
2022-12-26,4018,0.4325334689787941,0.4166647626044203
2022-12-27,4024,0.43464183663114747,0.41954527203364506
2022-12-28,4023,0.4388010093148538,0.4241659614166461
2022-12-29,4028,0.4438344383975266,0.4298654097287841
2022-12-30,4030,0.4178851537628501,0.4039323810812581
2023-01-03,4033,0.4298821390803746,0.4167014714980288
2023-01-04,4035,0.4138071924873002,0.399923508395212
2023-01-05,4036,0.43448366073159406,0.4219692082909111
2023-01-06,4038,0.4544877964620677,0.44400310558052736
2023-01-09,4036,0.4503479544414627,0.4400624839457554
2023-01-10,4043,0.4590932331406861,0.4494632306785006
2023-01-11,4045,0.46406725467278975,0.45339196308834356
2023-01-12,4041,0.4751954956859351,0.46482744195422726
2023-01-13,4045,0.4834534542539153,0.4730574866570178
2023-01-16,4048,0.494226344252281,0.4848473252831978
2023-01-17,4050,0.49199512072500534,0.4832998383694799
2023-01-18,4052,0.4869843431404861,0.47887487311838123
2023-01-19,4054,0.47361090983283133,0.4655109893593745
2023-01-20,4059,0.4909883545200758,0.48265753364989383
2023-01-30,4061,0.4664997103402562,0.457699108969354
2023-01-31,4060,0.45301560614601977,0.44571366293671366
2023-02-01,4064,0.443386844991179,0.4356555864536748
2023-02-02,4070,0.4274660447281785,0.4195451244099714
2023-02-03,4067,0.41116622666559366,0.4025905321086625
2023-02-06,4068,0.40479918377369395,0.3958008810413912
2023-02-07,4073,0.38668537285441473,0.37686205940738937
2023-02-08,4074,0.36245435637990947,0.35133028177376757
2023-02-09,4075,0.37362907422696623,0.3629255284695637
2023-02-10,4076,0.36393072694944845,0.3530161675830949
2023-02-13,4077,0.34885635010643207,0.33710289646204206
2023-02-14,4077,0.3530088947162145,0.3407890331751486
2023-02-15,4078,0.3403072727916059,0.327700135098951
2023-02-16,4079,0.35808047282952193,0.34508111167282624
2023-02-17,4082,0.3397674381962836,0.326723190446615
2023-02-20,4087,0.3542488842053749,0.34229118556924176
2023-02-21,4089,0.3550790113336597,0.3431522005583285
2023-02-22,4092,0.3492719744824067,0.33532744087918603
2023-02-23,4094,0.3417999287025328,0.32821390162417424
2023-02-24,4094,0.3239584914880594,0.3092594805128184
2023-02-27,4094,0.33097538801974064,0.3165768704993215
2023-02-28,4098,0.3186593972978343,0.3039566767428491
2023-03-01,4101,0.31317661789254053,0.2967039542463826
2023-03-02,4104,0.3059875929975691,0.29020554034881796
2023-03-03,4106,0.3218565033821703,0.3059028081211415
2023-03-06,4105,0.32869355639629244,0.3137289159883484
2023-03-07,4106,0.3395335129614941,0.327165181487727
2023-03-08,4106,0.3313616872906329,0.31918637631725444
2023-03-09,4107,0.2960539860427954,0.28189928292545907
2023-03-10,4111,0.28542271089638055,0.2711332148102184
2023-03-13,4118,0.3051415232646762,0.2910856936037078
2023-03-14,4124,0.32022154666966207,0.3071380271363277
2023-03-15,4124,0.3010804063934272,0.28619435918386776
2023-03-16,4123,0.30715379848828095,0.29218177238547394
2023-03-17,4122,0.3163609322878258,0.3000865341806979
2023-03-20,4121,0.3162058811058765,0.29967112414229796
2023-03-21,4124,0.30687734431103525,0.2897748548336518
2023-03-22,4125,0.29964220325577795,0.28105239749068267
2023-03-23,4130,0.31731953448045247,0.29893511530140354
2023-03-24,4134,0.30907493396372643,0.2900793657848898
2023-03-27,4136,0.3253762820813733,0.3084317359990965
2023-03-28,4138,0.33030488970214866,0.3139416617541115
2023-03-29,4138,0.3406861908370175,0.32538447902102274
2023-03-30,4137,0.3663027892562429,0.35340993131319376
2023-03-31,4137,0.3705398135700219,0.3568032124680676
2023-04-03,4139,0.38882676953490564,0.37587982692057
2023-04-04,4141,0.41146012224160067,0.3998455426962218
2023-04-06,4142,0.423471796227887,0.41282404306563575
2023-04-07,4141,0.41668170003559984,0.40600296148968507
2023-04-10,4142,0.4364584971983895,0.42828887656303
2023-04-11,4144,0.44502022806641683,0.4371718305309984
2023-04-12,4144,0.4353236029770358,0.42680781668460394
2023-04-13,4147,0.4369337515036031,0.429605182814727
2023-04-14,4146,0.4376781055550633,0.4304261388429167
2023-04-17,4148,0.4488358918444876,0.4421643586839802
2023-04-18,4151,0.44883072132673874,0.44298340306806183
2023-04-19,4151,0.44078325958198267,0.4349452524401422
2023-04-20,4155,0.44922614022616303,0.44328991348802366
2023-04-21,4156,0.45464202516853774,0.44933810925386325
2023-04-24,4158,0.45635495561264416,0.4513026276623666
2023-04-25,4159,0.457386752254585,0.45137042834806707
2023-04-26,4154,0.4557694628566703,0.45088092015879266
2023-04-27,4151,0.44609046762726856,0.44121107168790713
2023-04-28,4139,0.444150440988008,0.4390710945808883
2023-05-04,4109,0.4169222861740345,0.4103737503175982
2023-05-05,4148,0.4208438637550363,0.41391575903879413
2023-05-08,4150,0.43922770774575787,0.4326496431642695
2023-05-09,4151,0.45619644873485093,0.4498365707696918
2023-05-10,4156,0.4625073529587419,0.45757704199528254
2023-05-11,4161,0.4521223715445852,0.4468890409879553
2023-05-12,4162,0.4383041946925635,0.43244179821640355
2023-05-15,4166,0.44222836304571006,0.43709986040704807
