name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
OSR2-RET40-TURN-BIAS-PAPER-EQ-2026-YTD,1,completed,6aa0c7b56df2a192a47e77e2,6aa0c7b55d52c44d2f55c0c0,0.0888,0.0277,0.1279,0.6163,0.57,14.21,43.06,6.5106720000000005,7.699328,0.4691,22.09,62.5,osr2-ret40-turn-bias-paper-2026-ytd-candidates.results/6aa0c7b55d52c44d2f55c0c0.json,
