name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
F-P260921-06,1,failed,6ab0f7caa7f535324660d542,,,,,,,,,,,,,,,run: 因子分析执行失败（无详细错误信息）
F-P260921-07,1,completed,6ab0f7e5a7f535324660d543,6ab0f7e5a7f535324660d544,0.1027,0.0668,0.4005,0.0000,1.00,22.27,26.25,3.969,18.301,1.0118,33.68,63.33,pool-replace-growth-clusters-20260921-candidates.results/6ab0f7e5a7f535324660d544.json,
F-P260921-08,1,completed,6ab0f8528b01f62dc5147b9e,6ab0f85351cdfe29b2e0d5f4,0.1134,0.0708,0.4106,0.0000,1.00,22.29,29.78,4.502736,17.787264,1.0577,29.45,65.0,pool-replace-growth-clusters-20260921-candidates.results/6ab0f85351cdfe29b2e0d5f4.json,
