name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
WF6AA4-D0-CLOSE20-MOM-20260912,0,completed,6aa4de3351cdfe29b2e0be51,6aa4de353e7967143f8fb035,-0.0880,-0.0539,-0.4035,0.0000,0.85,10.61,70.85,10.71252,-0.10252000000000017,0.6722,33.25,61.67,workflow-6aa40282-singles-d0.results\6aa4de353e7967143f8fb035.json,
WF6AA4-D0-OPEN20-MOM-20260912,0,completed,6aa4de836df2a192a47e7e97,6aa4de84a7f535324660bc17,-0.0843,-0.0535,-0.3901,0.0000,0.87,10.64,71.93,10.875816000000002,-0.23581600000000158,0.6784,33.31,58.33,workflow-6aa40282-singles-d0.results\6aa4de84a7f535324660bc17.json,
