name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
OSR4-RET40-BP-CFP-REV2,1,completed,6a9f771bcffa1665a2100e10,6a9f771ca7f535324660b221,0.0758,0.0382,0.2881,0.0000,0.93,11.5,30.2,9.13248,2.3675200000000007,0.7929,35.17,60.0,osr4-ret40-value-refine-candidates.results/6a9f771ca7f535324660b221.json,
OSR4-RET40-BP-CFP-REV3,1,completed,6a9f776ccffa1665a2100e11,6a9f776ca7f535324660b223,0.0773,0.0400,0.2896,0.0000,0.92,12.01,34.31,10.375344,1.6346559999999997,0.7788,36.68,60.0,osr4-ret40-value-refine-candidates.results/6a9f776ca7f535324660b223.json,
OSR4-RET40-BP-CFP-VAL2,1,completed,6a9f77be0f6165ec8f7f34a1,6a9f77bf0f6165ec8f7f34a2,0.0550,0.0245,0.2198,0.0008,0.89,7.88,14.29,4.321295999999999,3.5587040000000005,0.7585,27.7,63.33,osr4-ret40-value-refine-candidates.results/6a9f77bf0f6165ec8f7f34a2.json,
OSR4-RET40-BP-CFP-VAL3,1,completed,6a9f78153e7967143f8faa6a,6a9f78165d52c44d2f55bf65,0.0493,0.0212,0.1950,0.0027,0.88,6.8,11.55,3.49272,3.30728,0.7251,26.67,63.33,osr4-ret40-value-refine-candidates.results/6a9f78165d52c44d2f55bf65.json,
OSR4-RET40-BP-CFP-MA63,1,completed,6a9f786e5d52c44d2f55bf6b,6a9f786e51cdfe29b2e0b4af,0.0640,0.0288,0.2538,0.0001,0.90,8.58,19.81,5.990544,2.589456,0.7437,31.55,61.67,osr4-ret40-value-refine-candidates.results/6a9f786e51cdfe29b2e0b4af.json,
OSR4-RET40-BP-CFP-TSRANK756,1,completed,6a9f78c7a7f535324660b22c,6a9f78c7ecb163ea7228cb78,0.0652,0.0339,0.2587,0.0001,0.87,12.38,32.8,9.918719999999999,2.461280000000002,0.7688,40.2,61.67,osr4-ret40-value-refine-candidates.results/6a9f78c7ecb163ea7228cb78.json,
OSR4-RET40-BP-CFP-SP,1,completed,6a9f7922cffa1665a2100e1a,6a9f7922cffa1665a2100e1b,0.0640,0.0297,0.2193,0.0008,0.88,8.32,18.0,5.4432,2.8768000000000002,0.7667,29.19,58.33,osr4-ret40-value-refine-candidates.results/6a9f7922cffa1665a2100e1b.json,
OSR4-RET40-BP-CFP-PCF,1,completed,6a9f797aa7f535324660b238,6a9f797ba7f535324660b239,0.0600,0.0281,0.2335,0.0004,0.91,8.39,18.92,5.721408,2.6685920000000003,0.7493,30.77,61.67,osr4-ret40-value-refine-candidates.results/6a9f797ba7f535324660b239.json,
