name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
F-QTLD60-20260919-01,1,failed,6aae88c951cdfe29b2e0d377,,,,,,,,,,,,,,,run: 因子分析执行失败（无详细错误信息）
