name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
paper-derived-roe,1,completed,6a9e2f96b2a0c66c6431012a,6a9e2f97b2a0c66c6431012b,-0.0114,-0.0173,-0.1795,0.0057,0.89,-12.73,1.87,0.565488,-13.295488,-0.1215,59.55,55.0,paper-derived-full.results/6a9e2f97b2a0c66c6431012b.json,
paper-derived-asset-growth,0,completed,6a9e2fde05a51446c21e7672,6a9e2fdf05a51446c21e7673,-0.0115,-0.0093,-0.1111,0.0856,0.86,1.4,2.1,0.6350399999999999,0.76496,0.3692,41.26,60.0,paper-derived-full.results/6a9e2fdf05a51446c21e7673.json,
paper-derived-profitability,1,completed,6a9e30249a167ed86a7f1ae1,6a9e30249a167ed86a7f1ae2,0.0287,0.0018,0.0147,0.8403,0.25,-2.81,5.48,1.6571520000000002,-4.4671520000000005,0.4366,19.45,50.0,paper-derived-full.results/6a9e30249a167ed86a7f1ae2.json,
paper-derived-composite,1,completed,6a9e306152393bc2bd995c4b,6a9e30629a167ed86a7f1ae4,0.0597,0.0318,0.2221,0.0007,0.99,13.32,6.32,1.911168,11.408832,0.8395,35.74,63.33,paper-derived-full.results/6a9e30629a167ed86a7f1ae4.json,
