name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
NEW-GROWTH-REV-TTM,1,completed,6aa232daa7f535324660b6c8,6aa232da5d52c44d2f55c225,-0.0004,0.0000,-0.0006,0.9935,0.37,-1.42,5.29,0.7998480000000001,-2.219848,0.2765,50.81,46.67,high-potential-5-20260910-candidates.results/6aa232da5d52c44d2f55c225.json,
NEW-GROWTH-ROE-TTM,1,completed,6aa2331b51cdfe29b2e0b957,6aa2331cecb163ea7228ce53,0.0113,-0.0019,-0.0209,0.8185,0.69,-1.44,6.56,0.991872,-2.431872,0.3062,31.75,56.67,high-potential-5-20260910-candidates.results/6aa2331cecb163ea7228ce53.json,
NEW-HIST-ROE-6Q,1,completed,6aa2335b3e7967143f8fad87,6aa2335b6df2a192a47e79ef,-0.0022,0.0003,0.0057,0.9669,0.11,-1.34,9.07,1.371384,-2.711384,1.0689,17.16,62.96,high-potential-5-20260910-candidates.results/6aa2335b6df2a192a47e79ef.json,
NEW-HIST-ADJPROFIT-6Q,1,completed,6aa2338dcffa1665a21013e9,6aa2338e5d52c44d2f55c227,0.0038,0.0025,0.1508,0.2774,0.22,-0.76,17.68,2.6732159999999996,-3.433216,1.0211,19.17,70.37,high-potential-5-20260910-candidates.results/6aa2338e5d52c44d2f55c227.json,
NEW-VALUE-EVEBITDA,1,completed,6aa233bf6df2a192a47e79f1,6aa233c051cdfe29b2e0b958,0.0202,0.0125,0.1731,0.0604,0.87,4.31,6.55,0.99036,3.3196399999999997,0.4379,37.18,58.33,high-potential-5-20260910-candidates.results/6aa233c051cdfe29b2e0b958.json,
