name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
F-P260922-01,1,completed,6ab240c08b01f62dc5147cfa,6ab240c1a7f535324660d65b,0.0863,0.0594,0.3371,0.0003,0.96,24.21,15.12,2.2861439999999997,21.923856,1.0829,32.69,65.0,pool-cand-20260922-candidates.results/6ab240c1a7f535324660d65b.json,
F-P260922-02,1,completed,6ab24130d5536b11c13ef040,6ab24130a7f535324660d65e,0.0912,0.0607,0.3527,0.0002,0.98,22.87,14.05,2.12436,20.74564,1.0738,31.6,66.67,pool-cand-20260922-candidates.results/6ab24130a7f535324660d65e.json,
F-P260922-03,1,failed,6ab241a251cdfe29b2e0d6e0,,,,,,,,,,,,,,,run: 因子分析执行失败（无详细错误信息）
