name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
F-A18,1,completed,6aaa43735d52c44d2f55ce57,6aaa43736df2a192a47e8d43,0.0646,0.0384,0.2892,0.0000,0.67,3.51,38.73,11.711951999999998,-8.201951999999999,0.4393,43.66,53.33,alphaprobe-gfn-platform-20260916-candidates.results/6aaa43736df2a192a47e8d43.json,
F-A19,1,completed,6aaa43bf3e7967143f8fb92c,6aaa43bfd5536b11c13eeacd,-0.0010,0.0028,0.0477,0.4595,0.46,-17.88,60.46,18.283104,-36.163104000000004,-0.3357,64.98,55.0,alphaprobe-gfn-platform-20260916-candidates.results/6aaa43bfd5536b11c13eeacd.json,
F-A20,1,completed,6aaa44026df2a192a47e8d45,6aaa44033e7967143f8fb92d,0.0190,0.0171,0.2224,0.0007,0.80,3.21,61.37,18.558287999999997,-15.348287999999997,0.4763,34.31,63.33,alphaprobe-gfn-platform-20260916-candidates.results/6aaa44033e7967143f8fb92d.json,
