name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
F-A18,1,completed,6aa7ac1c51cdfe29b2e0c5d6,6aa7ac1c5d52c44d2f55cad8,0.0674,0.0471,0.3188,0.0000,0.71,8.1,39.54,11.956896,-3.8568960000000008,0.5736,41.09,56.67,alphaprobe-final-20260914-candidates.results/6aa7ac1c5d52c44d2f55cad8.json,
