name,direction,status,factor_id,run_id,rank_ic,ic_mean,ic_ir,ic_p_value,monotonicity,long_excess_pct,turnover_pct,annual_cost_pct,net_excess_pct,long_sharpe,long_max_drawdown_pct,long_monthly_win_rate_pct,raw_result,error
F-NET01-PLAT-20260915,1,completed,6aa91ca351cdfe29b2e0c947,6aa91ca451cdfe29b2e0c948,0.0404,0.0216,0.0942,0.1447,0.04,5.47,1.39,0.420336,5.049664,0.6697,16.86,55.0,pandaai-net15-20260915-candidates.results/6aa91ca451cdfe29b2e0c948.json,
