date,stock_count,benchmark_return,selected_return,selected_excess,turnover,universe_source
2021-12-13,30,-0.05016868989267797,-0.05223765707042257,-0.0020689671777446017,,official_schedule_from_2021-12-13
2021-12-20,30,0.00608358159357526,0.028431887623360536,0.022348306029785277,0.0,official_schedule_from_2021-12-13
2021-12-27,30,-0.05306537800812429,-0.06528624099022746,-0.012220862982103176,0.0,official_schedule_from_2021-12-13
2022-01-04,30,-0.03454468479806393,-0.01778532126469053,0.016759363533373397,0.33333333333333337,official_schedule_from_2021-12-13
2022-01-11,30,0.009003883883792356,0.0009446820670354628,-0.008059201816756893,0.33333333333333337,official_schedule_from_2021-12-13
2022-01-18,30,-0.03131299933968723,0.038398524983001225,0.06971152432268846,0.6666666666666667,official_schedule_from_2021-12-13
2022-01-25,30,-0.043833446179440176,-0.1019864426888208,-0.058152996509380626,0.33333333333333337,official_schedule_from_2021-12-13
2022-02-08,30,0.0027301228168904496,0.011938817583679392,0.009208694766788943,0.6666666666666667,official_schedule_from_2021-12-13
2022-02-15,30,0.06403944077621194,0.0699042475299924,0.005864806753780455,0.0,official_schedule_from_2021-12-13
2022-02-22,30,-0.012765259568347303,-0.023965229983098173,-0.01119997041475087,1.0,official_schedule_from_2021-12-13
2022-03-01,30,-0.05133136957320679,-0.10058516632452108,-0.04925379675131429,0.33333333333333337,official_schedule_from_2021-12-13
2022-03-08,30,-0.01823000122490561,-0.02587628825390868,-0.007646287029003069,0.33333333333333337,official_schedule_from_2021-12-13
2022-03-15,30,0.014860039996538761,0.0378393069307091,0.022979266934170343,0.33333333333333337,official_schedule_from_2021-12-13
2022-03-22,30,-0.04380010985348665,-0.05073066107550509,-0.006930551222018438,0.33333333333333337,official_schedule_from_2021-12-13
2022-03-29,30,-0.07688995088010392,-0.07490226571591645,0.001987685164187472,0.0,official_schedule_from_2021-12-13
2022-04-07,30,-0.043171742772190075,-0.012347820751203109,0.030823922020986966,0.33333333333333337,official_schedule_from_2021-12-13
2022-04-14,30,-0.05504431381212444,-0.07801968067302249,-0.02297536686089805,0.33333333333333337,official_schedule_from_2021-12-13
2022-04-21,30,-0.02516489993319459,-0.050240697296915125,-0.025075797363720537,0.33333333333333337,official_schedule_from_2021-12-13
2022-04-28,30,0.05049316476990466,0.08104958462542171,0.030556419855517047,0.0,official_schedule_from_2021-12-13
2022-05-10,30,0.026752671393709692,0.010247138315532478,-0.016505533078177214,0.0,official_schedule_from_2021-12-13
2022-05-17,30,-0.00989607657055818,-0.03435641390637741,-0.024460337335819232,0.6666666666666667,official_schedule_from_2021-12-13
2022-05-24,30,0.02037682334108974,0.029443538417096498,0.00906671507600676,0.33333333333333337,official_schedule_from_2021-12-13
2022-05-31,30,0.0015366465123760127,-0.006075233288997062,-0.007611879801373074,0.0,official_schedule_from_2021-12-13
2022-06-08,30,0.03296849097710429,0.04363293294865245,0.010664441971548158,0.0,official_schedule_from_2021-12-13
2022-06-15,30,-0.003054292336713097,0.010716898487646712,0.013771190824359809,0.33333333333333337,official_schedule_from_2021-12-13
2022-06-22,30,0.07927575535471224,0.05981385747868758,-0.019461897876024654,0.0,official_schedule_from_2021-12-13
2022-06-29,30,-0.019088240325704043,-0.001397580190979612,0.01769066013472443,0.6666666666666667,official_schedule_from_2021-12-13
2022-07-06,30,-0.057088298239798,-0.04052538321361728,0.016562915026180715,0.6666666666666667,official_schedule_from_2021-12-13
2022-07-13,30,0.025407669922433904,-0.03607411116485463,-0.06148178108728854,0.6666666666666667,official_schedule_from_2021-12-13
2022-07-20,30,-0.010914228784119118,0.027060810466156864,0.03797503925027598,0.33333333333333337,official_schedule_from_2021-12-13
2022-07-27,30,0.035605649517157396,-0.015835565612833724,-0.05144121512999112,0.0,official_schedule_from_2021-12-13
