date,stock_count,benchmark_return,selected_return,selected_excess,turnover,universe_source
2021-01-20,4031,-0.04291712639670517,-0.03924644501891867,0.0036706813777864986,0.20297029702970293,full_a_factor_valid
2021-01-27,4040,-0.04026543250357765,-0.06819698275250839,-0.027931550248930744,0.24752475247524752,full_a_factor_valid
2021-02-03,4054,0.0407818295271135,0.04710694231200359,0.006325112784890091,0.26108374384236455,full_a_factor_valid
2021-02-10,4061,0.023642612883630378,0.05434170035324449,0.03069908746961411,0.29729729729729726,full_a_factor_valid
2021-02-24,4064,0.017713959155211335,0.023078326821218992,0.005364367666007657,0.3857493857493858,full_a_factor_valid
2021-03-03,4065,-0.021539111596203458,-0.026387088373935778,-0.00484797677773232,0.36363636363636365,full_a_factor_valid
2021-03-10,4075,0.01877711781082235,0.012978114108679889,-0.005799003702142461,0.32843137254901966,full_a_factor_valid
2021-03-17,4085,-0.009061291493655674,-0.0002796051051654692,0.008781686388490206,0.3422982885085575,full_a_factor_valid
2021-03-24,4100,0.011960415715979918,0.010046233355692963,-0.0019141823602869552,0.3439024390243902,full_a_factor_valid
2021-03-31,4113,0.014948966340606828,0.01325130086533161,-0.0016976654752752177,0.3203883495145631,full_a_factor_valid
2021-04-08,4127,0.004359296059398396,-0.006833043944989804,-0.0111923400043882,0.3171912832929782,full_a_factor_valid
2021-04-15,4125,0.0027586481474325413,0.02428791671370984,0.0215292685662773,0.2518159806295399,full_a_factor_valid
2021-04-22,4140,-0.019066125595311553,-0.01275267883400586,0.0063134467613056924,0.2777777777777778,full_a_factor_valid
2021-04-29,4124,0.020528320055601314,0.03003150938628736,0.009503189330686047,0.3075060532687651,full_a_factor_valid
2021-05-11,4143,0.004657557709367954,-0.00029832682205797417,-0.004955884531425928,0.26265060240963856,full_a_factor_valid
2021-05-18,4156,0.0205577100764628,0.018628423596779114,-0.0019292864796836874,0.32932692307692313,full_a_factor_valid
2021-05-25,4171,0.019275521099178548,0.019748233174252023,0.00047271207507347535,0.30861244019138756,full_a_factor_valid
2021-06-01,4182,0.012364512817363931,0.012288263561886404,-7.624925547752674e-05,0.3031026252983293,full_a_factor_valid
2021-06-08,4189,-0.012063030464978896,-0.017085812351850287,-0.005022781886871391,0.28878281622911695,full_a_factor_valid
2021-06-16,4190,0.024974531619530747,0.036191643686031075,0.011217112066500327,0.31264916467780435,full_a_factor_valid
2021-06-23,4198,-0.0060909143402806416,0.015551740513504123,0.021642654853784762,0.2309523809523809,full_a_factor_valid
2021-06-30,4216,0.013428971448696541,0.0127504960561254,-0.0006784753925711418,0.26066350710900477,full_a_factor_valid
2021-07-07,4233,0.010976556496946987,0.014943661329438312,0.003967104832491325,0.24764150943396224,full_a_factor_valid
2021-07-14,4243,0.019676407051961373,0.03227783855123553,0.01260143149927416,0.2588235294117647,full_a_factor_valid
2021-07-21,4252,-0.042045902684708925,-0.030253881060976928,0.011792021623731996,0.27464788732394363,full_a_factor_valid
2021-07-28,4270,0.03085521809749758,0.026308375240950414,-0.004546842856547165,0.297423887587822,full_a_factor_valid
2021-08-04,4285,0.03216028431810134,0.027861400332128156,-0.004298883985973185,0.28205128205128205,full_a_factor_valid
2021-08-11,4295,-0.016646995194663394,-0.013365693603153147,0.0032813015915102474,0.2837209302325582,full_a_factor_valid
2021-08-18,4307,0.027411326291233412,0.02950461984940107,0.0020932935581676575,0.32482598607888635,full_a_factor_valid
2021-08-25,4319,0.006447105194715841,0.011854861601061877,0.0054077564063460355,0.2962962962962963,full_a_factor_valid
2021-09-01,4326,0.0336373519990747,0.02495858110963013,-0.008678770889444572,0.2979214780600462,full_a_factor_valid
2021-09-08,4337,-0.018154427796115348,-0.00793457621784425,0.010219851578271098,0.33870967741935487,full_a_factor_valid
2021-09-15,4351,-0.034990814546374684,-0.04738135216360491,-0.012390537617230225,0.26146788990825687,full_a_factor_valid
2021-09-24,4353,0.00828772956947471,-0.010772200083140296,-0.019059929652615007,0.28899082568807344,full_a_factor_valid
2021-10-08,4368,-0.007927236337360238,-0.010300811161342632,-0.0023735748239823943,0.368421052631579,full_a_factor_valid
2021-10-15,4380,-0.00374476212822382,0.001838743256854351,0.0055835053850781715,0.3789954337899544,full_a_factor_valid
2021-10-22,4391,-0.010088881257198474,-0.006132851539130887,0.003956029718067586,0.3159090909090909,full_a_factor_valid
2021-10-29,4406,0.009439925008031664,0.016038603299820153,0.006598678291788489,0.31065759637188206,full_a_factor_valid
2021-11-05,4419,0.045950619078812024,0.058075820233157924,0.0121252011543459,0.3280542986425339,full_a_factor_valid
2021-11-12,4423,0.019772966855964514,0.014242419525381569,-0.005530547330582945,0.3002257336343115,full_a_factor_valid
2021-11-19,4439,0.005492390440195257,0.0038162898700900166,-0.0016761005701052402,0.3626126126126126,full_a_factor_valid
2021-11-26,4443,-0.0024961968299117166,0.0012955953910253567,0.0037917922209370733,0.3865168539325843,full_a_factor_valid
2021-12-03,4447,0.018416246115527755,0.014828020318212218,-0.003588225797315537,0.35730337078651686,full_a_factor_valid
2021-12-10,4460,-0.0015195000337705291,-0.019680359143162067,-0.01816085910939154,0.3363228699551569,full_a_factor_valid
2021-12-17,4467,0.0033303491079396215,0.009386287526036638,0.0060559384180970165,0.3534675615212528,full_a_factor_valid
2021-12-24,4479,0.03324900135367804,0.013049077619381974,-0.020199923734296063,0.3638392857142857,full_a_factor_valid
2021-12-31,4483,-0.016431103408248934,-0.04230671346258329,-0.025875610054334353,0.2739420935412027,full_a_factor_valid
2022-01-10,4492,0.0023422365788266183,0.005234184854291619,0.0028919482754650003,0.37111111111111106,full_a_factor_valid
2022-01-17,4502,-0.0752058971747289,-0.0735553615361208,0.0016505356386081055,0.41685144124168516,full_a_factor_valid
2022-01-24,4516,0.013914018645899008,0.022168021997976545,0.008254003352077537,0.40486725663716816,full_a_factor_valid
2022-02-07,4522,-0.0036021852567285993,-0.0016858620116951507,0.0019163232450334486,0.5231788079470199,full_a_factor_valid
2022-02-14,4534,0.019989756378459213,0.02404788345276696,0.004058127074307746,0.28854625550660795,full_a_factor_valid
2022-02-21,4546,0.011086706500955223,0.034732385058383795,0.023645678557428572,0.2879120879120879,full_a_factor_valid
2022-02-28,4550,-0.055526234348687364,-0.08139696783223094,-0.025870733483543573,0.29450549450549446,full_a_factor_valid
2022-03-07,4557,-0.06487571619893334,-0.06898192389833883,-0.0041062076994054925,0.30043859649122806,full_a_factor_valid
2022-03-14,4566,0.07678336607889233,0.07000403917476197,-0.006779326904130356,0.25164113785557984,full_a_factor_valid
2022-03-21,4577,-0.025203794309698786,-0.03988315647900866,-0.014679362169309877,0.1986899563318777,full_a_factor_valid
2022-03-28,4588,-0.0007836457718809188,-0.004472904706019784,-0.003689258934138865,0.27233115468409586,full_a_factor_valid
2022-04-06,4588,-0.028473330767902164,-0.03687607827269001,-0.008402747504787846,0.2200435729847494,full_a_factor_valid
2022-04-13,4597,-0.052703565174688875,-0.03850352679337855,0.014200038381310329,0.15652173913043477,full_a_factor_valid
2022-04-20,4601,-0.10227812815277709,-0.11186144845389924,-0.009583320301122147,0.158351409978308,full_a_factor_valid
2022-04-27,4601,0.08646225166864094,0.09647671501397682,0.010014463345335886,0.14750542299349245,full_a_factor_valid
2022-05-09,4576,0.01964772720069796,0.029240784765933066,0.009593057565235107,0.29039301310043664,full_a_factor_valid
2022-05-16,4583,-0.0021942754098995304,0.010242102907705688,0.012436378317605218,0.34422657952069713,full_a_factor_valid
2022-05-23,4589,0.04742125838535632,0.05437506615678894,0.0069538077714326255,0.3224400871459695,full_a_factor_valid
2022-05-30,4599,0.028964637388348917,0.04960313985490895,0.02063850246656003,0.25652173913043474,full_a_factor_valid
2022-06-07,4620,0.0014066730965572889,-0.003380464193433683,-0.004787137289990972,0.38095238095238093,full_a_factor_valid
2022-06-14,4634,0.008352147137540273,0.006847921568607464,-0.0015042255689328094,0.3599137931034483,full_a_factor_valid
2022-06-21,4642,0.03200944532614144,0.0206671938444259,-0.011342251481715537,0.3397849462365592,full_a_factor_valid
2022-06-28,4637,-0.0027096810687168367,0.015137123708084286,0.017846804776801124,0.375,full_a_factor_valid
2022-07-05,4638,-0.0024484845038544845,-0.014550318856716156,-0.012101834352861671,0.3275862068965517,full_a_factor_valid
2022-07-12,4642,0.034737327980692574,0.057212211891634654,0.02247488391094208,0.3354838709677419,full_a_factor_valid
2022-07-19,4659,0.006632913058326214,0.007412336030468635,0.0007794229721424205,0.36480686695278974,full_a_factor_valid
2022-07-26,4665,-0.033695927675125234,-0.022998024427849522,0.010697903247275712,0.30620985010706636,full_a_factor_valid
2022-08-02,4672,0.04845812505664448,0.05088677502782028,0.0024286499711758044,0.17521367521367526,full_a_factor_valid
2022-08-09,4676,0.024409429410199853,0.020527114670335966,-0.0038823147398638867,0.2350427350427351,full_a_factor_valid
2022-08-16,4680,-0.030739172245293985,-0.039577713575420365,-0.00883854133012638,0.19658119658119655,full_a_factor_valid
2022-08-23,4683,-0.030476189052975708,-0.05691052119038675,-0.02643433213741104,0.20469083155650325,full_a_factor_valid
2022-08-30,4695,0.030061274295588143,0.047113330066124906,0.017052055770536763,0.3659574468085106,full_a_factor_valid
2022-09-06,4696,-0.03745234100859568,-0.03223698647126133,0.005215354537334349,0.3765957446808511,full_a_factor_valid
2022-09-14,4701,-0.02324884679599114,-0.025216641316244504,-0.001967794520253363,0.29511677282377924,full_a_factor_valid
2022-09-21,4708,-0.04481583120419372,-0.028643391329385665,0.016172439874808053,0.2696390658174098,full_a_factor_valid
2022-09-28,4716,0.013343669170053762,0.00718846131114591,-0.006155207858907851,0.18432203389830504,full_a_factor_valid
2022-10-12,4721,0.032221584448667434,0.030114846187803468,-0.002106738260863966,0.2346723044397463,full_a_factor_valid
2022-10-19,4724,0.0020247180557606613,-0.0011865045790711863,-0.0032112226348318474,0.34672304439746304,full_a_factor_valid
2022-10-26,4728,0.017042984683111162,0.02312579971549323,0.006082815032382068,0.306553911205074,full_a_factor_valid
2022-11-02,4735,0.020379364637377655,0.024288232399079568,0.003908867761701913,0.2784810126582279,full_a_factor_valid
2022-11-09,4748,0.02631840466618584,0.029224163725957996,0.002905759059772157,0.38315789473684214,full_a_factor_valid
2022-11-16,4758,-0.018569486511803856,-0.013550476654274671,0.0050190098575291844,0.31512605042016806,full_a_factor_valid
2022-11-23,4771,0.014036540884746262,0.01109810112033022,-0.002938439764416042,0.3263598326359832,full_a_factor_valid
2022-11-30,4787,0.007831868650275544,0.0037236321127141502,-0.004108236537561394,0.29853862212943627,full_a_factor_valid
2022-12-07,4787,-0.0069217782690038365,-0.014041392781004759,-0.007119614512000922,0.3382045929018789,full_a_factor_valid
2022-12-14,4799,-0.05835031407777447,-0.06939401164304523,-0.011043697565270766,0.4,full_a_factor_valid
2022-12-21,4802,0.003657417179168055,-0.0013203728625293038,-0.004977790041697358,0.3638253638253638,full_a_factor_valid
2022-12-28,4819,0.03863468151382447,0.02079156138487932,-0.017843120128945154,0.41701244813278004,full_a_factor_valid
2023-01-05,4833,0.0003658697557583197,-0.00234476394832458,-0.0027106337040828997,0.3347107438016529,full_a_factor_valid
2023-01-12,4835,0.029231422542645654,0.01799702308967898,-0.011234399452966674,0.3574380165289256,full_a_factor_valid
2023-01-19,4840,0.03669416909499529,0.024752574740273797,-0.011941594354721492,0.2747933884297521,full_a_factor_valid
2023-02-02,4848,0.013093690155503088,0.00522947156841082,-0.007864218587092268,0.2804123711340206,full_a_factor_valid
2023-02-09,4853,-0.0145157174937859,-0.012000845277083165,0.002514872216702735,0.2880658436213992,full_a_factor_valid
2023-02-16,4861,0.013539933309785762,0.007740018097778123,-0.005799915212007639,0.2587268993839835,full_a_factor_valid
2023-02-23,4867,0.005907999260120378,0.0019509460955407824,-0.003957053164579596,0.2854209445585215,full_a_factor_valid
2023-03-02,4872,-0.020635292009958686,-0.02136375081049641,-0.0007284588005377242,0.29508196721311475,full_a_factor_valid
2023-03-09,4874,-0.009438710063677231,-0.0025241190752913257,0.006914590988385906,0.3831967213114754,full_a_factor_valid
2023-03-16,4882,0.01984864835468773,0.029861127922591848,0.010012479567904117,0.4171779141104295,full_a_factor_valid
2023-03-23,4885,-0.006801466889778583,-0.0015042701180870781,0.005297196771691505,0.3006134969325154,full_a_factor_valid
2023-03-30,4895,-0.0011617473785234427,0.012890005971802591,0.014051753350326034,0.26530612244897955,full_a_factor_valid
2023-04-07,4896,0.01043748847051087,0.011566430980421117,0.0011289425099102468,0.28367346938775506,full_a_factor_valid
2023-04-14,4895,-0.044953893071526585,-0.03480971736002399,0.010144175711502598,0.25918367346938775,full_a_factor_valid
2023-04-21,4898,0.012189759432097522,0.011612103742419881,-0.0005776556896776412,0.40816326530612246,full_a_factor_valid
2023-04-28,4873,-0.008078676603238766,-0.01001496772283983,-0.0019362911196010631,0.2622950819672131,full_a_factor_valid
2023-05-10,4877,0.006010999108425038,0.0029208578654047494,-0.003090141243020289,0.28073770491803274,full_a_factor_valid
2023-05-17,4890,-0.004296809640484178,0.006175299917767733,0.01047210955825191,0.2535787321063395,full_a_factor_valid
2023-05-24,4892,0.0066276151309202945,-0.023453111971554523,-0.03008072710247482,0.28775510204081634,full_a_factor_valid
2023-05-31,4893,-0.007731167778568463,-0.009092463606479752,-0.0013612958279112892,0.18775510204081636,full_a_factor_valid
2023-06-07,4896,0.02275153280201629,0.020081213176762192,-0.0026703196252540994,0.19387755102040816,full_a_factor_valid
2023-06-14,4900,-0.028428483294754232,-0.027647393473040547,0.0007810898217136854,0.19183673469387752,full_a_factor_valid
2023-06-21,4908,0.042604844743409115,0.05373981140347892,0.011134966660069807,0.1792260692464358,full_a_factor_valid
2023-06-30,4916,-0.004727258544080273,-0.0014473062960439628,0.0032799522480363103,0.24593495934959353,full_a_factor_valid
2023-07-07,4930,0.004244323293237591,6.760817895644899e-05,-0.004176715114281142,0.3427991886409736,full_a_factor_valid
2023-07-14,4925,-0.015109560747069492,-0.013795148388722268,0.0013144123583472243,0.32454361054766734,full_a_factor_valid
2023-07-21,4934,0.022006039866615947,0.016619587178367572,-0.005386452688248375,0.32995951417004044,full_a_factor_valid
2023-07-28,4935,-0.009234349743116372,-0.016562153356726166,-0.007327803613609794,0.3259109311740891,full_a_factor_valid
2023-08-04,4941,-0.01844448911551199,-0.01653745034198036,0.001907038773531631,0.31313131313131315,full_a_factor_valid
2023-08-11,4948,-0.02253509608574834,-0.028953909752612826,-0.006418813666864486,0.32727272727272727,full_a_factor_valid
2023-08-18,4956,-0.024240114969587133,-0.02644946317346937,-0.0022093482038822373,0.2983870967741935,full_a_factor_valid
2023-08-25,4960,0.05311078473983355,0.0616106536708852,0.008499868931051653,0.3145161290322581,full_a_factor_valid
2023-09-01,4965,-0.004689301166168134,0.008445716344659853,0.013135017510827986,0.2535211267605634,full_a_factor_valid
2023-09-08,4972,-0.010563339531123492,-0.015049192684860772,-0.00448585315373728,0.3373493975903614,full_a_factor_valid
2023-09-15,4979,-0.009716615388473734,-0.009796081741832987,-7.946635335925357e-05,0.29718875502008035,full_a_factor_valid
2023-09-22,4992,0.003020224574922566,0.00578711357551054,0.0027668890005879744,0.23399999999999999,full_a_factor_valid
2023-10-09,4994,-0.006090703381441368,-0.011369802672077017,-0.005279099290635649,0.22799999999999998,full_a_factor_valid
2023-10-16,5004,-0.0360828341597982,-0.03831243828140147,-0.002229604121603272,0.27544910179640714,full_a_factor_valid
2023-10-23,5015,0.04131850797245002,0.034705436279217426,-0.0066130716932325945,0.28486055776892427,full_a_factor_valid
2023-10-30,5020,0.030170839527296087,0.027331731057363202,-0.002839108469932884,0.250996015936255,full_a_factor_valid
2023-11-06,5023,0.010144021186790848,0.009580892425433987,-0.0005631287613568608,0.24850894632206755,full_a_factor_valid
2023-11-13,5032,0.011128099293204708,0.0047539072347526105,-0.006374192058452097,0.2936507936507936,full_a_factor_valid
2023-11-20,5040,-0.004489406975256895,-0.0039787415203649396,0.0005106654548919553,0.31547619047619047,full_a_factor_valid
2023-11-27,5049,-0.022508206533102173,-0.03101581726089848,-0.008507610727796308,0.24752475247524752,full_a_factor_valid
2023-12-04,5049,0.0077647595214454775,0.00021000331920753847,-0.007554756202237939,0.2376237623762376,full_a_factor_valid
2023-12-11,5054,-0.024481701282018226,-0.031571355022898206,-0.00708965374087998,0.19565217391304346,full_a_factor_valid
2023-12-18,5055,-0.03231712140581844,-0.020444387530503864,0.011872733875314574,0.19367588932806323,full_a_factor_valid
2023-12-25,5057,0.03946086098190246,0.02974183463722774,-0.009719026344674721,0.21146245059288538,full_a_factor_valid
2024-01-02,5059,-0.042147321616288376,-0.0332465222050697,0.008900799411218678,0.22332015810276684,full_a_factor_valid
2024-01-09,5063,-0.021788262929938625,-0.014933727119456307,0.0068545358104823186,0.2406311637080868,full_a_factor_valid
2024-01-16,5064,-0.05899371648205362,-0.035654558286138775,0.023339158195914846,0.3234714003944773,full_a_factor_valid
2024-01-23,5066,-0.07614006981653833,-0.06827350725200831,0.007866562564530014,0.3530571992110454,full_a_factor_valid
2024-01-30,5069,-0.1174027182019346,-0.07520089628030276,0.04220182192163184,0.3353057199211046,full_a_factor_valid
2024-02-06,5071,0.16578957737513858,0.14276857110711552,-0.02302100626802306,0.28149606299212604,full_a_factor_valid
2024-02-21,5073,0.042625661692441766,0.056799916212605016,0.01417425452016325,0.3326771653543307,full_a_factor_valid
2024-02-28,5072,-0.00040012760273671835,-0.01860224951945407,-0.018202121916717353,0.4035433070866141,full_a_factor_valid
2024-03-06,5073,0.03915054330496612,0.047005305374796844,0.007854762069830726,0.4035433070866141,full_a_factor_valid
2024-03-13,5077,0.04496751134631603,0.05554242730474795,0.010574915958431914,0.3248031496062992,full_a_factor_valid
2024-03-20,5079,-0.047859425765043796,-0.0361161933318071,0.011743232433236696,0.33464566929133854,full_a_factor_valid
2024-03-27,5086,0.001342510643445991,0.01952102916137674,0.018178518517930748,0.2770137524557956,full_a_factor_valid
2024-04-03,5089,-0.0456645930965057,-0.008457968566961186,0.03720662452954451,0.29273084479371314,full_a_factor_valid
2024-04-12,5092,-0.023525439072158844,-0.012012663183184943,0.0115127758889739,0.2588235294117647,full_a_factor_valid
2024-04-19,5090,0.07452201170597082,0.012942285178707432,-0.06157972652726339,0.20432220039292726,full_a_factor_valid
2024-04-26,5081,0.022452986375534674,0.027188414920189922,0.004735428544655248,0.20628683693516703,full_a_factor_valid
2024-05-08,5076,-0.020802164968820747,-0.00956534411598042,0.011236820852840328,0.26771653543307083,full_a_factor_valid
2024-05-15,5080,-0.00963843552183047,-0.018129352737414638,-0.008490917215584167,0.1476377952755905,full_a_factor_valid
2024-05-22,5081,-0.017369704884276548,-0.014919840244626977,0.0024498646396495707,0.2396856581532416,full_a_factor_valid
2024-05-29,5080,-0.0711345089791311,-0.06290812311919619,0.008226385859934904,0.3110236220472441,full_a_factor_valid
2024-06-05,5083,0.03569257286663724,0.023977323037587144,-0.011715249829050096,0.28683693516699416,full_a_factor_valid
2024-06-13,5087,-0.01831302887098724,-0.023855345858276988,-0.0055423169872897485,0.24754420432220037,full_a_factor_valid
2024-06-20,5084,-0.022989952090534237,-0.034285006247647395,-0.011295054157113158,0.2023575638506876,full_a_factor_valid
2024-06-27,5078,-0.015054625081225214,0.010657116252419559,0.025711741333644775,0.1692913385826772,full_a_factor_valid
2024-07-04,5076,0.011660287634064553,0.00278542212558648,-0.008874865508478073,0.1751968503937008,full_a_factor_valid
2024-07-11,5082,-0.017623375854458414,-0.009282538975584717,0.008340836878873697,0.18467583497053042,full_a_factor_valid
2024-07-18,5077,-0.009602346417278192,-0.009347581837932233,0.00025476457934595943,0.3366141732283464,full_a_factor_valid
2024-07-25,5072,0.028855204371428703,0.03428226985812434,0.005427065486695637,0.4271653543307087,full_a_factor_valid
2024-08-01,5071,-0.015178658053838515,-0.006105306437364401,0.009073351616474113,0.39370078740157477,full_a_factor_valid
2024-08-08,5074,-0.001162674881141274,-0.018175319329704683,-0.01701264444856341,0.29527559055118113,full_a_factor_valid
2024-08-15,5075,-0.04224421751473321,-0.03930781161460125,0.002936405900131958,0.19488188976377951,full_a_factor_valid
2024-08-22,5073,0.036077326324818616,0.035851601057505164,-0.00022572526731345216,0.14566929133858264,full_a_factor_valid
2024-08-29,5070,-0.02219451659127975,-0.026536830216043278,-0.0043423136247635295,0.145956607495069,full_a_factor_valid
2024-09-05,5068,-0.016853122817916705,-0.021885960632279055,-0.00503283781436235,0.23076923076923073,full_a_factor_valid
2024-09-12,5070,0.050093506018878936,0.05769895370070521,0.007605447681826277,0.15384615384615385,full_a_factor_valid
2024-09-23,5073,0.3227239390388846,0.3485839831821275,0.025860044143242944,0.1889763779527559,full_a_factor_valid
2024-09-30,5073,-0.1106298474867957,-0.10531715968405354,0.005312687802742161,0.5492125984251969,full_a_factor_valid
2024-10-14,5072,0.06135867284607647,0.05939527304700136,-0.0019633997990751093,0.5098425196850394,full_a_factor_valid
2024-10-21,5076,0.028917268746565517,0.04942577253246427,0.02050850378589875,0.19094488188976377,full_a_factor_valid
2024-10-28,5070,0.035829113282364246,0.02749986172915769,-0.008329251553206556,0.14792899408284022,full_a_factor_valid
2024-11-04,5072,0.047767090081940626,0.04927971748354996,0.0015126274016093316,0.20669291338582674,full_a_factor_valid
2024-11-11,5072,-0.045439317185880644,-0.05444058479183604,-0.009001267605955397,0.25196850393700787,full_a_factor_valid
2024-11-18,5074,-0.00643824417913158,0.015793847987890422,0.022232092167022002,0.3582677165354331,full_a_factor_valid
2024-11-25,5080,0.05931074270448121,0.06555307911784249,0.006242336413361277,0.40944881889763785,full_a_factor_valid
2024-12-02,5082,0.01661761684903606,0.020247122928855082,0.003629506079819024,0.29862475442043224,full_a_factor_valid
2024-12-09,5082,-0.034018892384255414,-0.030451884870703827,0.003567007513551587,0.21611001964636545,full_a_factor_valid
2024-12-16,5088,-0.013343802820791827,-0.04431866446641721,-0.030974861645625386,0.19449901768172884,full_a_factor_valid
