id,name,report,formula,handler,direction,cycle,platform_net_excess_pct,platform_periods_full_window,recent_start,recent_end,recent_periods,recent_stock_count_mean,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,fidelity
alphaprobe-net1-platform-20260914-candidates.report:F-NET01-PLAT-20260914,F-NET01-PLAT-20260914,alphaprobe-net1-platform-20260914-candidates.report.csv,"WMA((((1/LOW)/LOW)/VOLUME),40)",wma_low_volume40,1,5,13.628703999999999,241,2026-06-05 00:00:00,2026-08-24 00:00:00,12,5186.583333333333,0.09695952266616163,0.021054817393592076,23.213221165126868,4.990778112165396,1.5092113011188155,21.704009864008054,
