bitmask,components,factor_count,full_period_label,full_periods,full_first_signal_date,full_last_signal_date,full_mean_stock_count,full_rank_ic,full_ic_mean,full_gross_excess_pct,full_turnover_pct,full_annual_cost_pct,full_net_excess_pct,full_sharpe_after_cost,full_max_drawdown_pct,full_monthly_win_rate_pct,train_period_label,train_periods,train_first_signal_date,train_last_signal_date,train_mean_stock_count,train_rank_ic,train_ic_mean,train_gross_excess_pct,train_turnover_pct,train_annual_cost_pct,train_net_excess_pct,train_sharpe_after_cost,train_max_drawdown_pct,train_monthly_win_rate_pct,test_period_label,test_periods,test_first_signal_date,test_last_signal_date,test_mean_stock_count,test_rank_ic,test_ic_mean,test_gross_excess_pct,test_turnover_pct,test_annual_cost_pct,test_net_excess_pct,test_sharpe_after_cost,test_max_drawdown_pct,test_monthly_win_rate_pct,recent_period_label,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,platform_A_raw_mean,A_newcomer_no_decay_proxy,full_min_member_addition_pp,full_vs_best_single_pp,train_min_member_addition_pp,train_vs_best_single_pp,test_min_member_addition_pp,test_vs_best_single_pp,recent_min_member_addition_pp,recent_vs_best_single_pp
232,DD120+DD60+ASSET_GROWTH+C01,4,full,120,2021-09-07,2026-08-10,4283.175,,,11.721732166439525,32.20138625513325,4.868849601776148,6.852882564663377,0.6229228960212174,26.420531058304675,61.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,10.758523802513887,30.973818139401942,4.683241302677573,6.075282499836312,0.1264283397900635,26.420531058304675,66.66666666666666,test,47,2024-09-11,2026-08-10,4744.829787234043,,,13.242111107851162,34.08191613455147,5.153185719544183,8.08892538830698,1.3556035446456072,22.566072149700066,54.166666666666664,recent,15,2026-01-09,2026-08-10,4822.8,,,-4.485028804710711,31.679706978082933,4.789971695086139,-9.275000499796851,-0.7790974814747738,22.56607214970009,25.0,0.00686019144825,0.085752393103125,-0.698058343885883,-3.5664831300986375,-1.67365500540643,-3.18862470847621,-0.1296334534936836,-4.092635605804805,-1.7417610683357987,-4.695206154094162
233,SIZE+DD120+DD60+ASSET_GROWTH+C01,5,full,120,2021-09-07,2026-08-10,4283.175,,,16.223764760866644,31.433496020035623,4.752744598229386,11.471020162637258,0.7361328892906828,28.632197943288983,70.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,14.130582265906632,30.092421721706003,4.549974164321948,9.580608101584685,0.24207125645887712,28.632197943288983,77.77777777777779,test,47,2024-09-11,2026-08-10,4744.829787234043,,,20.08749920987618,33.487907711093776,5.063371645917379,15.0241275639588,1.4977957492998808,21.66514491381043,58.333333333333336,recent,15,2026-01-09,2026-08-10,4822.8,,,0.7863370958723359,30.8768939174203,4.66858636031395,-3.882249264441614,-0.5040700318178537,21.66514491381042,50.0,0.007537127707800001,0.09421409634750001,-2.7807527751746086,-10.303490600490386,-3.079238652029286,-10.306363459141293,-1.947790360837864,-9.73714231099667,-2.6426270616116403,-14.4698284486165
234,H03+DD120+DD60+ASSET_GROWTH+C01,5,full,120,2021-09-07,2026-08-10,4283.175,,,17.53993112507397,32.02091667286724,4.841562600937527,12.698368524136445,0.7758470738689579,27.59717450689376,73.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,16.068917387455695,30.85638697843877,4.665485711139942,11.403431676315753,0.29510535853306713,27.59717450689376,80.55555555555556,test,47,2024-09-11,2026-08-10,4744.829787234043,,,19.893756397702234,33.80487705582149,5.11129741084021,14.782458986862023,1.5152334132054008,20.60881575658563,62.5,recent,15,2026-01-09,2026-08-10,4822.8,,,3.101141993832257,31.5817593977406,4.775162020938379,-1.6740200271061219,-0.4188718703315308,20.608815756585606,50.0,0.008645346792600001,0.1080668349075,-2.955098466787641,-5.400570760171199,-3.072412418370396,-3.3372904520346474,-4.2119251758240335,-9.94340196621521,-3.2919826215725685,-16.68900904249964
235,SIZE+H03+DD120+DD60+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4283.175,,,21.585665979742895,30.673544199415932,4.637839882951688,16.947826096791207,0.8748101295773334,29.514576634358015,76.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,19.499244039588547,29.614256681869065,4.477675610298603,15.021568429289944,0.40056740051553713,29.514576634358015,88.88888888888889,test,47,2024-09-11,2026-08-10,4744.829787234043,,,25.119298479211572,32.29628252416857,4.883197917654287,20.236100561557286,1.6307235294263467,20.78244053683799,58.333333333333336,recent,15,2026-01-09,2026-08-10,4822.8,,,6.2858815301603865,29.46628431646309,4.4553021886492195,1.8305793415111675,-0.25011112357946336,20.782440536837974,50.0,0.0089119344515,0.11139918064375,-2.7053812641955126,-4.826684666336437,-2.6873802767517443,-4.865403131436034,-4.665170730151772,-4.525169313398184,-3.7621849846709705,-13.184409673882353
236,RET40+DD120+DD60+ASSET_GROWTH+C01,5,full,120,2021-09-07,2026-08-10,4283.175,,,12.988718675612887,37.237524461148794,5.630313698525699,7.358404977087188,0.6347611382523078,26.209927864538628,66.66666666666666,train,73,2021-09-07,2024-08-28,3985.945205479452,,,11.589563647011436,36.32277275952618,5.492003241240359,6.097560405771077,0.12548973970040722,26.209927864538628,69.44444444444444,test,47,2024-09-11,2026-08-10,4744.829787234043,,,15.439646824147202,38.63884621682598,5.842193547984089,9.597453276163112,1.3941656887249425,21.281270992261437,62.5,recent,15,2026-01-09,2026-08-10,4822.8,,,0.3098709466963889,36.705684801518736,5.549899541989632,-5.240028595293243,-0.6032364260163422,21.281270992261426,50.0,0.009358600133,0.1169825016625,-0.2742969174983845,-3.060960717674826,-0.7162269163578054,-3.1663468025414456,0.7724975256651359,-2.5841077179486724,-0.9114065974922987,-2.3909402234647863
237,SIZE+RET40+DD120+DD60+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4283.175,,,17.181161477861174,36.682939776713006,5.546460494239006,11.634700983622167,0.7368609064147016,28.54979459163809,70.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,14.613314290912605,35.62268622261768,5.386150156859794,9.22716413405281,0.22920763055193727,28.54979459163809,75.0,test,47,2024-09-11,2026-08-10,4744.829787234043,,,22.092620258024876,38.30715798724201,5.792042287670991,16.300577970353885,1.5215000041484246,21.11019044441983,62.5,recent,15,2026-01-09,2026-08-10,4822.8,,,3.4982006778118024,36.28870783966755,5.486852625357734,-1.9886519475459317,-0.41705715608101857,21.110190444419807,50.0,0.009506312235166667,0.11882890293958333,-1.6348626414447924,-10.139809779505477,-1.6191849773342462,-10.659807426673169,-1.7536187526901728,-8.460691904601585,-2.8797732225488955,-12.576231131720819
238,H03+RET40+DD120+DD60+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4283.175,,,16.673120899835215,37.08108113434627,5.606659467513156,11.066461432322058,0.7279247874757208,27.58747159434818,70.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,14.213281576949177,36.0168045590284,5.4457408493250945,8.767540727624082,0.21329497404298298,27.58747159434818,72.22222222222221,test,47,2024-09-11,2026-08-10,4744.829787234043,,,21.36419864785657,38.71146227100345,5.853173095375722,15.511025552480847,1.5175489765876653,20.67652703020231,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,4.26895694152355,36.99348890744013,5.593415522804947,-1.3244585812813978,-0.39884406777899417,20.676527030202273,50.0,0.010429828139166666,0.13037285173958332,-2.3586209792121373,-7.032477851985586,-2.635890948691671,-5.973181400726318,-2.0434288913616196,-9.214835400596387,-3.717129716976946,-16.33944759667492
239,SIZE+H03+RET40+DD120+DD60+ASSET_GROWTH+C01,7,full,120,2021-09-07,2026-08-10,4283.175,,,20.95418105506557,35.874888785071256,5.424283184302774,15.529897870762793,0.8386167886082222,28.95404871023488,76.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,17.976741247781202,34.85208248018178,5.269634871003484,12.707106376777718,0.3323041579504369,28.95404871023488,80.55555555555556,test,47,2024-09-11,2026-08-10,4744.829787234043,,,26.58316718709992,37.44174099681684,5.661191238718707,20.921975948381213,1.6482833773201138,20.108843267987766,70.83333333333334,recent,15,2026-01-09,2026-08-10,4822.8,,,8.327733559091822,35.05825540365592,5.300808217032775,3.0269253420590463,-0.21193634206831,20.10884326798775,62.5,0.010403405940142857,0.1300425742517857,-2.1105543869434147,-6.2446128923648505,-2.3144620525122264,-7.179865183948261,-3.296470741566875,-3.839293926574257,-3.6819063037179838,-11.988063673334475
240,CHIP250+DD60+ASSET_GROWTH+C01,4,full,120,2021-09-07,2026-08-10,4283.175,,,13.625636595549828,32.69279381065891,4.943150424171628,8.682486171378201,0.6782814025064894,25.647546810185894,63.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,12.439266015412354,31.74394538599712,4.7996845423627645,7.6395814730495895,0.1737928417587008,25.647546810185894,66.66666666666666,test,47,2024-09-11,2026-08-10,4744.829787234043,,,15.548901153048277,34.146348844183386,5.162927945240528,10.38597320780775,1.4197880170908792,22.39086902096211,58.333333333333336,recent,15,2026-01-09,2026-08-10,4822.8,,,-3.6028117741715993,31.11525135902792,4.7046260054850215,-8.30743777965662,-0.7574414336397023,22.39086902096212,25.0,0.008210333643,0.10262917053750001,-1.2248791743183354,-1.7368795233838128,-1.5883795329826844,-1.624325735262933,-1.0719543766577075,-1.7955877863040346,-1.5938433812098882,-3.727643433953931
241,SIZE+CHIP250+DD60+ASSET_GROWTH+C01,5,full,120,2021-09-07,2026-08-10,4283.175,,,18.712995369750907,31.690388046090177,4.791586672568835,13.921408697182072,0.8041941497791935,27.80436317138332,73.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,16.437247165217872,30.70998999534449,4.643350487296086,11.793896677921786,0.307252892092159,27.80436317138332,80.55555555555556,test,47,2024-09-11,2026-08-10,4744.829787234043,,,22.848551576903265,33.192274421700596,5.018671892561129,17.829879684342135,1.5690029498854956,21.3685511897283,62.5,recent,15,2026-01-09,2026-08-10,4822.8,,,2.233878496935482,30.216099747886915,4.568674281880502,-2.33479578494502,-0.4504934992384574,21.3685511897283,37.5,0.0086172414636,0.10771551829499999,-2.6187640166725696,-7.853102065945572,-2.6475223991029964,-8.093074882804192,-4.339614415734772,-6.931390190613335,-1.820114915361432,-12.922374969119907
242,H03+CHIP250+DD60+ASSET_GROWTH+C01,5,full,120,2021-09-07,2026-08-10,4283.175,,,19.66850059179357,31.706316217844616,4.793995012138106,14.874505579655464,0.8369671567975976,26.559559386327315,75.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,16.924608679323672,30.788151295742267,4.655168475916231,12.269440203407441,0.3211207736097332,26.559559386327315,80.55555555555556,test,47,2024-09-11,2026-08-10,4744.829787234043,,,24.83334568537292,33.112866736809906,5.0066654506056585,19.826680234767263,1.6246876087603026,20.178933376630383,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,4.812070696970972,30.36458303526473,4.591124954932027,0.22094574203894435,-0.3499202969301601,20.178933376630404,62.5,0.0097254605484,0.121568256855,-1.7250528488559507,-3.2244337046521796,-3.214004339924589,-2.471281924942959,-0.7960240425465663,-4.899180718309971,-1.3970168524275026,-14.794043273354577
243,SIZE+H03+CHIP250+DD60+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4283.175,,,23.289112884639373,30.013482875511087,4.538038610777276,18.7510742738621,0.9241683842496976,29.052447393045266,78.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,20.29151171401554,29.309248710069806,4.431558404962555,15.859953309052987,0.4253100326907058,29.052447393045266,86.11111111111111,test,47,2024-09-11,2026-08-10,4744.829787234043,,,28.820362162489044,31.092309682144553,4.701157223940256,24.119204938548787,1.71603900355686,20.840526563795038,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,6.913820963065254,27.989903539811017,4.232073415219426,2.681747547845828,-0.2257010141896089,20.840526563795038,50.0,0.009812029248,0.1226503656,-2.158886351989022,-3.0234364892655456,-2.96436392570838,-4.027018251672992,-2.89264301844592,-0.6420649364066833,-4.103607806326276,-12.333241467547694
244,RET40+CHIP250+DD60+ASSET_GROWTH+C01,5,full,120,2021-09-07,2026-08-10,4283.175,,,14.698136358822932,37.65303610683016,5.69313905935272,9.004997299470213,0.6816372107903421,26.4953724707366,63.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,12.541262464309233,36.814308812180954,5.566323492401761,6.974938971907473,0.1518457928266169,26.4953724707366,66.66666666666666,test,47,2024-09-11,2026-08-10,4744.829787234043,,,18.806400785775246,38.937894941186386,5.88740971510738,12.918991070667865,1.4666214668491695,21.27306397215818,58.333333333333336,recent,15,2026-01-09,2026-08-10,4822.8,,,1.0422490652780225,36.61152788792407,5.5356630166541185,-4.4934139513760964,-0.5740951552953469,21.27306397215817,25.0,0.0104387138888,0.13048392361,-1.4244771269281085,-1.4143683952918007,-2.315914515120201,-2.28896823640505,0.3453565858660852,0.7374300765560804,-1.0201149080181384,-1.64432557954764
245,SIZE+RET40+CHIP250+DD60+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4283.175,,,19.621753111795528,37.1088028578348,5.610850992104622,14.010902119690904,0.8018899824554123,27.99510048836683,70.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,15.863078483922955,36.186571221314395,5.471409568662737,10.391668915260217,0.26308267495682347,27.99510048836683,75.0,test,47,2024-09-11,2026-08-10,4744.829787234043,,,27.185729034847927,38.5215832371852,5.824463385462401,21.361265649385526,1.6365323320082643,20.844265412385,62.5,recent,15,2026-01-09,2026-08-10,4822.8,,,4.803384811579825,35.99998997599721,5.443198484370779,-0.6398136727909537,-0.3704309963542,20.84426541238499,37.5,0.010406407031666667,0.13008008789583334,-1.4975802076331206,-7.76360864343674,-1.8587794659110308,-9.495302645465761,-0.5053775531192208,-3.400004225569944,-1.5309349477939174,-11.22739285696584
246,H03+RET40+CHIP250+DD60+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4283.175,,,19.395253829104497,37.040208727118376,5.6004795595402985,13.794774269564197,0.8036271805690436,26.92869669047646,71.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,15.863204191955338,36.074523001347465,5.4544678778037365,10.4087363141516,0.2623946317948008,26.92869669047646,72.22222222222221,test,47,2024-09-11,2026-08-10,4744.829787234043,,,26.434934033584966,38.519557072980206,5.824157029434607,20.61077700415036,1.6380841366045331,19.988393834231022,70.83333333333334,recent,15,2026-01-09,2026-08-10,4822.8,,,6.1590836074493005,36.35909675617461,5.497495429533601,0.6615881779156993,-0.3212020070137539,19.988393834231022,62.5,0.011329922935666667,0.14162403669583332,-2.1137171297598094,-4.304165014743447,-2.7887576421271856,-4.3319858141988,-0.3508734583711295,-4.115083948926873,-1.7310829577798488,-14.353400837477821
247,SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH+C01,7,full,120,2021-09-07,2026-08-10,4283.175,,,22.359914724722053,35.47009745635866,5.363078735401429,16.996835989320623,0.8775987619876512,28.772652165722622,76.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.403626049013035,34.63185925910368,5.2363371199764766,13.167288929036559,0.34575784008583066,28.772652165722622,83.33333333333334,test,47,2024-09-11,2026-08-10,4744.829787234043,,,30.202080118637987,36.75420703513224,5.557236103711995,24.644844014925994,1.7278097869206606,20.135096567200385,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,9.06319752543322,34.04760335688232,5.147997627560606,3.9151998978726135,-0.1796889423256949,20.135096567200407,62.5,0.011174915765714286,0.13968644707142858,-2.7734395751929526,-4.777674773807021,-3.5576198084776003,-6.71968263168942,-2.4248446279950926,-0.11642586002947652,-2.9406867928260296,-11.099789117520908
248,DD120+CHIP250+DD60+ASSET_GROWTH+C01,5,full,120,2021-09-07,2026-08-10,4283.175,,,14.096366277579019,32.70366697373896,4.94479444642933,9.15157183114969,0.684945797565492,26.090373912012478,60.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,12.957561532146366,31.57854329790431,4.7746757466431315,8.182885785503235,0.19317920430509436,26.090373912012478,63.888888888888886,test,47,2024-09-11,2026-08-10,4744.829787234043,,,15.883748008421094,34.42726068991118,5.20540181631457,10.678346192106524,1.4108508760226235,22.43690949242919,54.166666666666664,recent,15,2026-01-09,2026-08-10,4822.8,,,-3.3416828276338517,31.55814577163522,4.771591640671245,-8.113274468305097,-0.7565908569540291,22.43690949242919,12.5,0.007342266869399999,0.09177833586749999,-0.22443354191379683,-1.267793863612324,-1.2879504977704794,-1.0810214228092878,-0.11837209177366503,-1.5032148020052603,-1.2312632347435724,-3.5334801226024073
249,SIZE+DD120+CHIP250+DD60+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4283.175,,,18.081214448838388,32.20268294631575,4.86904566148294,13.212168787355449,0.7837334795085613,27.549264745139766,73.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,15.996593905178946,30.965347952612692,4.681960610435039,11.314633294743908,0.29271871100670865,27.549264745139766,83.33333333333334,test,47,2024-09-11,2026-08-10,4744.829787234043,,,21.812572341131986,34.098174851563016,5.1556440375563275,16.656928303575658,1.5407152221785114,21.54653087942461,58.333333333333336,recent,15,2026-01-09,2026-08-10,4822.8,,,1.009443827988732,31.37587561342812,4.7440323927503325,-3.7345885647616006,-0.5093198523200368,21.54653087942463,37.5,0.0078260345155,0.09782543144374999,-0.7092399098266231,-8.562341975772195,-1.1992152109896015,-8.57233826598207,-1.1729513807664773,-8.104341571379813,-1.7428015369289418,-14.322167748936486
250,H03+DD120+CHIP250+DD60+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4283.175,,,18.737779337972583,32.26417938746325,4.878343923384443,13.85943541458814,0.8055989867237625,26.603817428682184,75.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,16.67557761885995,31.058736828406623,4.6960810084550815,11.979496610404867,0.3119037171065756,26.603817428682184,80.55555555555556,test,47,2024-09-11,2026-08-10,4744.829787234043,,,22.378654121692154,34.11081479708191,5.157555197318784,17.221098924373372,1.563234658414822,21.015297750775343,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,1.2126460660358385,31.555203488372495,4.7711467674419215,-3.558500701406083,-0.5160869487400029,21.015297750775318,50.0,0.008749550419499999,0.10936938024374998,-1.0150701650673248,-4.239503869719504,-1.697763495244569,-2.761225517945533,-2.605581310393891,-7.504762028703862,-3.7794464434450274,-18.573489716799603
251,SIZE+H03+DD120+CHIP250+DD60+ASSET_GROWTH+C01,7,full,120,2021-09-07,2026-08-10,4283.175,,,21.79201450986268,31.031999026661953,4.692038252831288,17.09997625703139,0.8795137286249287,28.546157882566913,75.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.808298877075103,29.826392012377806,4.509750472271524,14.29854840480358,0.37996911252134374,28.546157882566913,80.55555555555556,test,47,2024-09-11,2026-08-10,4744.829787234043,,,27.38306609476271,32.87888636769299,4.97128761879518,22.41177847596753,1.6725738962772216,20.59548241926449,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,6.098874462044391,29.895230276678152,4.520158817833737,1.5787156442106536,-0.28077111131577887,20.59548241926451,50.0,0.008963167894714285,0.11203959868392856,-1.7478710154143329,-4.674534506096254,-2.298500726057494,-5.588423155922399,-1.7074264625812567,-2.34949139898794,-1.1030319036351743,-13.436273371182867
252,RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4283.175,,,14.444698554953938,37.06249326685167,5.603848981947972,8.840849573005965,0.672440121064785,26.70717762776199,61.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,12.691544740134086,36.02790728134539,5.447419580939423,7.244125159194664,0.1620628616148237,26.70717762776199,66.66666666666666,test,47,2024-09-11,2026-08-10,4744.829787234043,,,17.62772586418857,38.64739094677618,5.843485511152558,11.784240353036013,1.4256036916632835,21.916132102378516,54.166666666666664,recent,15,2026-01-09,2026-08-10,4822.8,,,-0.4168029351121594,36.69402168407826,5.548136078632633,-5.964939013744792,-0.6389315472383775,21.916132102378526,25.0,0.009343928203166667,0.11679910253958334,-0.9876427195873063,-1.5785161217560493,-1.4709693885948534,-2.0197820491178584,-1.1347507176318512,-0.3973206410757708,-1.4715250623686957,-3.1158506419163357
253,SIZE+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C01,7,full,120,2021-09-07,2026-08-10,4283.175,,,17.96939680515317,36.48645649853029,5.516752222577779,12.452644582575392,0.7604239291877378,27.77874650322373,71.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,15.314643979767418,35.45228166171576,5.3603849872514235,9.954258992515994,0.25041991442942535,27.77874650322373,75.0,test,47,2024-09-11,2026-08-10,4744.829787234043,,,23.033784204420016,38.07072433365041,5.756293519247942,17.277490685172076,1.5506454574303086,20.92899678583091,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,3.5927539784289975,35.73647412287299,5.403354887378396,-1.8106009089493982,-0.4252390661379192,20.92899678583091,50.0,0.009472634566428573,0.11840793208035716,-2.182009154572752,-9.321866180552252,-2.250528476259941,-9.932712568209984,-4.08377496421345,-7.4837791897833945,-1.1707872361584446,-12.398180093124285
254,H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C01,7,full,120,2021-09-07,2026-08-10,4283.175,,,18.520281519059047,36.46838531635512,5.514019859832894,13.006261659226151,0.7781122989626011,26.15241612885246,73.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,16.409508327337218,35.38869851083573,5.350771214838363,11.058737112498857,0.28256211594315433,26.15241612885246,75.0,test,47,2024-09-11,2026-08-10,4744.829787234043,,,22.285968893207286,38.122373614172055,5.764102890462815,16.521866002744474,1.5392479351796888,20.516970042843074,70.83333333333334,recent,15,2026-01-09,2026-08-10,4822.8,,,3.797770379443366,36.12547740068764,5.462172182983973,-1.6644018035406063,-0.4208092793202942,20.5169700428431,62.5,0.010264219627,0.1283027453375,-1.2369097814264318,-5.0926776250814925,-1.1589931726985387,-3.6819850158515433,-4.0889110014058865,-8.20399495033276,-2.3259899814563054,-16.679390818934127
255,SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C01,8,full,120,2021-09-07,2026-08-10,4283.175,,,21.192129215997667,35.37991209084721,5.349442708136099,15.84268650786157,0.8453421062695207,28.185007528568683,76.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.226467969588324,34.30194581127528,5.1864542066648225,13.0400137629235,0.3417783633362786,28.185007528568683,80.55555555555556,test,47,2024-09-11,2026-08-10,4744.829787234043,,,26.77862444797139,37.031264689340404,5.59912722102827,21.17949722694312,1.6451568353100199,20.16696652826956,70.83333333333334,recent,15,2026-01-09,2026-08-10,4822.8,,,7.03973933440305,34.35564322163957,5.194573255111903,1.8451660792911468,-0.26549663984756516,20.16696652826957,62.5,0.010261801266875,0.1282725158359375,-2.434434117254712,-5.931824255266074,-2.177472543444946,-6.846957797802478,-3.465346787982874,-3.5817726480123504,-2.0700338185814666,-13.169822936102374
256,C02,1,full,120,2021-09-07,2026-08-10,4283.175,,,15.063443256299202,34.91474172864943,5.279108949371794,9.78433430692741,0.7034192729728933,26.1844325151363,61.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,13.980039499273877,34.161173123928776,5.165169376338031,8.814870122935847,0.21188838971062662,26.1844325151363,63.888888888888886,test,47,2024-09-11,2026-08-10,4744.829787234043,,,16.670291300886596,36.06914469758322,5.4536546782745825,11.216636622612015,1.4344073933269668,21.77784137433013,58.333333333333336,recent,15,2026-01-09,2026-08-10,4822.8,,,-0.8136097409596088,34.192001166151314,5.169830576322079,-5.983440317281688,-0.6516043749486956,21.777841374330144,25.0,0.01661622,0.20770275000000002,,,,,,,,
257,SIZE+C02,2,full,120,2021-09-07,2026-08-10,4283.175,,,24.979416310342394,29.60408015486975,4.476136919416306,20.50327939092609,0.9557932356298686,29.401747956176806,75.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,21.60855562485692,28.421597143485467,4.297345488095003,17.311210136761915,0.4628312459766261,29.401747956176806,83.33333333333334,test,47,2024-09-11,2026-08-10,4744.829787234043,,,31.27386684816289,31.415543491458426,4.750030175908514,26.523836672254376,1.7659305834040664,20.65950188408612,62.5,recent,15,2026-01-09,2026-08-10,4822.8,,,9.843092421714793,28.647539987270225,4.331508046075258,5.511584375639536,-0.10574585162193227,20.659501884086097,50.0,0.013430546373,0.1678818296625,-1.2712313722015551,-1.2712313722015551,-2.575761423964064,-2.575761423964064,1.7625667972989056,1.7625667972989056,-5.07599480853535,-5.07599480853535
258,H03+C02,2,full,120,2021-09-07,2026-08-10,4283.175,,,24.34856603625788,28.955063081881168,4.378005537980433,19.970560498277447,0.9722595801598918,27.356241572045402,78.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,20.203620912704658,27.782318069830986,4.200686492158445,16.00293442054621,0.431587306090274,27.356241572045402,80.55555555555556,test,47,2024-09-11,2026-08-10,4744.829787234043,,,32.5014202709514,30.751608632255923,4.649643225197096,27.8517770457543,1.852569167867741,18.500008690348537,75.0,recent,15,2026-01-09,2026-08-10,4822.8,,,12.440649909446766,28.366387676097638,4.288997816625963,8.151652092820804,-0.018438160605852894,18.500008690348558,62.5,0.016201094085,0.20251367606249998,1.871621213969803,1.871621213969803,1.2622122921958105,1.2622122921958105,3.125916092677066,3.125916092677066,-6.863336922572717,-6.863336922572717
259,SIZE+H03+C02,3,full,120,2021-09-07,2026-08-10,4283.175,,,28.056278245763444,25.06197524759543,3.789370657436429,24.266907588327015,1.061105555810097,30.18171986355187,78.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,23.678131720662186,23.78928011174228,3.5969391528954326,20.081192567766752,0.5418651251598438,30.18171986355187,83.33333333333334,test,47,2024-09-11,2026-08-10,4744.829787234043,,,36.510907226587385,27.011635881242817,4.084159345243914,32.42674788134347,1.9299302879885423,19.136612107936145,70.83333333333334,recent,15,2026-01-09,2026-08-10,4822.8,,,16.358169862842566,24.665267981065,3.7293885187370286,12.628781344105535,0.15549631340998055,19.136612107936124,75.0,0.014215686972,0.17769608715,0.770195563255303,2.4923968251993713,-0.07909380106010033,0.19422100704077394,2.7155595805979473,7.665478006388003,-3.29394416313977,-2.386207671287986
260,RET40+C02,2,full,120,2021-09-07,2026-08-10,4283.175,,,14.496493419271372,45.441945798408476,6.870822204719362,7.6256712145520105,0.6339814195353692,27.697686402021347,61.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,12.705267476594184,44.560823321285106,6.737596486178308,5.967670990415876,0.11996698250816458,27.697686402021347,66.66666666666666,test,47,2024-09-11,2026-08-10,4744.829787234043,,,17.764741437436538,46.7917504442145,7.074912667165233,10.689828770271305,1.4024768771354772,21.00314374141593,54.166666666666664,recent,15,2026-01-09,2026-08-10,4822.8,,,2.448429739254021,46.48070108522961,7.027882004086717,-4.579452264832695,-0.5736501219186705,21.00314374141593,37.5,0.017984227436000002,0.22480284295000003,-2.1586630923753987,-2.1586630923753987,-2.8471991325199717,-2.8471991325199717,-0.5268078523407098,-0.5268078523407098,-1.7303638930042387,-1.7303638930042387
