expression,topic,depth,retriever_objective,train_ic,train_icir,train_rank_ic,train_periods,train_gross_excess,train_turnover,train_annual_cost,train_net_excess,train_absolute_max_drawdown,train_excess_max_drawdown,valid_ic,valid_icir,valid_rank_ic,valid_periods,valid_gross_excess,valid_turnover,valid_annual_cost,valid_net_excess,valid_absolute_max_drawdown,valid_excess_max_drawdown,test_ic,test_icir,test_rank_ic,test_periods,test_gross_excess,test_turnover,test_annual_cost,test_net_excess,test_absolute_max_drawdown,test_excess_max_drawdown
Rank($ratio_ep_ttm),fundamental value,0,-0.0020164930326146777,0.006607201416045427,0.04762195920570274,0.026417896151542664,728,0.006839561707352939,0.051206111907958984,0.015484728240966797,-0.008645166533613857,0.21080249547958374,0.1990058422088623,-0.017605511471629143,-0.11434340911497907,0.005506699904799461,241,-0.15079481772014072,0.0391865074634552,0.011849999856948852,-0.16264481757708957,0.13561391830444336,0.12832558155059814,0.004046895075589418,0.030965106018302137,0.029923148453235626,242,0.03217655550688505,0.04885736107826233,0.014774465990066528,0.01740208951681852,0.09886801242828369,0.10269403457641602
"Rank(Mul($ratio_ep_ttm,$book_to_market_ratio_lf))",fundamental value,1,-0.02415136513486646,0.006001845933496952,0.047656911428096554,0.030737854540348053,728,-0.011123224766287085,0.06612826138734818,0.01999718624353409,-0.031120411009821172,0.1918073296546936,0.15625745058059692,-0.016975076869130135,-0.11488919943045471,0.006455198395997286,241,-0.0709137899535043,0.059055328369140625,0.017858331298828127,-0.08877212125233241,0.1117926836013794,0.09022843837738037,0.0019288752228021622,0.015888267548469164,0.028923647478222847,242,0.023406599275767805,0.04097713530063629,0.012391485714912415,0.01101511356085539,0.09649169445037842,0.09731709957122803
Rank($book_to_market_ratio_lf),fundamental value,0,-0.04468468236479465,0.00972398929297924,0.07781760018627412,0.03461680933833122,728,-0.04606089714455278,0.04938282072544098,0.014933364987373353,-0.06099426213192614,0.37898123264312744,0.23700398206710815,-0.005987493321299553,-0.046415847605442546,0.027589643374085426,241,-0.051626990522657124,0.050622791051864624,0.015308332014083862,-0.06693532253674099,0.21406883001327515,0.14268672466278076,-0.003891322063282132,-0.029099123719391714,0.029100535437464714,242,-0.012795350980013609,0.04491724818944931,0.01358297585248947,-0.02637832683250308,0.16809815168380737,0.08978158235549927
"TsRank($close,20)",interday price movements,0,-0.08554344806119453,0.014971790835261345,0.10628108941567348,0.03531000390648842,728,-0.14338464181717128,0.7369095683097839,0.22284145345687867,-0.3662260952740499,0.5440711975097656,0.43501144647598267,0.021130606532096863,0.17334572557447475,0.04639698565006256,241,-0.03894062467983791,0.6963459253311157,0.2105750078201294,-0.2495156324999673,0.18032294511795044,0.09024786949157715,0.023530080914497375,0.16119598347077135,0.04918357729911804,242,-0.08050284124910832,0.7021276354789734,0.21232339696884153,-0.29282623821794984,0.28801316022872925,0.18051695823669434
"TsRank(Add($close,TsDelta($close,5)),20)",interday price movements,1,-0.08224357682954903,0.01839819923043251,0.13630040205849941,0.034492358565330505,728,-0.16911682037458028,0.8730892539024353,0.26402219038009644,-0.43313901075467676,0.574553370475769,0.4810987710952759,0.016494859009981155,0.13814969534097665,0.03918241336941719,241,-0.08615950431142534,0.8579696416854858,0.2594500196456909,-0.34560952395711625,0.18305516242980957,0.12800806760787964,0.018103964626789093,0.129843355398745,0.04149136319756508,242,-0.0445302039384842,0.873128354549408,0.2640340144157409,-0.3085642183542251,0.2810843586921692,0.18987101316452026
"TsRank(Mul($close,TsPctChange($close,10)),20)",interday price movements,1,-0.08906772010582097,0.011173848994076252,0.08951909967058683,0.019903119653463364,728,-0.10317190020051721,0.8273280262947083,0.2501839951515198,-0.353355895352037,0.44372278451919556,0.3147045969963074,0.003134534927085042,0.028433321890843258,0.01961599290370941,241,-0.156832868712289,0.7937058806419373,0.24001665830612184,-0.3968495270184108,0.20439451932907104,0.15544283390045166,0.010120573453605175,0.08135390877213917,0.023002946749329567,242,-0.13464928194880485,0.8416075706481934,0.2545021293640137,-0.3891514113128185,0.3099954128265381,0.16046857833862305
