formula,fitness,net_excess,gross_excess,turnover,annual_cost,absolute_max_drawdown,excess_max_drawdown,risk_adjusted_score,absolute_dd_target_pass,excess_dd_target_pass,rank_ic,ic_mean,ic_ir,ic_win,ic_periods,ic_direction,s_i,efficiency,turnover_cap_pass,net_floor_pass,periods,coverage,run
"Mul(Add(TsDiv(book_to_market_ratio_lf,20),TsWMA(Constant(-2.0),40)),market_cap)",0.20350035549402237,0.20350035549402237,0.22665926814079285,0.15316741168498993,0.023158912646770478,0.3274005055427551,0.17852568626403809,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(book_to_market_ratio_lyr,market_cap)",0.2025087085068226,0.2025087085068226,0.21577435612678528,0.08773576468229294,0.013265647619962692,0.3337063193321228,0.18475455045700073,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(ratio_bm_ttm,market_cap)",0.20238622890114782,0.20238622890114782,0.21565189003944396,0.0877358540892601,0.013265661138296126,0.33369600772857666,0.18478387594223022,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(Sub(ratio_bm_ttm,market_cap),market_cap)",0.20187904543876647,0.20187904543876647,0.21505084991455078,0.08711510896682739,0.013171804475784301,0.33161699771881104,0.1828991174697876,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(TsSum(TsWMA(open,40),20),market_cap)",0.20186719336509704,0.20186719336509704,0.21485878944396972,0.08592325448989868,0.012991596078872682,0.3311479091644287,0.18281131982803345,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Sub(ratio_bm_ttm,market_cap),market_cap)",0.20169006664752961,0.20169006664752961,0.21486459732055666,0.08713313937187195,0.013174530673027037,0.3325270414352417,0.18289905786514282,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(Sub(ratio_bm_ttm,market_cap),TsMean(Constant(-10.0),30)),market_cap)",0.20169006664752961,0.20169006664752961,0.21486459732055666,0.08713313937187195,0.013174530673027037,0.3325270414352417,0.18289905786514282,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Sub(Div(ratio_bm_ttm,amount),Ref(Constant(30.0),40)),market_cap)",0.20150514097809794,0.20150514097809794,0.21487198233604432,0.08840503543615341,0.013366841357946394,0.3312760591506958,0.18238681554794312,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(Rank(oper_roe_lyr),market_cap)",0.2012556571304798,0.2012556571304798,0.2143070662021637,0.08631884306669235,0.013051409071683884,0.3310893774032593,0.1823439598083496,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Constant(-5.0),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Constant(-2.0),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Constant(-0.01),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(Mul(Constant(-2.0),market_cap),Ref(Constant(30.0),40))",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Mul(Constant(-2.0),market_cap),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Mul(Constant(-5.0),market_cap),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(Constant(10.0),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Constant(-0.5),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Constant(-10.0),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(Constant(-2.0),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(Mul(Constant(-2.0),market_cap),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(Constant(-5.0),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(TsRank(Constant(0.01),10),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(TsMed(Sign(low),40),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsMean(Constant(-10.0),30),TsMean(Constant(-10.0),30)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(Constant(-30.0),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(TsSkew(TsMinDiff(volume,50),20),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(Constant(-10.0),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(Constant(-1.0),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(Constant(0.5),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(TsMean(Constant(-10.0),30),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(TsMean(Constant(-10.0),30),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsMed(Constant(-30.0),40),TsMean(Constant(-10.0),30)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(Ref(Constant(-5.0),50),TsMean(Constant(-10.0),30)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(Constant(-10.0),TsMean(Constant(-10.0),30)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsDiv(TsMin(Constant(-0.5),40),20),TsMean(Constant(-10.0),30)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
