id,name,report,formula,handler,direction,cycle,platform_net_excess_pct,platform_periods_full_window,recent_start,recent_end,recent_periods,recent_stock_count_mean,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,fidelity
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV2,OSR4-RET40-BP-CFP-REV2,osr4-ret40-value-refine-candidates.report.csv,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 4",reversal_bm_cfp_rev2,1,5,2.3675200000000007,241,2026-06-05 00:00:00,2026-08-24 00:00:00,12,5182.583333333333,0.09159207123728404,0.07005826383524792,34.53750258748388,30.765461690317174,9.303475615151914,25.234026972331964,
