selection,size,members,5y_periods,5y_first_signal_date,5y_last_signal_date,5y_mean_stock_count,5y_rank_ic,5y_ic_mean,5y_gross_excess_pct,5y_turnover_pct,5y_annual_cost_pct,5y_net_excess_pct,5y_sharpe_after_cost,5y_max_drawdown_pct,5y_monthly_win_rate_pct,5y_ic_ir,5y_win,5y_s_i,5y_direction,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,recent_ic_ir,recent_win,recent_s_i,recent_direction
t10_size_plus_impact_bm+t10_size_plus_impact_wc,2,t10_size_plus_impact_bm|t10_size_plus_impact_wc,120,2021-09-07,2026-08-10,3919.575,0.11918481660294097,0.07423081520108817,24.00767802964925,29.433805385888075,4.450391374346277,19.55728665530297,1.0083937616859762,24.83836504753342,76.66666666666667,0.4441928061454802,0.7083333333333334,0.03749990201356296,1,15,2026-01-09,2026-08-10,4609.8,0.07582279762717663,0.02528664904085935,11.594005916821292,28.475884975910944,4.305553808357734,7.2884521084635585,-0.08975224752773239,19.612301121799568,62.5,0.10299360715028273,0.4666666666666667,0.0036443229348627824,1
t10_size_plus_impact_bm+t10_size_plus_impact_dd120,2,t10_size_plus_impact_bm|t10_size_plus_impact_dd120,120,2021-09-07,2026-08-10,3919.575,0.11606668931315565,0.07367654451821158,24.355100317094134,31.89036982637364,4.821823917747694,19.53327639934644,0.9857841872304858,25.152729312107546,76.66666666666667,0.4311353268802306,0.675,0.033777303774930136,1,15,2026-01-09,2026-08-10,4609.8,0.07211638146610347,0.023333401756152245,12.01058133746371,30.8743858402866,4.668207139051335,7.342374198412377,-0.08149244871041762,20.238800616027262,62.5,0.09358661704473276,0.4666666666666667,0.0031495931482960413,1
t10_size_plus_impact_bm+reversal_chip_turn_eq,2,t10_size_plus_impact_bm|reversal_chip_turn_eq,120,2021-09-07,2026-08-10,3919.575,0.11486460393382956,0.06896851039657151,20.94551424088158,36.47923497175951,5.515660327730037,15.429853913151542,0.8945317585361795,25.14388802075105,71.66666666666667,0.42072415323486395,0.6666666666666666,0.03221754215114564,1,15,2026-01-09,2026-08-10,4609.8,0.07346481810426925,0.0215863968065205,8.393645510472215,35.87979902165566,5.425025612074335,2.968619898397879,-0.27969758822506274,20.5955793195426,50.0,0.08407584720553088,0.4666666666666667,0.002882421183561108,1
t10_size_plus_impact_bm+impact60,2,t10_size_plus_impact_bm|impact60,120,2021-09-07,2026-08-10,3919.575,0.10659568965984945,0.07173695766376774,27.45190438836904,21.833740114937633,3.30126150537857,24.15064288299047,1.1392945866099304,24.929689271328293,80.0,0.43795794222676626,0.6916666666666667,0.0322900633181222,1,15,2026-01-09,2026-08-10,4609.8,0.07541507474910562,0.03401611954210428,14.28886027336712,20.095586162368665,3.038452627750142,11.25040764561698,0.07540903088307806,19.471971367529427,75.0,0.15624673348337967,0.5333333333333333,0.006284458178641419,1
t10_size_plus_impact_bm+fscore_interact,2,t10_size_plus_impact_bm|fscore_interact,120,2021-09-07,2026-08-10,3833.0833333333335,0.11054500733687839,0.0626555363318532,16.78735460784715,42.38489345806983,6.408595890860158,10.37875871698699,0.7805821683049269,25.108294955063226,71.66666666666667,0.4121339078621312,0.6666666666666666,0.0303728972455971,1,15,2026-01-09,2026-08-10,4513.866666666667,0.08761302920088412,0.03185875251324624,13.350829823946542,42.29963673917384,6.395705074963084,6.955124748983457,-0.1408413497854978,17.575419058491704,62.5,0.1297259815179283,0.5333333333333333,0.00606169931031659,1
t10_size_plus_impact_bm+value_bm,2,t10_size_plus_impact_bm|value_bm,120,2021-09-07,2026-08-10,3919.575,0.10417625414052588,0.0540167026907883,10.176741208712702,16.41194930043674,2.481486734226035,7.695254474486668,0.7763508728122797,21.065882512399682,58.333333333333336,0.3258104400404461,0.6166666666666667,0.020930721908695552,1,15,2026-01-09,2026-08-10,4609.8,0.0813325116143962,0.020575779364898145,7.9425207276656025,14.995958307775489,2.267388896135654,5.675131831529949,-0.26168964902739983,18.92509731846862,75.0,0.07660069192334622,0.4666666666666667,0.0029073924439122927,1
t10_size_plus_impact_bm+quality_roic,2,t10_size_plus_impact_bm|quality_roic,120,2021-09-07,2026-08-10,3835.8,0.08965520398250798,0.04885716798349078,12.38275718628794,26.182275540373638,3.9587600617044942,8.423997124583446,0.7799464539349268,24.987917152241458,63.33333333333333,0.3522156692098725,0.6,0.018946780601308007,1,15,2026-01-09,2026-08-10,4516.133333333333,0.07923653108228024,0.03474386861429726,9.119911278321934,25.297515121184066,3.824984286323031,5.294926991998905,-0.25630207014999595,18.13770031896841,62.5,0.1652130278083771,0.4666666666666667,0.006109090032796847,1
t10_size_plus_impact_fscore+t10_size_plus_impact_wc,2,t10_size_plus_impact_fscore|t10_size_plus_impact_wc,120,2021-09-07,2026-08-10,3833.0833333333335,0.11735170717083018,0.07287101612574562,24.43825338100276,30.482275383040037,4.608920037915654,19.829333343087107,1.011044096622249,25.00583258491227,80.0,0.4438440315270893,0.675,0.035157952001669206,1,15,2026-01-09,2026-08-10,4513.866666666667,0.07621786042294089,0.027207965004286728,11.7844362599683,29.238347787397107,4.420838185454443,7.363598074513858,-0.08392922773036203,19.70957124428434,62.5,0.11314791830660631,0.4666666666666667,0.004024483047498311,1
t10_size_plus_impact_wc+reversal_chip_turn_size_eq,2,t10_size_plus_impact_wc|reversal_chip_turn_size_eq,120,2021-09-07,2026-08-10,3919.575,0.11417275337536688,0.0715860594374175,23.73241738273841,32.610869863767604,4.930763523401662,18.80165385933675,0.9669393285348747,25.90457400276932,78.33333333333333,0.4347588977720796,0.675,0.03350539377882764,1,15,2026-01-09,2026-08-10,4609.8,0.06920841429169601,0.022507670848989404,9.421039698109979,31.399345491875312,4.747581038371548,4.673458659738431,-0.1949343124373303,20.343537605681263,62.5,0.09489992622376982,0.4666666666666667,0.0030650075914948225,1
t10_size_plus_impact_wc+reversal_turn_paper_nomcap,2,t10_size_plus_impact_wc|reversal_turn_paper_nomcap,120,2021-09-07,2026-08-10,3915.3166666666666,0.11620110556664172,0.06713330299861443,19.863085033395866,35.19398795223248,5.321330978377552,14.541754055018313,0.9032366702089774,23.81126913637902,73.33333333333333,0.4294458312766931,0.6333333333333333,0.031604650904380235,1,15,2026-01-09,2026-08-10,4604.6,0.07901475992632037,0.024764047581579685,9.598618620907363,34.202329557235466,5.171392229054002,4.42722639185336,-0.2431813390334243,19.3631466844978,62.5,0.09665478084291383,0.4666666666666667,0.0035640053418825083,1
t10_size_plus_impact_wc+f_i10_01,2,t10_size_plus_impact_wc|f_i10_01,120,2021-09-07,2026-08-10,3919.575,0.09970619286221781,0.06961546609157018,27.633315456166873,21.044740365350044,3.181964743240927,24.451350712925944,1.1162457285511096,27.653160027464196,81.66666666666667,0.41636674978362,0.7,0.02906004041873828,1,15,2026-01-09,2026-08-10,4609.8,0.06594393030074874,0.030266262617903845,12.451982121514915,19.893020176068227,3.0078246506215156,9.4441574708934,0.016132257063312408,20.0077544991366,75.0,0.14963601991459446,0.5333333333333333,0.005262713209455716,1
t10_size_plus_impact_wc+max_return21_low,2,t10_size_plus_impact_wc|max_return21_low,120,2021-09-07,2026-08-10,3919.575,0.11551481084082216,0.06286704965185376,17.974387901338005,43.433158505773655,6.567093566072976,11.40729433526503,0.8380878997455278,22.997421099563564,70.0,0.4229440272322865,0.6416666666666667,0.031349458718778915,1,15,2026-01-09,2026-08-10,4609.8,0.0856968512343105,0.02647160750892569,7.46957806958819,42.60416706457476,6.441750060163703,1.0278280094244863,-0.4251019065308821,20.626405967664162,62.5,0.10527785859063328,0.4666666666666667,0.004210257793423863,1
t10_size_plus_impact_wc+ltmom_exhigh252_21,2,t10_size_plus_impact_wc|ltmom_exhigh252_21,120,2021-09-07,2026-08-10,3919.575,0.10074255150685855,0.061122649045056085,20.611797962881795,23.146324306605806,3.499724235158798,17.112073727722997,0.9816884235397182,25.22820026591913,76.66666666666667,0.4757576523074507,0.6666666666666666,0.0319526931949103,1,15,2026-01-09,2026-08-10,4609.8,0.07522818332717196,0.029060802161414278,7.842731767174749,21.460567006703478,3.2448377314135657,4.5978940357611835,-0.2116019301306986,19.880114573788944,62.5,0.17707227215380755,0.5333333333333333,0.007104440187597611,1
t10_size_plus_impact_wc+growth_roe,2,t10_size_plus_impact_wc|growth_roe,120,2021-09-07,2026-08-10,3912.5416666666665,0.08121860639868533,0.051814371222302924,18.90552104652119,24.708881605624843,3.7359828987704757,15.169538147750714,0.9108023400656614,23.411336787129443,76.66666666666667,0.4864594946320539,0.675,0.026668954500811314,1,15,2026-01-09,2026-08-10,4605.933333333333,0.055135366399390956,0.025015921030415493,6.581830249269027,21.71112494725257,3.2827220920245885,3.2991081572444387,-0.27800695560147837,19.159961464290333,62.5,0.16264331211516034,0.4666666666666667,0.004184786016077271,1
t10_size_plus_impact+t10_size_plus_wc_mcap,2,t10_size_plus_impact|t10_size_plus_wc_mcap,120,2021-09-07,2026-08-10,3919.575,0.11425164911935352,0.07156552514447583,23.276995597930128,32.09386268362452,4.852592037764027,18.424403560166102,0.9605247924716737,25.95204145095308,80.0,0.43628996725706615,0.675,0.033646622571010275,1,15,2026-01-09,2026-08-10,4609.8,0.06927737032689975,0.022629014063573427,9.525818523154294,30.8340590065952,4.662109721797194,4.863708801357101,-0.18938584920727683,20.1805788213421,62.5,0.09579329410749948,0.4666666666666667,0.003096943505002137,1
t10_size_plus_impact+weighted_reversal,2,t10_size_plus_impact|weighted_reversal,120,2021-09-07,2026-08-10,3923.15,0.11827322719857186,0.07219966104974884,22.734457236900063,53.70578197790841,8.120314235059752,14.614143001840313,0.8499603987672258,25.3217741218139,78.33333333333333,0.47912053418199896,0.6666666666666666,0.037778087863205786,1,15,2026-01-09,2026-08-10,4613.8,0.08868693940381182,0.036740493620925505,10.31641583195012,52.97920966999159,8.010456502102729,2.305959329847393,-0.26640686428640764,21.15038485463625,50.0,0.16231569845858437,0.4666666666666667,0.00671779850629247,1
t10_size_plus_impact+turn_bias,2,t10_size_plus_impact|turn_bias,120,2021-09-07,2026-08-10,3923.15,0.10790732909505435,0.06928864134170346,21.853302839310107,29.35586128050624,4.438606225612544,17.414696613697565,0.9624258353345518,24.80676854598155,76.66666666666667,0.4690952117503149,0.65,0.03290222740431603,1,15,2026-01-09,2026-08-10,4613.8,0.06914398306679023,0.03259290792559587,4.723694570496184,26.85899481823401,4.061080016516982,0.6626145539792017,-0.38134559247599137,21.54670202657619,50.0,0.1456248693061635,0.4666666666666667,0.004698905632124158,1
t10_size_plus_impact+paper_composite,2,t10_size_plus_impact|paper_composite,120,2021-09-07,2026-08-10,3915.3166666666666,0.10703706906191085,0.06617190645122088,22.427938262325654,22.893854398448738,3.4615507850454494,18.966387477280204,1.023742082917849,24.92958946512437,75.0,0.38578407250004954,0.6833333333333333,0.0282170175476349,1,15,2026-01-09,2026-08-10,4604.6,0.07229482510092908,0.020798712527658837,10.346811147416101,21.59142001036091,3.2646227055665693,7.0821884418495324,-0.10917219717618518,20.302257365427558,50.0,0.08172787192575225,0.4666666666666667,0.002757301029813582,1
t10_size_plus_impact+skew60_low,2,t10_size_plus_impact|skew60_low,120,2021-09-07,2026-08-10,3923.15,0.09949523274556991,0.058261499763734306,20.251863461825437,32.43093972532425,4.903558086469027,15.348305375356407,0.8976759903336454,25.969391137622154,75.0,0.4392845142906057,0.675,0.029502032618836205,1,15,2026-01-09,2026-08-10,4613.8,0.0762978279081,0.02955655370344455,10.550355391729871,31.95658215684805,4.8318352221154255,5.718520169614445,-0.18017645230612112,19.003448451673034,62.5,0.16922425787580672,0.5333333333333333,0.006886103096151593,1
t10_size_plus_impact+asset_growth,2,t10_size_plus_impact|asset_growth,120,2021-09-07,2026-08-10,3923.125,0.08061592914363178,0.0520319940606881,14.521810704823457,23.023514714121887,3.4811554247752294,11.040655280048227,0.7979970417111016,26.66489974873806,73.33333333333333,0.4583486235347947,0.6166666666666667,0.02278595676407667,1,15,2026-01-09,2026-08-10,4613.8,0.07373915105150629,0.04304599831749501,4.638148378204676,22.322510701214853,3.3751636180236853,1.2629847601809907,-0.37134385689149757,20.247539043415696,50.0,0.3426028079383829,0.4666666666666667,0.01178951209577802,1
t10_size_plus_impact_aggregate+t10_size_plus_impact_downside,2,t10_size_plus_impact_aggregate|t10_size_plus_impact_downside,120,2021-09-07,2026-08-10,3923.15,0.11162395998068705,0.07386093581939722,26.318433734496203,27.364785494306975,4.1375555667392145,22.18087816775699,1.0588234663943228,26.194580942863645,81.66666666666667,0.4404308623478168,0.6916666666666667,0.03400415722580576,1,15,2026-01-09,2026-08-10,4613.8,0.07237984892410049,0.029870580743386183,12.229353593883364,26.168972041884693,3.956748572732965,8.272605021150397,-0.039377753371087225,20.051887746756147,62.5,0.1313407513005677,0.4666666666666667,0.004436331077132707,1
t10_size_plus_impact_aggregate+weighted_reversal_lowturn,2,t10_size_plus_impact_aggregate|weighted_reversal_lowturn,120,2021-09-07,2026-08-10,3923.15,0.11835567643381593,0.07238400847166902,22.52695992677669,39.94586184284327,6.039814310637903,16.487145616138786,0.9363799946461765,24.629448181160974,76.66666666666667,0.48145012690883604,0.6916666666666667,0.03941279584561392,1,15,2026-01-09,2026-08-10,4613.8,0.08250921589741717,0.03473760874524864,6.610162961661469,38.8852096834344,5.87944370413528,0.7307192575261898,-0.35779276048039244,21.10111863176144,50.0,0.15379491459094558,0.4666666666666667,0.005921765645557609,1
t10_size_plus_impact_aggregate+reversal_chip_eq,2,t10_size_plus_impact_aggregate|reversal_chip_eq,120,2021-09-07,2026-08-10,3923.15,0.11164488601285569,0.07041191172429952,21.789628166773788,37.0200843601205,5.597436755250219,16.19219141152357,0.8797122455142469,27.24320303313956,73.33333333333333,0.41747276682179674,0.6416666666666667,0.029907248823561713,1,15,2026-01-09,2026-08-10,4613.8,0.07022709905695125,0.022035983521148505,9.920246568389679,37.57030340283734,5.680629874509006,4.239616693880673,-0.20587853518004304,20.00703356806336,62.5,0.08859265179148755,0.4666666666666667,0.0029034156354367665,1
t10_size_plus_impact_aggregate+chip250,2,t10_size_plus_impact_aggregate|chip250,120,2021-09-07,2026-08-10,3923.15,0.10421939824103783,0.0659272121169035,21.837612123344407,27.191730655264383,4.111389675075975,17.726222448268434,0.930541171133539,24.95753107801635,73.33333333333333,0.38953315655619647,0.6416666666666667,0.026049684668198715,1,15,2026-01-09,2026-08-10,4613.8,0.05600031162927828,0.010727490038632612,6.768696985695454,26.458821327729044,4.000573784752631,2.7681232009428234,-0.2819792829383625,21.062930312078166,50.0,0.04295826424646855,0.4666666666666667,0.0011226488862657235,1
t10_size_plus_impact_aggregate+rsi14,2,t10_size_plus_impact_aggregate|rsi14,120,2021-09-07,2026-08-10,3923.15,0.10639031933511538,0.06534982626020167,20.078975790935406,54.545650721839486,8.247302389142131,11.831673401793273,0.7747029324352266,27.34898985197587,78.33333333333333,0.4158454881124887,0.6166666666666667,0.027282526135852005,1,15,2026-01-09,2026-08-10,4613.8,0.07513682826875863,0.028102256378189763,10.8356798924512,55.14929606363753,8.338573564821996,2.4971063276292047,-0.2617938248329092,20.599957503022626,62.5,0.1223912155237526,0.4666666666666667,0.004291507613125985,1
t10_size_plus_impact_aggregate+paper_composite_nomcap,2,t10_size_plus_impact_aggregate|paper_composite_nomcap,120,2021-09-07,2026-08-10,3915.3166666666666,0.10206732099535613,0.057641825948821945,17.342126748763697,21.06094721543163,3.1844152189732626,14.157711529790435,0.9509629859890252,20.79243543528968,66.66666666666666,0.35507188280321444,0.6583333333333333,0.02385881359367993,1,15,2026-01-09,2026-08-10,4604.6,0.07268934478586894,0.016807038053098727,8.930945348218389,19.27376264184696,2.9141929114472607,6.016752436771128,-0.20475363908274927,19.214850150203933,50.0,0.06312653109975429,0.4666666666666667,0.0021413588859814283,1
t10_size_plus_impact_aggregate+growth_revenue,2,t10_size_plus_impact_aggregate|growth_revenue,120,2021-09-07,2026-08-10,3923.15,0.08150175607100642,0.055738096727577284,20.655845224844715,23.18665991715122,3.505822979473265,17.15002224537145,0.9865864690446403,22.58844454390999,78.33333333333333,0.4931488810584223,0.6583333333333333,0.026460062375386253,1,15,2026-01-09,2026-08-10,4613.8,0.06135470379452679,0.034212098670185404,10.023201460991505,20.882056782029306,3.157366985442831,6.865834475548674,-0.1162916749002986,18.49973259512707,62.5,0.23168304289200237,0.4666666666666667,0.006633594086398277,1
t10_size_plus_impact_fscore+reversal_chip_turn_paper,2,t10_size_plus_impact_fscore|reversal_chip_turn_paper,120,2021-09-07,2026-08-10,3829.358333333333,0.11739673204657149,0.06992392615649656,22.480415933570576,35.0785942556002,5.30388345144675,17.176532482123825,0.953484996159242,23.993873047246773,78.33333333333333,0.41987587712826413,0.6916666666666667,0.034093671956031815,1,15,2026-01-09,2026-08-10,4510.666666666667,0.0772359237084042,0.02348682698907323,10.53671764166183,33.89094201947726,5.124310433344961,5.412407208316869,-0.17908640504491544,20.38357488817619,62.5,0.08964402896831992,0.4666666666666667,0.0032310783784118623,1
