selection,size,members,5y_periods,5y_first_signal_date,5y_last_signal_date,5y_mean_stock_count,5y_rank_ic,5y_ic_mean,5y_gross_excess_pct,5y_turnover_pct,5y_annual_cost_pct,5y_net_excess_pct,5y_sharpe_after_cost,5y_max_drawdown_pct,5y_monthly_win_rate_pct,5y_ic_ir,5y_win,5y_s_i,5y_direction,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,recent_ic_ir,recent_win,recent_s_i,recent_direction
t10_size_plus_impact_bm+t10_size_plus_impact_fscore,2,t10_size_plus_impact_bm|t10_size_plus_impact_fscore,120,2021-09-07,2026-08-10,3833.0833333333335,0.12077169842584508,0.07404164750720695,24.700963381158125,31.76717040133032,4.803196164681145,19.89776721647698,1.0191093290582633,24.708400731134173,78.33333333333333,0.4353120234050046,0.675,0.0354870263779742,1,15,2026-01-09,2026-08-10,4513.866666666667,0.08101330983891415,0.027618664295831662,12.763853909503709,30.613329485059065,4.628735418140931,8.135118491362778,-0.05787328922231904,20.065961900557838,62.5,0.10781645980565073,0.4666666666666667,0.004076131856519341,1
t10_size_plus_impact_bm+reversal_chip_turn_size_eq,2,t10_size_plus_impact_bm|reversal_chip_turn_size_eq,120,2021-09-07,2026-08-10,3919.575,0.11719629449106723,0.07261510548921538,23.6632450899084,33.557181533411594,5.073845847851833,18.58939924205657,0.9672409867889776,25.64113187487368,76.66666666666667,0.4301358416982197,0.6833333333333333,0.03444705662946555,1,15,2026-01-09,2026-08-10,4609.8,0.07380004744025351,0.023041456512759344,10.282423828138377,32.087961433244146,4.851699768706514,5.430724059431862,-0.16425113820512507,20.36706096727684,62.5,0.09153129792716051,0.4666666666666667,0.003152339927003131,1
t10_size_plus_impact_bm+reversal_turn_paper_nomcap,2,t10_size_plus_impact_bm|reversal_turn_paper_nomcap,120,2021-09-07,2026-08-10,3915.3166666666666,0.11714237328484124,0.06670621453006317,18.84812712162791,35.72143519006128,5.401081000737266,13.447046120890645,0.8879662964744304,22.796058664431918,71.66666666666667,0.41016900775454124,0.6583333333333333,0.03163171258570148,1,15,2026-01-09,2026-08-10,4604.6,0.08250869747396096,0.024845160863840664,11.016473367805135,34.47367319233512,5.21241938668107,5.804053981124065,-0.18733737917380197,19.75407758723422,62.5,0.09191415293056568,0.5333333333333333,0.004044649086785828,1
t10_size_plus_impact_bm+f_i10_01,2,t10_size_plus_impact_bm|f_i10_01,120,2021-09-07,2026-08-10,3919.575,0.10418093296061957,0.0714467910987456,28.45436525047973,21.976818734292067,3.3228949926249607,25.131470257854772,1.1315493082152053,27.46457665808879,78.33333333333333,0.4136921679722486,0.7083333333333334,0.030528342179310563,1,15,2026-01-09,2026-08-10,4609.8,0.07101575323623516,0.030870608717598627,13.749199573056059,20.108134976944292,3.040350008513977,10.708849564542081,0.05960118069483746,19.96888084660734,62.5,0.14174194999819092,0.5333333333333333,0.0053684860502902975,1
t10_size_plus_impact_bm+max_return21_low,2,t10_size_plus_impact_bm|max_return21_low,120,2021-09-07,2026-08-10,3919.575,0.11624454009744828,0.06236721092686136,16.020347735938323,43.78469479957208,6.620245853695297,9.400101882243025,0.7922787550777725,23.78280384367747,66.66666666666666,0.392233695158275,0.6083333333333333,0.02773697384850781,1,15,2026-01-09,2026-08-10,4609.8,0.08850736990857823,0.026093317435478446,7.94579855561186,43.46870145656258,6.572467660232261,1.3733308953795986,-0.42670018533144916,21.009084349605157,62.5,0.09729855801763193,0.4666666666666667,0.004018765084150978,1
t10_size_plus_impact_bm+ltmom_exhigh252_21,2,t10_size_plus_impact_bm|ltmom_exhigh252_21,120,2021-09-07,2026-08-10,3919.575,0.1035283427248259,0.06150579281065635,20.48706745210751,23.48073987769824,3.5502878695079745,16.936779582599538,0.9938071603582017,23.838083142383027,76.66666666666667,0.44242185740935885,0.7083333333333334,0.03244393452533803,1,15,2026-01-09,2026-08-10,4609.8,0.07983271307745533,0.02927169745825772,8.57194126014691,21.44113422932825,3.241899495474431,5.330041764672478,-0.18874554137893915,19.452842849496122,62.5,0.15641568349294668,0.6,0.007492253028663886,1
t10_size_plus_impact_bm+growth_roe,2,t10_size_plus_impact_bm|growth_roe,120,2021-09-07,2026-08-10,3912.5416666666665,0.08711426739588625,0.05407147803326593,19.87161295268114,25.206993453852366,3.811297410222478,16.06031554245866,0.9416947181585074,22.491824869520304,80.0,0.46724365616108726,0.7,0.02849251216129394,1,15,2026-01-09,2026-08-10,4605.933333333333,0.0620358603649077,0.02585523755969655,6.781197276166573,21.391964272070474,3.234464997937055,3.5467322782295176,-0.2673425347863138,19.52457026758905,62.5,0.14486314599121383,0.5333333333333333,0.00479291194492383,1
t10_size_plus_impact_wc+t10_nomcap_plus_impact,2,t10_size_plus_impact_wc|t10_nomcap_plus_impact,120,2021-09-07,2026-08-10,3919.575,0.11559989560824585,0.07197660132310245,23.44216527295433,31.936636548370846,4.8288194461136715,18.613345826840657,0.9750454690010701,24.601551963055368,80.0,0.4446140065934551,0.675,0.03469319960501296,1,15,2026-01-09,2026-08-10,4609.8,0.07219101940423493,0.02482543710189186,9.367659652992543,30.831411064468835,4.661709352947688,4.705950300044856,-0.19564377707738712,19.977305842812243,62.5,0.10408517502181772,0.4666666666666667,0.0035065402818568415,1
t10_size_plus_impact_wc+exp_weighted_reversal63,2,t10_size_plus_impact_wc|exp_weighted_reversal63,120,2021-09-07,2026-08-10,3919.575,0.12023517482065424,0.07110258956225882,22.21994516661003,49.95979078241079,7.553920366300512,14.666024800309522,0.855931820104316,26.314627546286072,80.0,0.47414527630424613,0.6666666666666666,0.03800596012455229,1,15,2026-01-09,2026-08-10,4609.8,0.08421338922306733,0.02961571792788842,10.457619700496046,50.78920997813555,7.6793285486940945,2.778291151801951,-0.25442475225937294,20.801042209016394,50.0,0.13828593025733388,0.4666666666666667,0.005434579205456241,1
t10_size_plus_impact_wc+reversal20,2,t10_size_plus_impact_wc|reversal20,120,2021-09-07,2026-08-10,3919.575,0.11528626169759924,0.07250948797012916,23.92696054790271,54.96660031947257,8.310949968304254,15.616010579598456,0.8680776995563864,26.935371087692715,80.0,0.46351334127033483,0.6166666666666667,0.032952644223245946,1,15,2026-01-09,2026-08-10,4609.8,0.07659105132201707,0.030446652333582697,7.839385752836603,54.69975406660227,8.270602814870264,-0.43121706203366056,-0.37148295584844543,21.46414919247135,50.0,0.1307210948125341,0.4666666666666667,0.004672297504773295,1
