selection,size,members,5y_periods,5y_first_signal_date,5y_last_signal_date,5y_mean_stock_count,5y_rank_ic,5y_ic_mean,5y_gross_excess_pct,5y_turnover_pct,5y_annual_cost_pct,5y_net_excess_pct,5y_sharpe_after_cost,5y_max_drawdown_pct,5y_monthly_win_rate_pct,5y_ic_ir,5y_win,5y_s_i,5y_direction,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,recent_ic_ir,recent_win,recent_s_i,recent_direction
t10_size_plus_impact_bm+t10_size_plus_wc_mcap,2,t10_size_plus_impact_bm|t10_size_plus_wc_mcap,120,2021-09-07,2026-08-10,3919.575,0.11818934352328284,0.07227554851590819,22.914811551425316,31.761740152610336,4.802375111074682,18.112436440350635,0.965743248823135,25.278742742134163,81.66666666666667,0.4376927300290783,0.675,0.03491816608825891,1,15,2026-01-09,2026-08-10,4609.8,0.07394864881909036,0.022453722256663144,10.768236567575096,30.80507472972089,4.657727299133798,6.110509268441298,-0.1466802599434828,19.892518195059594,62.5,0.09032587805792362,0.4666666666666667,0.0031170890966979743,1
t10_size_plus_impact_wc+paper_composite+reversal_chip_eq,3,t10_size_plus_impact_wc|paper_composite|reversal_chip_eq,120,2021-09-07,2026-08-10,3915.3166666666666,0.1151335453189729,0.06902909521430241,21.333580993165867,32.43745651000781,4.904543424313181,16.429037568852685,0.926155077959871,24.629517567807056,75.0,0.4063375908684107,0.6833333333333333,0.031968443079251126,1,15,2026-01-09,2026-08-10,4604.6,0.07454454104901576,0.018247293879637756,12.247207568367703,32.186660399032654,4.866623052333737,7.380584516033964,-0.09154443822200616,19.526040674563927,62.5,0.06849527719141744,0.4666666666666667,0.0023827762010543542,1
size_only+t10_size_plus_impact_wc+reversal40,3,size_only|t10_size_plus_impact_wc|reversal40,120,2021-09-07,2026-08-10,3919.575,0.11096897618528972,0.07314503697598947,26.088803683746754,38.3044040726478,5.791625895784347,20.297177787962404,0.9744768744488521,28.431827765052763,85.0,0.42928184615489584,0.6916666666666667,0.03294890214922839,1,15,2026-01-09,2026-08-10,4609.8,0.07489061857193312,0.030439653275823594,14.752552658127616,38.462787341538274,5.815573446040586,8.93697921208703,-0.007801006593840294,19.976560971332912,75.0,0.1333797201351273,0.4666666666666667,0.00466148188140647,1
t10_size_plus_impact_wc+book_to_market_lf_minus_size+book_to_market_lf_plus_impact,3,t10_size_plus_impact_wc|book_to_market_lf_minus_size|book_to_market_lf_plus_impact,120,2021-09-07,2026-08-10,3919.575,0.10315281325496818,0.06488789293305255,23.659242361150756,17.12814236454488,2.589775125519185,21.06946723563157,1.083857588002029,25.415013028371302,75.0,0.3808438991653494,0.675,0.02651745573668062,1,15,2026-01-09,2026-08-10,4609.8,0.07746778400017815,0.02702347465643466,12.182160018625543,15.581480276764568,2.3559198178468024,9.826240200778741,0.005002580735387529,19.56390530079345,50.0,0.1108005971633638,0.5333333333333333,0.004577854255009183,1
t10_size_plus_impact_wc+book_to_market_lf_minus_size+book_to_market_lf_div_oper_main_profit_ttm,3,t10_size_plus_impact_wc|book_to_market_lf_minus_size|book_to_market_lf_div_oper_main_profit_ttm,120,2021-09-07,2026-08-10,3831.15,0.09942105527163954,0.06155805251360204,20.29147347832183,15.660066950498921,2.367802122915437,17.923671355406395,0.958867504171045,27.892801536283507,73.33333333333333,0.3835658472956563,0.6916666666666667,0.0263763772354705,1,15,2026-01-09,2026-08-10,4511.133333333333,0.06926624848140181,0.025990645973107577,8.166113523857742,14.194510685798583,2.1462100156927457,6.019903508164997,-0.1288894925747114,20.66756247056627,50.0,0.1221680397987488,0.5333333333333333,0.004513131627299157,1
t10_size_plus_impact_aggregate+t10_size_plus_impact_downside+t10_size_plus_impact,3,t10_size_plus_impact_aggregate|t10_size_plus_impact_downside|t10_size_plus_impact,120,2021-09-07,2026-08-10,3923.15,0.11295270234749558,0.07401067403640958,25.37345054816442,28.43560190145303,4.299463007499698,21.073987540664724,1.0290490717221232,26.249626736485297,75.0,0.4403181035136514,0.7083333333333334,0.03522904310977711,1,15,2026-01-09,2026-08-10,4613.8,0.07210955081587489,0.028688076272369557,11.01529865638301,27.28208741147181,4.125051616614537,6.8902470397684725,-0.09429094916538223,20.68065636056735,50.0,0.12455739289806265,0.4666666666666667,0.0041914962379153466,1
t10_size_plus_impact_aggregate+t10_size_plus_impact+reversal_chip_turn_eq,3,t10_size_plus_impact_aggregate|t10_size_plus_impact|reversal_chip_turn_eq,120,2021-09-07,2026-08-10,3923.15,0.11407004740907144,0.07193037689015067,23.81799133356999,33.18564324296454,5.017669258336238,18.80032207523375,0.9695262446687494,25.85893446218869,78.33333333333333,0.4364859932326159,0.6833333333333333,0.03402315159331742,1,15,2026-01-09,2026-08-10,4613.8,0.07101378308405315,0.02473913883245084,10.133294827726225,31.957494585109615,4.831973181268573,5.301321646457652,-0.16719882150250198,20.35544025870837,62.5,0.10286239825444049,0.4666666666666667,0.0034088357506682847,1
t10_size_plus_impact_aggregate+t10_size_plus_impact+impact_abs_return60,3,t10_size_plus_impact_aggregate|t10_size_plus_impact|impact_abs_return60,120,2021-09-07,2026-08-10,3923.15,0.10394211520497129,0.07134895265259991,27.79163984422983,24.14351448992662,3.6504993908769054,24.14114045335293,1.1136384834547364,25.67815309908812,78.33333333333333,0.4260228221428541,0.6916666666666667,0.030628185004224342,1,15,2026-01-09,2026-08-10,4613.8,0.0688432470315008,0.030791928424546665,13.06232613431858,22.804547595630456,3.448047596459325,9.614278537859256,0.014416653555112048,19.8362754304208,75.0,0.1442971061952591,0.5333333333333333,0.005298070041456494,1
t10_size_plus_impact+t10_size_plus_impact_fscore+t10_size_plus_impact_dd120,3,t10_size_plus_impact|t10_size_plus_impact_fscore|t10_size_plus_impact_dd120,120,2021-09-07,2026-08-10,3833.0833333333335,0.11582308098386189,0.07317261397357798,24.712214566509605,32.05598386407123,4.84686476024757,19.865349806262035,0.994909078757089,25.777953671088895,76.66666666666667,0.43431543450245674,0.6833333333333333,0.03437423035766146,1,15,2026-01-09,2026-08-10,4513.866666666667,0.07374314864439563,0.025808122948732515,12.320440061150538,30.70286507919858,4.6422731999748255,7.678166861175714,-0.0677461870856295,20.077228302672513,62.5,0.10561114721836279,0.4666666666666667,0.003634445979653476,1
t10_size_plus_impact+t10_size_plus_impact_fscore+reversal40,3,t10_size_plus_impact|t10_size_plus_impact_fscore|reversal40,120,2021-09-07,2026-08-10,3833.0833333333335,0.11603019392779253,0.0716647897831318,23.845657755508775,42.46584079785731,6.420835128636025,17.42482262687275,0.9172494144420805,26.171874202475543,73.33333333333333,0.4334734794299135,0.6583333333333333,0.033111541154865164,1,15,2026-01-09,2026-08-10,4513.866666666667,0.08259416365799216,0.031068016676358657,12.741868642159126,43.4257292483002,6.56597026234299,6.175898379816136,-0.12446098070039928,19.840567333034475,62.5,0.1248946639687547,0.4666666666666667,0.004813932814061122,1
t10_size_plus_impact_g13+t10_size_plus_impact_downside+t10_size_plus_impact,3,t10_size_plus_impact_g13|t10_size_plus_impact_downside|t10_size_plus_impact,120,2021-09-07,2026-08-10,3923.15,0.11271675085856424,0.07389156268438637,25.445759458560513,28.4331717312363,4.299095565762929,21.146663892797584,1.0299875527391062,26.285690207173353,76.66666666666667,0.4379241462439233,0.7083333333333334,0.03496431571171407,1,15,2026-01-09,2026-08-10,4613.8,0.07170319546502511,0.028367262039881044,10.761909604250942,27.20940168965866,4.114061535476389,6.647848068774552,-0.10414223436314508,20.70719327931627,50.0,0.12311777503414988,0.4666666666666667,0.004119704347963231,1
