selection,size,members,5y_periods,5y_first_signal_date,5y_last_signal_date,5y_mean_stock_count,5y_rank_ic,5y_ic_mean,5y_gross_excess_pct,5y_turnover_pct,5y_annual_cost_pct,5y_net_excess_pct,5y_sharpe_after_cost,5y_max_drawdown_pct,5y_monthly_win_rate_pct,5y_ic_ir,5y_win,5y_s_i,5y_direction,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,recent_ic_ir,recent_win,recent_s_i,recent_direction
t10_size_plus_impact_g13+t10_size_plus_impact_bm,2,t10_size_plus_impact_g13|t10_size_plus_impact_bm,120,2021-09-07,2026-08-10,3919.575,0.11718857552181815,0.0748401979267059,25.329988941298232,28.80196074631247,4.354856464842446,20.975132476455784,1.0373561014702664,25.434295998409485,75.0,0.4366096763327407,0.6916666666666667,0.035389585669695876,1,15,2026-01-09,2026-08-10,4609.8,0.0759271462562326,0.027340963681863582,11.726438359811663,27.880811677878132,4.215578725695173,7.51085963411649,-0.07468550855434096,20.436270073200802,62.5,0.11200411272238073,0.4666666666666667,0.00396860456905349,1
t10_size_plus_impact_bm+momentum20,2,t10_size_plus_impact_bm|momentum20,120,2021-09-07,2026-08-10,3919.575,0.12416034565969845,0.08069456255781819,25.336403134575235,53.69653914389871,8.118916718557486,17.217486416017753,0.9153083635763276,24.69531220610731,78.33333333333333,0.48573219636191745,0.675,0.04070835724387963,1,15,2026-01-09,2026-08-10,4609.8,0.08974738257627998,0.035475187524523916,11.867540487592809,52.52724103911923,7.942118845114828,3.9254216424779815,-0.20260287006409872,20.13947085339458,62.5,0.13447781484540583,0.4666666666666667,0.005632214885244631,1
t10_size_plus_impact_bm+reversal40,2,t10_size_plus_impact_bm|reversal40,120,2021-09-07,2026-08-10,3919.575,0.11427418453545676,0.06953072037076748,21.12692498022244,47.147873573207036,7.128758484268903,13.998166495953534,0.8244226560178686,26.578655461030152,71.66666666666667,0.42380430843116185,0.6416666666666667,0.031075847205341546,1,15,2026-01-09,2026-08-10,4609.8,0.08440972385563432,0.031055750064467133,13.343440146007001,47.80004268652923,7.22736645420322,6.116073691803782,-0.1312104442549634,19.52799590736226,62.5,0.1235186600519376,0.4666666666666667,0.00486554879346761,1
t10_size_plus_impact_bm+momentum120,2,t10_size_plus_impact_bm|momentum120,120,2021-09-07,2026-08-10,3919.575,0.11147166149777105,0.06907887071039283,20.68981425177725,32.727055190483206,4.94833074480106,15.74148350697619,0.885690428695935,25.310818944286694,68.33333333333333,0.3908729778380623,0.6583333333333333,0.028684413013841913,1,15,2026-01-09,2026-08-10,4609.8,0.0721564560292856,0.011238773985859398,13.182211134069577,31.742489680832197,4.799464439741828,8.382746694327748,-0.05020992861489548,19.605512946541193,62.5,0.04056560678516436,0.4666666666666667,0.001365966197071001,1
t10_size_plus_impact_bm+book_to_market_lf_div_oper_main_profit_ttm,2,t10_size_plus_impact_bm|book_to_market_lf_div_oper_main_profit_ttm,120,2021-09-07,2026-08-10,3831.15,0.10656876069202828,0.0599904125763648,19.597442176844048,17.53071967327224,2.650644814598763,16.946797362245285,0.928678559417796,28.004463920901735,75.0,0.40799146889931986,0.6833333333333333,0.029710749229239157,1,15,2026-01-09,2026-08-10,4511.133333333333,0.06977480502727428,0.024703927138521906,10.05427520817561,15.556832150052816,2.352193021087986,7.702082187087625,-0.0640482006846819,20.55907441746603,62.5,0.12467408318241117,0.4666666666666667,0.004059584594803226,1
t10_size_plus_impact_bm+ev_ebitda_proxy,2,t10_size_plus_impact_bm|ev_ebitda_proxy,120,2021-09-07,2026-08-10,3825.0666666666666,0.08646422609142494,0.05394571116045336,20.87679328904275,23.314825639714034,3.525201636724762,17.35159165231799,0.9440961700420952,26.69746644541696,73.33333333333333,0.3607036338892566,0.65,0.020272174359189512,1,15,2026-01-09,2026-08-10,4505.733333333334,0.05574157009940531,0.01026567120500359,6.711186274697145,20.267169747309676,3.064396065793223,3.646790208903922,-0.24657380492300007,19.43081635537156,50.0,0.04283616317937393,0.4666666666666667,0.0011142856632378971,1
t10_size_plus_impact_bm+quality_net_margin_tsrank378,2,t10_size_plus_impact_bm|quality_net_margin_tsrank378,120,2021-09-07,2026-08-10,3917.475,0.0921705961569474,0.05779419346299094,19.878352571237066,28.09426916336706,4.247853497501099,15.630499073735967,0.9673659656993546,21.10085644617922,76.66666666666667,0.46212657549457964,0.6583333333333333,0.028041367292508446,1,15,2026-01-09,2026-08-10,4605.933333333333,0.062313756553358225,0.024071676685445423,8.213800925172354,24.846959071136034,3.756860211555768,4.456940713616586,-0.2541530169457719,19.233783809475234,62.5,0.12788937558949726,0.4,0.0031877069664979704,1
t10_size_plus_impact_wc+t10_size_plus_impact_dd120,2,t10_size_plus_impact_wc|t10_size_plus_impact_dd120,120,2021-09-07,2026-08-10,3919.575,0.1128158143619929,0.07246261811601684,24.63587550615771,30.934451438562238,4.6772890575106105,19.9585864486471,0.9905526990586591,26.13449108881506,83.33333333333334,0.43428842718237937,0.675,0.033071356741884196,1,15,2026-01-09,2026-08-10,4609.8,0.06738590306354451,0.02278467417600125,10.358296735611717,29.981158206559495,4.533151120831795,5.82514561477992,-0.14277940799148,20.140013110237696,62.5,0.09694439752644983,0.4666666666666667,0.003048586694659834,1
t10_size_plus_impact_wc+reversal_chip_turn_eq,2,t10_size_plus_impact_wc|reversal_chip_turn_eq,120,2021-09-07,2026-08-10,3919.575,0.11198032442775012,0.06805153243439035,21.666267040431087,35.41084867238247,5.35412031926423,16.312146721166858,0.9098380488126578,25.99610353578903,75.0,0.42626034237065263,0.625,0.02983298214334345,1,15,2026-01-09,2026-08-10,4609.8,0.06902656193879214,0.02114583225254941,6.874999476347177,34.12501307798263,5.159701977390974,1.715297498956203,-0.32899505378427707,20.545602107710415,37.5,0.08739089551731623,0.4666666666666667,0.0028150700957458525,1
t10_size_plus_impact_wc+impact60,2,t10_size_plus_impact_wc|impact60,120,2021-09-07,2026-08-10,3919.575,0.10244994408166372,0.07006317774559416,26.20939305142478,20.61076442292817,3.1163475807467393,23.09304547067804,1.111265976627701,25.241371057600837,80.0,0.44620423600256975,0.6916666666666667,0.03161857266066312,1,15,2026-01-09,2026-08-10,4609.8,0.07039849510334822,0.033491214408412885,12.255146692530538,18.942819008241127,2.8641542340460586,9.39099245848448,0.0077863202089731975,19.44923409727859,75.0,0.16661375530857503,0.5333333333333333,0.006255657406528628,1
