tag,members,na,nb,nc,comb,net,turnover,monthly_turnover,sharpe,dd,pool_s,seat_si
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+impact60,0.26855956336252396,0.43787570717244606,0.9627875350676293,0.6402228009632941,24.082134960282602,0.16001997419369487,0.32003994838738975,1.1384249652208673,27.13735220641422,0.02627254243034676,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03331]"
seed(替换C),size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact,0.23899486063,0.3977836310168774,1.0,0.6370232429819072,23.799617973444924,0.1430187675698701,0.2860375351397402,1.1317246776061485,27.41258584335917,0.023867017861012644,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_g13+t10_size_plus_impact_dd120+book_to_market_lf_plus_impact,0.26810850155104127,0.4393626889488812,0.9335491628882303,0.6274957647420203,24.153484157172223,0.1660259184494465,0.332051836898893,1.1374527627440434,26.917640180095947,0.02636176133693287,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03309]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+impact_abs_return60+reversal_turn_paper_nomcap,0.26888773605265104,0.4399512129271844,0.9318425352118306,0.6270896125803684,23.821124325733393,0.1650143451398659,0.3300286902797318,1.137977684395185,26.60915296156494,0.026397072775631063,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03347]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+impact60+reversal_chip_turn_size_eq,0.26942548259613547,0.4426272599737157,0.9286907798641546,0.6267154884488972,24.12831897325179,0.1652937779587329,0.3305875559174658,1.1345444616369948,27.257071587608518,0.026557635598422943,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03373]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_downside+t10_size_plus_impact_fscore+impact60,0.27124041110332525,0.4434033498094783,0.9234451406888665,0.6249895679639723,23.97478871194041,0.16538662822873987,0.33077325645747974,1.1331260099773348,27.114931349628492,0.026604200988568697,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.0346]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+impact60+momentum20,0.2790895905864217,0.4599759946915811,0.9067300812594211,0.6248380528260772,24.5655737632932,0.1747584952694633,0.3495169905389266,1.1478146855880642,27.135751107737928,0.027598559681494866,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03837]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact+book_to_market_lf_minus_size,0.2679845291299702,0.4368881620975884,0.9235670954412732,0.6221129555087229,23.964661124598457,0.1643946425267792,0.3287892850535584,1.1315985070748402,27.3456556432738,0.026213289725855304,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03303]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+t10_nomcap_plus_impact+paper_composite,0.2680724197495502,0.44425485067464887,0.9167704433612056,0.6216503811985796,24.05651751787472,0.16851852959515756,0.3370370591903151,1.1387566842176924,26.937818317629603,0.02665529104047893,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03308]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+t10_size_plus_impact_wc+impact60,0.27526895291249376,0.44717338621381997,0.9107081535945982,0.621383144874905,23.997069242636172,0.16772795351568623,0.33545590703137246,1.1337981583962307,27.19096604736486,0.026830403172829198,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03653]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_downside+book_to_market_lf_plus_impact+t10_nomcap_plus_impact,0.2706067823876831,0.4478199377817455,0.911020927406459,0.6208177520340541,23.775452939827634,0.16738182408607444,0.3347636481721489,1.1321501663605196,26.682824402535378,0.02686919626690473,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03429]"
replace-SIZE,impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+impact60+momentum20,0.309295326838706,0.5057624802753787,0.8470637590087954,0.6200546250180816,23.53660450855506,0.18546012724602015,0.3709202544920403,1.1439814832773245,24.988305706788516,0.030345748816522723,"[0.01579, 0.03726, 0.01692, 0.0154, 0.03837]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+impact_abs_return60+reversal_turn_paper_nomcap,0.27286690747958897,0.4447183377754413,0.909093623936888,0.6193169304889219,23.77972615881472,0.16744884623301737,0.33489769246603474,1.133437621419654,26.85442439654192,0.026683100266526476,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03538]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_g13+t10_size_plus_impact_fscore+book_to_market_lf_div_oper_main_profit_ttm,0.26819557384505127,0.4408116514110748,0.9128329507846993,0.6186980206160011,24.215129927612644,0.16677565221777516,0.3335513044355503,1.1322528056180834,27.80767106762959,0.026448699084664486,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03314]"
replace-SIZE,impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+impact60,0.29665929417002873,0.4756583987022749,0.8721966723563424,0.618300800940156,22.691510936501107,0.16876344234986493,0.33752688469972986,1.1208660552063443,25.460376882741244,0.028539503922136493,"[0.01579, 0.03726, 0.01692, 0.0154, 0.03331]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_downside+t10_size_plus_impact_wc+book_to_market_lf_minus_size,0.2692155849010542,0.43834571149133994,0.9091462026891283,0.6163799072122875,23.589912959427373,0.16308015827693578,0.32616031655387157,1.1224037023259636,27.337021372365967,0.026300742689480395,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03363]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_downside+impact_abs_return60+reversal_turn_paper,0.2700264848468029,0.44220334426101854,0.9050707488023491,0.6160583044217741,23.845872270346185,0.16785909106818056,0.3357181821363611,1.1329553789773406,27.099022491001424,0.02653220065566111,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03401]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+impact60+reversal_chip_turn_paper,0.27688652198183833,0.4519196328961973,0.8941514556037355,0.6159173309317177,24.149510718300643,0.17347000796658352,0.34694001593316703,1.140891705272436,27.03666063381557,0.027115177973771838,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03731]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+t10_size_plus_impact_wc+impact_abs_return60,0.27091604177753625,0.44631005703706406,0.9004092970954499,0.6155759120114321,23.874236532921866,0.16765472249710384,0.3353094449942077,1.129037940728464,27.329502763677993,0.02677860342222384,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03444]"
replace-SIZE,impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_g13+impact60+t10_size_plus_wc_mcap,0.299837950780682,0.4851360103410969,0.8558858339232295,0.6149138190409735,23.09838687053071,0.1755526596642171,0.3511053193284342,1.1256685573368905,25.54621135795384,0.02910816062046581,"[0.01579, 0.03726, 0.01692, 0.0154, 0.03458]"
replace-SIZE,impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_wc+impact60+t10_size_plus_wc_mcap,0.30286130646279047,0.49258310615808065,0.8472900406924804,0.6142568667595025,23.152031109331258,0.17839045740589848,0.35678091481179697,1.1294368102733963,25.530026381927517,0.029554986369484837,"[0.01579, 0.03726, 0.01692, 0.0154, 0.03579]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_downside+impact60+reversal_turn_paper_nomcap,0.27765774373871566,0.45164984351403453,0.8899729492134836,0.6140968211237228,23.495560732880318,0.16829839462544452,0.33659678925088904,1.1279004009501947,26.81358562490552,0.02709899061084207,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03768]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact+t10_size_plus_impact_fscore+book_to_market_lf_plus_impact,0.2702074608164238,0.4427188186466782,0.9001216219442922,0.6140478085645537,23.761800525675845,0.1685406671145383,0.3370813342290766,1.13097462914365,26.882066261291225,0.026563129118800693,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.0341]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+book_to_market_lf_minus_size+reversal_chip_turn_size_eq,0.26860093308068955,0.4410538528251883,0.9000701558064674,0.6131206052178642,23.917369574348378,0.16807177414992236,0.3361435482998447,1.129769837333445,27.348839484566888,0.026463231169511294,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03333]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+book_to_market_lf_minus_size+t10_size_plus_wc_mcap,0.27048275696097274,0.441667078598622,0.8983312650575075,0.6129290981775906,23.649673213843496,0.16578948855907943,0.33157897711815887,1.1237699366189797,27.294258983288188,0.02650002471591732,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03423]"
