tag,members,na,nb,nc,comb,net,turnover,monthly_turnover,sharpe,dd,pool_s,seat_si
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_dd120+impact_abs_return60+reversal_chip_turn_paper,0.2705927044688117,0.44666506330765865,0.8843039762727919,0.6083881023741992,24.150159449872962,0.17467087857504718,0.34934175715009436,1.135541500068922,27.008609728543288,0.026799903798459517,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03429]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+reversal_chip_turn_eq+f_i10_01,0.27139973350517316,0.44030019692505834,0.8869564462803385,0.6075154164509574,23.933728810519074,0.17043772657761916,0.3408754531552383,1.1266329999761586,27.27048053400213,0.0264180118155035,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03467]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+t10_size_plus_wc_mcap+impact_abs_return60,0.2741838892382402,0.4500132604766756,0.8780055592668575,0.6074439206845703,23.781390873321552,0.17075343073933064,0.34150686147866127,1.1258242039380615,27.337092646223304,0.027000795628600537,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03601]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+impact60+weighted_reversal_lowturn,0.2833298147623471,0.46136017467634816,0.8647772131243402,0.6072917699951443,23.79218686422509,0.17687240886038944,0.35374481772077887,1.1376536218345992,26.824035345191955,0.02768161048058089,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.0404]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_wc+book_to_market_lf_minus_size+reversal_chip_turn_size_eq,0.2721477634261569,0.4460009953813533,0.8797386770399623,0.6064123057366881,23.737248523315554,0.1698927030371377,0.3397854060742754,1.125155765291247,27.37234379875293,0.026760059722881195,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03503]"
replace-SIZE,impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_downside+t10_size_plus_impact_wc+book_to_market_lf_plus_impact,0.29864263663713075,0.46411730598727025,0.8537392334728041,0.6063522394857326,22.518896367238604,0.17130165314234783,0.34260330628469565,1.1170416025550107,25.193960364632527,0.027847038359236215,"[0.01579, 0.03726, 0.01692, 0.0154, 0.0341]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact+t10_size_plus_impact_bm+book_to_market_lf_div_oper_main_profit_ttm,0.2711280627680948,0.4433978138865335,0.8796881198657213,0.6052745013534803,23.825903582093677,0.168636670713729,0.337273341427458,1.122777280390607,27.878711179565197,0.026603868833192008,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03454]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_bm+book_to_market_lf_minus_size+t10_size_plus_wc_mcap,0.26885984711957484,0.44483088389174175,0.8783817562207413,0.6047345690853582,23.387980805862682,0.16760613720194747,0.33521227440389495,1.1201508625302175,27.137517869099035,0.026689853033504504,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03345]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+book_to_market_lf_plus_impact+reversal_turn_eq,0.27756944508271253,0.45456224382485716,0.8667655239009363,0.6046551601106638,23.476599344702887,0.17253706759451454,0.3450741351890291,1.1255400050883413,26.737049330517582,0.02727373462949143,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03764]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+book_to_market_lf_plus_impact+t10_nomcap_plus_impact+reversal_chip_eq,0.26864045266195624,0.4595196510472063,0.8665840100032254,0.6045227729003648,24.017480320990924,0.17909593078403607,0.35819186156807215,1.1364012344897867,26.46935386366018,0.02757117906283238,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03335]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact+impact60+reversal_chip_eq,0.27248901356737526,0.44913499917638533,0.8715850546534171,0.6039083270192476,24.14229372715327,0.1772891645876179,0.3545783291752358,1.132970226032708,26.840293825467697,0.02694809995058312,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.0352]"
replace-SIZE,impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_wc+impact60+t10_nomcap_plus_impact,0.306807053925033,0.494593506510864,0.8207103016988622,0.603788773828297,22.70090252904865,0.17932603554137982,0.35865207108275965,1.1180777023500341,25.348004850896444,0.02967561039065184,"[0.01579, 0.03726, 0.01692, 0.0154, 0.03737]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_dd120+impact_abs_return60+reversal_turn_paper_nomcap,0.27267089155255836,0.45003192417299603,0.8704398480650237,0.6037432834003209,23.807521602918662,0.1742555209963148,0.3485110419926296,1.1313586054341656,27.020051271840007,0.027001915450379763,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03528]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_wc+impact60+reversal_turn_paper_nomcap,0.27817811663579484,0.45638122606988724,0.8629435473149712,0.6036936487433565,23.222748706792647,0.1700404779165776,0.3400809558331552,1.1220181575480948,27.018708560905925,0.027382873564193232,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03793]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+book_to_market_lf_plus_impact+t10_nomcap_plus_impact+reversal_chip_turn_paper,0.2722102075749867,0.4567012645518205,0.8637168257082145,0.6029600556768311,23.41853660870835,0.17332372288837966,0.3466474457767593,1.125430367769008,26.53298408748743,0.02740207587310923,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03506]"
replace-SIZE,impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+book_to_market_lf_div_oper_main_profit_ttm,0.29726890351548496,0.4750985913854614,0.8380157858655278,0.602845391327496,22.912762763342194,0.17510549434619352,0.35021098869238704,1.1183693297401682,26.068333210688742,0.028505915483127683,"[0.01579, 0.03726, 0.01692, 0.0154, 0.03355]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+t10_size_plus_impact_wc+book_to_market_lf_minus_size,0.2716006726306,0.445830881552518,0.8719098705134204,0.6027203848005405,23.409568020806837,0.1677810987238602,0.3355621974477204,1.1176657938211392,27.420787268077806,0.02674985289315108,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03477]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+impact60+t10_nomcap_plus_impact+reversal_chip_turn_eq,0.2744518807917198,0.466280747944887,0.8546160616289613,0.602665865672087,23.85312707386234,0.1784005100201975,0.356801020040395,1.1293358385745345,26.735642806434832,0.02797684487669322,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03614]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_dd120+impact60+reversal_turn_eq,0.2747722574608973,0.4569714679018454,0.8605330134201558,0.6021343212968954,24.14573628861601,0.1796822865407129,0.3593645730814258,1.1358230769246238,26.953776149765297,0.027418288074110723,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03629]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+paper_composite+reversal_turn_eq,0.2719231695142173,0.4514406015866359,0.8602985257540928,0.5995231810475078,23.57156613484866,0.17348361974789234,0.3469672394957847,1.1276912054875885,27.18601462179815,0.027086436095198153,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03493]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+book_to_market_lf_plus_impact+t10_nomcap_plus_impact+reversal_turn_paper,0.2736720743977579,0.45128206211583133,0.8586509858349788,0.599076080245833,23.33429142981919,0.17355778544237144,0.3471155708847429,1.1250398414069824,26.566031479678355,0.027076923726949878,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03576]"
replace-SIZE,impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+impact60+reversal_chip_turn_paper,0.301838662594216,0.4794626969620467,0.8238239991077199,0.5989004760540335,22.577501481289733,0.17837108747061348,0.35674217494122695,1.1162603268177542,25.026758446386555,0.0287677618177228,"[0.01579, 0.03726, 0.01692, 0.0154, 0.03538]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_dd120+book_to_market_lf_minus_size+reversal_chip_turn_paper,0.2684199318716706,0.44718544583290687,0.8630785169305507,0.5985842250345993,23.789730232672763,0.1746110332497565,0.349222066499513,1.1287231629672347,27.20979621470979,0.026831126749974413,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03324]"
replace-SIZE,impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+impact_abs_return60+reversal_turn_paper,0.29812499960637395,0.47836096191585176,0.8255711916387058,0.5985583728292405,22.551348528978725,0.17668408585806128,0.35336817171612256,1.1161069998964188,25.380641295433847,0.028701657714951104,"[0.01579, 0.03726, 0.01692, 0.0154, 0.0339]"
replace-SIZE,impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+impact60+weighted_reversal_lowturn,0.31438359584981646,0.503225065533846,0.7983249615292936,0.5982517247949916,22.57033495557914,0.18575806983857868,0.37151613967715735,1.1239966859552752,24.87797010114816,0.030193503932030765,"[0.01579, 0.03726, 0.01692, 0.0154, 0.0404]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside+t10_size_plus_impact_fscore,0.27452726531494964,0.4635878707501424,0.8467351623471336,0.5981920308817499,23.930895454317618,0.17860728277399168,0.35721456554798336,1.127060592308154,27.262043811618796,0.027815272245008543,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03618]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_g13+reversal_chip_turn_paper+book_to_market_lf_div_oper_main_profit_ttm,0.2706800834856517,0.4445950691688667,0.8622882311773061,0.5977739949360215,23.63397664620791,0.17012398647241941,0.34024797294483883,1.1174122670476363,27.785416988033806,0.026675704150132002,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03433]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact+book_to_market_lf_minus_size+reversal_chip_turn_size_eq,0.27090704806318755,0.4449912719158433,0.8611425865754007,0.597442518742113,23.5112812890109,0.17108475424327,0.34216950848654,1.1192951221667922,27.349134328792978,0.026699476314950597,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03444]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+impact_abs_return60+reversal_turn_paper_nomcap,0.2740593453420946,0.44796364183623155,0.8574004164108209,0.5974293310959693,23.40496677073891,0.17308160401627426,0.3461632080325485,1.1252455280979874,26.985233304248823,0.02687781851017389,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03595]"
replace-SIZE,impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+impact60+reversal_chip_turn_size_eq,0.299366944659885,0.4855748142777337,0.8168715668121784,0.597416778994664,22.607895418013722,0.17820346330165954,0.3564069266033191,1.1103602890496487,25.34430083107123,0.02913448885666402,"[0.01579, 0.03726, 0.01692, 0.0154, 0.03439]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+book_to_market_lf_plus_impact+weighted_reversal_lowturn,0.27467303795353104,0.45093017331573954,0.8542918824624345,0.5971915153593106,23.090829486698865,0.17328329385261626,0.3465665877052325,1.1262994696579085,26.412721391324013,0.02705581039894437,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03625]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_wc+book_to_market_lf_minus_size+reversal_chip_turn_eq,0.2740123786625725,0.45351978064783166,0.8509951952664024,0.5964822368291367,23.43202924378856,0.1733698199803613,0.3467396399607226,1.119102434073173,27.070595050589375,0.0272111868388699,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03593]"
replace-SIZE,impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_downside+impact60+reversal_chip_turn_size_eq,0.298607639940159,0.48616072654226467,0.8139228174749344,0.5961430501415449,22.565151587953785,0.17831481982497574,0.3566296396499515,1.1091631205254304,25.345486056528486,0.02916964359253588,"[0.01579, 0.03726, 0.01692, 0.0154, 0.03409]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+reversal_chip_turn_size_eq+t10_nomcap_plus_impact+impact_abs_return60,0.2701168086144252,0.4518226516893427,0.8531012699594062,0.5960568612958878,23.66984556566599,0.17510213535433217,0.35020427070866433,1.1225020810904434,27.110924157928864,0.027109359101360562,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03406]"
