na,nb,nc,comb,net,turnover,sharpe,dd,pool_s,members,tag,seat_si
0.24454381513906073,0.3733742432905908,0.9171495044030591,0.5923070251608955,22.81121329826584,0.12419945472211462,1.097296230739252,28.371764355556316,0.022402454597435447,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+impact_abs_return60+book_to_market_lf_div_oper_main_profit_ttm,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.01246]"
0.2502267117783217,0.386629666026002,0.9032938867931877,0.5918479745216996,22.028842374484796,0.12859428449449312,1.092844580960579,27.051238753202423,0.02319777996156012,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+impact_abs_return60+book_to_market_lf_div_oper_main_profit_ttm,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.01474]"
0.24381143639343647,0.386629666026002,0.9032938867931877,0.5905649194447224,22.028842374484796,0.12859428449449312,1.092844580960579,27.051238753202423,0.02319777996156012,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+impact_abs_return60+book_to_market_lf_div_oper_main_profit_ttm,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.01217]"
0.23382761190859375,0.3733742432905908,0.9171495044030591,0.5901637845148021,22.81121329826584,0.12419945472211462,1.097296230739252,28.371764355556316,0.022402454597435447,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+impact_abs_return60+book_to_market_lf_div_oper_main_profit_ttm,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.01664]"
0.23270761214929503,0.3733742432905908,0.9171495044030591,0.5899397845629424,22.81121329826584,0.12419945472211462,1.097296230739252,28.371764355556316,0.022402454597435447,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+impact_abs_return60+book_to_market_lf_div_oper_main_profit_ttm,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.0161]"
0.22986574470276813,0.3733742432905908,0.9171495044030591,0.589371411073637,22.81121329826584,0.12419945472211462,1.097296230739252,28.371764355556316,0.022402454597435447,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+impact_abs_return60+book_to_market_lf_div_oper_main_profit_ttm,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.01474]"
0.24521956208215473,0.37642099924741546,0.9076132728680912,0.5892172349436674,21.403744384749054,0.1371715248100311,1.100855333555716,25.554057980892342,0.022585259954844925,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite_nomcap,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.01273]"
0.20224924954524687,0.3891109378664436,0.9160411530141465,0.5888571970186705,21.01246953899027,0.1416559074221398,1.1013730444283338,23.959552670327653,0.023346656271986614,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+value_bm+growth_revenue,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.00148]"
0.22512999750338397,0.3733742432905908,0.9171495044030591,0.5884242616337602,22.81121329826584,0.12419945472211462,1.097296230739252,28.371764355556316,0.022402454597435447,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+impact_abs_return60+book_to_market_lf_div_oper_main_profit_ttm,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.01246]"
0.22451968188203042,0.3733742432905908,0.9171495044030591,0.5883021985094895,22.81121329826584,0.12419945472211462,1.097296230739252,28.371764355556316,0.022402454597435447,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+impact_abs_return60+book_to_market_lf_div_oper_main_profit_ttm,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.01217]"
0.20827724753842855,0.3757580215696806,0.9216990626660023,0.5879353352567749,21.39836474938094,0.12983807913657047,1.1094367338998257,25.096563633874602,0.022545481294180835,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+value_bm+ltmom_exhigh252_21,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.00438]"
0.2271336674293477,0.38090451713916706,0.9089544779074604,0.5877728295429352,22.785291776809956,0.12567525589454104,1.0917912683814115,28.52593567799524,0.022854271028350023,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+book_to_market_lf_div_oper_main_profit_ttm+f_i10_01,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.01343]"
0.2300845124857944,0.37642099924741546,0.9076132728680912,0.5861902250243953,21.403744384749054,0.1371715248100311,1.100855333555716,25.554057980892342,0.022585259954844925,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite_nomcap,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.01484]"
0.25163577457509745,0.3700262244316879,0.9023953547868795,0.585914243120206,21.891047331236113,0.12521799156055832,1.0928244875912498,26.752263844576508,0.022201573465901275,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+impact_abs_return60+book_to_market_lf_div_oper_main_profit_ttm+paper_composite,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.0153]"
0.22569311995596228,0.37642099924741546,0.9076132728680912,0.5853119465184289,21.403744384749054,0.1371715248100311,1.100855333555716,25.554057980892342,0.022585259954844925,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite_nomcap,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.01273]"
0.23766417301016124,0.3856050028242537,0.895137237360282,0.5853063424026479,20.98046416577233,0.1309648961490996,1.10883943181283,25.617213129442153,0.02313630016945522,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite+ltmom_exhigh252_21,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.00971]"
0.24694821905021724,0.39726980306416515,0.8795586638683836,0.5842354736232738,21.877078352964904,0.13021790342358044,1.0821871921591866,27.606500905272025,0.02383618818384991,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+book_to_market_lf_div_oper_main_profit_ttm+f_i10_01,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.01343]"
0.2469713274365747,0.37302962947743024,0.8981706875652953,0.5841314452087984,20.66743055814449,0.13165480751445544,1.0970767665876868,23.914156421415832,0.022381777768645812,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+impact_abs_return60+value_bm,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.01344]"
0.21680892235118876,0.37642099924741546,0.9076132728680912,0.5835351069974742,21.403744384749054,0.1371715248100311,1.100855333555716,25.554057980892342,0.022585259954844925,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite_nomcap,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.00847]"
0.2166433245210321,0.37642099924741546,0.9076132728680912,0.5835019874314429,21.403744384749054,0.1371715248100311,1.100855333555716,25.554057980892342,0.022585259954844925,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite_nomcap,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.00839]"
