selection,size,members,5y_periods,5y_first_signal_date,5y_last_signal_date,5y_mean_stock_count,5y_rank_ic,5y_ic_mean,5y_gross_excess_pct,5y_turnover_pct,5y_annual_cost_pct,5y_net_excess_pct,5y_sharpe_after_cost,5y_max_drawdown_pct,5y_monthly_win_rate_pct,5y_ic_ir,5y_win,5y_s_i,5y_direction,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,recent_ic_ir,recent_win,recent_s_i,recent_direction
t10_size_plus_impact+reversal_chip_turn_eq,2,t10_size_plus_impact|reversal_chip_turn_eq,120,2021-09-07,2026-08-10,3923.15,0.11072232634743069,0.06814894768734586,21.002309218082505,36.23941044149559,5.479398858754133,15.522910359328371,0.8805621070833374,25.77474710060086,71.66666666666667,0.42155587556878726,0.6333333333333333,0.02956124324465596,1,15,2026-01-09,2026-08-10,4613.8,0.06875402922495945,0.021835235791563865,6.345508115102483,34.58322122764234,5.228983049619522,1.1165250654829608,-0.3472461616997373,21.024178588744547,37.5,0.08986183891964446,0.4666666666666667,0.002883236299668589,1
t10_size_plus_impact+impact60,2,t10_size_plus_impact|impact60,120,2021-09-07,2026-08-10,3923.15,0.10225020662138314,0.07074309276779464,28.66219597740802,22.465948393595163,3.396851397111589,25.265344580296436,1.153777564537744,25.242419453771515,80.0,0.4396848364478204,0.6833333333333333,0.030721208006303773,1,15,2026-01-09,2026-08-10,4613.8,0.07097995015018377,0.03445844211369084,14.080068343897,20.718249856685727,3.1325993783308816,10.947468965566118,0.06355578828091392,19.14448074027355,75.0,0.16842818391898048,0.5333333333333333,0.00637601285250945,1
t10_size_plus_impact+fscore_interact,2,t10_size_plus_impact|fscore_interact,120,2021-09-07,2026-08-10,3833.0833333333335,0.10763945706799162,0.06260630376739161,16.801596558586283,42.385442308860306,6.408678877099678,10.392917681486606,0.7696283404944892,26.062709292773423,70.0,0.41871015769081366,0.65,0.02929532712775002,1,15,2026-01-09,2026-08-10,4513.866666666667,0.08432897449234437,0.032572873206321885,12.922731128895181,42.373320658316594,6.406846083537469,6.515885045357712,-0.15290857614867204,17.466442908349535,62.5,0.13968788199579832,0.4666666666666667,0.005497210057599534,1
t10_size_plus_impact+value_bm,2,t10_size_plus_impact|value_bm,120,2021-09-07,2026-08-10,3919.575,0.1106764174202066,0.0594362081082832,12.17389688217203,18.634314423175553,2.8175083407841437,9.356388541387886,0.8198044592656178,21.026581503824215,61.66666666666667,0.3584163195903046,0.6333333333333333,0.025123214991554125,1,15,2026-01-09,2026-08-10,4609.8,0.08348711773983766,0.02212949548016722,8.564766263109025,17.108472779523154,2.5868010842639007,5.977965178845124,-0.23884219011618438,19.11958671829499,75.0,0.08269878279073935,0.4666666666666667,0.003221998740702801,1
t10_size_plus_impact+quality_roic,2,t10_size_plus_impact|quality_roic,120,2021-09-07,2026-08-10,3835.8,0.08512262115733824,0.04853255494651882,12.992445275294639,25.89279860595574,3.9149911492205076,9.077454126074132,0.7849478069676074,26.17931122028917,68.33333333333333,0.3696226431990023,0.575,0.018091367731216536,1,15,2026-01-09,2026-08-10,4516.133333333333,0.07594292179961554,0.03616184818036651,7.871067287634448,25.524063818882393,3.859238449415017,4.01182883821943,-0.31283426656700325,17.745324582229927,62.5,0.19243024974675366,0.4666666666666667,0.0068197338572524935,1
t10_size_plus_impact_aggregate+t10_size_plus_impact_g13,2,t10_size_plus_impact_aggregate|t10_size_plus_impact_g13,120,2021-09-07,2026-08-10,3923.15,0.11087885650261639,0.0736163032272664,27.073674634690658,27.120230121017165,4.100578794297795,22.973095840392862,1.0778863915789139,26.15485210704056,81.66666666666667,0.43676635085377696,0.7,0.033899707479041134,1,15,2026-01-09,2026-08-10,4613.8,0.07135351843306055,0.029357001353059783,12.909657882722703,26.052701186918753,3.9391684194621157,8.970489463260586,-0.012045597405876001,19.83010478243521,75.0,0.12980246409150892,0.4666666666666667,0.0043222025066314085,1
t10_size_plus_impact_aggregate+momentum20,2,t10_size_plus_impact_aggregate|momentum20,120,2021-09-07,2026-08-10,3923.15,0.121444688105301,0.08242878852381548,27.06350532961661,51.111834847380564,7.728109428923941,19.33539590069267,0.9608479371617771,25.724204805323716,81.66666666666667,0.5001834596877215,0.675,0.04100262137361387,1,15,2026-01-09,2026-08-10,4613.8,0.0845668916071705,0.03808657860116439,11.39404381534803,50.46382844641965,7.630130861098651,3.7639129542493808,-0.1967844274780577,20.646656467516433,62.5,0.15111203109369153,0.4666666666666667,0.005963568218551809,1
t10_size_plus_impact_aggregate+reversal40,2,t10_size_plus_impact_aggregate|reversal40,120,2021-09-07,2026-08-10,3923.15,0.11279900919062795,0.07145958179161156,22.97455681831446,45.14505737357849,6.825932674885067,16.148624143429398,0.8715141373153631,27.985642097951235,76.66666666666667,0.43601342090086526,0.6666666666666666,0.03278792124762255,1,15,2026-01-09,2026-08-10,4613.8,0.08187025960994218,0.033570706710541,11.810767524398125,45.43861593354742,6.87031872915237,4.940448795245755,-0.16551576181545358,20.363046668553807,62.5,0.1403800755886261,0.4666666666666667,0.0053633781751685925,1
t10_size_plus_impact_aggregate+momentum120,2,t10_size_plus_impact_aggregate|momentum120,120,2021-09-07,2026-08-10,3923.15,0.10881796954300953,0.07066894485901813,22.88974403069288,30.278080728213965,4.57804580610595,18.31169822458693,0.9393736062886078,25.164934386075053,71.66666666666667,0.4035205617922488,0.6583333333333333,0.028907606400365625,1,15,2026-01-09,2026-08-10,4613.8,0.06636626979655887,0.013720928752837046,13.414063689607902,29.033387883592244,4.389848247999147,9.024215441608755,-0.01758807042917081,19.6575510716837,62.5,0.05224735807740105,0.4666666666666667,0.0016181490557503682,1
t10_size_plus_impact_aggregate+book_to_market_lf_div_oper_main_profit_ttm,2,t10_size_plus_impact_aggregate|book_to_market_lf_div_oper_main_profit_ttm,120,2021-09-07,2026-08-10,3831.15,0.09936140155525654,0.05966041240728632,21.022324957802763,16.405062106534054,2.4804453905079487,18.541879567294814,0.9632125492888264,28.17430525947544,73.33333333333333,0.40854732446556435,0.7083333333333334,0.028753966288721945,1,15,2026-01-09,2026-08-10,4511.133333333333,0.06510517009623303,0.027630317526385555,10.298674410535435,14.92249535429622,2.2562812975695885,8.042393112965847,-0.04472883773042353,21.125907612092654,50.0,0.1533691479309532,0.5333333333333333,0.00532539971389815,1
t10_size_plus_impact_aggregate+ev_ebitda_proxy,2,t10_size_plus_impact_aggregate|ev_ebitda_proxy,120,2021-09-07,2026-08-10,3825.0666666666666,0.08326573657656697,0.05566482562654184,21.059907508706388,20.173685910489983,3.0502613096660856,18.0096461990403,0.9480185020249362,28.163712144655072,76.66666666666667,0.3839882632241392,0.6666666666666666,0.021315377049409754,1,15,2026-01-09,2026-08-10,4505.733333333334,0.052077561211168105,0.013364300469484908,6.40601981596668,17.414796636680673,2.6331172514661176,3.7729025645005616,-0.23513218939662706,19.410437452027164,50.0,0.06084568087290013,0.4666666666666667,0.00147872417937704,1
t10_size_plus_impact_aggregate+quality_net_margin_tsrank378,2,t10_size_plus_impact_aggregate|quality_net_margin_tsrank378,120,2021-09-07,2026-08-10,3920.641666666667,0.08457886750569704,0.05724538869457444,22.015773068697932,25.11553730536878,3.7974692405717594,18.21830382812617,1.021646101057414,22.119042203555505,78.33333333333333,0.4822672188898716,0.6833333333333333,0.027872903726032086,1,15,2026-01-09,2026-08-10,4609.933333333333,0.057082412107397375,0.027501211080080627,12.574369332475822,23.301954523801633,3.523255523998807,9.051113808477014,-0.034997376205589285,17.477507317046925,62.5,0.17042210472787342,0.4666666666666667,0.004539782246667036,1
t10_size_plus_impact_fscore+reversal_chip_turn_size_eq,2,t10_size_plus_impact_fscore|reversal_chip_turn_size_eq,120,2021-09-07,2026-08-10,3833.0833333333335,0.11550922831652687,0.07125025099965955,23.40180133955694,34.237368389940926,5.1766901005590675,18.225111238997872,0.9572205332327732,25.809433745113065,80.0,0.428862098920378,0.6666666666666666,0.03302502006699925,1,15,2026-01-09,2026-08-10,4513.866666666667,0.07437024015199172,0.024990746464718137,10.203956670752234,32.21073748074693,4.870263507088936,5.333693163663298,-0.16806463608365832,20.642624050265603,62.5,0.1009866048524082,0.4666666666666667,0.0035048524256703485,1
t10_size_plus_impact_fscore+reversal_turn_paper_nomcap,2,t10_size_plus_impact_fscore|reversal_turn_paper_nomcap,120,2021-09-07,2026-08-10,3829.358333333333,0.11584992378005694,0.06606634228632118,19.9739508539841,37.483240844272025,5.66746601565393,14.306484838330173,0.904439144066554,23.965208533053904,71.66666666666667,0.41156482742302947,0.65,0.030991840026881663,1,15,2026-01-09,2026-08-10,4510.666666666667,0.08227032935198073,0.026625346390708824,10.212688906782807,35.911583367967594,5.429831405236699,4.782857501546109,-0.2339026649942762,19.30755780564016,62.5,0.10009129186984815,0.4666666666666667,0.0038427869887855647,1
t10_size_plus_impact_fscore+f_i10_01,2,t10_size_plus_impact_fscore|f_i10_01,120,2021-09-07,2026-08-10,3833.0833333333335,0.10438978389826747,0.0707886352520926,28.89356984433562,23.26238892808051,3.5172732059257736,25.376296638409844,1.142606613374249,26.9849997639921,81.66666666666667,0.42143144439878144,0.7083333333333334,0.031161805664512498,1,15,2026-01-09,2026-08-10,4513.866666666667,0.07424695473494551,0.0333688879733799,14.514740153834438,21.5264665514488,3.2548017425790583,11.25993841125538,0.07657068956718593,19.868120679553492,75.0,0.15626126648466676,0.5333333333333333,0.006187692362406566,1
t10_size_plus_impact_fscore+max_return21_low,2,t10_size_plus_impact_fscore|max_return21_low,120,2021-09-07,2026-08-10,3833.0833333333335,0.11496990442202057,0.06193691870685004,17.65272030984699,45.31354685010417,6.851408283735751,10.80131202611124,0.8282183208101248,23.051447495937616,66.66666666666666,0.4029410044254294,0.6333333333333333,0.029339856218786233,1,15,2026-01-09,2026-08-10,4513.866666666667,0.08853226711626003,0.028805205888757315,9.565837442939952,44.247831117784386,6.690272065008998,2.8755653779309527,-0.3385086200443898,20.536215681603988,62.5,0.11103731667545598,0.4666666666666667,0.004587513177232637,1
t10_size_plus_impact_fscore+ltmom_exhigh252_21,2,t10_size_plus_impact_fscore|ltmom_exhigh252_21,120,2021-09-07,2026-08-10,3833.0833333333335,0.10265410850296136,0.06104470178895394,20.913106057547925,25.06656538759742,3.79006468660473,17.123041370943195,0.9897587067807107,24.654373212145796,78.33333333333333,0.45747894360405905,0.675,0.03169941285232208,1,15,2026-01-09,2026-08-10,4513.866666666667,0.08212011002964352,0.032511737876567436,8.79324926119608,22.742723650719352,3.438699815988766,5.354549445207313,-0.18361552000398856,19.66354352923284,62.5,0.18287555414827514,0.6,0.009010656377033032,1
t10_size_plus_impact_fscore+growth_roe,2,t10_size_plus_impact_fscore|growth_roe,120,2021-09-07,2026-08-10,3828.008333333333,0.08070846341417574,0.050709224375136426,17.904939698572875,25.991792234321785,3.929958985829454,13.97498071274342,0.8818767669597689,23.211130952856387,76.66666666666667,0.466181578026523,0.6916666666666667,0.026023819193873806,1,15,2026-01-09,2026-08-10,4513.0,0.06070364368373877,0.02864121422676016,6.5386948216588525,23.064848763957453,3.487405133110367,3.0512896885484855,-0.2917442257554143,19.24645818398789,62.5,0.17484729387596545,0.4666666666666667,0.004953138319039197,1
t10_size_plus_impact_downside+reversal_chip_turn_paper,2,t10_size_plus_impact_downside|reversal_chip_turn_paper,120,2021-09-07,2026-08-10,3915.3166666666666,0.11725985441841334,0.07248373331708623,23.3537017671253,32.59400737111597,4.928213914512735,18.425487852612566,0.9741762621516818,24.206102216105197,78.33333333333333,0.43206405569937123,0.6833333333333333,0.03462024165167063,1,15,2026-01-09,2026-08-10,4604.6,0.07452993529406739,0.023948123831714005,10.832546442533886,31.50232130338712,4.763150981072132,6.069395461461753,-0.14495887250953393,20.00593645297808,62.5,0.09464877881938462,0.4666666666666667,0.003291944768499908,1
t10_size_plus_impact_downside+momentum20_open,2,t10_size_plus_impact_downside|momentum20_open,120,2021-09-07,2026-08-10,3923.15,0.11954338753844854,0.08157030879550027,26.000885372849105,51.996477294788555,7.861867366972029,18.139018005877073,0.9302654285756199,26.226253205261372,80.0,0.4941940159674181,0.6666666666666666,0.039385084513316855,1,15,2026-01-09,2026-08-10,4613.8,0.0856869543582249,0.039903503717093884,9.910322325462474,51.18165711920959,7.738666556424489,2.1716557690379834,-0.2546256586853284,21.17686520743525,62.5,0.14821964034897395,0.4666666666666667,0.005926895126868352,1
t10_size_plus_impact_downside+book_to_market_lf_minus_size,2,t10_size_plus_impact_downside|book_to_market_lf_minus_size,120,2021-09-07,2026-08-10,3919.575,0.10676062766843814,0.06959584906481601,25.509117499262967,20.570720221099783,3.1102928974302873,22.398824601832683,1.0874910357618084,27.061537364222822,76.66666666666667,0.3932464176048514,0.6916666666666667,0.029038403773868918,1,15,2026-01-09,2026-08-10,4609.8,0.07690489449283258,0.028438777850467778,11.754652127586173,18.65891546372192,2.821228018114754,8.933424109471419,-0.01849745188350806,20.643483859314003,50.0,0.11699286105133552,0.5333333333333333,0.004798572605636043,1
t10_size_plus_impact_downside+fscore_eq,2,t10_size_plus_impact_downside|fscore_eq,120,2021-09-07,2026-08-10,3833.0833333333335,0.10998833897095922,0.06618030870645789,20.66185795115656,40.37024662076158,6.10398128905915,14.557876662097408,0.8870490821048891,24.612207495240135,71.66666666666667,0.4311681547859005,0.65,0.030825254955348512,1,15,2026-01-09,2026-08-10,4513.866666666667,0.08743966510359691,0.035779534392096225,13.665290454448941,39.877155905076265,6.029425972847531,7.635864481601411,-0.0907448998286026,18.30434142427616,62.5,0.14797677624026698,0.4666666666666667,0.006038218553527459,1
t10_size_plus_impact_downside+drawdown120,2,t10_size_plus_impact_downside|drawdown120,120,2021-09-07,2026-08-10,3923.15,0.08982771696723718,0.06174097007117939,21.14780277897763,30.904136826710204,4.672705488198583,16.475097290779047,0.8876158251070402,25.51992187847417,73.33333333333333,0.3728829409676848,0.5916666666666667,0.019818007109200755,1,15,2026-01-09,2026-08-10,4613.8,0.04651765652357774,0.013725723021079477,6.435133652690562,29.703161243055792,4.491117979950036,1.9440156727405253,-0.3064790830215652,20.224407841421645,50.0,0.06111669976639524,0.4666666666666667,0.0013267359688743058,1
t10_size_plus_impact_downside+cash_conversion,2,t10_size_plus_impact_downside|cash_conversion,120,2021-09-07,2026-08-10,3918.0666666666666,0.08561342733862527,0.054031963542479584,20.164528281677185,21.416296356702443,3.2381440091334097,16.926384272543775,1.0018581316642647,22.8644246316552,80.0,0.45982012117025506,0.6666666666666666,0.026244517688431668,1,15,2026-01-09,2026-08-10,4606.8,0.06344981475463046,0.026890379438815566,6.235208932541536,17.935465074136516,2.7118423192094414,3.5233666133320947,-0.2844759799348147,19.752383519197323,62.5,0.14456998256239323,0.5333333333333333,0.004892233926754137,1
t10_size_plus_impact_g13+reversal_chip_turn_paper,2,t10_size_plus_impact_g13|reversal_chip_turn_paper,120,2021-09-07,2026-08-10,3915.3166666666666,0.11707706016939096,0.0724870003419684,23.468626272804705,32.37136425295264,4.894550275046439,18.574075997758264,0.9775473307335453,24.561642620288694,76.66666666666667,0.4305645007366659,0.6833333333333333,0.03444630440569278,1,15,2026-01-09,2026-08-10,4604.6,0.07365609353754204,0.023412513348830707,10.473940306388908,31.197489308712917,4.717060383477393,5.756879922911514,-0.1578115442159776,20.099190607110053,62.5,0.09282415132976282,0.4666666666666667,0.0031906300406810517,1
t10_size_plus_impact_g13+momentum20_open,2,t10_size_plus_impact_g13|momentum20_open,120,2021-09-07,2026-08-10,3923.15,0.11943584318700158,0.08166129741464781,26.190657921993754,51.7040873460356,7.817658006720582,18.372999915273173,0.936634348620837,25.728378447772073,81.66666666666667,0.4928672526287325,0.6916666666666667,0.04071566099540673,1,15,2026-01-09,2026-08-10,4613.8,0.0845615030084813,0.039279970895216225,10.164589784415611,50.76181166035006,7.675185923044929,2.489403861370683,-0.2408182785749216,21.104091917774227,62.5,0.14620532163394648,0.4666666666666667,0.0057695594810956395,1
t10_size_plus_impact_g13+book_to_market_lf_minus_size,2,t10_size_plus_impact_g13|book_to_market_lf_minus_size,120,2021-09-07,2026-08-10,3919.575,0.1051275149407811,0.06891841065091746,25.872527143787426,20.32942127149699,3.0738084962503445,22.798718647537083,1.095071864658587,27.131542806549746,76.66666666666667,0.3876337760238672,0.6916666666666667,0.02818609144317951,1,15,2026-01-09,2026-08-10,4609.8,0.0756310359727605,0.027901906359763157,11.380659377355407,18.341986546263477,2.7733083657950375,8.607351011560368,-0.03048762078556548,20.72221636720889,50.0,0.1156964971063218,0.5333333333333333,0.004666797831770988,1
t10_size_plus_impact_g13+fscore_eq,2,t10_size_plus_impact_g13|fscore_eq,120,2021-09-07,2026-08-10,3833.0833333333335,0.11010407521959358,0.06639493884971288,21.249471294842582,40.499783747998904,6.123567302697435,15.125903992145146,0.8986352215756868,24.20669762013664,73.33333333333333,0.43162290407215553,0.6583333333333333,0.03128626512516952,1,15,2026-01-09,2026-08-10,4513.866666666667,0.08660956653193035,0.035238187255006,13.777098163845169,39.62658059757326,5.991538986353077,7.785559177492093,-0.08408347267139973,18.286464235714895,62.5,0.14625647385239074,0.4666666666666667,0.005911364574660611,1
t10_size_plus_impact_g13+drawdown120,2,t10_size_plus_impact_g13|drawdown120,120,2021-09-07,2026-08-10,3923.15,0.08918314242337924,0.06163149668815614,21.83443387658468,30.98355953817466,4.6847142021720085,17.149719674412673,0.9008119134540065,25.21166245567613,73.33333333333333,0.3706186771759338,0.5916666666666667,0.019556321810546215,1,15,2026-01-09,2026-08-10,4613.8,0.04546364933898806,0.013177096471199986,6.77702166305616,29.616604784467537,4.478030643411492,2.298991019644668,-0.2897364657224337,19.90894455185507,50.0,0.05880082291677254,0.4666666666666667,0.001247539997168304,1
