tag,members,na,nb,nc,comb,net,turnover,monthly_turnover,sharpe,dd,pool_s,seat_si
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+impact60+book_to_market_lf_plus_impact+reversal_chip_turn_eq,0.2680657343184877,0.4303115375672628,0.991004454058798,0.6501741893386986,24.108348212743667,0.15821417334840124,0.3164283466968025,1.1444135610601298,26.50426427240794,0.02581869225403577,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03307]"
seed(替换C),size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact,0.23899486063,0.3977836310168774,1.0,0.6370232429819072,23.799617973444924,0.1430187675698701,0.2860375351397402,1.1317246776061485,27.41258584335917,0.023867017861012644,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_g13+t10_size_plus_impact_bm+impact60,0.2679321803966175,0.4401042802857996,0.9405421052821002,0.6308668815562984,24.05068821815304,0.16312208768775271,0.32624417537550543,1.1350432870758995,27.131422631635715,0.026406256817147977,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03301]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_bm+t10_size_plus_impact_fscore+impact60,0.27505022721250627,0.44571912077506404,0.9309263151090638,0.6299285795128523,24.329271882671392,0.16795978965836805,0.3359195793167361,1.1432825757832525,27.12018200671198,0.02674314724650384,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03643]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_downside+impact60+t10_nomcap_plus_impact,0.2707396283649084,0.4500498195581223,0.9212794872083543,0.626241131762084,24.187163772204258,0.16831969642720157,0.33663939285440314,1.1373185563845825,26.961874983972223,0.027002989173487337,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03436]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_g13+impact60+t10_nomcap_plus_impact,0.27001450897110063,0.44822631728297835,0.9197172047014329,0.6247548549589074,24.140696177525854,0.16807680975544254,0.33615361951088507,1.1366904372291273,26.999395492307254,0.0268935790369787,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03401]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+impact60+momentum20_open,0.27828146525687275,0.457845917107739,0.9072580315111322,0.6241684782190926,24.461086140557768,0.17361845254042696,0.3472369050808539,1.1455514111211706,27.120382862292956,0.027470755026464337,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03798]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact+book_to_market_lf_plus_impact,0.2689480217007521,0.4397060238281619,0.920911811886593,0.6220970280289739,23.633835697573716,0.1629418980232363,0.3258837960464726,1.1263038508542582,26.961646148205297,0.02638236142968971,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.0335]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+book_to_market_lf_plus_impact+t10_size_plus_wc_mcap,0.27107442142289856,0.44461919702185543,0.9151104988624872,0.6216313277303483,23.722634741129472,0.16500561923608925,0.3300112384721785,1.1264699641090594,26.827961924050047,0.026677151821311324,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03452]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_wc+t10_size_plus_impact_dd120+book_to_market_lf_plus_impact,0.27160307566632397,0.44566051674633467,0.9138429779148718,0.6215311360561743,24.012482861790243,0.16846577105500246,0.3369315421100049,1.1327515488960544,26.733973328072214,0.02673963100478008,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03477]"
