selection,size,members,5y_periods,5y_first_signal_date,5y_last_signal_date,5y_mean_stock_count,5y_rank_ic,5y_ic_mean,5y_gross_excess_pct,5y_turnover_pct,5y_annual_cost_pct,5y_net_excess_pct,5y_sharpe_after_cost,5y_max_drawdown_pct,5y_monthly_win_rate_pct,5y_ic_ir,5y_win,5y_s_i,5y_direction,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,recent_ic_ir,recent_win,recent_s_i,recent_direction
t10_size_plus_impact_aggregate+t10_size_plus_impact_bm,2,t10_size_plus_impact_aggregate|t10_size_plus_impact_bm,120,2021-09-07,2026-08-10,3919.575,0.11753920913286788,0.07503846852421595,25.38202041046207,28.889767941509913,4.368132912756298,21.01388749770577,1.0386072754851652,25.375144180891596,76.66666666666667,0.4399947854470932,0.7,0.03620164737282605,1,15,2026-01-09,2026-08-10,4609.8,0.07651787559159821,0.027829595397275808,12.366202799332093,28.19708680898914,4.263399525519158,8.102803273812937,-0.051024195959394524,20.218246500004188,62.5,0.11403991192255286,0.4666666666666667,0.004072176170051135,1
t10_size_plus_impact_bm+reversal_chip_turn_paper,2,t10_size_plus_impact_bm|reversal_chip_turn_paper,120,2021-09-07,2026-08-10,3915.3166666666666,0.11832104320835791,0.07063030940846154,21.305281588991363,33.68992291677117,5.0939163450158,16.211365243975564,0.9319954460574074,23.795005987653873,73.33333333333333,0.4195326531276118,0.675,0.03350669029516971,1,15,2026-01-09,2026-08-10,4604.6,0.07696115324078052,0.02169358750026721,11.200718859200853,32.494149302427935,4.913115374527104,6.287603484673748,-0.1459775730033814,19.91657538815621,62.5,0.08166993575192978,0.4666666666666667,0.0029331924722655186,1
t10_size_plus_impact_bm+momentum20_open,2,t10_size_plus_impact_bm|momentum20_open,120,2021-09-07,2026-08-10,3919.575,0.12271687023087637,0.08020757549169112,24.31886563093539,53.79530818979473,8.133850598296963,16.185015032638432,0.8904942091078075,24.317982861434594,78.33333333333333,0.48069535919747497,0.675,0.0398178652602742,1,15,2026-01-09,2026-08-10,4609.8,0.09081780032722252,0.037438907043377954,9.712316659747033,52.37911256051866,7.91972181915042,1.7925948405966132,-0.2832938340353189,20.905792297188587,62.5,0.13381754949016367,0.4666666666666667,0.005671407228608754,1
t10_size_plus_impact_bm+book_to_market_lf_minus_size,2,t10_size_plus_impact_bm|book_to_market_lf_minus_size,120,2021-09-07,2026-08-10,3919.575,0.10864843184101851,0.06745930924194739,23.14989479787968,21.39617708313635,3.2351019749702163,19.91479282290946,1.037385737949722,25.237903684331197,73.33333333333333,0.3855839422759887,0.6833333333333333,0.028626945292098714,1,15,2026-01-09,2026-08-10,4609.8,0.07881326984588034,0.0254365522375394,10.724668233421786,19.13514009386622,2.8932331821925725,7.831435051229213,-0.07207103430855114,20.508939195562213,50.0,0.09975647981750237,0.4666666666666667,0.0036689960359415678,1
t10_size_plus_impact_bm+fscore_eq,2,t10_size_plus_impact_bm|fscore_eq,120,2021-09-07,2026-08-10,3833.0833333333335,0.11094963282535794,0.06414487579375784,18.425898373028616,41.82369167887042,6.3237421818452075,12.102156191183408,0.8267866194774657,24.159882616050165,73.33333333333333,0.41259644908519716,0.65,0.02975532594518193,1,15,2026-01-09,2026-08-10,4513.866666666667,0.0883928254106881,0.03242128353852447,13.415505495988079,40.91247557195251,6.185966306479219,7.229539189508858,-0.1199337260333279,18.12748793164589,62.5,0.1277257582955246,0.5333333333333333,0.006021355015180828,1
t10_size_plus_impact_bm+drawdown120,2,t10_size_plus_impact_bm|drawdown120,120,2021-09-07,2026-08-10,3919.575,0.09411135240598734,0.061582584233702733,20.675872710671904,32.754647298343556,4.952502671509546,15.72337003916236,0.8721518385368406,25.602011929594738,68.33333333333333,0.3740892912489987,0.6083333333333333,0.021417013214691333,1,15,2026-01-09,2026-08-10,4609.8,0.050131977484301614,0.011305785569416497,7.998511670133612,32.58567432420445,4.926953957819712,3.0715577123139006,-0.27106033889749853,20.085131667370383,50.0,0.047637997516773965,0.4666666666666667,0.00111448727549046,1
t10_size_plus_impact_bm+cash_conversion,2,t10_size_plus_impact_bm|cash_conversion,120,2021-09-07,2026-08-10,3918.0666666666666,0.08968723357665388,0.05292232519477604,17.60675755343597,23.302513916989568,3.5233401042488226,14.083417449187147,0.9360199632868487,22.00136107123263,73.33333333333333,0.42552360791438165,0.675,0.0257607237703934,1,15,2026-01-09,2026-08-10,4606.8,0.06646767085752259,0.023200516641094845,7.602863104588686,20.18871803421618,3.0525341667734867,4.5503289378152,-0.24896461687055035,19.660474543915875,62.5,0.1117798112815411,0.4666666666666667,0.00346721372889615,1
t10_size_plus_impact_g13+t10_size_plus_impact_wc,2,t10_size_plus_impact_g13|t10_size_plus_impact_wc,120,2021-09-07,2026-08-10,3919.575,0.11398911988322731,0.07367032645465312,25.203135109669184,27.978646726908824,4.230371385108614,20.97276372456057,1.0308665307644007,26.000238079427117,83.33333333333334,0.44251216045401154,0.7,0.03530910019544477,1,15,2026-01-09,2026-08-10,4609.8,0.07121814680745454,0.02682776208399167,11.209344357862216,27.03096474968562,4.087081870152466,7.12226248770975,-0.08530272707976894,20.177930185311478,62.5,0.11705251857980789,0.4666666666666667,0.0038902562777862275,1
t10_size_plus_impact_wc+momentum20,2,t10_size_plus_impact_wc|momentum20,120,2021-09-07,2026-08-10,3919.575,0.11992324678271486,0.07954058714482165,24.449727705822145,51.76048457399427,7.826185267587933,16.623542438234214,0.8951240583732907,27.115191854492537,81.66666666666667,0.49373500201578635,0.6333333333333333,0.03749985951160213,1,15,2026-01-09,2026-08-10,4609.8,0.08147562849492554,0.03421129784833288,9.325243959800266,50.11875232197664,7.577955351082869,1.7472886087173984,-0.28634943967583004,20.775042670068565,62.5,0.13659226922699183,0.4666666666666667,0.0051935057919813765,1
t10_size_plus_impact_wc+reversal40,2,t10_size_plus_impact_wc|reversal40,120,2021-09-07,2026-08-10,3919.575,0.11110179871320608,0.06855673222300934,21.314464036013938,46.20316900284432,6.985919153230061,14.328544882783875,0.8264820490876515,26.99786287559629,76.66666666666667,0.42764570513642086,0.6416666666666667,0.030486999525439967,1,15,2026-01-09,2026-08-10,4609.8,0.0797139629548854,0.03042463805468769,9.807552549536979,46.92634308372129,7.095263074258659,2.7122894752783204,-0.25659539274072624,20.476234333205745,62.5,0.12806528350592597,0.4666666666666667,0.004764009257092531,1
