tag,members,na,nb,nc,comb,net,turnover,monthly_turnover,sharpe,dd,pool_s,seat_si
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+book_to_market_lf_minus_size+impact60+reversal_chip_turn_eq,0.2695895992122248,0.4328461792135205,0.9593528586982694,0.6371228689813984,23.794906255352334,0.15780306101338876,0.3156061220267775,1.131999187277995,27.129791592969397,0.025970770752811227,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03381]"
seed(替换C),size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact,0.23899486063,0.3977836310168774,1.0,0.6370232429819072,23.799617973444924,0.1430187675698701,0.2860375351397402,1.1317246776061485,27.41258584335917,0.023867017861012644,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+book_to_market_lf_minus_size+impact60+reversal_turn_eq,0.2715159207562794,0.43582344407451884,0.9438767270016073,0.6315859167280607,23.685202240320365,0.15920011440370005,0.3184002288074001,1.1301240698268782,27.195527869002856,0.02614940664447113,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03473]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+impact60+t10_nomcap_plus_impact,0.2704168138022408,0.44765739999782844,0.9343896210926643,0.6312387822513871,24.049709709463762,0.16486150546199124,0.3297230109239825,1.1349860340033615,26.898543640477957,0.026859443999869705,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.0342]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact_dd120+book_to_market_lf_plus_impact,0.26895472513745,0.44065523177843013,0.9356247331694323,0.6290514060761851,24.170239152295185,0.16617516962195686,0.3323503392439137,1.1383137837565367,26.823388632970012,0.026439313906705807,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.0335]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_bm+book_to_market_lf_plus_impact+t10_size_plus_wc_mcap,0.27082908845588066,0.44775663183361825,0.9250054347495251,0.6271330844702288,24.01070327166027,0.1676429357851148,0.3352858715702296,1.1386372644601248,26.612935490526624,0.026865397910017092,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.0344]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact_fscore+impact_abs_return60,0.2683276004946977,0.44205017069408126,0.9242787134822663,0.6243085009088878,24.03463787656951,0.1650277374891138,0.3300554749782276,1.1330558374392985,27.32263324318309,0.026523010241644874,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.0332]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+book_to_market_lf_plus_impact+reversal_chip_turn_paper,0.26873526747684184,0.44511437770814577,0.9164412673508793,0.6219356560011151,23.83367821246662,0.16747958402317942,0.33495916804635884,1.1354246670507857,26.61582881874187,0.026706862662488746,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03339]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+impact60+reversal_turn_paper,0.2728879127348804,0.4452647559986681,0.9121339556569174,0.6208805271921227,23.456476619973156,0.16363707218812376,0.3272741443762475,1.127560071403789,26.899720060601563,0.026715885359920085,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03539]"
add-6th,size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_aggregate+book_to_market_lf_plus_impact+reversal_turn_paper,0.2710898694950142,0.445058065351187,0.9110618244777408,0.6199661177869017,23.69590024805004,0.16727414169496777,0.33454828338993553,1.1344173513422902,26.64018363768007,0.02670348392107122,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.03453]"
