net_5y,turn_5y,comb_5y,net_1y,turn_1y,comb_1y,net_3m,turn_3m,comb_3m,comb_mean,comb_min,selection,size
26.371844350438927,22.338153865414036,0.6387894199152743,12.27524460911318,21.81199562319884,0.2206356626757684,61.80364702790574,16.88895087121296,0.8604766318895833,0.573300571493542,0.2206356626757684,size_only+impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact+t10_size_plus_impact_fscore+f_i10_01,6
25.729753014230795,20.922513524301365,0.6292665513882836,12.678776336905411,20.243695897716663,0.23174676296207078,60.33731675224519,15.761803484850315,0.8581577731133333,0.5730570291545626,0.23174676296207078,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_aggregate+t10_size_plus_impact_g13+f_i10_01,6
26.356268406862583,22.396946588021873,0.6384476697409918,12.261314075087906,21.888903697218627,0.22014437234143291,62.1671663430536,16.932525105056534,0.8603077270141666,0.5729665896988637,0.22014437234143291,size_only+impact60+t10_size_plus_impact_downside+t10_size_plus_impact+t10_size_plus_impact_fscore+f_i10_01,6
26.725554456783605,21.61102714284258,0.640802896978067,12.780253609616487,21.276718117977826,0.2238930210590296,63.77341896216171,16.716973832086108,0.853683420792,0.5727931129430323,0.2238930210590296,size_only+impact60+t10_size_plus_impact_fscore+t10_size_plus_impact_dd120+f_i10_01,5
25.02841003197897,23.64607466483745,0.6376452814971942,11.782701662366653,23.344797644063643,0.2146963616403385,58.889459552115206,18.775174701081358,0.8657160524125,0.5726858985166776,0.2146963616403385,impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+t10_size_plus_impact_fscore+f_i10_01,5
25.727031306106753,21.024926036513286,0.6277696779932354,12.714341688686796,20.357463621420578,0.2319415437284731,60.47636651778235,15.762447240780766,0.8579888682379166,0.5725666966532084,0.2319415437284731,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_downside+t10_size_plus_impact_g13+f_i10_01,6
25.667891387820806,21.043226415342293,0.6279418306373314,12.59458714579004,20.262089954668856,0.23117305651237036,60.55205159737037,15.804449772209903,0.85857485129875,0.572563246149484,0.23117305651237036,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside+f_i10_01,6
25.16324291690801,22.693075011285842,0.63248991536704,11.83494833052428,21.92613103371986,0.22018788805635406,60.8504136741994,17.2640622118665,0.8644642055125,0.5723806696452981,0.22018788805635406,impact60+t10_size_plus_impact_bm+t10_size_plus_impact_downside+t10_size_plus_impact_g13+f_i10_01,5
26.02290876405621,20.143466653242335,0.6458008000931783,11.741300526820462,19.678142087996413,0.21631548519820032,59.768878776906575,16.14128549108788,0.8548304653100001,0.5723155835337929,0.21631548519820032,size_only+impact60+t10_size_plus_impact_wc+t10_size_plus_impact_fscore+f_i10_01,5
25.089006809716384,23.69584782781475,0.6363616611355114,11.800977883223698,23.452645079033466,0.21448064984811396,59.13358718743943,18.90655495226719,0.8655133665620001,0.5721185591818752,0.21448064984811396,impact60+t10_size_plus_impact_downside+t10_size_plus_impact_wc+t10_size_plus_impact_fscore+f_i10_01,5
26.378363650594473,19.109459177669386,0.64152377344025,11.776708546513744,18.45304243787826,0.22205486795659007,59.74999948345422,15.281122472538353,0.8527765662605,0.5721184025524467,0.22205486795659007,size_only+impact60+t10_size_plus_impact_g13+t10_size_plus_impact+f_i10_01,5
25.126493875758438,22.739368815938334,0.6338718627571647,11.59060717272018,21.95584340488504,0.21714885331836492,60.43681478213261,17.092107943797973,0.8651673851855,0.5720627004203432,0.21714885331836492,impact60+t10_size_plus_impact_bm+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside+f_i10_01,5
25.0526925575836,22.536731561227334,0.632707660729176,11.635574148242668,21.84133999680087,0.2175960443193583,60.000464212125195,17.092481470321705,0.864666891363,0.5716568654705114,0.2175960443193583,impact60+t10_size_plus_impact_bm+t10_size_plus_impact_aggregate+t10_size_plus_impact_g13+f_i10_01,5
25.53303649027161,18.5140961124928,0.6352390707900388,11.916335073201761,17.930979607943733,0.2282733932897876,58.74027242422134,14.473559782625387,0.8510430967785,0.5715185202861087,0.2282733932897876,size_only+impact60+t10_size_plus_impact_g13+t10_size_plus_impact_wc+f_i10_01,5
26.103589210774995,22.238577016019466,0.640582432353443,11.58693224664466,21.66708174339977,0.2106984278788508,63.05832525261755,17.722018156979008,0.86131391355625,0.5708649245961813,0.2106984278788508,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_aggregate+t10_size_plus_impact_fscore+f_i10_01,6
26.277018019005148,22.286837965372236,0.6342733496487711,12.102359762891842,21.763404864744523,0.21737944865922224,61.01862029613638,16.977732655495053,0.85989064882875,0.5705144823789144,0.21737944865922224,size_only+impact60+t10_size_plus_impact_g13+t10_size_plus_impact+t10_size_plus_impact_fscore+f_i10_01,6
26.10479410968957,22.339608206581964,0.639268432370002,11.597488809414134,21.803878663087463,0.2101702235818154,63.51179915940903,17.635061635239875,0.8611450086808333,0.5701945548775502,0.2101702235818154,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_downside+t10_size_plus_impact_fscore+f_i10_01,6
25.487970333144645,19.754460356367236,0.6246290284533034,12.57435278706196,19.24356394292181,0.23218527175040418,60.41137735785904,15.849013065864426,0.853361494976,0.5700585983932358,0.23218527175040418,size_only+impact60+t10_size_plus_impact+t10_size_plus_impact_wc+f_i10_01,5
26.303352834900394,20.04792855845406,0.6217644053070239,13.28259718729953,19.694267569414354,0.23735597728964997,62.21374334552435,15.582187521781124,0.8505992319335001,0.5699065381767247,0.23735597728964997,size_only+impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact_dd120+f_i10_01,5
25.631987972239983,21.900486758582737,0.6201024279085324,12.690513427065842,21.269279859856745,0.2291175611942059,60.6006347278634,16.535270198990734,0.8599208667358333,0.5697136186128572,0.2291175611942059,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_downside+t10_size_plus_impact+f_i10_01,6
24.957381824698658,23.550636694831002,0.6328275099189276,11.55993570825456,23.269248906129874,0.21120127239065967,58.90082395635522,18.643108311738903,0.8650128727395,0.5696805516830291,0.21120127239065967,impact60+t10_size_plus_impact_g13+t10_size_plus_impact_wc+t10_size_plus_impact_fscore+f_i10_01,5
26.100633224450537,20.237175948716146,0.6361464094911939,11.610314332618053,19.35662000662416,0.2164541051636843,60.11893023393646,15.847916114810296,0.8560997024579999,0.5695667390376261,0.2164541051636843,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact+f_i10_01,5
25.57001585599169,22.032498405804958,0.6146038569390251,13.30397965956992,21.62112788828457,0.23689146861634913,59.92822649788435,16.867790318291863,0.8570802196070832,0.5695251817208192,0.23689146861634913,size_only+impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside+t10_nomcap_plus_impact+f_i10_01,6
25.69121140718985,21.41213697338645,0.625730958181516,12.63873162374704,20.689191996111393,0.2274179510576741,61.09136155494218,16.234377510944416,0.855310882428,0.5694865972223967,0.2274179510576741,size_only+impact60+t10_size_plus_impact_bm+t10_nomcap_plus_impact+f_i10_01,5
26.19851147820485,22.207590356519493,0.6412916753565762,11.309043385172846,21.599753409941737,0.2062668695363211,62.58927022726623,17.634595237751174,0.8607279304954167,0.569428825129438,0.2062668695363211,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_g13+t10_size_plus_impact_fscore+f_i10_01,6
25.626022465664537,22.556276351845927,0.6379292437201689,11.618929031862777,21.912481936165996,0.2091297689075724,61.57137181871863,17.193365959474466,0.8612153710916667,0.569424794573136,0.2091297689075724,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_wc+t10_size_plus_impact_fscore+f_i10_01,6
24.964573593309836,24.106577193714553,0.6285086948113096,11.495346787235446,23.55946679560837,0.21169002204352355,61.599744374921116,18.947326446766784,0.8674470511016666,0.5692152559854998,0.21169002204352355,impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside+t10_size_plus_impact_g13+t10_size_plus_impact_fscore+f_i10_01,6
