id,name,report,formula,handler,direction,cycle,platform_net_excess_pct,platform_periods_full_window,recent_start,recent_end,recent_periods,recent_stock_count_mean,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,fidelity
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,verify-field-scan-cycle10-20260910-candidates.report.csv,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),book_to_market_lf_minus_size,1,10,16.74068,120,2026-06-12 00:00:00,2026-08-10 00:00:00,5,5191.6,0.16312017908998863,0.13712451540555012,53.51461381235352,9.766391873319968,1.4766784512459792,52.037935361107536,
verify-field-scan-20260910-candidates.report:VERIFY-E260910-04,VERIFY-E260910-04,verify-field-scan-20260910-candidates.report.csv,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),book_to_market_lf_minus_size,1,5,17.75808,241,2026-06-05 00:00:00,2026-08-24 00:00:00,12,5193.333333333333,0.1004254197572154,0.07229533473918993,35.544333324150976,6.857197717426492,2.0736165897497707,33.47071673440121,
