formula,fitness,net_excess,gross_excess,turnover,annual_cost,absolute_max_drawdown,excess_max_drawdown,risk_adjusted_score,absolute_dd_target_pass,excess_dd_target_pass,rank_ic,ic_mean,ic_ir,ic_win,ic_periods,ic_direction,s_i,efficiency,turnover_cap_pass,net_floor_pass,periods,coverage,run
"TsDiv(amount,50)",0.019480323445412614,-0.33758983912467955,-0.21552093744277953,0.8073340058326721,0.12206890168190002,0.5709080696105957,0.6618297696113586,,,,-0.05877664312720299,-0.048873379826545715,-0.5523827616687605,0.6000000238418579,120,0,0.019480323445412614,0.024129199692661158,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"Sub(TsMin(volume,20),TsMax(amount,30))",0.01934933620859349,0.1308077802658081,0.16942925333976747,0.25543302297592163,0.03862147307395935,0.24662673473358154,0.1216115951538086,,,,0.09469954669475555,0.03729521855711937,0.35534506633970364,0.5750000476837158,120,1,0.01934933620859349,0.07575111464901488,0.0,1.0,120,1.0,ic_frontier_s103_20260923
"TsDiv(open,50)",0.01928652052370771,-0.39558326625823975,-0.3135984492301941,0.5422276258468628,0.08198481702804565,0.7582933902740479,0.8019013404846191,,,,-0.08523619174957275,-0.057550493627786636,-0.41140270901800174,0.550000011920929,120,0,0.01928652052370771,0.03556904813469363,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDiv(open,40)",0.019196080872519734,-0.3929163173675537,-0.3034675598144531,0.5915923118591309,0.0894487575531006,0.7474384307861328,0.7946659326553345,,,,-0.08049317449331284,-0.05644189193844795,-0.41474927427797625,0.5750000476837158,120,0,0.019196080872519734,0.03244815811110588,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMinDiff(TsMinDiff(turnover,10),10)",0.01910284580929712,-0.3616092730522156,-0.24324776530265807,0.7828142046928406,0.11836150774955749,0.6239489316940308,0.7142183780670166,,,,-0.05192979797720909,-0.05559687688946724,-0.5659369587513188,0.6500000357627869,120,0,0.01910284580929712,0.024402783821216766,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsPctChange(low,40)",0.0184038357447915,-0.3447786049604416,-0.2770814001560211,0.4477328360080719,0.06769720480442047,0.7256020307540894,0.7623917460441589,,,,-0.08533280342817307,-0.0527055449783802,-0.3862769335174032,0.5583333373069763,120,0,0.0184038357447915,0.04110450309804776,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsEMA(amount,40)",0.018403605968868034,-0.20510193979740143,-0.18562422931194306,0.12882083654403687,0.019477710485458374,0.6394557356834412,0.6309681534767151,,,,-0.09629807621240616,-0.03601767122745514,-0.32761855579625504,0.5833333730697632,120,0,0.018403605968868034,0.14286202808950738,0.0,0.0,120,1.0,ic_frontier_s103_20260923
volume,0.018398285793696532,-0.3085563667058945,-0.2522818922996521,0.37218567728996277,0.05627447440624237,0.639985978603363,0.7039976119995117,,,,-0.06722674518823624,-0.03801548853516579,-0.49016434357435773,0.5583333373069763,120,0,0.018398285793696532,0.049433083851216496,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMax(turnover,10)",0.017044462133285417,-0.3351231488227844,-0.2632311916351318,0.47547590732574463,0.0718919571876526,0.6776350736618042,0.7527890801429749,,,,-0.08168888092041016,-0.05366817116737366,-0.36820751241020266,0.5666667222976685,120,0,0.017044462133285417,0.035847162539002,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDelta(turnover,30)",0.016698365882277702,-0.3535039176464081,-0.25261987566947935,0.6672224998474121,0.10088404197692871,0.647881805896759,0.7270547151565552,,,,-0.04867216572165489,-0.04328740015625954,-0.5563432489594304,0.6166666746139526,120,0,0.016698365882277702,0.02502668283233325,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsPctChange(ratio_sp_ttm,20)",0.016613583916786155,-0.027516096568107593,0.0783774071931839,0.7003538608551025,0.10589350376129149,0.30098503828048706,0.11065822839736938,,,,0.0759810134768486,0.04782732576131821,0.4036696711173235,0.5416666865348816,120,1,0.016613583916786155,0.023721699622675986,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDiv(turnover,50)",0.01651195059520669,-0.31560028660297396,-0.1914691811800003,0.8209729194641113,0.12413110542297363,0.5428997874259949,0.624501645565033,,,,-0.05030309781432152,-0.04380077123641968,-0.5322959602626041,0.6166666746139526,120,0,0.01651195059520669,0.02011266170141743,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMinDiff(open,20)",0.01617801563614808,-0.2852684368371963,-0.21079137325286865,0.49257317185401917,0.0744770635843277,0.7188845276832581,0.7197538614273071,,,,-0.07959511131048203,-0.03548802062869072,-0.3534849888484008,0.5750000476837158,120,0,0.01617801563614808,0.03284388302199832,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDiv(volume,40)",0.015502708046040916,-0.3162657856464386,-0.1903748095035553,0.8326122760772705,0.1258909761428833,0.5331406593322754,0.6188539862632751,,,,-0.045077912509441376,-0.032420605421066284,-0.5895585586433901,0.5833333730697632,120,0,0.015502708046040916,0.018619360405157166,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMinDiff(low,30)",0.015450227777068518,-0.2721472530126572,-0.21062634944915773,0.4068842828273773,0.06152090356349945,0.7195577025413513,0.7188476920127869,,,,-0.08139494806528091,-0.033639468252658844,-0.33011826608201417,0.5750000476837158,120,0,0.015450227777068518,0.03797204372139229,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDiv(Mul(current_liabilities,close),40)",0.015312056367385871,-0.34359498424530033,-0.25702667713165284,0.5725417137145996,0.08656830711364746,0.6787558794021606,0.7315765619277954,,,,-0.0728587806224823,-0.04535253345966339,-0.38798907251505527,0.5416666865348816,120,0,0.015312056367385871,0.026744001355015014,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMinDiff(open,50)",0.014936944065254277,-0.23376537237167358,-0.18588557124137878,0.3166653513908386,0.047879801130294795,0.7005972862243652,0.6935304403305054,,,,-0.08521974086761475,-0.03273649141192436,-0.30930991106301925,0.5666667222976685,120,0,0.014936944065254277,0.04716949296678378,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsEMA(volume,30)",0.013790957798386187,-0.2281205041050911,-0.20403350830078126,0.15930552780628204,0.02408699580430984,0.5941000580787659,0.6253836154937744,,,,-0.0590762123465538,-0.030781611800193787,-0.39455237378169444,0.5916666984558105,120,0,0.013790957798386187,0.08656923578418572,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDiv(turnover,40)",0.013483817354028805,-0.31696455681324004,-0.189211168885231,0.8449298143386841,0.12775338792800903,0.5349389314651489,0.6221871376037598,,,,-0.043781865388154984,-0.039901476353406906,-0.5062639162689869,0.6083333492279053,120,0,0.013483817354028805,0.015958505813388084,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMad(volume,30)",0.01340570362289941,-0.23871798555850984,-0.20681763410568238,0.21098116040229797,0.031900351452827456,0.580172061920166,0.6324880123138428,,,,-0.06282365322113037,-0.029692890122532845,-0.4064499677874118,0.5250000357627869,120,0,0.01340570362289941,0.06353981368448952,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"Greater(Constant(0.5),TsMax(turnover,20))",0.013148011324456917,-0.2569828772306442,-0.2097565072774887,0.3123437166213989,0.04722636995315552,0.6267034411430359,0.6781502366065979,,,,-0.07562418282032013,-0.04476497322320938,-0.31139082702397847,0.5583333373069763,120,0,0.013148011324456917,0.04209468807849915,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsPctChange(TsSum(ratio_sp_ttm,20),10)",0.012687242631800601,-0.022199071168899534,0.07217723608016968,0.6241819262504578,0.09437630724906922,0.26992493867874146,0.08403092622756958,,,,0.06814322620630264,0.045210640877485275,0.34909674839778626,0.5333333611488342,120,1,0.012687242631800601,0.020326193531450872,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsVar(amount,30)",0.01261261259247131,-0.22663143013715745,-0.2023051643371582,0.16088800132274628,0.024326265799999237,0.6569937467575073,0.6534336805343628,,,,-0.09481944143772125,-0.014985105022788048,-0.27054335077238895,0.491666704416275,120,0,0.01261261259247131,0.07839374278240938,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsVar(turnover,40)",0.012406687491521665,-0.20496053352355956,-0.17273213267326354,0.21315079927444458,0.03222840085029602,0.5666147470474243,0.6118197441101074,,,,-0.06846096366643906,-0.033208806067705154,-0.3345651560203234,0.5416666865348816,120,0,0.012406687491521665,0.05820615045194976,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMinDiff(TsPctChange(low,40),10)",0.012074026131509125,-0.36296202363967894,-0.2375957751274109,0.8291418552398682,0.12536624851226805,0.6619366407394409,0.738990068435669,,,,-0.054067306220531464,-0.0407586395740509,-0.3828252329933308,0.5833333730697632,120,0,0.012074026131509125,0.014562075301356179,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMax(volume,40)",0.011653419603971224,-0.20248556324243547,-0.18103013634681703,0.14190097153186798,0.02145542689561844,0.5468416213989258,0.5808955430984497,,,,-0.05371410399675369,-0.02727542445063591,-0.38285765889341833,0.5666667222976685,120,0,0.011653419603971224,0.08212360689408042,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"Add(Constant(2.0),TsStd(TsVar(amount,30),50))",0.010791359624837795,-0.19740311747789385,-0.17943546116352083,0.11883370578289032,0.017967656314373016,0.601563572883606,0.601793110370636,,,,-0.08185877650976181,-0.014692205935716629,-0.28249066824551844,0.46666669845581055,120,0,0.010791359624837795,0.09081059581322537,1.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsPctChange(TsVar(amount,10),20)",0.010561163659012192,-0.25105823078155515,-0.1422805094718933,0.7194293737411499,0.10877772130966186,0.47475260496139526,0.5247933864593506,,,,-0.035249531269073486,-0.022978167980909348,-0.5447481040495722,0.550000011920929,120,0,0.010561163659012192,0.014679917229529316,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMinDiff(TsDiv(low,50),10)",0.010495221996190794,-0.35996049900054927,-0.23156890153884888,0.8491507768630981,0.12839159746170042,0.6557767987251282,0.7240388989448547,,,,-0.04910983517765999,-0.038038477301597595,-0.3716680867221993,0.5750000476837158,120,0,0.010495221996190794,0.01235966836768596,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"Less(turnover,Constant(5.0))",0.010376071478699678,-0.31833593165874485,-0.2427660369873047,0.4998008906841278,0.07556989467144012,0.68611741065979,0.7169697284698486,,,,-0.0788894072175026,-0.03854861482977867,-0.23913963563970858,0.550000011920929,120,0,0.010376071478699678,0.020760410139519566,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDelta(book_to_market_ratio_lf,20)",0.010344903972441906,-0.03303551445007323,0.06410513877868652,0.6424646377563477,0.09714065322875975,0.22478628158569336,0.11635905504226685,,,,0.06077239662408829,0.03706115856766701,0.3242356521620101,0.5250000357627869,120,1,0.010344903972441906,0.01610190408077397,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDelta(ratio_bm_ttm,20)",0.010344903972441906,-0.03303551445007323,0.06410513877868652,0.6424646377563477,0.09714065322875975,0.22478628158569336,0.11635905504226685,,,,0.06077239662408829,0.03706115856766701,0.3242356521620101,0.5250000357627869,120,1,0.010344903972441906,0.01610190408077397,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"Add(turnover,close)",0.009805209033513486,-0.1979473878622055,-0.1787511831521988,0.12695902585983276,0.019196204710006715,0.680409848690033,0.6676516532897949,,,,-0.07547297328710556,-0.024588916450738907,-0.23984643664067015,0.5416666865348816,120,0,0.009805209033513486,0.07723128755208615,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDelta(low,10)",0.009518115369907314,-0.39533584270477296,-0.27857900619506837,0.7722012996673584,0.11675683650970457,0.7363269329071045,0.7770707607269287,,,,-0.05711326375603676,-0.026386843994259834,-0.31247497015829667,0.5333333611488342,120,0,0.009518115369907314,0.012325950984552135,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDelta(TsMax(high,20),20)",0.00943894045553968,-0.2883217401981354,-0.2165779709815979,0.4744958281517029,0.07174376921653747,0.6963064670562744,0.6915189027786255,,,,-0.058598510921001434,-0.02431991882622242,-0.2928693797412238,0.550000011920929,120,0,0.00943894045553968,0.019892567848925156,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDiv(TsDiv(book_to_market_ratio_lyr,40),50)",0.009376345305979297,-0.05819474490880967,0.02766777902841568,0.5678738355636597,0.08586252393722535,0.26195186376571655,0.1376413106918335,,,,0.0544750951230526,0.03696190565824509,0.31776310395539864,0.5416666865348816,120,1,0.009376345305979297,0.016511317688501236,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMinDiff(market_cap,20)",0.00929836346809138,-0.2428164899110794,-0.17672224402427675,0.43713125586509705,0.06609424588680267,0.5682734251022339,0.6168370842933655,,,,-0.0892006903886795,-0.014541946351528168,-0.21945459132915845,0.4750000238418579,120,0,0.00929836346809138,0.021271330620569823,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDiv(volume,20)",0.009275213798415661,-0.2952138617277146,-0.15829669296741486,0.9055368304252625,0.1369171687602997,0.46679407358169556,0.5443212389945984,,,,-0.031922582536935806,-0.030107302591204643,-0.4980914501527518,0.5833333730697632,120,0,0.009275213798415661,0.010242779185535492,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsPctChange(TsDiv(low,50),20)",0.009130857005679855,-0.3718815271854401,-0.26659452795982364,0.6963425874710083,0.10528699922561646,0.6986265182495117,0.7399653792381287,,,,-0.05106619372963905,-0.03669839724898338,-0.3202465747047639,0.5583333373069763,120,0,0.009130857005679855,0.013112593097086728,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDelta(open,50)",0.009077166258551506,-0.2756150039434433,-0.22072013854980468,0.3630612790584564,0.05489486539363861,0.7206676602363586,0.7076367139816284,,,,-0.07067810744047165,-0.022717632353305817,-0.2408056251573098,0.5333333611488342,120,0,0.009077166258551506,0.025001747038658984,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDelta(open,10)",0.009008203799314902,-0.3989382782936096,-0.2816713500022888,0.7755749225616455,0.1172669282913208,0.7369234561920166,0.777012050151825,,,,-0.05573943629860878,-0.025626366958022118,-0.3030238977001457,0.5333333611488342,120,0,0.009008203799314902,0.011614872447863214,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDelta(Greater(gr_total_asset_lyr,high),20)",0.008988461185189593,-0.3263327233314514,-0.24435929775238038,0.5421522855758667,0.08197342557907104,0.696010947227478,0.7196564674377441,,,,-0.052536491304636,-0.024065101519227028,-0.3601891706053745,0.4750000238418579,120,0,0.008988461185189593,0.016579218467449922,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMinDiff(market_cap,10)",0.00855730054206544,-0.2802212448835373,-0.1915147429704666,0.5866832137107849,0.08870650191307068,0.5836634635925293,0.6456066966056824,,,,-0.07864539325237274,-0.015716545283794403,-0.24179703202897476,0.45000001788139343,120,0,0.00855730054206544,0.014585896344196242,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDelta(TsMax(amount,10),40)",0.008185408915281148,-0.34280209794044497,-0.25784295916557315,0.5618990659713745,0.08495913877487184,0.6952555775642395,0.7311123013496399,,,,-0.050661202520132065,-0.02442002482712269,-0.2809939732387039,0.5750000476837158,120,0,0.008185408915281148,0.014567400821588385,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMean(turnover,40)",0.008122990669132057,-0.20404464164972302,-0.17828388690948485,0.17037536203861237,0.025760754740238187,0.6096694469451904,0.6339826583862305,,,,-0.063611701130867,-0.03676925227046013,-0.23574734914222412,0.5416666865348816,120,0,0.008122990669132057,0.04767702660723406,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsEMA(TsStd(TsPctChange(market_cap,20),10),40)",0.00804562958012124,-0.1973020386457443,-0.15441223740577698,0.28366270661354065,0.04288980123996734,0.5890777111053467,0.5986517667770386,,,,-0.07226968556642532,-0.032020580023527145,-0.1908477503948639,0.5833333730697632,120,0,0.00804562958012124,0.02836336745204412,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDiv(TsDiv(book_to_market_ratio_lyr,40),40)",0.007701658873488872,-0.06425929058790207,0.027219596207141875,0.6050190925598145,0.09147888679504394,0.258766233921051,0.1347726583480835,,,,0.048085007816553116,0.03223979100584984,0.28686728818406704,0.5583333373069763,120,1,0.007701658873488872,0.012729612946433516,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsPctChange(ratio_bm_ttm,50)",0.007677101459509366,-0.01186243221759796,0.060071080327033996,0.47575074434280396,0.07193351254463196,0.28627651929855347,0.1569768190383911,,,,0.07730445265769958,0.028932949528098106,0.24320802840850375,0.40833336114883423,120,1,0.007677101459509366,0.016136814394509074,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMinMaxDiff(turnover,50)",0.007475945897346391,-0.1783611274123192,-0.15205776929855347,0.1739640086889267,0.026303358113765715,0.5383185744285583,0.5750946998596191,,,,-0.06064829230308533,-0.03168735280632973,-0.23479467329677983,0.5250000357627869,120,0,0.007475945897346391,0.0429740953527605,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMean(TsDiv(Mul(current_liabilities,close),40),30)",0.0072873051156859565,-0.19266419134140017,-0.1414658421278,0.3386134207248688,0.051198349213600156,0.5361610651016235,0.5294034481048584,,,,-0.05713021382689476,-0.02987157180905342,-0.2429639116922263,0.5250000357627869,120,0,0.0072873051156859565,0.021521016798702317,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsVar(Log(TsDiv(TsDiv(high,50),50)),20)",0.007238861116632816,-0.24335225901603696,-0.15495990514755248,0.5846055150032043,0.0883923538684845,0.5858129858970642,0.5843995213508606,,,,-0.06436022371053696,-0.019294913858175278,-0.2287609547732124,0.491666704416275,120,0,0.007238861116632816,0.012382471480093955,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMinMaxDiff(TsMax(TsMinDiff(turnover,10),10),40)",0.0070492705275101795,-0.16616969375610352,-0.1355481541156769,0.20252341032028198,0.030621539640426635,0.5113621950149536,0.5364179611206055,,,,-0.058552004396915436,-0.028819357976317406,-0.23301932007881793,0.5166667103767395,120,0,0.0070492705275101795,0.03480718854359634,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMean(TsWMA(volume,50),40)",0.0069391000124619795,-0.16879638504981995,-0.15620971262454986,0.083245187997818,0.012586672425270081,0.5022685527801514,0.5246939659118652,,,,-0.04009181633591652,-0.02243708074092865,-0.31953268466623946,0.5416666865348816,120,0,0.0069391000124619795,0.08335737091066292,1.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMinDiff(book_to_market_ratio_lyr,50)",0.006832387741265053,0.0024631837964057893,0.05632614523172379,0.3562365174293518,0.053862961435318,0.225818932056427,0.1723548173904419,,,,0.06048836559057236,0.023395011201500893,0.22590750054354058,0.5,120,1,0.006832387741265053,0.01917935811457072,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsStd(high,20)",0.006756682502298529,-0.16138915944099427,-0.1163911110162735,0.29760614037513733,0.044998048424720764,0.6246738433837891,0.5877940058708191,,,,-0.0681672990322113,-0.022325409576296806,-0.19184343642418955,0.5166667103767395,120,0,0.006756682502298529,0.02270343781812305,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMean(TsMinDiff(low,20),40)",0.006750322145094759,-0.1257852645277977,-0.10097829580307006,0.16406725347042084,0.024806968724727627,0.6262216567993164,0.5857448577880859,,,,-0.06621041893959045,-0.023102372884750366,-0.19732753152151447,0.5166667103767395,120,0,0.006750322145094759,0.04114362861758854,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDiv(TsMinDiff(turnover,10),40)",0.006309148196748508,-0.2672573809146881,-0.13041574358940125,0.9050372838973999,0.13684163732528687,0.42776453495025635,0.5002107620239258,,,,-0.02810032293200493,-0.02741400897502899,-0.3904734747406807,0.5750000476837158,120,0,0.006309148196748508,0.006971147276473693,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsSkew(ratio_bm_ttm,30)",0.006211844061479312,-0.10129468983113765,0.022751168981194496,0.8204091191291809,0.12404585881233215,0.2442958950996399,0.06765174865722656,,,,0.030726013705134392,0.024422911927103996,0.34657521508519196,0.5833333730697632,120,1,0.006211844061479312,0.007571641899925299,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsRank(low,20)",0.0060181544447664576,-0.0764325831413269,0.05014668345451355,0.8371644616127014,0.12657926659584046,0.2435774803161621,0.07162952423095703,,,,0.04805956780910492,0.02902626059949398,0.2636269690454211,0.4750000238418579,120,1,0.0060181544447664576,0.00718873616920285,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMax(TsMin(turnover,10),50)",0.005920066881294301,-0.16707395210266116,-0.14514302909374238,0.14504578709602356,0.021930923008918763,0.5402214527130127,0.568731963634491,,,,-0.05266725644469261,-0.02963472530245781,-0.20751705289567146,0.5416666865348816,120,0,0.005920066881294301,0.04081515912885553,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDiv(ratio_ep_ttm,40)",0.005886246651520937,-0.0218911172747612,0.05780838042497635,0.5271130800247192,0.07969949769973755,0.26992475986480713,0.08034902811050415,,,,0.06729289889335632,0.022941336035728455,0.28369307532483473,0.3083333373069763,120,1,0.005886246651520937,0.011166952357253018,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsPctChange(TsDiv(low,10),20)",0.005747867016531248,-0.3467255148410797,-0.2138766074180603,0.8786303400993347,0.1328489074230194,0.6307938098907471,0.6841658353805542,,,,-0.034782662987709045,-0.029100650921463966,-0.3361035378262239,0.491666704416275,120,0,0.005747867016531248,0.0065418490054434215,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsVar(TsSum(volume,40),10)",0.005612948747183209,-0.25744712133407593,-0.18607292532920838,0.47205156087875366,0.07137419600486755,0.5433996915817261,0.5972696542739868,,,,-0.0527530238032341,-0.009829897433519363,-0.3040014424179164,0.3500000238418579,120,0,0.005612948747183209,0.01189054165340403,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsPctChange(TsWMA(open,50),50)",0.005153771340341834,-0.1719493821144104,-0.1354010671377182,0.24172165989875793,0.0365483149766922,0.5673969984054565,0.5341996550559998,,,,-0.05131296068429947,-0.029108280315995216,-0.19439611994654818,0.5166667103767395,120,0,0.005153771340341834,0.021321098582975255,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMin(turnover,30)",0.005066242458130736,-0.17495809350013733,-0.14190711557865143,0.2185911238193512,0.0330509779214859,0.5961674451828003,0.5689764618873596,,,,-0.0474969856441021,-0.029889309778809547,-0.19691907875250794,0.5416666865348816,120,0,0.005066242458130736,0.023176798625719117,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsMinDiff(TsSum(book_to_market_ratio_lf,20),20)",0.005019585394861797,-0.017038883471488957,0.05609806716442108,0.48370999097824097,0.07313695063591004,0.2069990038871765,0.15804368257522583,,,,0.05528195947408676,0.020739445462822914,0.20558421681724814,0.44166669249534607,120,1,0.005019585394861797,0.010377262178749572,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsDiv(TsDiv(amount,50),40)",0.005018734502217585,-0.2599532861709595,-0.1296490788459778,0.8618003129959106,0.13030420732498169,0.42649000883102417,0.49261635541915894,,,,-0.02452966757118702,-0.029252013191580772,-0.38362226775282193,0.5333333611488342,120,0,0.005018734502217585,0.0058235468548053304,0.0,0.0,120,1.0,ic_frontier_s103_20260923
"TsIr(market_cap,20)",0.004772358617954484,-0.08899577785134316,0.0015555439889431,0.5988844037055969,0.09055132184028626,0.17711901664733887,0.23399591445922852,,,,0.06798304617404938,0.019506210461258888,0.1337128414170803,0.5250000357627869,120,1,0.004772358617954484,0.007968747538632692,0.0,0.0,120,1.0,ic_frontier_s103_20260923
