expression,topic,depth,retriever_objective,train_ic,train_icir,train_rank_ic,train_periods,train_gross_excess,train_turnover,train_annual_cost,train_net_excess,train_absolute_max_drawdown,train_excess_max_drawdown,valid_ic,valid_icir,valid_rank_ic,valid_periods,valid_gross_excess,valid_turnover,valid_annual_cost,valid_net_excess,valid_absolute_max_drawdown,valid_excess_max_drawdown,test_ic,test_icir,test_rank_ic,test_periods,test_gross_excess,test_turnover,test_annual_cost,test_net_excess,test_absolute_max_drawdown,test_excess_max_drawdown
"TsRank($close,60)",fundamental value,1,0.012309347279369831,0.012852384708821774,0.06718662187494269,0.03396414965391159,728,,,,,,,0.03275185450911522,0.18116586067992635,0.06497341394424438,241,,,,,,,0.04117920249700546,0.22122520210274332,0.061565618962049484,242,,,,,,
Rank($ratio_ep_ttm),fundamental value,0,0.01538130734115839,0.01538130547851324,0.09943155360626146,0.03194141387939453,728,,,,,,,0.0033167528454214334,0.017791397572881576,0.023315254598855972,241,,,,,,,0.029817622154951096,0.2106449467434735,0.05857926234602928,242,,,,,,
"TsRank($close,20)",interday price movements,0,0.0020718835294246674,0.0027340673841536045,0.015037329361162054,0.018514923751354218,728,,,,,,,0.024886149913072586,0.14355842839289903,0.04354338347911835,241,,,,,,,0.03218697011470795,0.18988316808564723,0.0483897402882576,242,,,,,,
Rank($oper_roe_lyr),fundamental quality,0,0.004380728118121624,0.0044363862834870815,0.030916745628580506,0.004060405306518078,728,,,,,,,0.011504408903419971,0.0810469998013736,0.016796238720417023,241,,,,,,,0.03708037734031677,0.2963175766358539,0.04597525671124458,242,,,,,,
Rank($book_to_market_ratio_lf),fundamental value,0,0.0011176015250384808,0.0011176042025908828,0.006751263903005302,0.023344095796346664,728,,,,,,,-0.013742542825639248,-0.07957353329058105,0.019238946959376335,241,,,,,,,0.013941818848252296,0.09759555650940238,0.02874106727540493,242,,,,,,
"Div(TsMean($close,5),$close)",fundamental value,1,0.0020432251039892435,0.0020432251039892435,0.009142580706032114,0.010563228279352188,728,,,,,,,0.032974306493997574,0.14986513256167827,0.041413091123104095,241,,,,,,,0.025077546015381813,0.11584566997782707,0.02117202617228031,242,,,,,,
