formula,fitness,net_excess,gross_excess,turnover,annual_cost,absolute_max_drawdown,excess_max_drawdown,risk_adjusted_score,absolute_dd_target_pass,excess_dd_target_pass,rank_ic,ic_mean,ic_ir,ic_win,ic_periods,ic_direction,s_i,efficiency,turnover_cap_pass,net_floor_pass,periods,coverage,run
"TsMinDiff(Add(Constant(-10.0),Add(Constant(-10.0),amount)),20)",0.03406856349071759,-0.38406605272293093,-0.3019633197784424,0.543007493019104,0.08210273294448853,0.7294209003448486,0.7874681949615479,,,,-0.10407929122447968,-0.049599722027778625,-0.4790235324567783,0.6833333969116211,120,0,0.03406856349071759,0.06274050345290354,0.0,0.0,120,1.0,ic_frontier_s112_20260923
"TsMinDiff(Add(low,amount),20)",0.03406844825690787,-0.38406605272293093,-0.3019633197784424,0.543007493019104,0.08210273294448853,0.7294209003448486,0.7874681949615479,,,,-0.10407881438732147,-0.04959986358880997,-0.47902410684256935,0.6833333969116211,120,0,0.03406844825690787,0.06274029123887113,0.0,0.0,120,1.0,ic_frontier_s112_20260923
"Log(TsDelta(TsDelta(amount,40),40))",0.03397943256122382,-0.3763269219875336,-0.2759892189502716,0.6636091470718384,0.10033770303726197,0.7739346623420715,0.7730287909507751,,,,-0.10166909545660019,-0.06186337023973465,-0.5208559788063465,0.6416667103767395,120,0,0.03397943256122382,0.05120398462130512,0.0,0.0,120,1.0,ic_frontier_s108_20260923
Log(Rank(amount)),0.033877546030374184,-0.3374450026988983,-0.2822608494758606,0.3649745583534241,0.05518415322303772,0.7244166135787964,0.7610631585121155,,,,-0.11181137710809708,-0.05458579957485199,-0.4544825298233181,0.6666666865348816,120,0,0.033877546030374184,0.09282166456536615,0.0,0.0,120,1.0,ic_frontier_s108_20260923
Rank(amount),0.033803279071283394,-0.33765008583068845,-0.2824700331687927,0.36494743824005127,0.055180052661895754,0.7246917486190796,0.7613188624382019,,,,-0.1117953285574913,-0.06818865239620209,-0.4592924544588092,0.6583333611488342,120,0,0.033803279071283394,0.09262506193850477,0.0,0.0,120,1.0,ic_frontier_s115_20260923
"TsMinDiff(TsMinDiff(amount,40),20)",0.03376048460784906,-0.382301265335083,-0.2991208148002625,0.5501352548599243,0.08318045053482055,0.7274525165557861,0.7855013608932495,,,,-0.1027754619717598,-0.04897503927350044,-0.47492207118124946,0.6916667222976685,120,0,0.03376048460784906,0.06136760789207224,0.0,0.0,120,1.0,ic_frontier_s112_20260923
"TsMinDiff(TsMinDiff(amount,50),50)",0.03355636275508131,-0.3835267052650452,-0.3089180767536163,0.4934433102607727,0.07460862851142884,0.7387893199920654,0.7951892018318176,,,,-0.10984418541193008,-0.049766719341278076,-0.45823584055700867,0.6666666865348816,120,0,0.03355636275508131,0.06800449424949664,0.0,0.0,120,1.0,ic_frontier_s106_20260923
"TsMinDiff(TsMinDiff(amount,20),50)",0.03349991244321257,-0.380653586769104,-0.2985624074935913,0.542931079864502,0.0820911792755127,0.7261765003204346,0.7850016355514526,,,,-0.10414427518844604,-0.0490540936589241,-0.4707340606291131,0.6833333969116211,120,0,0.03349991244321257,0.06170196123525119,0.0,0.0,120,1.0,ic_frontier_s102_20260923
"TsMinDiff(Add(TsMinDiff(amount,20),amount),20)",0.03330769421224105,-0.3824831109523773,-0.2988483452796936,0.5531399846076965,0.08363476567268371,0.7264197468757629,0.786323070526123,,,,-0.10155147314071655,-0.048712559044361115,-0.47419990191201933,0.6916667222976685,120,0,0.03330769421224105,0.06021566897909914,0.0,0.0,120,1.0,ic_frontier_s112_20260923
"TsMinDiff(Add(TsMinDiff(Add(Constant(-10.0),amount),20),amount),20)",0.03330769421224105,-0.3824831109523773,-0.2988483452796936,0.5531399846076965,0.08363476567268371,0.7264197468757629,0.786323070526123,,,,-0.10155147314071655,-0.048712559044361115,-0.47419990191201933,0.6916667222976685,120,0,0.03330769421224105,0.06021566897909914,0.0,0.0,120,1.0,ic_frontier_s112_20260923
