combination_id,bitmask,factor_count,components,component_clusters,unique_base_cluster_count,max_abs_correlation,mean_abs_correlation,eligible_corr_lt_0_60,eligible_corr_lt_0_80,best_component_train_net_excess_pct,best_component_test_net_excess_pct,best_component_full_net_excess_pct,train_delta_vs_best_component_pct,test_delta_vs_best_component_pct,full_delta_vs_best_component_pct,full_periods,full_first_signal_date,full_last_signal_date,full_mean_stock_count,full_rank_ic,full_ic_mean,full_gross_excess_pct,full_turnover_pct,full_annual_cost_pct,full_net_excess_pct,full_sharpe_after_cost,full_max_drawdown_pct,full_monthly_win_rate_pct,train_periods,train_first_signal_date,train_last_signal_date,train_mean_stock_count,train_rank_ic,train_ic_mean,train_gross_excess_pct,train_turnover_pct,train_annual_cost_pct,train_net_excess_pct,train_sharpe_after_cost,train_max_drawdown_pct,train_monthly_win_rate_pct,test_periods,test_first_signal_date,test_last_signal_date,test_mean_stock_count,test_rank_ic,test_ic_mean,test_gross_excess_pct,test_turnover_pct,test_annual_cost_pct,test_net_excess_pct,test_sharpe_after_cost,test_max_drawdown_pct,test_monthly_win_rate_pct,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,exact_ic_audit
M0527,527,5,SIZE+H03+TURN+RET40+ASSET_GROWTH,B01+B02+B03+B10,4,0.0,0.0,True,True,17.272782630793042,17.384693407445873,17.125963541189346,-5.178585978147819,-2.750379207136641,-4.036589488898452,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.391666666666,,,17.416871520416215,28.621015000828848,4.327497468125322,13.089374052290895,0.8530352455115797,32.929929835114535,71.66666666666667,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,,,16.457457338042918,28.85754421559321,4.363260685397694,12.094196652645223,0.24122982568501616,32.929929835114535,77.77777777777779,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.382978723404,,,18.907025463251344,28.25867237395578,4.272711262942114,14.634314200309232,1.852759979051847,18.77447884068868,62.5,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5014.4,,,12.381732999929689,26.315948402355243,3.9789713984361126,8.402761601493577,-0.10001771093757778,18.774478840688623,75.0,False
M0528,528,2,DD120+ASSET_GROWTH,B04+B10,2,0.0,0.0,True,True,3.455311365647767,-0.8207763211544497,1.779150272535631,-0.8426530581746698,-1.026865023519866,-0.9150184564533751,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4880.208333333333,,,4.200353593944545,22.06495884829556,3.336221777862289,0.8641318160822559,0.39342868611765697,36.218856780651485,55.00000000000001,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4736.013698630137,,,5.759784769362947,20.814328451652447,3.14712646188985,2.6126583074730974,-0.1202462264321303,36.218856780651485,61.111111111111114,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5104.170212765957,,,1.7782583640393697,23.980818179323315,3.6258997087136855,-1.8476413446743156,1.1486918303772125,24.801079211426448,45.83333333333333,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5142.933333333333,,,-12.957551764239907,21.92171164043591,3.3145628000339094,-16.272114564273817,-1.1384969564916414,24.538194416069825,12.5,False
M0529,529,3,SIZE+DD120+ASSET_GROWTH,B01+B04+B10,3,0.0,0.0,True,True,17.272782630793042,16.898389001954918,17.125963541189346,-8.171330607050422,-10.454511211324434,-9.067189818120232,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4880.208333333333,,,11.244459243788816,21.069348682008606,3.1856855207197015,8.058773723069114,0.6153179324687407,34.601795847742856,68.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4736.013698630137,,,12.071730419911633,19.644698387361192,2.9702783961690122,9.10145202374262,0.09637092377543498,34.601795847742856,80.55555555555556,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5104.170212765957,,,9.959548693640603,23.25179168657486,3.515670903010119,6.443877790630484,1.448731233967641,22.029788460115796,50.0,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5142.933333333333,,,0.4644587781266065,20.898350295605198,3.159830564695506,-2.6953717865688995,-0.5380157912490152,22.029788460115785,37.5,False
M0530,530,3,H03+DD120+ASSET_GROWTH,B01+B04+B10,3,0.0,0.0,True,True,13.560485584746388,17.384693407445873,15.05824438046887,-1.0428632517681091,-8.985717181966008,-4.154865204067017,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4880.208333333333,,,14.226115926648495,21.97577215771587,3.3227367502466394,10.903379176401854,0.7363827294497856,31.509397704594534,66.66666666666666,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4736.013698630137,,,15.707547346478934,21.097387655427603,3.1899250135006536,12.517622332978279,0.21498403866733148,31.509397704594534,75.0,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5104.170212765957,,,11.925169253294824,23.321382459093638,3.5261930278149576,8.398976225479865,1.576227481205536,19.519931572199468,54.166666666666664,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5142.933333333333,,,5.355782619438121,20.898922224622353,3.1599170403628993,2.1958655790752215,-0.3612510691049494,19.519931572199457,62.5,False
M0531,531,4,SIZE+H03+DD120+ASSET_GROWTH,B01+B04+B10,3,0.0,0.0,True,True,17.272782630793042,17.384693407445873,17.125963541189346,-2.9972447896128642,-3.583996804615298,-3.037858093978686,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4880.208333333333,,,17.031834846888923,19.469109786231893,2.9437293996782623,14.08810544721066,0.8214135430494938,33.244130184326,71.66666666666667,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4736.013698630137,,,17.04491816694782,18.316007445553186,2.7693803257676417,14.275537841180178,0.2637006700662103,33.244130184326,77.77777777777779,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5104.170212765957,,,17.01151394552085,21.235564435782244,3.2108173426902753,13.800696602830575,1.752391799062113,18.95058768866109,62.5,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5142.933333333333,,,11.948278266252535,19.7068961717989,2.9796827011759937,8.96859556507654,-0.08333195375201198,18.95058768866107,75.0,False
M0532,532,3,TURN+DD120+ASSET_GROWTH,B02+B04+B10,3,0.0,0.0,True,True,4.503089147251773,4.9595544239683615,4.682146132890303,2.0210242123936073,-3.5526322732583364,-0.1619692185363686,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.391666666666,,,8.844440907947648,28.59962958726001,4.324263993593714,4.520176914353934,0.574343733551453,30.44935683034454,61.66666666666667,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,,,10.883990738227261,28.83516784776377,4.359877378581882,6.52411335964538,0.05277171643704973,30.44935683034454,66.66666666666666,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.382978723404,,,5.676629469428247,28.238805017977654,4.269707318718222,1.4069221507100251,1.359203865526103,23.109626237858006,54.166666666666664,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5014.4,,,-8.142424774603473,24.9203793040602,3.7679613507739025,-11.910386125377375,-0.9981492779782584,23.109626237858027,25.0,False
M0533,533,4,SIZE+TURN+DD120+ASSET_GROWTH,B01+B02+B04+B10,4,0.0,0.0,True,True,17.272782630793042,16.898389001954918,17.125963541189346,-6.994596322877927,-7.070248747334972,-7.024265125370446,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.391666666666,,,14.102330554866477,26.459207268833175,4.000632139047576,10.1016984158189,0.7364456030719915,31.603888818995816,66.66666666666666,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,,,14.252435900290248,26.28471952629055,3.9742495923751315,10.278186307915115,0.17653819181795227,31.603888818995816,75.0,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.382978723404,,,13.869188209846584,26.72650764038782,4.041047955226638,9.828140254619946,1.628051406681651,21.265544346803722,54.166666666666664,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5014.4,,,0.8817674231263852,23.195267582339117,3.5071244584496744,-2.6253570353232893,-0.561340614994692,21.26554434680371,37.5,False
M0534,534,4,H03+TURN+DD120+ASSET_GROWTH,B01+B02+B04+B10,4,0.0,0.0,True,True,13.560485584746388,17.384693407445873,15.05824438046887,-3.086280648936068,-7.0484411583472095,-4.637738567019399,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.391666666666,,,14.441180895091628,26.591766412977236,4.020675081642158,10.420505813449472,0.7803597709702184,28.942290899497646,70.0,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,,,14.534761609598448,26.855533556799788,4.060556673788128,10.47420493581032,0.19267383098394103,28.942290899497646,72.22222222222221,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.382978723404,,,14.29583212575125,26.18769759690864,3.959579876652587,10.336252249098663,1.7043716340844648,19.22157948141163,66.66666666666666,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5014.4,,,5.272349011785767,23.51423061244415,3.555351668601555,1.7169973431842123,-0.39041974835624343,19.22157948141162,62.5,False
M0535,535,5,SIZE+H03+TURN+DD120+ASSET_GROWTH,B01+B02+B04+B10,4,0.0,0.0,True,True,17.272782630793042,17.384693407445873,17.125963541189346,-4.8471302928874245,-3.5343017294688526,-4.141913558460947,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.391666666666,,,16.61449393726863,24.010872715213168,3.630443954540231,12.984049982728399,0.8447823622868651,31.042658077914176,71.66666666666667,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,,,16.10106468782333,24.308282737551018,3.6754123499177145,12.425652337905618,0.24962339877393774,31.042658077914176,77.77777777777779,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.382978723404,,,17.411947877896427,23.555265872482853,3.561556199919407,13.85039167797702,1.8287712226664725,18.870315626369138,62.5,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5014.4,,,9.815498525693164,21.24208649750673,3.211803478423017,6.603695047270146,-0.1743155460546696,18.87031562636915,75.0,False
M0536,536,3,RET40+DD120+ASSET_GROWTH,B03+B04+B10,3,0.0,0.0,True,True,3.455311365647767,2.327090745772259,1.779150272535631,0.6430542293328179,1.5552956665134814,2.2336464709561143,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4880.208333333333,,,9.361930827839524,35.37787092822606,5.34913408434778,4.012796743491745,0.49618630198924235,34.99861462998468,61.66666666666667,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4736.013698630137,,,9.330259087325091,34.60247018746366,5.231893492344505,4.098365594980585,-0.06767719173637916,34.99861462998468,63.888888888888886,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5104.170212765957,,,9.411123105659817,36.56571887152166,5.528736693374076,3.8823864122857406,1.3350656248679682,22.085241744553397,58.333333333333336,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5142.933333333333,,,0.5912236776131156,35.08277445635457,5.304515497800811,-4.713291820187695,-0.6306776793033635,22.085241744553375,50.0,False
M0537,537,4,SIZE+RET40+DD120+ASSET_GROWTH,B01+B03+B04+B10,4,0.0,0.0,True,True,17.272782630793042,16.898389001954918,17.125963541189346,-8.15122876126547,-8.152476501135487,-8.152730197677588,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4880.208333333333,,,13.95238543749997,32.930900092514634,4.979152093988213,8.973233343511758,0.6423346838968598,34.290254022554734,70.0,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4736.013698630137,,,13.957387170900423,31.98302447997917,4.835833301372851,9.121553869527572,0.09772647947304479,34.290254022554734,75.0,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5104.170212765957,,,13.944616787750322,34.38296486065404,5.198704286930891,8.745912500819431,1.5119233725088017,22.448056989111908,62.5,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5142.933333333333,,,3.0881660999572227,32.47827917457043,4.910715811195049,-1.8225497112378264,-0.49321251484472345,22.448056989111898,50.0,False
M0538,538,4,H03+RET40+DD120+ASSET_GROWTH,B01+B03+B04+B10,4,0.0,0.0,True,True,13.560485584746388,17.384693407445873,15.05824438046887,-4.408317851910786,-7.695233746690853,-5.6963040640801115,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4880.208333333333,,,14.464351855006663,33.746108059642225,5.102411538617904,9.36194031638876,0.6700936108978366,33.351471905779206,73.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4736.013698630137,,,14.174568685619892,33.216937518414625,5.022400952784291,9.152167732835602,0.1011023992623148,33.351471905779206,75.0,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5104.170212765957,,,14.914440607458454,34.55675229301213,5.224980946703434,9.68945966075502,1.581757467478625,19.760186800100055,70.83333333333334,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5142.933333333333,,,8.542666152694188,32.45218937782634,4.906771033927342,3.635895118766847,-0.29101875711524733,19.760186800100076,62.5,False
M0539,539,5,SIZE+H03+RET40+DD120+ASSET_GROWTH,B01+B03+B04+B10,4,0.0,0.0,True,True,17.272782630793042,17.384693407445873,17.125963541189346,-5.391627271355015,-3.347127914096088,-4.401213640592417,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4880.208333333333,,,17.321419281784564,30.401252521082235,4.596669381187634,12.72474990059693,0.7692941399471996,35.05358881902304,71.66666666666667,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4736.013698630137,,,16.357893385841464,29.60805573018147,4.476738026403438,11.881155359438027,0.18592918887137466,35.05358881902304,77.77777777777779,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5104.170212765957,,,18.817959503142994,31.616362498632338,4.780394009793209,14.037565493349785,1.7356534403698363,19.81239366797415,62.5,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5142.933333333333,,,12.236453000828194,29.486531188468835,4.458363515696488,7.778089485131706,-0.12379986350464023,19.81239366797419,62.5,False
M0540,540,4,TURN+RET40+DD120+ASSET_GROWTH,B02+B03+B04+B10,4,0.0,0.0,True,True,4.503089147251773,4.9595544239683615,4.682146132890303,0.7267562969785875,-0.2879619848728101,0.32952283330029086,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.391666666666,,,10.630708270370762,37.16295836097996,5.61903930418017,5.0116689661905935,0.568795557620372,32.922904890897996,66.66666666666666,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,,,10.905598624974314,37.53805013719546,5.675753180743954,5.22984544423036,0.0061855179138864055,32.922904890897996,69.44444444444444,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.382978723404,,,10.203750911092904,36.58834968252217,5.532158471997352,4.671592439095551,1.4106492835754265,21.93064554761498,62.5,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5014.4,,,-2.0204903607280293,34.019836144892125,5.143799225107689,-7.164289585835718,-0.7548934152210777,21.93064554761498,37.5,False
M0541,541,5,SIZE+TURN+RET40+DD120+ASSET_GROWTH,B01+B02+B03+B04+B10,5,0.0,0.0,True,True,17.272782630793042,16.898389001954918,17.125963541189346,-8.01203502019118,-6.408683542950417,-7.383572567420233,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.391666666666,,,14.988438751117098,34.69608318351841,5.246047777347983,9.742390973769114,0.7097186052132055,32.59333397693207,70.0,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,,,14.542980093096086,34.93540001649618,5.282232482494223,9.260747610601863,0.13935659929327615,32.59333397693207,72.22222222222221,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.382978723404,,,15.680321347617818,34.3294701627865,5.190615888613318,10.489705459004501,1.6245478846161574,21.182430860019196,66.66666666666666,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5014.4,,,4.618955216699075,31.564650674534573,4.772575181989628,-0.15361996529055233,-0.44139631412431773,21.182430860019185,50.0,False
