combination_id,bitmask,factor_count,components,component_clusters,unique_base_cluster_count,max_abs_correlation,mean_abs_correlation,eligible_corr_lt_0_60,eligible_corr_lt_0_80,best_component_train_net_excess_pct,best_component_test_net_excess_pct,best_component_full_net_excess_pct,train_delta_vs_best_component_pct,test_delta_vs_best_component_pct,full_delta_vs_best_component_pct,full_periods,full_first_signal_date,full_last_signal_date,full_mean_stock_count,full_rank_ic,full_ic_mean,full_gross_excess_pct,full_turnover_pct,full_annual_cost_pct,full_net_excess_pct,full_sharpe_after_cost,full_max_drawdown_pct,full_monthly_win_rate_pct,train_periods,train_first_signal_date,train_last_signal_date,train_mean_stock_count,train_rank_ic,train_ic_mean,train_gross_excess_pct,train_turnover_pct,train_annual_cost_pct,train_net_excess_pct,train_sharpe_after_cost,train_max_drawdown_pct,train_monthly_win_rate_pct,test_periods,test_first_signal_date,test_last_signal_date,test_mean_stock_count,test_rank_ic,test_ic_mean,test_gross_excess_pct,test_turnover_pct,test_annual_cost_pct,test_net_excess_pct,test_sharpe_after_cost,test_max_drawdown_pct,test_monthly_win_rate_pct,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,exact_ic_audit
M0067,67,3,SIZE+H03+EVEBITDA,B01+B07,2,0.0,0.0,True,True,17.272782630793042,17.384693407445873,17.125963541189346,-3.457027650369467,-0.30795077457237596,-2.032553554526684,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4873.058333333333,0.04730248324292529,0.03926953439715543,16.257869440335536,7.701451413180396,1.1644594536728758,15.093409986662662,0.8696343268912827,32.708668108101044,70.0,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4739.315068493151,0.04268467733706973,0.039970277984337686,15.032395517640698,8.046564399584149,1.2166405372171234,13.815754980423575,0.2541173709984617,32.708668108101044,75.0,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5080.787234042553,0.054474820075424334,0.03818114542131916,18.161265107499865,7.17276768932784,1.0845224746263693,17.076742632873497,1.8911409423336847,19.89265025506628,62.5,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5116.866666666667,0.042384381212032834,0.026683470135678556,16.45071002020484,6.93674437454041,1.04883574943051,15.401874270774332,0.16806159053260458,19.89265025506628,62.5,True
M3831,3831,10,SIZE+H03+TURN+DD120+CHIP250+EVEBITDA+BM+ASSET_GROWTH+RESVOL+SP,B01+B02+B04+B05+B07+B08+B10+B11+B12,9,0.0,0.0,True,True,17.272782630793042,17.384693407445873,17.125963541189346,-3.6161189029360976,-8.400703444174532,-5.3004181326686926,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4415.125,0.10585972236430743,0.061193670423030665,15.15790382574097,22.039407521298394,3.332358417220317,11.825545408520654,0.846351798080385,28.618711214021054,66.66666666666666,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4108.821917808219,0.11451885490935935,0.07980759048472648,16.870490760245925,21.255469790932434,3.2138270323889837,13.656663727856944,0.31686864011085614,28.618711214021054,75.0,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4890.872340425532,0.09241043139007786,0.032282688199545696,12.497928374275826,23.24033340611432,3.513938411004485,8.983989963271341,1.6421713042290123,21.854020967248367,54.166666666666664,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5006.4,0.06656857799818977,0.008378491832538122,6.073088816485093,20.344585107860038,3.0761012683084377,2.996987548176655,-0.335729782078502,21.854020967248378,50.0,True
M2127,2127,6,SIZE+H03+TURN+RET40+EVEBITDA+SP,B01+B02+B03+B07+B12,5,0.0,0.0,True,True,17.272782630793042,17.384693407445873,17.125963541189346,-3.665461502857424,-1.0160594144554658,-2.437013896021698,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4415.15,0.10149056140617242,0.06444807267719867,18.954093992134876,28.208626633381144,4.265144346967229,14.688949645167648,0.9192702010015383,31.95523247201677,73.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4108.821917808219,0.10434304656723957,0.07502586446975078,17.886182885171465,28.29935024626884,4.278861757235848,13.607321127935618,0.3023524825744563,31.95523247201677,80.55555555555556,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4890.936170212766,0.0970601057304724,0.04801873648876665,20.612764434865287,28.06964577959575,4.244130441874877,16.368633992990407,1.8828021310757386,20.06221012856627,62.5,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5006.4,0.07582017674767395,0.03132844039667999,11.160472818459386,24.96044874861458,3.7740198507905247,7.386452967668861,-0.13739550646263168,20.06221012856626,50.0,True
M0002,2,1,H03,B01,1,0.0,0.0,True,True,13.560485584746388,17.384693407445873,15.05824438046887,0.0,0.0,0.0,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4934.866666666667,0.06097827728605307,0.04592396055267423,16.45681261478526,9.249789909499926,1.3985682343163888,15.05824438046887,0.9361540648889634,28.205433472013887,73.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4812.931506849315,0.0591944708270666,0.04984471912511,14.95234163888525,9.205397183458091,1.3918560541388636,13.560485584746388,0.2594728292362946,28.205433472013887,72.22222222222221,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5124.255319148936,0.06374887029681925,0.039834271706125045,18.793544130544852,9.31779578769167,1.4088507230989804,17.384693407445873,2.0691920639001125,19.617773984535546,75.0,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5163.933333333333,0.06206982392289425,0.03833151718746381,17.37170322312796,9.930817000427746,1.5015395304646753,15.870163692663281,0.18402097565453288,19.617773984535546,75.0,True
M0011,11,3,SIZE+H03+RET40,B01+B03,2,0.0,0.0,True,True,17.272782630793042,17.384693407445873,17.125963541189346,-3.8546008620556087,0.3174503067754557,-2.0308971641264453,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4934.866666666667,0.09189150780475613,0.06179734673179156,20.10965796350736,33.165288270135314,5.0145915864444595,15.095066377062901,0.8463113611430733,31.922086088336897,81.66666666666667,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4812.931506849315,0.08830536983500105,0.06772630481706733,18.312714916494922,32.371250977232066,4.894533147757488,13.418181768737433,0.22799105792175944,31.922086088336897,83.33333333333334,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5124.255319148936,0.0974614667790566,0.05258853949295896,22.900654610994767,34.38168582522114,5.198510896773437,17.70214371422133,1.9063123912387248,20.558537753055962,79.16666666666666,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5163.933333333333,0.07691576901185229,0.037939456858698394,17.421913209123353,33.32188749487582,5.038269389225223,12.383643819898131,0.03988560590427861,20.558537753055962,75.0,True
M0099,99,4,SIZE+H03+CHIP250+EVEBITDA,B01+B05+B07,3,0.0,0.0,True,True,17.272782630793042,17.384693407445873,17.125963541189346,-3.8590702747576806,-1.120444267387139,-2.596187758168215,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4736.666666666667,0.06967785877841669,0.04919303114599852,17.04631098076395,16.643751307822857,2.5165351977428156,14.529775783021131,0.850650061747373,32.32163696946787,68.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4533.58904109589,0.06522046048465348,0.05386965789644618,15.882629942972478,16.328820019425383,2.468917586937118,13.413712356035361,0.257465329509962,32.32163696946787,75.0,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5052.085106382979,0.07660105187298512,0.041929334278281924,18.853730464993255,17.126199238984942,2.5894813249345234,16.264249140058734,1.823277324648541,19.14833428062659,58.333333333333336,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5093.4,0.04487219196509124,0.015736454083778814,11.483639784150053,15.10668836817983,2.2841312812687904,9.199508502881262,-0.06879880950768946,19.148334280626578,50.0,True
M3839,3839,11,SIZE+H03+TURN+RET40+DD120+CHIP250+EVEBITDA+BM+ASSET_GROWTH+RESVOL+SP,B01+B02+B03+B04+B05+B07+B08+B10+B11+B12,10,0.0,0.0,True,True,17.272782630793042,17.384693407445873,17.125963541189346,-3.996096307993179,-7.486493815644389,-5.17357465461407,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4415.125,0.11175793219891318,0.06419718187026839,16.145194874250247,27.730198331183654,4.192805987674968,11.952388886575276,0.8392892167909213,29.32902466821262,70.0,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4108.821917808219,0.11919472231113905,0.08245444239685791,17.34267632044821,26.891468238414994,4.065989997648348,13.276686322799863,0.29815249674222677,29.32902466821262,77.77777777777779,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4890.872340425532,0.10020717308843463,0.035840160201310235,14.285276883347017,29.015061452020717,4.387077291545532,9.898199591801484,1.6593682526707667,22.440887524181374,58.333333333333336,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5006.4,0.07236148068589782,0.012431771471893135,6.02562441655967,25.733224038458687,3.890863474614953,2.134760941944717,-0.3627777585605512,22.440887524181363,50.0,True
M3807,3807,10,SIZE+H03+TURN+RET40+DD120+EVEBITDA+BM+ASSET_GROWTH+RESVOL+SP,B01+B02+B03+B04+B07+B08+B10+B11+B12,9,0.0,0.0,True,True,17.272782630793042,17.384693407445873,17.125963541189346,-4.0808945999768795,-7.4100357417803835,-5.195029703485346,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4415.125,0.11093386225769568,0.06421085173873793,15.956154964585082,26.6218328497426,4.025221126881081,11.930933837704,0.8493279999754291,30.399595407786318,70.0,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4108.821917808219,0.11979973455311588,0.0825191253086297,17.11243314631974,25.929531187192982,3.9205451155035793,13.191888030816163,0.2991300079738663,30.399595407786318,80.55555555555556,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4890.872340425532,0.09716346486268136,0.03577459704507628,14.160233533380188,27.682380077478165,4.185575867714698,9.97465766566549,1.6823587686760644,21.373709992379318,54.166666666666664,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5006.4,0.07758331045751062,0.01779886023619148,8.787630437491845,25.17423057779115,3.806343663362022,4.981286774129822,-0.24266113688525,21.373709992379286,50.0,True
M3823,3823,10,SIZE+H03+TURN+RET40+CHIP250+EVEBITDA+BM+ASSET_GROWTH+RESVOL+SP,B01+B02+B03+B05+B07+B08+B10+B11+B12,9,0.0,0.0,True,True,17.272782630793042,17.384693407445873,17.125963541189346,-4.203358522257366,-6.950062272048449,-5.089110749969315,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4415.125,0.11215040826802482,0.06333170490665574,15.731565848571144,24.435932918988836,3.6947130573511124,12.036852791220031,0.8638240814718015,30.139151921656726,68.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4108.821917808219,0.12208976353044072,0.08245367208032742,16.690848825507143,23.951221673091716,3.6214247169714677,13.069424108535676,0.2997102363878124,30.139151921656726,75.0,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4890.872340425532,0.09671268626469796,0.03363162823265505,14.241615692904588,25.178469295682298,3.8069845575071635,10.434631135397424,1.7099124736120297,21.53686196927871,58.333333333333336,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5006.4,0.07730060396643942,0.01567853513791754,8.015794316249176,22.55268990893309,3.4099667142306833,4.605827602018493,-0.2644073413740962,21.536861969278686,50.0,True
M0203,203,5,SIZE+H03+RET40+EVEBITDA+BM,B01+B03+B07+B08,4,0.0,0.0,True,True,17.272782630793042,17.384693407445873,17.125963541189346,-4.468933366859744,-0.9250794349064471,-2.89042347638048,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4873.058333333333,0.09107677795976027,0.05898435921495133,18.094118388530994,25.51969790821513,3.858578323722127,14.235540064808866,0.8474190574776156,32.271140654652086,71.66666666666667,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4739.315068493151,0.09191252963037011,0.06885873179710678,16.644382388236235,25.4003513512099,3.840533124302937,12.803849263933298,0.22701753442842676,32.271140654652086,80.55555555555556,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5080.787234042553,0.08977869557774919,0.0436475677575609,20.3458360060101,25.70252667639335,3.8862220334706743,16.459613972539426,1.8339787159558831,18.694312761559782,58.333333333333336,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5116.866666666667,0.07521539759738523,0.03169753955986103,17.105009303720877,24.498150799699108,3.704120400914505,13.400888902806374,0.08958536881918137,18.694312761559793,50.0,True
M4087,4087,11,SIZE+H03+TURN+DD120+CHIP250+EVEBITDA+BM+DD60+ASSET_GROWTH+RESVOL+SP,B01+B02+B04+B05+B07+B08+B09+B10+B11+B12,10,0.0,0.0,True,True,17.272782630793042,17.384693407445873,17.125963541189346,-4.810688712575461,-7.882598358059079,-5.824740383718606,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4415.125,0.10505671195599948,0.061658329379313585,15.465382832639602,27.54073859238664,4.164159675168859,11.30122315747074,0.8067355656138737,28.9375822644649,66.66666666666666,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4108.821917808219,0.11059832611258932,0.07866723275044227,16.441709138812914,26.32020648541888,3.979615220595335,12.462093918217581,0.26471713138593045,28.9375822644649,72.22222222222221,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4890.872340425532,0.09644952401065778,0.03524024541990095,13.948961123051266,29.410489905188303,4.446866073664472,9.502095049386794,1.6329946361132526,22.737071490955397,58.333333333333336,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5006.4,0.0665040213549669,0.00931406021340413,6.023015775030352,25.654732428753054,3.8789955432274614,2.144020231802891,-0.3608772278512445,22.73707149095535,50.0,True
M0715,715,6,SIZE+H03+RET40+EVEBITDA+BM+ASSET_GROWTH,B01+B03+B07+B08+B10,5,0.0,0.0,True,True,17.272782630793042,17.384693407445873,17.125963541189346,-4.971696107211667,-0.9569831501276767,-3.2089927642092597,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4873.033333333334,0.0851027982706889,0.05506904946202424,17.299413585865754,22.37065349792107,3.3824428088856653,13.916970776980087,0.8344448407199685,34.355036634657274,71.66666666666667,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4739.315068493151,0.0901719778282874,0.06729094621028983,15.63832425468233,22.071678115747055,3.337237731100954,12.301086523581375,0.20998236812367022,34.355036634657274,75.0,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5080.723404255319,0.07722939172378057,0.036086103448760634,19.879403398129377,22.82865833869827,3.451693140811178,16.427710257318196,1.8188174434573545,18.46024183728283,66.66666666666666,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5116.866666666667,0.06053253530119867,0.02033945458780271,16.193440443281435,22.583190410088285,3.414578390005349,12.778862053276086,0.06725311051613983,18.460241837282787,62.5,True
