combination_id,bitmask,factor_count,components,component_clusters,unique_base_cluster_count,max_abs_correlation,mean_abs_correlation,eligible_corr_lt_0_60,eligible_corr_lt_0_80,best_component_train_net_excess_pct,best_component_test_net_excess_pct,best_component_full_net_excess_pct,train_delta_vs_best_component_pct,test_delta_vs_best_component_pct,full_delta_vs_best_component_pct,full_periods,full_first_signal_date,full_last_signal_date,full_mean_stock_count,full_rank_ic,full_ic_mean,full_gross_excess_pct,full_turnover_pct,full_annual_cost_pct,full_net_excess_pct,full_sharpe_after_cost,full_max_drawdown_pct,full_monthly_win_rate_pct,train_periods,train_first_signal_date,train_last_signal_date,train_mean_stock_count,train_rank_ic,train_ic_mean,train_gross_excess_pct,train_turnover_pct,train_annual_cost_pct,train_net_excess_pct,train_sharpe_after_cost,train_max_drawdown_pct,train_monthly_win_rate_pct,test_periods,test_first_signal_date,test_last_signal_date,test_mean_stock_count,test_rank_ic,test_ic_mean,test_gross_excess_pct,test_turnover_pct,test_annual_cost_pct,test_net_excess_pct,test_sharpe_after_cost,test_max_drawdown_pct,test_monthly_win_rate_pct,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,exact_ic_audit
M1063,1063,5,SIZE+H03+TURN+CHIP250+RESVOL,B01+B02+B05+B11,4,0.7509391876147649,0.2177040531883175,False,True,17.272782630793042,17.384693407445873,17.125963541189346,1.8544683752226412,-5.316508237654066,-0.7642082534615682,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.416666666667,0.11339510628661725,0.07036965148891465,19.16166820392887,18.51794256746754,2.7999129162010923,16.361755287727778,0.9961661421086275,27.882151834719405,73.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,0.11933067020949227,0.08649642101293341,21.84377203019004,17.96640889004201,2.7165210241743525,19.127251006015683,0.49592574321839233,27.882151834719405,80.55555555555556,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.446808510638,0.10417603891704542,0.045321690313311055,14.995847367395566,19.362845222247067,2.927662197603757,12.068185169791807,1.8064232529997706,21.60975440145837,62.5,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5014.4,0.08014816461239205,0.027186658618920185,8.180211996084408,17.016418089888425,2.5728824151911303,5.6073295808932775,-0.21156066597281584,21.609754401458424,50.0,True
M3107,3107,5,SIZE+H03+CHIP250+RESVOL+SP,B01+B05+B11+B12,4,0.7509391876147649,0.18652027460100204,False,True,17.272782630793042,17.384693407445873,17.125963541189346,1.2391267792588998,-10.482048699969532,-3.160812658185913,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4415.175,0.10098620136338064,0.05949105936530323,16.25769444189309,15.162325124931595,2.292543558889657,13.965150883003433,0.9538173234583377,23.589545620024953,66.66666666666666,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4108.86301369863,0.10812378873040605,0.07664322632790765,20.828870744173575,15.323818347365298,2.316961334121633,18.511909410051942,0.5120590723878705,23.589545620024953,77.77777777777779,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4890.936170212766,0.08990016141034118,0.032850459614875115,9.15778231281914,14.914931252267197,2.2551376053428003,6.902644707476341,1.611250180457109,22.197994023092814,50.0,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5006.4,0.0764241376727113,0.01935311181351295,6.799887908017544,13.782384655524277,2.083896559915271,4.715991348102273,-0.26066661155883836,22.197994023092804,50.0,True
M3091,3091,5,SIZE+H03+DD120+RESVOL+SP,B01+B04+B11+B12,4,0.7509391876147649,0.20093350158671966,False,True,17.272782630793042,17.384693407445873,17.125963541189346,0.9902509209873749,-10.713164446668621,-3.4038316563412856,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4415.175,0.0974475937636881,0.060317267955908554,16.60955343317135,19.096703361926508,2.8874215483232883,13.72213188484806,0.9406236806060883,24.435924129048104,73.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4108.86301369863,0.10278960093599289,0.07611310963261693,21.042970845369535,18.385828661303695,2.7799372935891182,18.263033551780417,0.49606163736152076,24.435924129048104,77.77777777777779,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4890.936170212766,0.08915043368755511,0.035783301096340245,9.723607239757142,20.18570290330615,3.0520782789798897,6.671528960777251,1.6160153775689847,22.26461555738378,66.66666666666666,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5006.4,0.07726830389742939,0.02316390822818697,6.067142709391975,18.428062660939172,2.7863230743340033,3.2808196350579717,-0.3198506008934865,22.26461555738375,50.0,True
M3079,3079,5,SIZE+H03+TURN+RESVOL+SP,B01+B02+B11+B12,4,0.7509391876147649,0.18736148277825587,False,True,17.272782630793042,17.384693407445873,17.125963541189346,0.5584815874167397,-9.848218086083975,-3.3268494416684256,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4415.175,0.10357607244354398,0.0630173502560864,15.757528466972545,12.952475975209163,1.9584143674516254,13.79911409952092,0.9992693037053858,24.811412450107404,66.66666666666666,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4108.86301369863,0.1135842456399444,0.07965750362114701,19.786742494848514,12.933057385176788,1.9554782766387304,17.831264218209782,0.52311133039101,24.811412450107404,75.0,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4890.936170212766,0.08803146301083695,0.03717200566780078,9.499387530058812,12.982223602492818,1.962912208696914,7.536475321361897,1.6815075460524282,19.881089272865538,54.166666666666664,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5006.4,0.08766450095249433,0.03487254801137813,8.664323837395997,11.641372875839139,1.7601755788268776,6.904148258569119,-0.17262801927649105,19.88108927286558,50.0,True
M1159,1159,5,SIZE+H03+TURN+BM+RESVOL,B01+B02+B08+B11,4,0.7509391876147649,0.20809211968221297,False,True,17.272782630793042,17.384693407445873,17.125963541189346,0.48122612973105205,-8.701488092560256,-2.9245502066314017,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4418.308333333333,0.1080617182534753,0.0639538618322626,16.20281963452222,13.236814153202886,2.0014062999642763,14.201413334557945,1.0131494669010535,25.67664760049595,70.0,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4111.109589041096,0.11985999627620494,0.08214974912364964,19.77172588955875,13.344690006842953,2.0177171290346543,17.754008760524094,0.5210650329461342,25.67664760049595,80.55555555555556,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4895.446808510638,0.08973673323944843,0.03569216454989552,10.659624812869739,13.071557526350016,1.9764194979841225,8.683205314885617,1.7147549043101986,19.268998627919252,54.166666666666664,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5010.4,0.09357948585652344,0.035980368181308,10.526574090240445,11.765396914686223,1.778928013500557,8.747646076739889,-0.09588651056307693,19.26899862791922,50.0,True
M1187,1187,5,SIZE+H03+CHIP250+BM+RESVOL,B01+B05+B08+B11,4,0.7509391876147649,0.21172697115081912,False,True,17.272782630793042,17.384693407445873,17.125963541189346,0.4415706174444196,-10.244738671123233,-3.5532378975087298,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4418.308333333333,0.10551003806171622,0.060536219966607956,15.95126769484683,15.731098221998765,2.3785420511662134,13.572725643680617,0.9349937161764452,27.097704231081245,68.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4111.109589041096,0.11478236363332654,0.07922801471512154,20.094312812579005,15.740473309137181,2.379959564341542,17.71435324823746,0.4806173439883584,27.097704231081245,80.55555555555556,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4895.446808510638,0.09110834089730017,0.0315042834423209,9.516325277943668,15.716736386382472,2.37637054162103,7.139954736322639,1.6092191479518931,21.060091110272673,50.0,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5010.4,0.08276577155312391,0.021247437832449874,8.549888006961073,14.66306112592132,2.2170548422393037,6.3328331647217695,-0.19693023785306313,21.06009111027265,50.0,True
M1555,1555,5,SIZE+H03+DD120+ASSET_GROWTH+RESVOL,B01+B04+B10+B11,4,0.7509391876147649,0.17704688014944864,False,True,17.272782630793042,17.384693407445873,17.125963541189346,0.16358343958144772,-4.248621931780516,-1.3754547600850717,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.391666666666,0.08833617087702314,0.05780848473928845,18.62253272074006,18.994867325633518,2.8720239396357883,15.750508781104275,0.942496939522477,30.6443164688472,68.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,0.09384639236884167,0.07233219023019669,20.1193612489137,17.744677106740827,2.682995178539213,17.43636607037449,0.4210355994671338,30.6443164688472,77.77777777777779,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.382978723404,0.0797777417514327,0.03525038897681395,16.297671389746963,20.910052341809564,3.161599914081606,13.136071475665357,1.7939599330983267,19.781661852362,54.166666666666664,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5014.4,0.05941892951965415,0.014379646195476794,12.997394351964111,18.533198400126153,2.802219598099074,10.195174753865038,-0.029295123924555338,19.78166185236202,50.0,True
M1095,1095,5,SIZE+H03+TURN+EVEBITDA+RESVOL,B01+B02+B07+B11,4,0.7509391876147649,0.1955612787330824,False,True,17.272782630793042,17.384693407445873,17.125963541189346,0.031123001179686582,-1.3220095641234515,-0.30847609742860627,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4416.175,0.09339046229098072,0.06186078560654082,18.852615148673515,13.459839318206193,2.0351277049127763,16.81748744376074,1.0286920126854464,31.90186175065387,73.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4109.534246575343,0.09885466641654357,0.07356154886684424,19.30627481801089,13.243182447342342,2.002369186038162,17.30390563197273,0.4430852362962561,31.90186175065387,77.77777777777779,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4892.446808510638,0.0849035069470214,0.04368725969160145,18.147994811192056,13.791739205486985,2.085310967869632,16.06268384332242,1.9644221082331268,17.931782418839383,66.66666666666666,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5007.4,0.07557787115936458,0.03562038496990066,15.80341737369563,12.014148601225264,1.8165392685052597,13.986878105190371,0.12514398811037708,17.931782418839404,75.0,True
M1543,1543,5,SIZE+H03+TURN+ASSET_GROWTH+RESVOL,B01+B02+B10+B11,4,0.7509391876147649,0.17338515981910246,False,True,17.272782630793042,17.384693407445873,17.125963541189346,-0.009851306628494427,-4.971187823722143,-1.7624380082101112,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.391666666666,0.09777939641275361,0.061942743556528256,17.415447528602044,13.570912669463024,2.051921995622809,15.363525532979235,0.9958094195354448,31.08388118602845,71.66666666666667,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,0.10764007751335282,0.0777295424942933,19.30916817826816,13.533312527140279,2.04623685410361,17.262931324164548,0.45274828020482005,31.08388118602845,77.77777777777779,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.382978723404,0.08246387044799312,0.037422821802127235,14.47413673231212,13.628512887489364,2.0606311485883917,12.41350558372373,1.8463380348285738,18.192079419510108,62.5,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5014.4,0.07213883297740399,0.02671893095522592,11.986415985348765,12.434643021280891,1.880118024817671,10.106297960531094,-0.03435252056174279,18.192079419510108,62.5,True
M1571,1571,5,SIZE+H03+CHIP250+ASSET_GROWTH+RESVOL,B01+B05+B10+B11,4,0.7509391876147649,0.16062462633368868,False,True,17.272782630793042,17.384693407445873,17.125963541189346,-0.03132555608308962,-3.620435110328147,-1.247108769119654,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4422.391666666666,0.09523405702247299,0.05836688668153416,18.23124070425382,15.558108017090793,2.352385932184128,15.878854772069692,0.9549661774580075,30.786632487938505,70.0,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4115.287671232877,0.10173969717748337,0.07414865587475011,19.509909236897247,15.002990490656712,2.2684521621872946,17.241457074709952,0.42033921956831316,30.786632487938505,80.55555555555556,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4899.382978723404,0.08512955210086116,0.03385477708356049,16.245223621637432,16.408500823543015,2.480965324519704,13.764258297117726,1.8159488629799718,19.767995148403184,54.166666666666664,15,2026-01-09 00:00:00,2026-08-10 00:00:00,5014.4,0.062135862083580115,0.011616791818782442,13.140568106361277,14.838137135261537,2.2435263348515444,10.897041771509732,-0.0017335099059859603,19.767995148403184,50.0,True
