variant,scope,label_offset,date,stock_count,rank_ic,ic,benchmark,group_1_return,group_1_excess,turnover_1,group_1_count,group_2_return,group_2_excess,turnover_2,group_2_count,group_3_return,group_3_excess,turnover_3,group_3_count,group_4_return,group_4_excess,turnover_4,group_4_count,group_5_return,group_5_excess,turnover_5,group_5_count,group_6_return,group_6_excess,turnover_6,group_6_count,group_7_return,group_7_excess,turnover_7,group_7_count,group_8_return,group_8_excess,turnover_8,group_8_count,group_9_return,group_9_excess,turnover_9,group_9_count,group_10_return,group_10_excess,turnover_10,group_10_count,group_return,excess,turnover,selected_count
qfq_open,qfq,1,2021-09-07,4455,-0.011970026303870637,-0.00708182623494729,-0.004111411572740009,-0.0063177733343872085,-0.0022063617616471997,,445,-0.009474583430941718,-0.005363171858201709,,446,0.00014708979025106035,0.004258501362991069,,445,-0.009806560110008048,-0.00569514853726804,,446,-0.0005493622389555805,0.0035620493337844283,,445,-0.00011372452844285764,0.003997687044297151,,446,0.001266260196229011,0.00537767176896902,,445,-0.003613160139829888,0.0004982514329101208,,446,-0.009805245237086091,-0.005693833664346082,,445,-0.002835177709834707,0.0012762338629053018,,446,-0.002835177709834707,0.0012762338629053018,,446
qfq_open,qfq,1,2021-09-14,4473,0.002199283167652861,-0.005893426505406146,-0.023007227100108586,-0.022719873332096286,0.0002873537680123002,0.7136465324384788,447,-0.025771364478460165,-0.002764137378351579,0.7114093959731543,447,-0.020737764834672157,0.0022694622654364296,0.7494407158836689,447,-0.025817066070700372,-0.002809838970591786,0.7008928571428572,448,-0.024331712233930086,-0.0013244851338214993,0.6308724832214765,447,-0.022195151911226046,0.0008120751888825405,0.5145413870246085,447,-0.017786245360789064,0.005220981739319522,0.3415178571428571,448,-0.021719183157825898,0.0012880439422826885,0.1633109619686801,447,-0.02157140283111344,0.0014358242689951478,0.08724832214765099,447,-0.027418033270358418,-0.004410806170249831,0.0379464285714286,448,-0.027418033270358418,-0.004410806170249831,0.0379464285714286,448
qfq_open,qfq,1,2021-09-23,4471,-0.011557662331246589,-0.0352159824366348,-0.01827640972388142,-0.026927498234994237,-0.008651088511112816,0.7024608501118568,447,-0.010516570941912322,0.007759838781969099,0.6890380313199105,447,-0.011217229626823914,0.007059180097057506,0.7718120805369127,447,-0.019125660892854682,-0.0008492511689732613,0.7874720357941835,447,-0.021201135733657964,-0.002924726009776543,0.7046979865771812,447,-0.022589062583734384,-0.004312652859852963,0.5570469798657718,447,-0.011125676698801247,0.0071507330250801734,0.3937360178970917,447,-0.01596068158441876,0.0023157281394626597,0.19463087248322153,447,-0.017862540034247407,0.0004138696896340138,0.10067114093959728,447,-0.026220269409191848,-0.007943859685310427,0.0401785714285714,448,-0.026220269409191848,-0.007943859685310427,0.0401785714285714,448
qfq_open,qfq,1,2021-09-30,4481,0.10292542873879312,0.13553650075996398,-0.01488883975709939,-0.022523606215002934,-0.007634766457903544,0.7209821428571428,448,-0.01652404115525874,-0.0016352013981593503,0.703125,448,-0.01762877057736868,-0.00273993082026929,0.7522321428571428,448,-0.014822640676501384,6.619908059800513e-05,0.7388392857142857,448,-0.017816444428165667,-0.0029276046710662775,0.6607142857142857,448,-0.018026612517932465,-0.003137772760833076,0.5446428571428572,448,-0.025657763749112984,-0.010768923992013594,0.3928571428571429,448,-0.020508588186731996,-0.005619748429632606,0.1964285714285714,448,-0.003191491149855785,0.011697348607243604,0.1071428571428571,448,0.007761003399319739,0.02264984315641913,0.05122494432071267,449,0.007761003399319739,0.02264984315641913,0.05122494432071267,449
qfq_open,qfq,1,2021-10-14,4489,0.11600147173219234,0.05769077893806633,-0.004140288213546935,-0.016325331558126564,-0.012185043344579628,0.6808035714285714,448,-0.013050878114269223,-0.008910589900722288,0.6859688195991092,449,-0.006241656876727775,-0.0021013686631808403,0.7193763919821826,449,-0.005037875271234555,-0.0008975870576876195,0.6636971046770601,449,-0.002147786749888855,0.00199250146365808,0.6347438752783965,449,-0.0019405081000937654,0.0021997801134531697,0.5233853006681515,449,0.003447158735263646,0.007587446948810582,0.3296213808463252,449,-0.002335366821658607,0.001804921391888328,0.16035634743875282,449,-0.0022196576319830513,0.0019206305815638838,0.08240534521158127,449,0.004421882072081073,0.008562170285628008,0.03340757238307346,449,0.004421882072081073,0.008562170285628008,0.03340757238307346,449
qfq_open,qfq,1,2021-10-21,4504,0.02432260026073545,0.06092277996046864,-0.01629361117462544,-0.01949114003657908,-0.003197528861953642,0.6466666666666667,450,-0.022813711245606987,-0.006520100070981548,0.7,450,-0.02325501744857756,-0.006961406273952121,0.729490022172949,451,-0.012538528886846345,0.003755082287779094,0.6888888888888889,450,-0.015917594949894948,0.000376016224730491,0.6407982261640799,451,-0.01044695635879389,0.005846654815831548,0.5044444444444445,450,-0.020800841803851996,-0.004507230629226557,0.3355555555555556,450,-0.016882472413173026,-0.0005888612385475875,0.16629711751662968,451,-0.015053171540510266,0.001240439634115173,0.0888888888888889,450,-0.005744177467796,0.01054943370682944,0.04434589800443456,451,-0.005744177467796,0.01054943370682944,0.04434589800443456,451
qfq_open,qfq,1,2021-10-28,4520,0.03180871581649169,0.05206844616805583,0.017601832336465326,0.013863267583781489,-0.003738564752683837,0.6858407079646018,452,0.017045828727940627,-0.0005560036085246987,0.6769911504424779,452,0.018833673285375618,0.001231840948910292,0.7676991150442478,452,0.020379161952123272,0.0027773296156579468,0.7345132743362832,452,0.026430009165405274,0.008828176828939948,0.6570796460176991,452,0.013581504510562108,-0.004020327825903218,0.5530973451327434,452,0.009398546250556567,-0.008203286085908758,0.3672566371681416,452,-0.0016807599317301273,-0.019282592268195453,0.17256637168141598,452,0.027548337152787858,0.009946504816322532,0.0995575221238938,452,0.03061875466785056,0.013016922331385235,0.03982300884955747,452,0.03061875466785056,0.013016922331385235,0.03982300884955747,452
qfq_open,qfq,1,2021-11-04,4526,-0.036154112999561686,0.06358593529374294,0.04438604571536173,0.04772682436501649,0.003340778649654763,0.6725663716814159,452,0.048615120938124076,0.004229075222762349,0.6821192052980132,453,0.047542542933560555,0.0031564972181988282,0.7920353982300885,452,0.048755926493065455,0.004369880777703727,0.7593818984547461,453,0.04460643904049663,0.0002203933251349044,0.6666666666666667,453,0.039857479720711714,-0.004528565994650013,0.5707964601769911,452,0.034025645312101074,-0.010360400403260653,0.38631346578366443,453,0.025041887536258453,-0.019344158179103274,0.165929203539823,452,0.05375176956063019,0.009365723845268466,0.09713024282560712,453,0.05389846485562636,0.009512419140264634,0.04194260485651213,453,0.05389846485562636,0.009512419140264634,0.04194260485651213,453
qfq_open,qfq,1,2021-11-11,4525,-0.03017653994000022,-0.021872977367145545,0.019408792883679842,0.02133338800952173,0.0019245951258418867,0.6924778761061947,452,0.021413599234203815,0.0020048063505239723,0.7019867549668874,453,0.02114387959972746,0.0017350867160476173,0.7389380530973451,452,0.02329781298021564,0.0038890200965357967,0.7041942604856513,453,0.015984397962797527,-0.0034243949208823156,0.6084070796460177,452,0.016567336850251174,-0.0028414560334286687,0.4944812362030905,453,0.020588149256878185,0.0011793563731983432,0.3495575221238938,452,0.016753776241563847,-0.0026550166421159954,0.16114790286975722,453,0.017638109920337465,-0.0017706829633423772,0.0752212389380531,452,0.019366692821767062,-4.2100061912780234e-05,0.02207505518763797,453,0.019366692821767062,-4.2100061912780234e-05,0.02207505518763797,453
qfq_open,qfq,1,2021-11-18,4542,0.0788929787308861,0.043991109137580385,0.015162826247200509,0.013673486087005929,-0.0014893401601945803,0.696035242290749,454,0.011939132885428907,-0.003223693361771602,0.6850220264317181,454,0.005853904781190469,-0.00930892146601004,0.7356828193832599,454,0.011759090805125168,-0.0034037354420753414,0.7356828193832599,454,0.017384474416542985,0.0022216481693424755,0.654945054945055,455,0.018574158040141793,0.003411331792941284,0.4911894273127754,454,0.01201360579067997,-0.0031492204565205396,0.31277533039647576,454,0.009267392002958336,-0.005895434244242173,0.16299559471365643,454,0.025210953920633754,0.010048127673433245,0.09251101321585908,454,0.025923468389189113,0.010760642141988604,0.03736263736263734,455,0.025923468389189113,0.010760642141988604,0.03736263736263734,455
